DATAFLOW,AUDST,COMP_COUNT,FREQ,IND_CLASF_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,TYP_FIN_RT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,CURR_YR,2012,2011,PPAR_PAT_TNW,0,2012-03-31,PT,10.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,CURR_YR,2012,2011,PPAR_PR_PAT,0,2012-03-31,PT,89.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,CURR_YR,2012,2011,PPAR_TP_PBT,0,2012-03-31,PT,31.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,CURR_YR,2012,2011,SUFR_ESF_TSF,0,2012-03-31,PT,50.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,CURR_YR,2012,2011,SUFR_GCF_TUF,0,2012-03-31,PT,55.1
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,CURR_YR,2012,2011,SUFR_GFAF_TUF,0,2012-03-31,PT,32.7
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,CURR_YR,2012,2011,SUFR_GS_GCF,0,2012-03-31,PT,91.7
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,CURR_YR,2012,2011,SUFR_IBB_TES,0,2012-03-31,PT,-21.4
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,AUTR_EXP_SAL,0,2012-03-31,PT,10.3
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,AUTR_INV_SAL,0,2012-03-31,PT,24.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,AUTR_RM_CON_TO_VP,0,2012-03-31,PT,62.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,AUTR_SD_TO_SL,0,2012-03-31,PT,22.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,CSR_DEB_EQT,0,2012-03-31,PT,24.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,CSR_DTE_ADJ,0,2012-03-31,PT,24.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,CSR_NFA_TNA,0,2012-03-31,PT,22.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,CSR_NW_TNA,0,2012-03-31,PT,48.1
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,CSR_STBB_INV,0,2012-03-31,PT,50.7
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,CSR_TOL_TNW,0,2012-03-31,PT,107.7
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,LR_CA_CL,0,2012-03-31,PT,1.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,LR_CA_TNA,0,2012-03-31,PT,71.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,LR_QA_CL,0,2012-03-31,PT,88.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,LR_SC_TO_CA,0,2012-03-31,PT,20.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,LR_SC_TO_NWC,0,2012-03-31,PT,46.4
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,PPAR_DIV_NW,0,2012-03-31,PT,0.7
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,PPAR_EBD_SAL,0,2012-03-31,PT,10.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,PPAR_GP_SAL,0,2012-03-31,PT,10.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,PPAR_GP_TNA,0,2012-03-31,PT,11.1
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,PPAR_OD_TO_OPC,0,2012-03-31,PT,2.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,PPAR_PAT_TNW,0,2012-03-31,PT,12.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,PPAR_PR_PAT,0,2012-03-31,PT,94.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_TO_PREV,2012,2011,PPAR_TP_PBT,0,2012-03-31,PT,30.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,AUTR_EXP_SAL,0,2012-03-31,PT,17.3
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,AUTR_GVA_GFA,0,2012-03-31,PT,51.3
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,AUTR_INV_SAL,0,2012-03-31,PT,20.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,AUTR_RM_CON_TO_VP,0,2012-03-31,PT,66.3
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,AUTR_SAL_GFA,0,2012-03-31,PT,308.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,AUTR_SAL_TNA,0,2012-03-31,PT,119.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,AUTR_SD_TO_SL,0,2012-03-31,PT,21.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,CSR_DEB_EQT,0,2012-03-31,PT,14.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,CSR_DTE_ADJ,0,2012-03-31,PT,14.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,CSR_NFA_TNA,0,2012-03-31,PT,22.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,CSR_NW_TNA,0,2012-03-31,PT,46.4
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,CSR_STBB_INV,0,2012-03-31,PT,47.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,CSR_TOL_TNW,0,2012-03-31,PT,115.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,LR_CA_CL,0,2012-03-31,PT,1.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,LR_CA_TNA,0,2012-03-31,PT,71.1
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,LR_QA_CL,0,2012-03-31,PT,76.7
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,LR_SC_TO_CA,0,2012-03-31,PT,29.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,LR_SC_TO_NWC,0,2012-03-31,PT,86.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,PPAR_DIV_NW,0,2012-03-31,PT,1.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,PPAR_EBD_SAL,0,2012-03-31,PT,9.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,PPAR_GP_SAL,0,2012-03-31,PT,8.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,PPAR_GP_TNA,0,2012-03-31,PT,9.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,PPAR_OD_TO_OPC,0,2012-03-31,PT,5.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,PPAR_PAT_TNW,0,2012-03-31,PT,10.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,PPAR_PR_PAT,0,2012-03-31,PT,85.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,PPAR_TP_PBT,0,2012-03-31,PT,32.7
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,SUFR_ESF_TSF,0,2012-03-31,PT,63.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,SUFR_GCF_TUF,0,2012-03-31,PT,45.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,SUFR_GFAF_TUF,0,2012-03-31,PT,37.3
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,SUFR_GS_GCF,0,2012-03-31,PT,130.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,37,AFY,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,SUFR_IBB_TES,0,2012-03-31,PT,-61.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,AUTR_EXP_SAL,0,2012-03-31,PT,8.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,AUTR_GVA_GFA,0,2012-03-31,PT,59.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,AUTR_INV_SAL,0,2012-03-31,PT,17.7
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,AUTR_RM_CON_TO_VP,0,2012-03-31,PT,61.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,AUTR_SAL_GFA,0,2012-03-31,PT,263.3
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,AUTR_SAL_TNA,0,2012-03-31,PT,117.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,AUTR_SD_TO_SL,0,2012-03-31,PT,20.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,CSR_DEB_EQT,0,2012-03-31,PT,12.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,CSR_DTE_ADJ,0,2012-03-31,PT,12.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,CSR_NFA_TNA,0,2012-03-31,PT,26.4
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,CSR_NW_TNA,0,2012-03-31,PT,55.1
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,CSR_STBB_INV,0,2012-03-31,PT,39.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,CSR_TOL_TNW,0,2012-03-31,PT,81.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,LR_CA_CL,0,2012-03-31,PT,1.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,LR_CA_TNA,0,2012-03-31,PT,67.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,LR_QA_CL,0,2012-03-31,PT,83.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,LR_SC_TO_CA,0,2012-03-31,PT,25.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,LR_SC_TO_NWC,0,2012-03-31,PT,57.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,PPAR_DIV_NW,0,2012-03-31,PT,1.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,PPAR_EBD_SAL,0,2012-03-31,PT,11.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,PPAR_GP_SAL,0,2012-03-31,PT,12.3
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,PPAR_GP_TNA,0,2012-03-31,PT,13.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,PPAR_OD_TO_OPC,0,2012-03-31,PT,6.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,PPAR_PAT_TNW,0,2012-03-31,PT,14.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,PPAR_PR_PAT,0,2012-03-31,PT,93.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,PPAR_TP_PBT,0,2012-03-31,PT,30.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,SUFR_ESF_TSF,0,2012-03-31,PT,48.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,SUFR_GCF_TUF,0,2012-03-31,PT,52.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,SUFR_GFAF_TUF,0,2012-03-31,PT,37.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,SUFR_GS_GCF,0,2012-03-31,PT,145.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,SUFR_IBB_TES,0,2012-03-31,PT,-12.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,AUTR_EXP_SAL,0,2012-03-31,PT,11.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,AUTR_INV_SAL,0,2012-03-31,PT,17.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,AUTR_RM_CON_TO_VP,0,2012-03-31,PT,62.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,AUTR_SD_TO_SL,0,2012-03-31,PT,20.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,CSR_DEB_EQT,0,2012-03-31,PT,12.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,CSR_DTE_ADJ,0,2012-03-31,PT,12.7
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,CSR_NFA_TNA,0,2012-03-31,PT,28.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,CSR_NW_TNA,0,2012-03-31,PT,57.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,CSR_STBB_INV,0,2012-03-31,PT,43.4
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,CSR_TOL_TNW,0,2012-03-31,PT,73.1
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,LR_CA_CL,0,2012-03-31,PT,1.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,LR_CA_TNA,0,2012-03-31,PT,64.7
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,LR_QA_CL,0,2012-03-31,PT,94.3
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,LR_SC_TO_CA,0,2012-03-31,PT,24.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,LR_SC_TO_NWC,0,2012-03-31,PT,51.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,PPAR_DIV_NW,0,2012-03-31,PT,2.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,PPAR_EBD_SAL,0,2012-03-31,PT,10.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,PPAR_GP_SAL,0,2012-03-31,PT,12.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,PPAR_GP_TNA,0,2012-03-31,PT,14.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,PPAR_OD_TO_OPC,0,2012-03-31,PT,13.4
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,PPAR_PAT_TNW,0,2012-03-31,PT,15.7
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,PPAR_PR_PAT,0,2012-03-31,PT,83.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_TO_PREV,2012,2011,PPAR_TP_PBT,0,2012-03-31,PT,29.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,AUTR_EXP_SAL,0,2012-03-31,PT,17.8
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,AUTR_GVA_GFA,0,2012-03-31,PT,55.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,AUTR_INV_SAL,0,2012-03-31,PT,18.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,AUTR_RM_CON_TO_VP,0,2012-03-31,PT,63.1
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,AUTR_SAL_GFA,0,2012-03-31,PT,258.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,AUTR_SAL_TNA,0,2012-03-31,PT,119.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,AUTR_SD_TO_SL,0,2012-03-31,PT,19.4
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,CSR_DEB_EQT,0,2012-03-31,PT,13.3
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,CSR_DTE_ADJ,0,2012-03-31,PT,13.3
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,CSR_NFA_TNA,0,2012-03-31,PT,26.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,CSR_NW_TNA,0,2012-03-31,PT,55.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,CSR_STBB_INV,0,2012-03-31,PT,39.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,CSR_TOL_TNW,0,2012-03-31,PT,79.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,LR_CA_CL,0,2012-03-31,PT,1.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,LR_CA_TNA,0,2012-03-31,PT,68.4
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,LR_QA_CL,0,2012-03-31,PT,90.1
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,LR_SC_TO_CA,0,2012-03-31,PT,26.0
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,LR_SC_TO_NWC,0,2012-03-31,PT,55.5
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,PPAR_DIV_NW,0,2012-03-31,PT,1.3
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,PPAR_EBD_SAL,0,2012-03-31,PT,10.6
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,PPAR_GP_SAL,0,2012-03-31,PT,11.1
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,PPAR_GP_TNA,0,2012-03-31,PT,12.2
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,PPAR_OD_TO_OPC,0,2012-03-31,PT,6.7
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,PPAR_PAT_TNW,0,2012-03-31,PT,14.1
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,PPAR_PR_PAT,0,2012-03-31,PT,91.9
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,PPAR_TP_PBT,0,2012-03-31,PT,28.4
RBI:FIN_RATIOS_PVT_IND_RN(1.0),N_A,149,AFY,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,SUFR_ESF_TSF,0,2012-03-31,PT,55.8
