DATAFLOW,AUDST,EAR_EXP_FC_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,1298230000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,1234170000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EAR_FRG_CURR,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,2365730000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,2459940000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,2087620000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_CG,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,105810000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_CG,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,114060000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_CG,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,98340000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_CSP,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,191920000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_CSP,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,184180000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_CSP,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,156210000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_FRG_CURR,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,4178680000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,3407510000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,3709010000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_OEFC,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,2990210000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_OEFC,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,2307330000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_OEFC,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,2665090000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_RM,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,890740000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_RM,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,801930000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_RM,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,789370000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_VAL_IMP,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,1188470000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,1100170000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,1043920000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,0.0
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,0.0
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,0.0
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,NET_INF_OF_FC,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,-1812950000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,-947570000000
RBI:EAR_EXP_FC_PVT_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,-1621400000000
