DATAFLOW,AUDST,CLS_OF_CRPS,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2014,2013,0,2014-03-31,HA,4170000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2014,2013,0,2014-03-31,HA,570000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2013,2012,0,2013-03-31,HA,4560000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2013,2012,0,2013-03-31,HA,11980000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2013,2012,0,2013-03-31,HA,860000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2013,2012,0,2013-03-31,HA,410000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,PUL,AFY,2013,2012,0,2013-03-31,HA,23260000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RI,AFY,2013,2012,0,2013-03-31,HA,42750000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2013,2012,0,2013-03-31,HA,30000000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2013,2012,0,2013-03-31,HA,26480000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2013,2012,0,2013-03-31,HA,10840000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CERLS,AFY,2013,2012,0,2013-03-31,HA,97510000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2013,2012,0,2013-03-31,HA,430000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2013,2012,0,2013-03-31,HA,24760000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2013,2012,0,2013-03-31,HA,560000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2013,2012,0,2013-03-31,HA,45720000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2013,2012,0,2013-03-31,HA,120700000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2013,2012,0,2013-03-31,HA,5000000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2013,2012,0,2013-03-31,HA,4720000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RNM,AFY,2013,2012,0,2013-03-31,HA,6360000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2012,2011,0,2012-03-31,HA,5260000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2012,2011,0,2012-03-31,HA,410000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2012,2011,0,2012-03-31,HA,900000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,PUL,AFY,2012,2011,0,2012-03-31,HA,24460000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2012,2011,0,2012-03-31,HA,5040000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RI,AFY,2012,2011,0,2012-03-31,HA,44010000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2012,2011,0,2012-03-31,HA,29860000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2012,2011,0,2012-03-31,HA,26420000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RNM,AFY,2012,2011,0,2012-03-31,HA,5890000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2012,2011,0,2012-03-31,HA,560000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2012,2011,0,2012-03-31,HA,45870000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CERLS,AFY,2012,2011,0,2012-03-31,HA,100290000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2012,2011,0,2012-03-31,HA,5050000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2012,2011,0,2012-03-31,HA,26310000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2012,2011,0,2012-03-31,HA,12180000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2012,2011,0,2012-03-31,HA,124750000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2012,2011,0,2012-03-31,HA,470000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2012,2011,0,2012-03-31,HA,10110000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CERLS,AFY,2011,2010,0,2011-03-31,HA,100270000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,PUL,AFY,2011,2010,0,2011-03-31,HA,26400000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2011,2010,0,2011-03-31,HA,400000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2011,2010,0,2011-03-31,HA,27220000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2011,2010,0,2011-03-31,HA,560000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2011,2010,0,2011-03-31,HA,490000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RNM,AFY,2011,2010,0,2011-03-31,HA,6900000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2011,2010,0,2011-03-31,HA,28340000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2011,2010,0,2011-03-31,HA,870000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2011,2010,0,2011-03-31,HA,5860000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2011,2010,0,2011-03-31,HA,11240000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2011,2010,0,2011-03-31,HA,9600000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RI,AFY,2011,2010,0,2011-03-31,HA,42860000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2011,2010,0,2011-03-31,HA,45660000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2011,2010,0,2011-03-31,HA,4880000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2011,2010,0,2011-03-31,HA,29070000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2011,2010,0,2011-03-31,HA,126670000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2011,2010,0,2011-03-31,HA,4860000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2010,2009,0,2010-03-31,HA,400000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RNM,AFY,2010,2009,0,2010-03-31,HA,5590000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2010,2009,0,2010-03-31,HA,580000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,PUL,AFY,2010,2009,0,2010-03-31,HA,23280000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2010,2009,0,2010-03-31,HA,5480000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2010,2009,0,2010-03-31,HA,121330000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2010,2009,0,2010-03-31,HA,28460000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CERLS,AFY,2010,2009,0,2010-03-31,HA,98060000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2010,2009,0,2010-03-31,HA,10130000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2010,2009,0,2010-03-31,HA,4180000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2010,2009,0,2010-03-31,HA,5160000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2010,2009,0,2010-03-31,HA,25960000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2010,2009,0,2010-03-31,HA,9730000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2010,2009,0,2010-03-31,HA,27680000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2010,2009,0,2010-03-31,HA,440000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2010,2009,0,2010-03-31,HA,42600000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RI,AFY,2010,2009,0,2010-03-31,HA,41920000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2010,2009,0,2010-03-31,HA,910000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2009,2008,0,2009-03-31,HA,122830000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2009,2008,0,2009-03-31,HA,390000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2009,2008,0,2009-03-31,HA,43650000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2009,2008,0,2009-03-31,HA,580000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CERLS,AFY,2009,2008,0,2009-03-31,HA,100740000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2009,2008,0,2009-03-31,HA,6160000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2009,2008,0,2009-03-31,HA,27750000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,PUL,AFY,2009,2008,0,2009-03-31,HA,22090000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2009,2008,0,2009-03-31,HA,27450000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RI,AFY,2009,2008,0,2009-03-31,HA,45540000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RNM,AFY,2009,2008,0,2009-03-31,HA,6300000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2009,2008,0,2009-03-31,HA,900000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2009,2008,0,2009-03-31,HA,9510000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2009,2008,0,2009-03-31,HA,390000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2009,2008,0,2009-03-31,HA,4420000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2009,2008,0,2009-03-31,HA,9410000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2009,2008,0,2009-03-31,HA,27560000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2009,2008,0,2009-03-31,HA,5590000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2008,2007,0,2008-03-31,HA,8880000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2008,2007,0,2008-03-31,HA,960000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2008,2007,0,2008-03-31,HA,124060000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2008,2007,0,2008-03-31,HA,390000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2008,2007,0,2008-03-31,HA,26690000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2008,2007,0,2008-03-31,HA,28040000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2008,2007,0,2008-03-31,HA,350000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2008,2007,0,2008-03-31,HA,5060000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2008,2007,0,2008-03-31,HA,5690000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CERLS,AFY,2008,2007,0,2008-03-31,HA,100430000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RNM,AFY,2008,2007,0,2008-03-31,HA,5830000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2008,2007,0,2008-03-31,HA,580000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RI,AFY,2008,2007,0,2008-03-31,HA,43910000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2008,2007,0,2008-03-31,HA,6290000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2008,2007,0,2008-03-31,HA,28480000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2008,2007,0,2008-03-31,HA,9410000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,PUL,AFY,2008,2007,0,2008-03-31,HA,23630000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2008,2007,0,2008-03-31,HA,43440000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2007,2006,0,2007-03-31,HA,5620000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2007,2006,0,2007-03-31,HA,8330000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2007,2006,0,2007-03-31,HA,28710000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2007,2006,0,2007-03-31,HA,370000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2007,2006,0,2007-03-31,HA,26510000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2007,2006,0,2007-03-31,HA,5770000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2007,2006,0,2007-03-31,HA,27990000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2007,2006,0,2007-03-31,HA,43060000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,PUL,AFY,2007,2006,0,2007-03-31,HA,23190000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RI,AFY,2007,2006,0,2007-03-31,HA,43810000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2007,2006,0,2007-03-31,HA,570000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2007,2006,0,2007-03-31,HA,5150000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2007,2006,0,2007-03-31,HA,380000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2007,2006,0,2007-03-31,HA,123700000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2007,2006,0,2007-03-31,HA,9140000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RNM,AFY,2007,2006,0,2007-03-31,HA,6790000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CERLS,AFY,2007,2006,0,2007-03-31,HA,100510000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2007,2006,0,2007-03-31,HA,940000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2006,2005,0,2006-03-31,HA,380000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2006,2005,0,2006-03-31,HA,121600000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CERLS,AFY,2006,2005,0,2006-03-31,HA,99200000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2006,2005,0,2006-03-31,HA,4200000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2006,2005,0,2006-03-31,HA,7710000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2006,2005,0,2006-03-31,HA,8680000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2006,2005,0,2006-03-31,HA,6740000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2006,2005,0,2006-03-31,HA,6130000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2006,2005,0,2006-03-31,HA,29060000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,PUL,AFY,2006,2005,0,2006-03-31,HA,22390000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2006,2005,0,2006-03-31,HA,370000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2006,2005,0,2006-03-31,HA,26480000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RNM,AFY,2006,2005,0,2006-03-31,HA,7280000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2006,2005,0,2006-03-31,HA,900000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2006,2005,0,2006-03-31,HA,27860000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2006,2005,0,2006-03-31,HA,42950000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2006,2005,0,2006-03-31,HA,560000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RI,AFY,2006,2005,0,2006-03-31,HA,43660000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,PUL,AFY,2005,2004,0,2005-03-31,HA,22760000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2005,2004,0,2005-03-31,HA,6640000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2005,2004,0,2005-03-31,HA,29030000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2005,2004,0,2005-03-31,HA,3660000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2005,2004,0,2005-03-31,HA,42110000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2005,2004,0,2005-03-31,HA,27520000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RNM,AFY,2005,2004,0,2005-03-31,HA,7320000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CERLS,AFY,2005,2004,0,2005-03-31,HA,97320000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2005,2004,0,2005-03-31,HA,330000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2005,2004,0,2005-03-31,HA,520000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2005,2004,0,2005-03-31,HA,7570000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2005,2004,0,2005-03-31,HA,26380000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2005,2004,0,2005-03-31,HA,370000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2005,2004,0,2005-03-31,HA,920000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2005,2004,0,2005-03-31,HA,8790000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RI,AFY,2005,2004,0,2005-03-31,HA,41910000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2005,2004,0,2005-03-31,HA,5990000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2005,2004,0,2005-03-31,HA,120080000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2004,2003,0,2004-03-31,HA,3930000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CERLS,AFY,2004,2003,0,2004-03-31,HA,99990000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2004,2003,0,2004-03-31,HA,23660000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,PUL,AFY,2004,2003,0,2004-03-31,HA,23460000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RI,AFY,2004,2003,0,2004-03-31,HA,42590000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2004,2003,0,2004-03-31,HA,520000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2004,2003,0,2004-03-31,HA,123450000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2004,2003,0,2004-03-31,HA,30800000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2004,2003,0,2004-03-31,HA,370000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2004,2003,0,2004-03-31,HA,5990000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RNM,AFY,2004,2003,0,2004-03-31,HA,5430000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2004,2003,0,2004-03-31,HA,37410000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2004,2003,0,2004-03-31,HA,5680000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2004,2003,0,2004-03-31,HA,26600000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2004,2003,0,2004-03-31,HA,1000000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2004,2003,0,2004-03-31,HA,7600000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2004,2003,0,2004-03-31,HA,330000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2004,2003,0,2004-03-31,HA,6560000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CERLS,AFY,2003,2002,0,2003-03-31,HA,93370000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RI,AFY,2003,2002,0,2003-03-31,HA,41180000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2003,2002,0,2003-03-31,HA,113870000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2003,2002,0,2003-03-31,HA,21490000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2003,2002,0,2003-03-31,HA,35900000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2003,2002,0,2003-03-31,HA,4900000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RNM,AFY,2003,2002,0,2003-03-31,HA,4540000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2003,2002,0,2003-03-31,HA,26990000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2003,2002,0,2003-03-31,HA,4520000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,PUL,AFY,2003,2002,0,2003-03-31,HA,20500000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2003,2002,0,2003-03-31,HA,5940000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2003,2002,0,2003-03-31,HA,330000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2003,2002,0,2003-03-31,HA,520000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2003,2002,0,2003-03-31,HA,6110000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2003,2002,0,2003-03-31,HA,7670000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2003,2002,0,2003-03-31,HA,330000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2003,2002,0,2003-03-31,HA,1040000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2003,2002,0,2003-03-31,HA,25200000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2002,2001,0,2002-03-31,HA,38410000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2002,2001,0,2002-03-31,HA,1050000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,PUL,AFY,2002,2001,0,2002-03-31,HA,22010000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2002,2001,0,2002-03-31,HA,26340000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2002,2001,0,2002-03-31,HA,6340000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2002,2001,0,2002-03-31,HA,320000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2002,2001,0,2002-03-31,HA,22640000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2002,2001,0,2002-03-31,HA,6240000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2002,2001,0,2002-03-31,HA,4990000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CERLS,AFY,2002,2001,0,2002-03-31,HA,100760000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2002,2001,0,2002-03-31,HA,9130000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2002,2001,0,2002-03-31,HA,122770000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RI,AFY,2002,2001,0,2002-03-31,HA,44900000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RNM,AFY,2002,2001,0,2002-03-31,HA,5070000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2002,2001,0,2002-03-31,HA,29520000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2002,2001,0,2002-03-31,HA,510000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2002,2001,0,2002-03-31,HA,350000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2002,2001,0,2002-03-31,HA,4410000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,FDGRNS,AFY,2001,2000,0,2001-03-31,HA,121050000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,COTTON,AFY,2001,2000,0,2001-03-31,HA,8530000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SOY,AFY,2001,2000,0,2001-03-31,HA,6420000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TEA,AFY,2001,2000,0,2001-03-31,HA,500000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OILSDS,AFY,2001,2000,0,2001-03-31,HA,22770000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,GRDNT,AFY,2001,2000,0,2001-03-31,HA,6560000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,SGRCN,AFY,2001,2000,0,2001-03-31,HA,4320000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,WH,AFY,2001,2000,0,2001-03-31,HA,25730000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,OTH,AFY,2001,2000,0,2001-03-31,HA,5310000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CC,AFY,2001,2000,0,2001-03-31,HA,30260000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,TOBB,AFY,2001,2000,0,2001-03-31,HA,260000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,MJR_COM_CRPS,AFY,2001,2000,0,2001-03-31,HA,37710000
RBI:AREA_UNDER_CULT_RN(1.0),N_A,RJNM,AFY,2001,2000,0,2001-03-31,HA,1020000.0
RBI:AREA_UNDER_CULT_RN(1.0),N_A,CFF,AFY,2001,2000,0,2001-03-31,HA,310000.0
