DATAFLOW,AUDST,CLS_OF_CRPS,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,OILSDS,AFY,1997,1996,0,1997-03-31,KG_HCT,926.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,PUL,AFY,1997,1996,0,1997-03-31,KG_HCT,635.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,RI,AFY,1997,1996,0,1997-03-31,KG_HCT,1882.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,RJNM,AFY,1997,1996,0,1997-03-31,KG_HCT,1818.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,RNM,AFY,1997,1996,0,1997-03-31,KG_HCT,1017.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,SGRCN,AFY,1997,1996,0,1997-03-31,KG_HCT,66496.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,SOY,AFY,1997,1996,0,1997-03-31,KG_HCT,987.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,TEA,AFY,1997,1996,0,1997-03-31,KG_HCT,1809.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,TOBB,AFY,1997,1996,0,1997-03-31,KG_HCT,1444.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,WH,AFY,1997,1996,0,1997-03-31,KG_HCT,2679.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,CC,AFY,1998,1997,0,1998-03-31,KG_HCT,986.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,CERLS,AFY,1998,1997,0,1998-03-31,KG_HCT,1775.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,CFF,AFY,1998,1997,0,1998-03-31,KG_HCT,799.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,COTTON,AFY,1998,1997,0,1998-03-31,KG_HCT,208.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,FDGRNS,AFY,1998,1997,0,1998-03-31,KG_HCT,1552.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,GRDNT,AFY,1998,1997,0,1998-03-31,KG_HCT,1040.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,OILSDS,AFY,1998,1997,0,1998-03-31,KG_HCT,816.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,PUL,AFY,1998,1997,0,1998-03-31,KG_HCT,567.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,RI,AFY,1998,1997,0,1998-03-31,KG_HCT,1900.0
RBI:AGR_PRODUCTIVITY_RN(1.0),N_A,RJNM,AFY,1998,1997,0,1998-03-31,KG_HCT,1792.0
