DATAFLOW,AUDST,CLS_OF_CRPS,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_GRDNT_SL,AFY,1988,1987,0,1988-03-31,RUP_QNTL,390.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_RNM,AFY,1988,1987,0,1988-03-31,RUP_QNTL,430.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SAFFLWR,AFY,1988,1987,0,1988-03-31,RUP_QNTL,415.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_BL,AFY,1988,1987,0,1988-03-31,RUP_QNTL,260.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_YL,AFY,1988,1987,0,1988-03-31,RUP_QNTL,300.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SUNFLWR,AFY,1988,1987,0,1988-03-31,RUP_QNTL,390.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_SGRCN,AFY,1988,1987,0,1988-03-31,RUP_QNTL,18.5
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FDGRNS,AFY,1989,1988,0,1989-03-31,RUP_QNTL,1893.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_PC,AFY,1989,1988,0,1989-03-31,RUP_QNTL,160.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_WH,AFY,1989,1988,0,1989-03-31,RUP_QNTL,183.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_MAI,AFY,1989,1988,0,1989-03-31,RUP_QNTL,145.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_ARH,AFY,1989,1988,0,1989-03-31,RUP_QNTL,360.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_GRM,AFY,1989,1988,0,1989-03-31,RUP_QNTL,325.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_MOG,AFY,1989,1988,0,1989-03-31,RUP_QNTL,360.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_URAD,AFY,1989,1988,0,1989-03-31,RUP_QNTL,360.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_COTTON,AFY,1989,1988,0,1989-03-31,RUP_QNTL,600.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_JTE,AFY,1989,1988,0,1989-03-31,RUP_QNTL,250.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_GRDNT_SL,AFY,1989,1988,0,1989-03-31,RUP_QNTL,430.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_RNM,AFY,1989,1988,0,1989-03-31,RUP_QNTL,460.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SAFFLWR,AFY,1989,1988,0,1989-03-31,RUP_QNTL,440.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_BL,AFY,1989,1988,0,1989-03-31,RUP_QNTL,275.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_YL,AFY,1989,1988,0,1989-03-31,RUP_QNTL,320.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SUNFLWR,AFY,1989,1988,0,1989-03-31,RUP_QNTL,450.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_SGRCN,AFY,1989,1988,0,1989-03-31,RUP_QNTL,19.5
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FDGRNS,AFY,1990,1989,0,1990-03-31,RUP_QNTL,2261.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_PC,AFY,1990,1989,0,1990-03-31,RUP_QNTL,185.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_WH,AFY,1990,1989,0,1990-03-31,RUP_QNTL,215.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_MAI,AFY,1990,1989,0,1990-03-31,RUP_QNTL,165.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_ARH,AFY,1990,1989,0,1990-03-31,RUP_QNTL,425.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_GRM,AFY,1990,1989,0,1990-03-31,RUP_QNTL,421.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_MOG,AFY,1990,1989,0,1990-03-31,RUP_QNTL,425.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_URAD,AFY,1990,1989,0,1990-03-31,RUP_QNTL,425.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_COTTON,AFY,1990,1989,0,1990-03-31,RUP_QNTL,690.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_JTE,AFY,1990,1989,0,1990-03-31,RUP_QNTL,295.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_GRDNT_SL,AFY,1990,1989,0,1990-03-31,RUP_QNTL,500.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_RNM,AFY,1990,1989,0,1990-03-31,RUP_QNTL,575.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SAFFLWR,AFY,1990,1989,0,1990-03-31,RUP_QNTL,550.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_BL,AFY,1990,1989,0,1990-03-31,RUP_QNTL,325.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_YL,AFY,1990,1989,0,1990-03-31,RUP_QNTL,370.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SUNFLWR,AFY,1990,1989,0,1990-03-31,RUP_QNTL,530.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_SGRCN,AFY,1990,1989,0,1990-03-31,RUP_QNTL,23.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FDGRNS,AFY,1991,1990,0,1991-03-31,RUP_QNTL,2500.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_PC,AFY,1991,1990,0,1991-03-31,RUP_QNTL,205.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_WH,AFY,1991,1990,0,1991-03-31,RUP_QNTL,225.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_MAI,AFY,1991,1990,0,1991-03-31,RUP_QNTL,180.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_ARH,AFY,1991,1990,0,1991-03-31,RUP_QNTL,480.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_GRM,AFY,1991,1990,0,1991-03-31,RUP_QNTL,450.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_MOG,AFY,1991,1990,0,1991-03-31,RUP_QNTL,480.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_URAD,AFY,1991,1990,0,1991-03-31,RUP_QNTL,480.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_COTTON,AFY,1991,1990,0,1991-03-31,RUP_QNTL,750.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_JTE,AFY,1991,1990,0,1991-03-31,RUP_QNTL,320.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_GRDNT_SL,AFY,1991,1990,0,1991-03-31,RUP_QNTL,580.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_RNM,AFY,1991,1990,0,1991-03-31,RUP_QNTL,600.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SAFFLWR,AFY,1991,1990,0,1991-03-31,RUP_QNTL,575.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_BL,AFY,1991,1990,0,1991-03-31,RUP_QNTL,350.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_YL,AFY,1991,1990,0,1991-03-31,RUP_QNTL,400.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SUNFLWR,AFY,1991,1990,0,1991-03-31,RUP_QNTL,600.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_SGRCN,AFY,1991,1990,0,1991-03-31,RUP_QNTL,22.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FDGRNS,AFY,1992,1991,0,1992-03-31,RUP_QNTL,2850.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_PC,AFY,1992,1991,0,1992-03-31,RUP_QNTL,230.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_WH,AFY,1992,1991,0,1992-03-31,RUP_QNTL,280.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_MAI,AFY,1992,1991,0,1992-03-31,RUP_QNTL,205.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_ARH,AFY,1992,1991,0,1992-03-31,RUP_QNTL,545.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_GRM,AFY,1992,1991,0,1992-03-31,RUP_QNTL,500.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_MOG,AFY,1992,1991,0,1992-03-31,RUP_QNTL,545.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_URAD,AFY,1992,1991,0,1992-03-31,RUP_QNTL,545.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_COTTON,AFY,1992,1991,0,1992-03-31,RUP_QNTL,840.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_JTE,AFY,1992,1991,0,1992-03-31,RUP_QNTL,375.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_GRDNT_SL,AFY,1992,1991,0,1992-03-31,RUP_QNTL,645.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_RNM,AFY,1992,1991,0,1992-03-31,RUP_QNTL,670.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SAFFLWR,AFY,1992,1991,0,1992-03-31,RUP_QNTL,640.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_BL,AFY,1992,1991,0,1992-03-31,RUP_QNTL,395.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_YL,AFY,1992,1991,0,1992-03-31,RUP_QNTL,445.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SUNFLWR,AFY,1992,1991,0,1992-03-31,RUP_QNTL,670.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_SGRCN,AFY,1992,1991,0,1992-03-31,RUP_QNTL,26.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FDGRNS,AFY,1993,1992,0,1993-03-31,RUP_QNTL,3360.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_PC,AFY,1993,1992,0,1993-03-31,RUP_QNTL,270.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_WH,AFY,1993,1992,0,1993-03-31,RUP_QNTL,330.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_MAI,AFY,1993,1992,0,1993-03-31,RUP_QNTL,240.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_ARH,AFY,1993,1992,0,1993-03-31,RUP_QNTL,640.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_GRM,AFY,1993,1992,0,1993-03-31,RUP_QNTL,600.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_MOG,AFY,1993,1992,0,1993-03-31,RUP_QNTL,640.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_URAD,AFY,1993,1992,0,1993-03-31,RUP_QNTL,640.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_COTTON,AFY,1993,1992,0,1993-03-31,RUP_QNTL,950.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_JTE,AFY,1993,1992,0,1993-03-31,RUP_QNTL,400.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_GRDNT_SL,AFY,1993,1992,0,1993-03-31,RUP_QNTL,750.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_RNM,AFY,1993,1992,0,1993-03-31,RUP_QNTL,760.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SAFFLWR,AFY,1993,1992,0,1993-03-31,RUP_QNTL,720.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_BL,AFY,1993,1992,0,1993-03-31,RUP_QNTL,475.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_YL,AFY,1993,1992,0,1993-03-31,RUP_QNTL,525.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SUNFLWR,AFY,1993,1992,0,1993-03-31,RUP_QNTL,800.0
