DATAFLOW,AUDST,FREQ,MEASURE_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2005,2004,0,2004-09-01,RO,3.02
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2005,2004,0,2004-08-01,RO,2.86
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2005,2004,0,2004-07-01,RO,2.78
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2005,2004,0,2004-06-01,RO,2.81
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2005,2004,0,2004-05-01,RO,3.26
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2005,2004,0,2004-04-01,RO,3.64
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2004-03-31,RO,2.82
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2004-03-01,RO,3.5
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2004-02-01,RO,3.52
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2004-01-01,RO,3.65
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2003-12-01,RO,3.26
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2003-11-01,RO,2.99
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2003-10-01,RO,2.92
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2003-09-01,RO,2.7
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2003-08-01,RO,2.53
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2003-07-01,RO,2.36
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2003-06-01,RO,2.26
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2003-05-01,RO,2.06
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2004,2003,0,2003-04-01,RO,2.06
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2003-03-31,RO,2.23
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2003-03-01,RO,2.14
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2003-02-01,RO,2.22
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2003-01-01,RO,2.25
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2002-12-01,RO,2.24
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2002-11-01,RO,2.07
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2002-10-01,RO,2.02
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2002-09-01,RO,2.17
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2002-08-01,RO,2.13
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2002-07-01,RO,2.3
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2002-06-01,RO,2.34
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2002-05-01,RO,2.37
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2003,2002,0,2002-04-01,RO,2.47
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2002-03-31,RO,2.38
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2002-03-01,RO,2.57
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2002-02-01,RO,2.53
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2002-01-01,RO,2.38
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2001-12-01,RO,2.26
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2001-11-01,RO,2.16
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2001-10-01,RO,2.04
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2001-09-01,RO,2.07
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2001-08-01,RO,2.36
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2001-07-01,RO,2.4
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2001-06-01,RO,2.49
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2001-05-01,RO,2.66
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2002,2001,0,2001-04-01,RO,2.58
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2001,2000,0,2001-03-31,RO,3.6
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2001,2000,0,2001-03-01,RO,2.82
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2001,2000,0,2001-02-01,RO,3.18
RBI:BK_VAL_RAT_BSE_RN(1.0),N_A,M,AVG,2001,2000,0,2001-01-01,RO,3.06
