DATAFLOW,AUDST,BASE_PER,COMD_ITEM,FREQ,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2004,2003,2003-09-30,IX,346.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2004,2003,2003-09-30,IX,334.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2004,2003,2003-09-30,IX,339.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2004,2003,2003-09-30,IX,384.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2004,2003,2003-10-31,IX,327.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2004,2003,2003-10-31,IX,333.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2004,2003,2003-10-31,IX,347.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2004,2003,2003-10-31,IX,334.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2004,2003,2003-10-31,IX,340.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2004,2003,2003-10-31,IX,385.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2004,2003,2003-11-30,IX,327.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2004,2003,2003-11-30,IX,333.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2004,2003,2003-11-30,IX,348.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2004,2003,2003-11-30,IX,334.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2004,2003,2003-11-30,IX,341.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2004,2003,2003-11-30,IX,386.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2004,2003,2003-12-31,IX,325.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2004,2003,2003-12-31,IX,332.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2004,2003,2003-12-31,IX,350.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2004,2003,2003-12-31,IX,334.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2004,2003,2003-12-31,IX,341.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2004,2003,2003-12-31,IX,387.0
RBI:CPI_AG_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2004,2003,2004-01-31,IX,325.0
