DATAFLOW,AUDST,BASE_PER,COMD_ITEM,FREQ,MEASURE_RN,REPYEAREND,REPYEARSTART,TYPE_CPI_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_FL,AFY,ANN_AVE,2018,2017,IW,2018-03-31,IX,260.166666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_FL,AFY,YR_END,2018,2017,IW,2018-03-31,IX,266.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_HO,AFY,ANN_AVE,2018,2017,IW,2018-03-31,IX,312.75
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_HO,AFY,YR_END,2018,2017,IW,2018-03-31,IX,334.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_MS,AFY,ANN_AVE,2018,2017,IW,2018-03-31,IX,234.916666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_MS,AFY,YR_END,2018,2017,IW,2018-03-31,IX,240.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_PSTI,AFY,ANN_AVE,2018,2017,IW,2018-03-31,IX,355.75
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_PSTI,AFY,YR_END,2018,2017,IW,2018-03-31,IX,371.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG,AFY,ANN_AVE,2019,2018,IW,2019-03-31,IX,299.916666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG,AFY,YR_END,2019,2018,IW,2019-03-31,IX,309.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_CBF,AFY,ANN_AVE,2019,2018,IW,2019-03-31,IX,221.166666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_CBF,AFY,YR_END,2019,2018,IW,2019-03-31,IX,223.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_FG,AFY,ANN_AVE,2019,2018,IW,2019-03-31,IX,311.666666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_FG,AFY,YR_END,2019,2018,IW,2019-03-31,IX,315.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_FL,AFY,ANN_AVE,2019,2018,IW,2019-03-31,IX,271.166666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_FL,AFY,YR_END,2019,2018,IW,2019-03-31,IX,274.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_HO,AFY,ANN_AVE,2019,2018,IW,2019-03-31,IX,382.25
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_HO,AFY,YR_END,2019,2018,IW,2019-03-31,IX,421.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_MS,AFY,ANN_AVE,2019,2018,IW,2019-03-31,IX,245.75
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_MS,AFY,YR_END,2019,2018,IW,2019-03-31,IX,250.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_PSTI,AFY,ANN_AVE,2019,2018,IW,2019-03-31,IX,378.666666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_PSTI,AFY,YR_END,2019,2018,IW,2019-03-31,IX,384.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG,AFY,ANN_AVE,2020,2019,IW,2020-03-31,IX,322.5
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG,AFY,YR_END,2020,2019,IW,2020-03-31,IX,326.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_CBF,AFY,ANN_AVE,2020,2019,IW,2020-03-31,IX,226.583333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_CBF,AFY,YR_END,2020,2019,IW,2020-03-31,IX,229.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_FG,AFY,ANN_AVE,2020,2019,IW,2020-03-31,IX,334.75
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_FG,AFY,YR_END,2020,2019,IW,2020-03-31,IX,336.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_FL,AFY,ANN_AVE,2020,2019,IW,2020-03-31,IX,285.25
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_FL,AFY,YR_END,2020,2019,IW,2020-03-31,IX,295.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_HO,AFY,ANN_AVE,2020,2019,IW,2020-03-31,IX,434.75
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_HO,AFY,YR_END,2020,2019,IW,2020-03-31,IX,450.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_MS,AFY,ANN_AVE,2020,2019,IW,2020-03-31,IX,254.583333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_MS,AFY,YR_END,2020,2019,IW,2020-03-31,IX,256.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_PSTI,AFY,ANN_AVE,2020,2019,IW,2020-03-31,IX,392.75
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_PSTI,AFY,YR_END,2020,2019,IW,2020-03-31,IX,398.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_1986_87,C_GIAG_CBF,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,229.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_1986_87,C_GIAG_FG,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,341.5
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_1986_87,C_GIAG_FL,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,296.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_1986_87,C_GIAG_MS,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,256.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_1986_87,C_GIAG_PSTI,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,400.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,333.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_CBF,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,229.2
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_FG,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,346.2
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_FL,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,297.4
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_HO,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,456.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_MS,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,257.8
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2001,C_GIAG_PSTI,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,403.6
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,119.014285714286
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG,AFY,YR_END,2021,2020,IW,2021-03-31,IX,119.6
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_CBF,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,122.2
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_CBF,AFY,YR_END,2021,2020,IW,2021-03-31,IX,149.2
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FG,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,119.9
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FG,AFY,YR_END,2021,2020,IW,2021-03-31,IX,118.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FL,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,129.757142857143
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FL,AFY,YR_END,2021,2020,IW,2021-03-31,IX,118.7
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_HO,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,114.228571428571
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_HO,AFY,YR_END,2021,2020,IW,2021-03-31,IX,115.2
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_MS,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,117.314285714286
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_MS,AFY,YR_END,2021,2020,IW,2021-03-31,IX,118.1
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_PSTI,AFY,ANN_AVE,2021,2020,IW,2021-03-31,IX,133.885714285714
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_PSTI,AFY,YR_END,2021,2020,IW,2021-03-31,IX,136.5
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG,AFY,ANN_AVE,2022,2021,IW,2022-03-31,IX,123.633333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG,AFY,YR_END,2022,2021,IW,2022-03-31,IX,126.0
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_CBF,AFY,ANN_AVE,2022,2021,IW,2022-03-31,IX,123.841666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_CBF,AFY,YR_END,2022,2021,IW,2022-03-31,IX,123.9
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FG,AFY,ANN_AVE,2022,2021,IW,2022-03-31,IX,123.525
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FG,AFY,YR_END,2022,2021,IW,2022-03-31,IX,125.4
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FL,AFY,ANN_AVE,2022,2021,IW,2022-03-31,IX,152.5
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FL,AFY,YR_END,2022,2021,IW,2022-03-31,IX,160.6
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_HO,AFY,ANN_AVE,2022,2021,IW,2022-03-31,IX,116.925
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_HO,AFY,YR_END,2022,2021,IW,2022-03-31,IX,118.9
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_MS,AFY,ANN_AVE,2022,2021,IW,2022-03-31,IX,121.466666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_MS,AFY,YR_END,2022,2021,IW,2022-03-31,IX,123.9
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_PSTI,AFY,ANN_AVE,2022,2021,IW,2022-03-31,IX,140.166666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_PSTI,AFY,YR_END,2022,2021,IW,2022-03-31,IX,144.1
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG,AFY,ANN_AVE,2023,2022,IW,2023-03-31,IX,131.116666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG,AFY,YR_END,2023,2022,IW,2023-03-31,IX,133.3
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_CBF,AFY,ANN_AVE,2023,2022,IW,2023-03-31,IX,130.025
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_CBF,AFY,YR_END,2023,2022,IW,2023-03-31,IX,133.3
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FG,AFY,ANN_AVE,2023,2022,IW,2023-03-31,IX,131.083333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FG,AFY,YR_END,2023,2022,IW,2023-03-31,IX,131.7
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FL,AFY,ANN_AVE,2023,2022,IW,2023-03-31,IX,176.008333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FL,AFY,YR_END,2023,2022,IW,2023-03-31,IX,182.2
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_HO,AFY,ANN_AVE,2023,2022,IW,2023-03-31,IX,121.075
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_HO,AFY,YR_END,2023,2022,IW,2023-03-31,IX,123.4
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_MS,AFY,ANN_AVE,2023,2022,IW,2023-03-31,IX,128.125
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_MS,AFY,YR_END,2023,2022,IW,2023-03-31,IX,131.1
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_PSTI,AFY,ANN_AVE,2023,2022,IW,2023-03-31,IX,147.891666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_PSTI,AFY,YR_END,2023,2022,IW,2023-03-31,IX,153.8
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG,AFY,ANN_AVE,2024,2023,IW,2024-03-31,IX,137.916666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG,AFY,YR_END,2024,2023,IW,2024-03-31,IX,137.916666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_CBF,AFY,ANN_AVE,2024,2023,IW,2024-03-31,IX,139.558333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_CBF,AFY,YR_END,2024,2023,IW,2024-03-31,IX,139.558333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FG,AFY,ANN_AVE,2024,2023,IW,2024-03-31,IX,140.708333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FG,AFY,YR_END,2024,2023,IW,2024-03-31,IX,140.708333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FL,AFY,ANN_AVE,2024,2023,IW,2024-03-31,IX,169.208333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FL,AFY,YR_END,2024,2023,IW,2024-03-31,IX,169.208333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_HO,AFY,ANN_AVE,2024,2023,IW,2024-03-31,IX,125.8
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_HO,AFY,YR_END,2024,2023,IW,2024-03-31,IX,125.8
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_MS,AFY,ANN_AVE,2024,2023,IW,2024-03-31,IX,134.25
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_MS,AFY,YR_END,2024,2023,IW,2024-03-31,IX,134.25
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_PSTI,AFY,ANN_AVE,2024,2023,IW,2024-03-31,IX,157.15
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_PSTI,AFY,YR_END,2024,2023,IW,2024-03-31,IX,157.15
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG,AFY,ANN_AVE,2025,2024,IW,2025-03-31,IX,142.583333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG,AFY,YR_END,2025,2024,IW,2025-03-31,IX,142.583333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_CBF,AFY,ANN_AVE,2025,2024,IW,2025-03-31,IX,145.833333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_CBF,AFY,YR_END,2025,2024,IW,2025-03-31,IX,145.833333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FG,AFY,ANN_AVE,2025,2024,IW,2025-03-31,IX,149.083333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FG,AFY,YR_END,2025,2024,IW,2025-03-31,IX,149.083333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FL,AFY,ANN_AVE,2025,2024,IW,2025-03-31,IX,149.058333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_FL,AFY,YR_END,2025,2024,IW,2025-03-31,IX,149.058333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_HO,AFY,ANN_AVE,2025,2024,IW,2025-03-31,IX,131.55
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_HO,AFY,YR_END,2025,2024,IW,2025-03-31,IX,131.55
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_MS,AFY,ANN_AVE,2025,2024,IW,2025-03-31,IX,137.583333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_MS,AFY,YR_END,2025,2024,IW,2025-03-31,IX,137.583333333333
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_PSTI,AFY,ANN_AVE,2025,2024,IW,2025-03-31,IX,162.466666666667
RBI:CPI_IW_AV_YRND_RN(1.0),N_A,BY_2016,C_GIAG_PSTI,AFY,YR_END,2025,2024,IW,2025-03-31,IX,162.466666666667
