DATAFLOW,AUDST,BASE_PER,COMD_ITEM,FREQ,MEASURE_RN,REPYEAREND,REPYEARSTART,TYPE_CPI_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANN_AVE,2018,2017,RL,2018-03-31,IX,851.583333333333
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,2018,2017,RL,2018-03-31,IX,835.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANN_AVE,2018,2017,RL,2018-03-31,IX,1000.5
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,2018,2017,RL,2018-03-31,IX,1021.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANN_AVE,2018,2017,RL,2018-03-31,IX,891.75
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,2018,2017,RL,2018-03-31,IX,925.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANN_AVE,2018,2017,RL,2018-03-31,IX,1457.083333333333
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,2018,2017,RL,2018-03-31,IX,1524.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,ANN_AVE,2019,2018,RL,2019-03-31,IX,915.083333333333
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,2019,2018,RL,2019-03-31,IX,932.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANN_AVE,2019,2018,RL,2019-03-31,IX,955.666666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,2019,2018,RL,2019-03-31,IX,974.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANN_AVE,2019,2018,RL,2019-03-31,IX,855.25
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,2019,2018,RL,2019-03-31,IX,870.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANN_AVE,2019,2018,RL,2019-03-31,IX,1038.916666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,2019,2018,RL,2019-03-31,IX,1056.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANN_AVE,2019,2018,RL,2019-03-31,IX,950.666666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,2019,2018,RL,2019-03-31,IX,968.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANN_AVE,2019,2018,RL,2019-03-31,IX,1547.583333333333
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,2019,2018,RL,2019-03-31,IX,1587.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,ANN_AVE,2020,2019,RL,2020-03-31,IX,986.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,2020,2019,RL,2020-03-31,IX,1013.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANN_AVE,2020,2019,RL,2020-03-31,IX,1001.454545454546
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,2020,2019,RL,2020-03-31,IX,1022.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANN_AVE,2020,2019,RL,2020-03-31,IX,939.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,2020,2019,RL,2020-03-31,IX,966.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANN_AVE,2020,2019,RL,2020-03-31,IX,1080.363636363636
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,2020,2019,RL,2020-03-31,IX,1098.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANN_AVE,2020,2019,RL,2020-03-31,IX,996.727272727273
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,2020,2019,RL,2020-03-31,IX,1024.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANN_AVE,2020,2019,RL,2020-03-31,IX,1625.545454545455
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,2020,2019,RL,2020-03-31,IX,1659.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,ANN_AVE,2021,2020,RL,2021-03-31,IX,1039.916666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,2021,2020,RL,2021-03-31,IX,1043.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANN_AVE,2021,2020,RL,2021-03-31,IX,1037.916666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,2021,2020,RL,2021-03-31,IX,1062.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANN_AVE,2021,2020,RL,2021-03-31,IX,995.416666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,2021,2020,RL,2021-03-31,IX,984.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANN_AVE,2021,2020,RL,2021-03-31,IX,1095.166666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,2021,2020,RL,2021-03-31,IX,1106.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANN_AVE,2021,2020,RL,2021-03-31,IX,1053.666666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,2021,2020,RL,2021-03-31,IX,1091.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANN_AVE,2021,2020,RL,2021-03-31,IX,1725.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,2021,2020,RL,2021-03-31,IX,1802.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,ANN_AVE,2022,2021,RL,2022-03-31,IX,1084.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,2022,2021,RL,2022-03-31,IX,1109.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANN_AVE,2022,2021,RL,2022-03-31,IX,1117.25
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,2022,2021,RL,2022-03-31,IX,1179.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANN_AVE,2022,2021,RL,2022-03-31,IX,1020.5
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,2022,2021,RL,2022-03-31,IX,1032.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANN_AVE,2022,2021,RL,2022-03-31,IX,1166.166666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,2022,2021,RL,2022-03-31,IX,1216.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANN_AVE,2022,2021,RL,2022-03-31,IX,1132.833333333333
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,2022,2021,RL,2022-03-31,IX,1172.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANN_AVE,2022,2021,RL,2022-03-31,IX,1855.666666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,2022,2021,RL,2022-03-31,IX,1924.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,ANN_AVE,2023,2022,RL,2023-03-31,IX,1159.916666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,2023,2022,RL,2023-03-31,IX,1186.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANN_AVE,2023,2022,RL,2023-03-31,IX,1245.5
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,2023,2022,RL,2023-03-31,IX,1286.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANN_AVE,2023,2022,RL,2023-03-31,IX,1083.666666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,2023,2022,RL,2023-03-31,IX,1105.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANN_AVE,2023,2022,RL,2023-03-31,IX,1266.25
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,2023,2022,RL,2023-03-31,IX,1290.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANN_AVE,2023,2022,RL,2023-03-31,IX,1217.25
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,2023,2022,RL,2023-03-31,IX,1255.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANN_AVE,2023,2022,RL,2023-03-31,IX,1946.833333333333
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,2023,2022,RL,2023-03-31,IX,2005.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,ANN_AVE,2024,2023,RL,2024-03-31,IX,1240.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,2024,2023,RL,2024-03-31,IX,1240.0
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANN_AVE,2024,2023,RL,2024-03-31,IX,1313.58333333333
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,2024,2023,RL,2024-03-31,IX,1313.58333333333
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANN_AVE,2024,2023,RL,2024-03-31,IX,1172.41666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,2024,2023,RL,2024-03-31,IX,1172.41666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANN_AVE,2024,2023,RL,2024-03-31,IX,1303.5
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,2024,2023,RL,2024-03-31,IX,1303.5
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANN_AVE,2024,2023,RL,2024-03-31,IX,1282.83333333333
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,2024,2023,RL,2024-03-31,IX,1282.83333333333
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANN_AVE,2024,2023,RL,2024-03-31,IX,2018.25
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,2024,2023,RL,2024-03-31,IX,2018.25
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,ANN_AVE,2025,2024,RL,2025-03-31,IX,1310.91666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,2025,2024,RL,2025-03-31,IX,1310.91666666667
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANN_AVE,2025,2024,RL,2025-03-31,IX,1378.5
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,2025,2024,RL,2025-03-31,IX,1378.5
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANN_AVE,2025,2024,RL,2025-03-31,IX,1245.5
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,2025,2024,RL,2025-03-31,IX,1245.5
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANN_AVE,2025,2024,RL,2025-03-31,IX,1358.58333333333
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,2025,2024,RL,2025-03-31,IX,1358.58333333333
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANN_AVE,2025,2024,RL,2025-03-31,IX,1364.5
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,2025,2024,RL,2025-03-31,IX,1364.5
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANN_AVE,2025,2024,RL,2025-03-31,IX,2090.25
RBI:CPI_RL_AV_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,2025,2024,RL,2025-03-31,IX,2090.25
