DATAFLOW,AUDST,BASE_PER,COMD_ITEM,FREQ,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_MS,M,2003,2002,2002-11-30,IX,493.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_PSTI,M,2003,2002,2002-11-30,IX,633.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_HOUS,M,2003,2002,2002-11-30,IX,556.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_FDGP,M,2003,2002,2002-12-31,IX,479.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG,M,2003,2002,2002-12-31,IX,484.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_CBF,M,2003,2002,2002-12-31,IX,331.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_FL,M,2003,2002,2002-12-31,IX,542.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_MS,M,2003,2002,2002-12-31,IX,496.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_PSTI,M,2003,2002,2002-12-31,IX,634.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_HOUS,M,2003,2002,2002-12-31,IX,556.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_FDGP,M,2003,2002,2003-01-31,IX,474.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG,M,2003,2002,2003-01-31,IX,483.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_CBF,M,2003,2002,2003-01-31,IX,333.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_FL,M,2003,2002,2003-01-31,IX,544.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_MS,M,2003,2002,2003-01-31,IX,497.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_PSTI,M,2003,2002,2003-01-31,IX,636.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_HOUS,M,2003,2002,2003-01-31,IX,570.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_FDGP,M,2003,2002,2003-02-28,IX,475.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG,M,2003,2002,2003-02-28,IX,484.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_CBF,M,2003,2002,2003-02-28,IX,335.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_FL,M,2003,2002,2003-02-28,IX,545.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_MS,M,2003,2002,2003-02-28,IX,498.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_PSTI,M,2003,2002,2003-02-28,IX,640.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_HOUS,M,2003,2002,2003-02-28,IX,570.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_FDGP,M,2003,2002,2003-03-31,IX,479.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG,M,2003,2002,2003-03-31,IX,487.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_CBF,M,2003,2002,2003-03-31,IX,335.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_FL,M,2003,2002,2003-03-31,IX,554.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_MS,M,2003,2002,2003-03-31,IX,499.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_PSTI,M,2003,2002,2003-03-31,IX,640.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_HOUS,M,2003,2002,2003-03-31,IX,570.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_FDGP,M,2004,2003,2003-04-30,IX,488.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG,M,2004,2003,2003-04-30,IX,493.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_CBF,M,2004,2003,2003-04-30,IX,337.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_FL,M,2004,2003,2003-04-30,IX,560.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_MS,M,2004,2003,2003-04-30,IX,500.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_PSTI,M,2004,2003,2003-04-30,IX,643.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_HOUS,M,2004,2003,2003-04-30,IX,570.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_FDGP,M,2004,2003,2003-05-31,IX,490.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG,M,2004,2003,2003-05-31,IX,494.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_CBF,M,2004,2003,2003-05-31,IX,337.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_FL,M,2004,2003,2003-05-31,IX,559.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_MS,M,2004,2003,2003-05-31,IX,501.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_PSTI,M,2004,2003,2003-05-31,IX,643.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_HOUS,M,2004,2003,2003-05-31,IX,570.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_FDGP,M,2004,2003,2003-06-30,IX,494.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG,M,2004,2003,2003-06-30,IX,497.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_CBF,M,2004,2003,2003-06-30,IX,337.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_FL,M,2004,2003,2003-06-30,IX,558.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_MS,M,2004,2003,2003-06-30,IX,502.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_PSTI,M,2004,2003,2003-06-30,IX,645.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_HOUS,M,2004,2003,2003-06-30,IX,570.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_FDGP,M,2004,2003,2003-07-31,IX,499.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG,M,2004,2003,2003-07-31,IX,501.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_CBF,M,2004,2003,2003-07-31,IX,339.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_FL,M,2004,2003,2003-07-31,IX,557.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_MS,M,2004,2003,2003-07-31,IX,503.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_PSTI,M,2004,2003,2003-07-31,IX,652.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_HOUS,M,2004,2003,2003-07-31,IX,583.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_FDGP,M,2004,2003,2003-08-31,IX,494.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG,M,2004,2003,2003-08-31,IX,499.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_CBF,M,2004,2003,2003-08-31,IX,339.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_FL,M,2004,2003,2003-08-31,IX,556.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_MS,M,2004,2003,2003-08-31,IX,504.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_PSTI,M,2004,2003,2003-08-31,IX,652.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_HOUS,M,2004,2003,2003-08-31,IX,583.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_FDGP,M,2004,2003,2003-09-30,IX,493.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG,M,2004,2003,2003-09-30,IX,499.0
RBI:CPI_IW_RN(1.0),N_A,BY_1982,CO_GIAG_CBF,M,2004,2003,2003-09-30,IX,338.0
