DATAFLOW,AUDST,CURRENCY,FREQ,MEASURE_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2025,2024,0,2024-04-30,INR,104.50805
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2025,2024,0,2024-04-30,INR,110.058789473684
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2025,2024,0,2024-04-30,INR,89.388472222222
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2025,2024,0,2024-04-30,INR,53.728611111111
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2024,2023,0,2024-03-31,INR,110.3455
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2024,2023,0,2024-03-31,INR,90.243077777778
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2024,2023,0,2024-03-31,INR,83.185763888889
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2024,2023,0,2024-03-31,INR,55.257222222222
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2024,2023,0,2024-03-31,INR,105.415175
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2024,2023,0,2024-02-29,INR,89.70658
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2024,2023,0,2024-02-29,INR,82.94412
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2024,2023,0,2024-02-29,INR,55.4435
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2024,2023,0,2024-02-29,INR,104.915595
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2024,2023,0,2024-02-29,INR,110.06075
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2024,2023,0,2024-01-31,INR,90.325036
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2024,2023,0,2024-01-31,INR,83.1007405
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2024,2023,0,2024-01-31,INR,105.45625000000001
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2024,2023,0,2024-01-31,INR,56.630476
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2024,2023,0,2024-01-31,INR,110.67802649999999
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2024,2023,0,2023-12-31,INR,83.19755
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2024,2023,0,2023-12-31,INR,105.76205
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2024,2023,0,2023-12-31,INR,111.25805
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2024,2023,0,2023-12-31,INR,58.31275
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2024,2023,0,2023-12-31,INR,91.4227
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2024,2023,0,2023-11-30,INR,56.144999999999996
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2024,2023,0,2023-11-30,INR,104.616655
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2024,2023,0,2023-11-30,INR,90.737875
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2024,2023,0,2023-11-30,INR,83.324005
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2024,2023,0,2023-11-30,INR,110.668195
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2024,2023,0,2023-10-31,INR,109.28955500000001
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2024,2023,0,2023-10-31,INR,88.07983
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2024,2023,0,2023-10-31,INR,55.53325
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2024,2023,0,2023-10-31,INR,101.19749999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2024,2023,0,2023-10-31,INR,83.25227
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2024,2023,0,2023-09-30,INR,88.34049999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2024,2023,0,2023-09-30,INR,56.03475
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2024,2023,0,2023-09-30,INR,83.05275
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2024,2023,0,2023-09-30,INR,109.3652
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2024,2023,0,2023-09-30,INR,102.35005000000001
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2024,2023,0,2023-08-31,INR,82.73189500000001
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2024,2023,0,2023-08-31,INR,56.928335000000004
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2024,2023,0,2023-08-31,INR,90.29684499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2024,2023,0,2023-08-31,INR,105.173235
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2024,2023,0,2023-08-31,INR,110.15495
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2024,2023,0,2023-07-31,INR,82.20002149999999
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2024,2023,0,2023-07-31,INR,105.7889975
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2024,2023,0,2023-07-31,INR,110.4931055
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2024,2023,0,2023-07-31,INR,90.70925249999999
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2024,2023,0,2023-07-31,INR,58.1609525
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2024,2023,0,2023-06-30,INR,89.097319
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2024,2023,0,2023-06-30,INR,109.41044450000001
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2024,2023,0,2023-06-30,INR,57.517381
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2024,2023,0,2023-06-30,INR,82.1382285
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2024,2023,0,2023-06-30,INR,103.65670700000001
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2024,2023,0,2023-05-31,INR,88.916145
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2024,2023,0,2023-05-31,INR,102.55292499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2024,2023,0,2023-05-31,INR,110.05445
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2024,2023,0,2023-05-31,INR,59.668094999999994
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2024,2023,0,2023-05-31,INR,82.51031
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2024,2023,0,2023-04-30,INR,89.97953000000001
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2024,2023,0,2023-04-30,INR,110.39182500000001
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2024,2023,0,2023-04-30,INR,60.862355
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2024,2023,0,2023-04-30,INR,81.90183999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2024,2023,0,2023-04-30,INR,102.002555
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2023-03-31,INR,82.252735
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2023-03-31,INR,61.661
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2023-03-31,INR,110.2689
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2023-03-31,INR,100.84077500000001
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2023-03-31,INR,88.8238
