DATAFLOW,AUDST,CURRENCY,FREQ,RANGE_RT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2011,2010,0,2010-12-31,INR,238.8525
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2011,2010,0,2010-12-31,INR,281.475
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2011,2010,0,2010-12-31,INR,217.7525
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2011,2010,0,2010-12-31,INR,181.01999999999998
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2011,2010,0,2010-11-30,INR,180.57
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2011,2010,0,2010-11-30,INR,245.955
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2011,2010,0,2010-11-30,INR,287.60249999999996
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2011,2010,0,2010-11-30,INR,217.9775
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2011,2010,0,2010-10-31,INR,216.9075
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2011,2010,0,2010-10-31,INR,177.51999999999998
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2011,2010,0,2010-10-31,INR,281.37749999999994
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2011,2010,0,2010-10-31,INR,246.5625
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2011,2010,0,2010-09-30,INR,240.39249999999998
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2011,2010,0,2010-09-30,INR,218.25
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2011,2010,0,2010-09-30,INR,286.6925
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2011,2010,0,2010-09-30,INR,183.59000000000003
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2011,2010,0,2010-08-31,INR,291.815
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2011,2010,0,2010-08-31,INR,240.875
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2011,2010,0,2010-08-31,INR,218.635
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2011,2010,0,2010-08-31,INR,186.22
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2011,2010,0,2010-07-31,INR,187.54999999999998
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2011,2010,0,2010-07-31,INR,285.59
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2011,2010,0,2010-07-31,INR,214.4375
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2011,2010,0,2010-07-31,INR,238.525
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2011,2010,0,2010-06-30,INR,185.84
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2011,2010,0,2010-06-30,INR,227.52249999999998
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2011,2010,0,2010-06-30,INR,205.735
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2011,2010,0,2010-06-30,INR,275.66
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2011,2010,0,2010-05-31,INR,268.31
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2011,2010,0,2010-05-31,INR,184.26999999999998
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2011,2010,0,2010-05-31,INR,230.27
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2011,2010,0,2010-05-31,INR,205.435
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2011,2010,0,2010-04-30,INR,191.04250000000002
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2011,2010,0,2010-04-30,INR,178.09
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2011,2010,0,2010-04-30,INR,273.0325
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2011,2010,0,2010-04-30,INR,239.06
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2010,2009,0,2010-03-31,INR,273.9225
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2010,2009,0,2010-03-31,INR,181.9
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2010,2009,0,2010-03-31,INR,246.20499999999998
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2010,2009,0,2010-03-31,INR,200.7325
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2010,2009,0,2010-02-28,INR,205.46499999999997
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2010,2009,0,2010-02-28,INR,253.67000000000002
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2010,2009,0,2010-02-28,INR,185.64
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2010,2009,0,2010-02-28,INR,289.19
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2010,2009,0,2010-01-31,INR,296.7
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2010,2009,0,2010-01-31,INR,262.89250000000004
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2010,2009,0,2010-01-31,INR,201.8175
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2010,2009,0,2010-01-31,INR,183.98999999999998
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2010,2009,0,2009-12-31,INR,302.8725
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2010,2009,0,2009-12-31,INR,273.1275
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2010,2009,0,2009-12-31,INR,207.44
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2010,2009,0,2009-12-31,INR,186.15
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2010,2009,0,2009-11-30,INR,313.235
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2010,2009,0,2009-11-30,INR,277.75
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2010,2009,0,2009-11-30,INR,186.44
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2010,2009,0,2009-11-30,INR,211.82999999999998
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2010,2009,0,2009-10-31,INR,276.6075
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2010,2009,0,2009-10-31,INR,303.055
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2010,2009,0,2009-10-31,INR,187.51999999999998
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2010,2009,0,2009-10-31,INR,207.46499999999997
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2010,2009,0,2009-09-30,INR,315.035
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2010,2009,0,2009-09-30,INR,212.01500000000001
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2010,2009,0,2009-09-30,INR,194.03000000000003
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2010,2009,0,2009-09-30,INR,281.515
