DATAFLOW,AUDST,CURRENCY,FREQ,RANGE_RT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2019-01-31,INR,182.0823
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2019-01-31,INR,129.37
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2019-01-31,INR,161.0726
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-12-31,INR,179.4596
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-12-31,INR,125.25999999999999
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-12-31,INR,161.3212
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-12-31,INR,141.833
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-11-30,INR,126.83000000000001
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-11-30,INR,143.4869
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-11-30,INR,163.0849
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-11-30,INR,184.3868
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-10-31,INR,192.3464
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-10-31,INR,147.1911
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-10-31,INR,169.3089
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-10-31,INR,130.18
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-09-30,INR,129.09
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-09-30,INR,143.5829
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-09-30,INR,187.12810000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-09-30,INR,167.76819999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-08-31,INR,125.12
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-08-31,INR,180.54309999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-08-31,INR,161.8376
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-08-31,INR,139.2821
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-07-31,INR,160.531
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-07-31,INR,137.3508
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-07-31,INR,122.9
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-07-31,INR,181.13240000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-06-30,INR,158.2851
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-06-30,INR,179.8206
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-06-30,INR,135.957
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-06-30,INR,123.44
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-05-31,INR,123.11
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-05-31,INR,134.99650000000003
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-05-31,INR,181.58159999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-05-31,INR,158.7273
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-04-30,INR,185.16410000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-04-30,INR,121.94
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-04-30,INR,160.97129999999999
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-04-30,INR,131.7586
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2018,2017,0,2018-03-31,INR,181.97969999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2018,2017,0,2018-03-31,INR,122.98
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2018,2017,0,2018-03-31,INR,130.0234
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2018,2017,0,2018-03-31,INR,160.26749999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2018,2017,0,2018-02-28,INR,128.7144
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2018,2017,0,2018-02-28,INR,158.9138
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2018,2017,0,2018-02-28,INR,118.89
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2018,2017,0,2018-02-28,INR,180.3571
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2018,2017,0,2018-01-31,INR,176.6601
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2018,2017,0,2018-01-31,INR,114.57
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2018,2017,0,2018-01-31,INR,127.3279
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2018,2017,0,2018-01-31,INR,155.1302
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2018,2017,0,2017-12-31,INR,172.5842
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2018,2017,0,2017-12-31,INR,151.9908
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2018,2017,0,2017-12-31,INR,113.92
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2018,2017,0,2017-12-31,INR,128.46609999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2018,2017,0,2017-11-30,INR,152.2176
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2018,2017,0,2017-11-30,INR,129.9229
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2018,2017,0,2017-11-30,INR,114.88
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2018,2017,0,2017-11-30,INR,171.2252
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2018,2017,0,2017-10-31,INR,172.18189999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2018,2017,0,2017-10-31,INR,115.08
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2018,2017,0,2017-10-31,INR,130.3132
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2018,2017,0,2017-10-31,INR,152.6975
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2018,2017,0,2017-09-30,INR,153.8613
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2018,2017,0,2017-09-30,INR,170.9688
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2018,2017,0,2017-09-30,INR,129.6268
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2018,2017,0,2017-09-30,INR,116.58
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2018,2017,0,2017-08-31,INR,127.8742
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2018,2017,0,2017-08-31,INR,151.61110000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2018,2017,0,2017-08-31,INR,116.34
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2018,2017,0,2017-08-31,INR,166.5777
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2018,2017,0,2017-07-31,INR,128.89409999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2018,2017,0,2017-07-31,INR,148.65249999999997
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2018,2017,0,2017-07-31,INR,166.9832
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2018,2017,0,2017-07-31,INR,114.43
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2018,2017,0,2017-06-30,INR,128.9963
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2018,2017,0,2017-06-30,INR,116.33
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2018,2017,0,2017-06-30,INR,165.7912
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2018,2017,0,2017-06-30,INR,145.9432
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2018,2017,0,2017-05-31,INR,142.6348
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2018,2017,0,2017-05-31,INR,166.74540000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2018,2017,0,2017-05-31,INR,114.91999999999999
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2018,2017,0,2017-05-31,INR,129.012
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2018,2017,0,2017-04-30,INR,138.2933
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2018,2017,0,2017-04-30,INR,129.0451
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2018,2017,0,2017-04-30,INR,116.86
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2018,2017,0,2017-04-30,INR,162.6834
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2017,2016,0,2017-03-31,INR,162.7834
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2017,2016,0,2017-03-31,INR,116.16
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2017,2016,0,2017-03-31,INR,131.6868
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2017,2016,0,2017-03-31,INR,139.9822
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2017,2016,0,2017-02-28,INR,134.3707
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2017,2016,0,2017-02-28,INR,168.38260000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2017,2016,0,2017-02-28,INR,143.4303
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2017,2016,0,2017-02-28,INR,118.82
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2017,2016,0,2017-01-31,INR,136.0194
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2017,2016,0,2017-01-31,INR,144.2296
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2017,2016,0,2017-01-31,INR,167.51409999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2017,2016,0,2017-01-31,INR,118.08000000000001
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2017,2016,0,2016-12-31,INR,143.576
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2017,2016,0,2016-12-31,INR,135.8059
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2017,2016,0,2016-12-31,INR,170.04000000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2017,2016,0,2016-12-31,INR,117.49000000000001
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2017,2016,0,2016-11-30,INR,125.37
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2017,2016,0,2016-11-30,INR,167.40730000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2017,2016,0,2016-11-30,INR,135.1508
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2017,2016,0,2016-11-30,INR,147.1861
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2017,2016,0,2016-10-31,INR,167.1651
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2017,2016,0,2016-10-31,INR,129.14
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2017,2016,0,2016-10-31,INR,147.5063
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2017,2016,0,2016-10-31,INR,133.4273
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2017,2016,0,2016-09-30,INR,130.85000000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2017,2016,0,2016-09-30,INR,133.4249
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2017,2016,0,2016-09-30,INR,175.3793
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2017,2016,0,2016-09-30,INR,149.5292
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2017,2016,0,2016-08-31,INR,133.93470000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2017,2016,0,2016-08-31,INR,175.40879999999999
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2017,2016,0,2016-08-31,INR,150.1003
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2017,2016,0,2016-08-31,INR,131.92000000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2017,2016,0,2016-07-31,INR,148.832
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2017,2016,0,2016-07-31,INR,176.8442
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2017,2016,0,2016-07-31,INR,134.4108
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2017,2016,0,2016-07-31,INR,129.88
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2017,2016,0,2016-06-30,INR,134.6394
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2017,2016,0,2016-06-30,INR,128.0
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2017,2016,0,2016-06-30,INR,151.4159
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2017,2016,0,2016-06-30,INR,189.64600000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2017,2016,0,2016-05-31,INR,133.9758
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2017,2016,0,2016-05-31,INR,151.4047
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2017,2016,0,2016-05-31,INR,194.7203
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2017,2016,0,2016-05-31,INR,123.05
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2017,2016,0,2016-04-30,INR,132.9736
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2017,2016,0,2016-04-30,INR,121.4
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2017,2016,0,2016-04-30,INR,150.8085
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2017,2016,0,2016-04-30,INR,191.1877
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2016,2015,0,2016-03-31,INR,148.4676
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2016,2015,0,2016-03-31,INR,190.6408
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2016,2015,0,2016-03-31,INR,134.4909
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2016,2015,0,2016-03-31,INR,119.08
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2016,2015,0,2016-02-29,INR,117.05000000000001
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2016,2015,0,2016-02-29,INR,194.2045
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2016,2015,0,2016-02-29,INR,136.414
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2016,2015,0,2016-02-29,INR,150.77210000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2016,2015,0,2016-01-31,INR,146.183
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2016,2015,0,2016-01-31,INR,194.1578
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2016,2015,0,2016-01-31,INR,113.31
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2016,2015,0,2016-01-31,INR,134.2638
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2016,2015,0,2015-12-31,INR,144.3648
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2016,2015,0,2015-12-31,INR,133.1815
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2016,2015,0,2015-12-31,INR,200.0807
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2016,2015,0,2015-12-31,INR,109.53999999999999
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2016,2015,0,2015-11-30,INR,132.2658
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2016,2015,0,2015-11-30,INR,108.00999999999999
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2016,2015,0,2015-11-30,INR,201.0752
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2016,2015,0,2015-11-30,INR,142.5655
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2016,2015,0,2015-10-31,INR,145.7519
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2016,2015,0,2015-10-31,INR,108.24000000000001
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2016,2015,0,2015-10-31,INR,130.28
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2016,2015,0,2015-10-31,INR,199.6076
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2016,2015,0,2015-09-30,INR,132.36950000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2016,2015,0,2015-09-30,INR,148.58800000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2016,2015,0,2015-09-30,INR,110.43
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2016,2015,0,2015-09-30,INR,202.2846
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2016,2015,0,2015-08-31,INR,107.12
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2016,2015,0,2015-08-31,INR,130.46800000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2016,2015,0,2015-08-31,INR,203.85629999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2016,2015,0,2015-08-31,INR,146.41930000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2016,2015,0,2015-07-31,INR,139.7164
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2016,2015,0,2015-07-31,INR,127.4019
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2016,2015,0,2015-07-31,INR,197.5482
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2016,2015,0,2015-07-31,INR,103.47
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2016,2015,0,2015-06-30,INR,127.6873
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2016,2015,0,2015-06-30,INR,142.082
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2016,2015,0,2015-06-30,INR,103.23
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2016,2015,0,2015-06-30,INR,198.3588
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2016,2015,0,2015-05-31,INR,105.16
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2016,2015,0,2015-05-31,INR,127.72139999999999
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2016,2015,0,2015-05-31,INR,142.5196
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2016,2015,0,2015-05-31,INR,196.6058
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2016,2015,0,2015-04-30,INR,136.69639999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2016,2015,0,2015-04-30,INR,105.27000000000001
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2016,2015,0,2015-04-30,INR,125.7695
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2016,2015,0,2015-04-30,INR,189.0424
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2015,2014,0,2015-03-31,INR,187.5294
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2015,2014,0,2015-03-31,INR,124.6463
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2015,2014,0,2015-03-31,INR,104.22
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2015,2014,0,2015-03-31,INR,135.19209999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2015,2014,0,2015-02-28,INR,124.11
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2015,2014,0,2015-02-28,INR,104.65
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2015,2014,0,2015-02-28,INR,140.3385
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2015,2014,0,2015-02-28,INR,188.9487
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2015,2014,0,2015-01-31,INR,145.63
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2015,2014,0,2015-01-31,INR,105.25
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2015,2014,0,2015-01-31,INR,124.86
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2015,2014,0,2015-01-31,INR,190.7977
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2015,2014,0,2014-12-31,INR,105.32
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2015,2014,0,2014-12-31,INR,155.494
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2015,2014,0,2014-12-31,INR,125.60329999999999
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2015,2014,0,2014-12-31,INR,196.35590000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2015,2014,0,2014-11-30,INR,194.6024
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2015,2014,0,2014-11-30,INR,106.82
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2015,2014,0,2014-11-30,INR,154.06619999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2015,2014,0,2014-11-30,INR,123.4914
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2015,2014,0,2014-10-31,INR,156.0837
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2015,2014,0,2014-10-31,INR,122.78790000000001
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2015,2014,0,2014-10-31,INR,113.30000000000001
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2015,2014,0,2014-10-31,INR,198.1301
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2015,2014,0,2014-09-30,INR,157.4056
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2015,2014,0,2014-09-30,INR,121.8763
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2015,2014,0,2014-09-30,INR,113.78999999999999
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2015,2014,0,2014-09-30,INR,197.73160000000001
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2015,2014,0,2014-08-31,INR,203.61829999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2015,2014,0,2014-08-31,INR,121.9845
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2015,2014,0,2014-08-31,INR,162.067
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2015,2014,0,2014-08-31,INR,118.65
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2015,2014,0,2014-07-31,INR,120.0525
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2015,2014,0,2014-07-31,INR,162.91899999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2015,2014,0,2014-07-31,INR,205.10399999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2015,2014,0,2014-07-31,INR,118.14
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2015,2014,0,2014-06-30,INR,162.42360000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2015,2014,0,2014-06-30,INR,201.7903
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2015,2014,0,2014-06-30,INR,116.93
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2015,2014,0,2014-06-30,INR,119.4285
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2015,2014,0,2014-05-31,INR,200.25
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2015,2014,0,2014-05-31,INR,118.65100000000001
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2015,2014,0,2014-05-31,INR,116.65
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2015,2014,0,2014-05-31,INR,163.3898
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2015,2014,0,2014-04-30,INR,201.97539999999998
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2015,2014,0,2014-04-30,INR,166.67450000000002
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2015,2014,0,2014-04-30,INR,117.21
RBI:FOREX_RT_REF_RN(1.0),N_A,USD,M,N_A,2015,2014,0,2014-04-30,INR,120.76259999999999
RBI:FOREX_RT_REF_RN(1.0),N_A,JPY,M,N_A,2014,2013,0,2014-03-31,INR,119.78999999999999
RBI:FOREX_RT_REF_RN(1.0),N_A,EUR,M,N_A,2014,2013,0,2014-03-31,INR,167.885
RBI:FOREX_RT_REF_RN(1.0),N_A,GBP,M,N_A,2014,2013,0,2014-03-31,INR,202.9164
