DATAFLOW,AUDST,DAILY_AVG_TO_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-08-04,INR,149632240000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-08-04,INR,4717730900000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-08-04,INR,4529000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-07-28,INR,121310000000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-07-28,INR,4540657600004
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-07-28,INR,239416560000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-07-28,INR,197748000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-07-28,INR,209932580000.00003
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-07-28,INR,1194000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-07-21,INR,59487299999.99999
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-07-21,INR,4150436200000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-07-21,INR,6890000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-07-21,INR,126041200000.00002
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-07-21,INR,163400200000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-07-21,INR,259325000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-07-14,INR,98946000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-07-14,INR,250715099999.99997
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-07-14,INR,5362479700000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-07-14,INR,21100000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-07-14,INR,160344100000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-07-14,INR,246228900000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-07-07,INR,35560000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-07-07,INR,184249400000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-07-07,INR,624244800000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-07-07,INR,454778800000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-07-07,INR,199921100000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-07-07,INR,3834518800000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-06-30,INR,1690000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-06-30,INR,694147400000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-06-30,INR,168068500000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-06-30,INR,267533400000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-06-30,INR,650302300000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-06-30,INR,3988142500000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-06-23,INR,113769000000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-06-23,INR,5000554000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-06-23,INR,519283900000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-06-23,INR,583639200000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-06-23,INR,269957900000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-06-23,INR,14950000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-06-16,INR,325063840000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-06-16,INR,548584860000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-06-16,INR,4018782760000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-06-16,INR,229990279999.99997
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-06-16,INR,220139500000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-06-16,INR,17600000000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-06-09,INR,4479703420000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-06-09,INR,9180000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-06-09,INR,299303620000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-06-09,INR,180995960000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-06-09,INR,281002000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-06-09,INR,274604980000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-06-02,INR,385826080000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-06-02,INR,209131360000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-06-02,INR,260604199999.99997
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-06-02,INR,4856580440000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-06-02,INR,8080000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-06-02,INR,470964000000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-05-26,INR,5096446680000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-05-26,INR,326939600000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-05-26,INR,306096420000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-05-26,INR,47090000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-05-26,INR,148018080000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-05-26,INR,273395600000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-05-19,INR,6196185840000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-05-19,INR,366880080000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-05-19,INR,113128619999.99998
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-05-19,INR,348207100000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-05-19,INR,18110000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-05-19,INR,252959360000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-05-12,INR,7340000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-05-12,INR,217857280000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-05-12,INR,216525620000.00003
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-05-12,INR,277134220000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-05-12,INR,4679988540000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-05-12,INR,197713780000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-05-05,INR,134081040000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-05-05,INR,2560000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-05-05,INR,259567779999.99997
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-05-05,INR,107547300000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-05-05,INR,207630780000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-05-05,INR,3813538700000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-04-28,INR,212035400000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-04-28,INR,156242180000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-04-28,INR,31590000000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-04-28,INR,7164289700000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-04-28,INR,493278940000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-04-28,INR,252466380000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-04-21,INR,186465140000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-04-21,INR,523386460000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-04-21,INR,4235735020069.9995
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-04-21,INR,8190000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-04-21,INR,533770080000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-04-21,INR,237266240000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-04-14,INR,496271360000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-04-14,INR,221949280000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-04-14,INR,4048828920129.9995
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-04-14,INR,526850580000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-04-14,INR,1260000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-04-14,INR,470215500000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2024,2023,0,2023-04-07,INR,189908240000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2024,2023,0,2023-04-07,INR,326910880000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2024,2023,0,2023-04-07,INR,40000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2024,2023,0,2023-04-07,INR,216326300000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2024,2023,0,2023-04-07,INR,2429924500040
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2024,2023,0,2023-04-07,INR,505184580000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-03-31,INR,600560900000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-03-31,INR,262164000000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-03-31,INR,287870000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-03-31,INR,313406800000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-03-31,INR,228399500000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-03-31,INR,3181652600000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-03-24,INR,73220300000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-03-24,INR,164855200000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-03-24,INR,214618700000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-03-24,INR,2563749300000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-03-24,INR,555685200000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-03-24,INR,23380000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-03-17,INR,404781400000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-03-17,INR,275587100000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-03-17,INR,355324900000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-03-17,INR,273094000000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-03-17,INR,4336486400000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-03-17,INR,19300000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-03-10,INR,239060099999.99997
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-03-10,INR,361254200000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-03-10,INR,155226300000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-03-10,INR,1578902900000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-03-10,INR,36830000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-03-10,INR,210212800000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-03-03,INR,186874800000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-03-03,INR,355892300000.00006
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-03-03,INR,2813466400000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-03-03,INR,198491300000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-03-03,INR,253025200000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-03-03,INR,6570000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-02-24,INR,334986200000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-02-24,INR,2320000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-02-24,INR,242697000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-02-24,INR,133200000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-02-24,INR,95230300000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-02-24,INR,3102512600000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-02-17,INR,159660900000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-02-17,INR,26850000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-02-17,INR,186042500000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-02-17,INR,146443000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-02-17,INR,163930400000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-02-17,INR,3713555100000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-02-10,INR,293458600000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-02-10,INR,218290600000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-02-10,INR,156529100000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-02-10,INR,3959956900000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-02-10,INR,180697300000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-02-10,INR,4190000000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-02-03,INR,4406885800000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-02-03,INR,170046100000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-02-03,INR,175875200000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-02-03,INR,159592900000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-02-03,INR,4190000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-02-03,INR,71241300000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-01-27,INR,61396000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-01-27,INR,56863800000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-01-27,INR,2412395100000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-01-27,INR,26950000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-01-27,INR,85342500000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-01-27,INR,261888200000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-01-20,INR,153750500000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-01-20,INR,39050000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-01-20,INR,184180700000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-01-20,INR,239200600000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-01-20,INR,135575100000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-01-20,INR,3533451700000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-01-13,INR,3758849900000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-01-13,INR,131117900000.00002
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-01-13,INR,262266000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-01-13,INR,173148900000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-01-13,INR,106425400000.00002
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-01-13,INR,22490000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2023-01-06,INR,186859000000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2023-01-06,INR,400000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2023-01-06,INR,383911300000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2023-01-06,INR,212610200000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2023-01-06,INR,2277307200000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2023-01-06,INR,232455300000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2022-12-30,INR,1680000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2022-12-30,INR,158831700000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2022-12-30,INR,142695700000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2022-12-30,INR,141800000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2022-12-30,INR,110948600000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2022-12-30,INR,1664519100000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2022-12-23,INR,149880900000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2022-12-23,INR,183468600000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2022-12-23,INR,51820000000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2022-12-23,INR,2170591300000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2022-12-23,INR,174674300000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2022-12-23,INR,210338800000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2022-12-16,INR,65510000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2022-12-16,INR,165330400000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2022-12-16,INR,76520300000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2022-12-16,INR,2858365900000.0005
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2022-12-16,INR,72540400000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2022-12-16,INR,147538500000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2022-12-09,INR,148616200000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2022-12-09,INR,99900000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2022-12-09,INR,193920600000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2022-12-09,INR,3696418000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2022-12-09,INR,86560000000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2022-12-09,INR,56560000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2022-12-02,INR,191140000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2022-12-02,INR,174824100000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2022-12-02,INR,141932800000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2022-12-02,INR,3316937300000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2022-12-02,INR,36810000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2022-12-02,INR,77650000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2022-11-25,INR,271536500000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2022-11-25,INR,138066200000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2022-11-25,INR,103030300000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2022-11-25,INR,2821990100000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2022-11-25,INR,249426100000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2022-11-25,INR,99700000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2022-11-18,INR,158766000000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2022-11-18,INR,22180000000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2022-11-18,INR,157647600000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2022-11-18,INR,4038560600000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2022-11-18,INR,143323000000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2022-11-18,INR,208532100000
RBI:GSEC_TO_RN(1.0),N_A,OR_STATE_GOVT_SEC,M,2023,2022,0,2022-11-11,INR,150776000000
RBI:GSEC_TO_RN(1.0),N_A,RBI,M,2023,2022,0,2022-11-11,INR,10090000000
RBI:GSEC_TO_RN(1.0),N_A,OR_GOVT_SEC,M,2023,2022,0,2022-11-11,INR,2352733400000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_182_DAY,M,2023,2022,0,2022-11-11,INR,118863900000
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_91_DAY,M,2023,2022,0,2022-11-11,INR,83031200000.00002
RBI:GSEC_TO_RN(1.0),N_A,TR_BILL_364_DAY,M,2023,2022,0,2022-11-11,INR,52323400000
