DATAFLOW,AUDST,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,TYP_SRC_FNDS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,ES_LA_COMP,0,2012-03-31,INR,181032000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,ES_LA_FIA,0,2012-03-31,INR,133744000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,ES_LA_GOV_SEMGOV_BOD,0,2012-03-31,INR,-592000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,ES_LA_IFI,0,2012-03-31,INR,23017000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,ES_LA_OTH,0,2012-03-31,INR,238519000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,ES_LN_ADV,0,2012-03-31,INR,1306215000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,ES_NET_ISS,0,2012-03-31,INR,169088000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,ES_PRM_ON_SHR,0,2012-03-31,INR,795740000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,ES_PUB_DEPO,0,2012-03-31,INR,15393000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,ES_PU_CAP,0,2012-03-31,INR,964829000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,EXT_SRC,0,2012-03-31,INR,3898095000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,INT_SRC,0,2012-03-31,INR,2187512000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,IS_PRV,0,2012-03-31,INR,802485000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,IS_PRV_DEP,0,2012-03-31,INR,732965000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,IS_PRV_DIV,0,2012-03-31,INR,35854000000
