DATAFLOW,AUDST,EAR_EXP_FC_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EAR_FRG_CURR,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,9368603000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,7988753000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,8934371000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_CG,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,107250000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_CG,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,436838000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_CG,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,180682000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_CSP,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,63348000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_CSP,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,209881000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_CSP,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,88051000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_FRG_CURR,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,10189830000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,13415792000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,9858687000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_OEFC,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,9028690000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_OEFC,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,8000216000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_OEFC,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,8339318000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_RM,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,990543000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_RM,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,4768856000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_RM,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,1250637000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_VAL_IMP,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,1161141000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,5415575000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,1519369000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,0.0
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,0.0
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,-1000000.0
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,NET_INF_OF_FC,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,-821227000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,-5427039000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,-924316000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EAR_FC_EG,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,4016740000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EAR_FC_EG,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,3962410000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EAR_FC_EG,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,3652260000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EAR_FC_OTH,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,7883320000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,5681500000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,6467650000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EAR_FRG_CURR,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,11900060000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,9643910000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,10119910000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_CG,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,161350000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_CG,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,231090000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_CG,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,143790000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_CSP,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,158700000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_CSP,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,297160000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_CSP,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,120260000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_FRG_CURR,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,14697640000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,10915250000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,11663130000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_OEFC,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,13191780000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_OEFC,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,9253070000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_OEFC,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,10297830000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_RM,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,1185800000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_RM,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,1133930000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_RM,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,1101250000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_VAL_IMP,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,1505860000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,1662180000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,1365290000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,10000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,0.0
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,-10000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,NET_INF_OF_FC,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,-2797580000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,-1271340000000
RBI:EAR_EXP_FC_PUB_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,-1543210000000
