DATAFLOW,AUDST,COMP_COUNT,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,SALE_SZ_CLS_RN,TYP_FIN_RT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1239,AFY,CURR_YR,2014,2013,LESS_THN_25_CR,PPAR_GP_TNA,0,2014-03-31,PT,0.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1239,AFY,CURR_YR,2014,2013,LESS_THN_25_CR,PPAR_OD_TO_OPC,0,2014-03-31,PT,0.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1239,AFY,CURR_YR,2014,2013,LESS_THN_25_CR,PPAR_PAT_SAL,0,2014-03-31,PT,-24.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1239,AFY,CURR_YR,2014,2013,LESS_THN_25_CR,PPAR_PAT_TNW,0,2014-03-31,PT,-3.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1239,AFY,CURR_YR,2014,2013,LESS_THN_25_CR,PPAR_PR_PAT,0,2014-03-31,PT,77.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1239,AFY,CURR_YR,2014,2013,LESS_THN_25_CR,PPAR_TP_PBT,0,2014-03-31,PT,14.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1239,AFY,CURR_YR,2014,2013,LESS_THN_25_CR,SUFR_ESF_TSF,0,2014-03-31,PT,95.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1239,AFY,CURR_YR,2014,2013,LESS_THN_25_CR,SUFR_GCF_TUF,0,2014-03-31,PT,68.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1239,AFY,CURR_YR,2014,2013,LESS_THN_25_CR,SUFR_GFAF_TUF,0,2014-03-31,PT,67.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1239,AFY,CURR_YR,2014,2013,LESS_THN_25_CR,SUFR_GS_GCF,0,2014-03-31,PT,-9.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1239,AFY,CURR_YR,2014,2013,LESS_THN_25_CR,SUFR_IBB_TES,0,2014-03-31,PT,16.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,AUTR_EXP_SAL,0,2014-03-31,PT,19.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,AUTR_GVA_GFA,0,2014-03-31,PT,32.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,AUTR_INV_SAL,0,2014-03-31,PT,13.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,AUTR_SAL_GFA,0,2014-03-31,PT,146.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,AUTR_SAL_TNA,0,2014-03-31,PT,80.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,AUTR_TR_SAL,0,2014-03-31,PT,14.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,CSR_DEB_EQT,0,2014-03-31,PT,42.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,CSR_NFA_TNA,0,2014-03-31,PT,36.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,CSR_NW_TNA,0,2014-03-31,PT,44.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,CSR_STBB_INV,0,2014-03-31,PT,25.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,CSR_TB_EQT,0,2014-03-31,PT,63.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,ER_CRM_TE,0,2014-03-31,PT,57.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,ER_ICR,0,2014-03-31,PT,3.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,ER_IP_TE,0,2014-03-31,PT,3.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,ER_RTE_TE,0,2014-03-31,PT,8.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,LR_CA_CL,0,2014-03-31,PT,1.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,LR_CA_TNA,0,2014-03-31,PT,39.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,LR_QA_CL,0,2014-03-31,PT,52.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,LR_TP_CA,0,2014-03-31,PT,30.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,PPAR_DIV_NW,0,2014-03-31,PT,3.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,PPAR_EBD_SAL,0,2014-03-31,PT,13.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,PPAR_GP_SAL,0,2014-03-31,PT,12.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,PPAR_GP_TNA,0,2014-03-31,PT,9.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,PPAR_OD_TO_OPC,0,2014-03-31,PT,61.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,PPAR_PAT_SAL,0,2014-03-31,PT,6.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,PPAR_PAT_TNW,0,2014-03-31,PT,11.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,PPAR_PR_PAT,0,2014-03-31,PT,68.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,PPAR_TP_PBT,0,2014-03-31,PT,22.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,SUFR_ESF_TSF,0,2014-03-31,PT,56.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,SUFR_GCF_TUF,0,2014-03-31,PT,52.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,SUFR_GFAF_TUF,0,2014-03-31,PT,47.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,SUFR_GS_GCF,0,2014-03-31,PT,84.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,572,AFY,CURR_YR,2014,2013,THOU_CR_N_ABV,SUFR_IBB_TES,0,2014-03-31,PT,19.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,AUTR_EXP_SAL,0,2014-03-31,PT,6.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,AUTR_INV_SAL,0,2014-03-31,PT,26.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,AUTR_TR_SAL,0,2014-03-31,PT,30.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,CSR_DEB_EQT,0,2014-03-31,PT,33.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,CSR_NFA_TNA,0,2014-03-31,PT,26.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,CSR_NW_TNA,0,2014-03-31,PT,52.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,CSR_STBB_INV,0,2014-03-31,PT,24.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,CSR_TB_EQT,0,2014-03-31,PT,52.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,ER_CRM_TE,0,2014-03-31,PT,47.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,ER_ICR,0,2014-03-31,PT,1.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,ER_IP_TE,0,2014-03-31,PT,8.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,ER_RTE_TE,0,2014-03-31,PT,12.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,LR_CA_CL,0,2014-03-31,PT,1.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,LR_CA_TNA,0,2014-03-31,PT,33.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,LR_QA_CL,0,2014-03-31,PT,48.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,LR_TP_CA,0,2014-03-31,PT,19.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,PPAR_DIV_NW,0,2014-03-31,PT,0.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,PPAR_EBD_SAL,0,2014-03-31,PT,11.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,PPAR_GP_SAL,0,2014-03-31,PT,9.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,PPAR_GP_TNA,0,2014-03-31,PT,3.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,PPAR_OD_TO_OPC,0,2014-03-31,PT,2.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,PPAR_PAT_SAL,0,2014-03-31,PT,0.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,PPAR_PAT_TNW,0,2014-03-31,PT,0.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,PPAR_PR_PAT,0,2014-03-31,PT,86.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,469,AFY,PREV_TO_PREV,2014,2013,25_CR_TO_50_CR,PPAR_TP_PBT,0,2014-03-31,PT,23.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,AUTR_EXP_SAL,0,2014-03-31,PT,9.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,AUTR_INV_SAL,0,2014-03-31,PT,23.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,AUTR_TR_SAL,0,2014-03-31,PT,24.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,CSR_DEB_EQT,0,2014-03-31,PT,37.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,CSR_NFA_TNA,0,2014-03-31,PT,29.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,CSR_NW_TNA,0,2014-03-31,PT,52.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,CSR_STBB_INV,0,2014-03-31,PT,14.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,CSR_TB_EQT,0,2014-03-31,PT,53.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,ER_CRM_TE,0,2014-03-31,PT,55.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,ER_ICR,0,2014-03-31,PT,1.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,ER_IP_TE,0,2014-03-31,PT,6.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,ER_RTE_TE,0,2014-03-31,PT,8.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,LR_CA_CL,0,2014-03-31,PT,1.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,LR_CA_TNA,0,2014-03-31,PT,36.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,LR_QA_CL,0,2014-03-31,PT,58.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,LR_TP_CA,0,2014-03-31,PT,19.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,PPAR_DIV_NW,0,2014-03-31,PT,0.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,PPAR_EBD_SAL,0,2014-03-31,PT,10.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,PPAR_GP_SAL,0,2014-03-31,PT,10.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,PPAR_GP_TNA,0,2014-03-31,PT,4.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,PPAR_OD_TO_OPC,0,2014-03-31,PT,3.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,PPAR_PAT_SAL,0,2014-03-31,PT,2.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,PPAR_PAT_TNW,0,2014-03-31,PT,1.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,PPAR_PR_PAT,0,2014-03-31,PT,84.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,500,AFY,PREV_TO_PREV,2014,2013,50_CR_TO_100_CR,PPAR_TP_PBT,0,2014-03-31,PT,21.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,AUTR_EXP_SAL,0,2014-03-31,PT,12.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,AUTR_INV_SAL,0,2014-03-31,PT,25.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,AUTR_TR_SAL,0,2014-03-31,PT,19.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,CSR_DEB_EQT,0,2014-03-31,PT,57.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,CSR_NFA_TNA,0,2014-03-31,PT,39.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,CSR_NW_TNA,0,2014-03-31,PT,38.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,CSR_STBB_INV,0,2014-03-31,PT,18.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,CSR_TB_EQT,0,2014-03-31,PT,93.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,ER_CRM_TE,0,2014-03-31,PT,58.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,ER_ICR,0,2014-03-31,PT,1.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,ER_IP_TE,0,2014-03-31,PT,5.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,ER_RTE_TE,0,2014-03-31,PT,7.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,LR_CA_CL,0,2014-03-31,PT,1.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,LR_CA_TNA,0,2014-03-31,PT,41.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,LR_QA_CL,0,2014-03-31,PT,46.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,LR_TP_CA,0,2014-03-31,PT,21.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,PPAR_DIV_NW,0,2014-03-31,PT,1.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,PPAR_EBD_SAL,0,2014-03-31,PT,10.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,PPAR_GP_SAL,0,2014-03-31,PT,9.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,PPAR_GP_TNA,0,2014-03-31,PT,5.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,PPAR_OD_TO_OPC,0,2014-03-31,PT,14.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,PPAR_PAT_SAL,0,2014-03-31,PT,2.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,PPAR_PAT_TNW,0,2014-03-31,PT,4.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,PPAR_PR_PAT,0,2014-03-31,PT,75.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,364,AFY,PREV_TO_PREV,2014,2013,FIV_HUN_TO_1000_CR,PPAR_TP_PBT,0,2014-03-31,PT,22.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,AUTR_EXP_SAL,0,2014-03-31,PT,8.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,AUTR_INV_SAL,0,2014-03-31,PT,19.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,AUTR_TR_SAL,0,2014-03-31,PT,21.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,CSR_DEB_EQT,0,2014-03-31,PT,43.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,CSR_NFA_TNA,0,2014-03-31,PT,33.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,CSR_NW_TNA,0,2014-03-31,PT,41.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,CSR_STBB_INV,0,2014-03-31,PT,19.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,CSR_TB_EQT,0,2014-03-31,PT,75.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,ER_CRM_TE,0,2014-03-31,PT,57.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,ER_ICR,0,2014-03-31,PT,1.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,ER_IP_TE,0,2014-03-31,PT,5.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,ER_RTE_TE,0,2014-03-31,PT,8.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,LR_CA_CL,0,2014-03-31,PT,1.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,LR_CA_TNA,0,2014-03-31,PT,46.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,LR_QA_CL,0,2014-03-31,PT,55.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,LR_TP_CA,0,2014-03-31,PT,23.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,PPAR_DIV_NW,0,2014-03-31,PT,1.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,PPAR_EBD_SAL,0,2014-03-31,PT,11.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,PPAR_GP_SAL,0,2014-03-31,PT,9.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,PPAR_GP_TNA,0,2014-03-31,PT,7.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,PPAR_OD_TO_OPC,0,2014-03-31,PT,10.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,PPAR_PAT_SAL,0,2014-03-31,PT,3.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,PPAR_PAT_TNW,0,2014-03-31,PT,6.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,PPAR_PR_PAT,0,2014-03-31,PT,80.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1244,AFY,PREV_TO_PREV,2014,2013,HUN_TO_500_CR,PPAR_TP_PBT,0,2014-03-31,PT,24.2
