DATAFLOW,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,IND_CLASF_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,173,AFY,GRP_DESC_PROV,ICC_MFG_FP_BV,PREV_YR,2012,2011,0,2012-03-31,PT,13.5
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,17,AFY,GRP_DESC_PROV,ICC_MFG_GLASS_PRO,CURR_YR,2012,2011,0,2012-03-31,PT,9.9
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,17,AFY,GRP_DESC_PROV,ICC_MFG_GLASS_PRO,PREV_YR,2012,2011,0,2012-03-31,PT,6.2
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,95,AFY,GRP_DESC_PROV,ICC_MFG_IRON_STL,CURR_YR,2012,2011,0,2012-03-31,PT,17.4
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,95,AFY,GRP_DESC_PROV,ICC_MFG_IRON_STL,PREV_YR,2012,2011,0,2012-03-31,PT,15.6
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,32,AFY,GRP_DESC_PROV,ICC_MFG_JEWE,CURR_YR,2012,2011,0,2012-03-31,PT,41.4
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,32,AFY,GRP_DESC_PROV,ICC_MFG_JEWE,PREV_YR,2012,2011,0,2012-03-31,PT,-13.2
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,19,AFY,GRP_DESC_PROV,ICC_MFG_LTHR_PRD,CURR_YR,2012,2011,0,2012-03-31,PT,13.3
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,19,AFY,GRP_DESC_PROV,ICC_MFG_LTHR_PRD,PREV_YR,2012,2011,0,2012-03-31,PT,13.7
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,127,AFY,GRP_DESC_PROV,ICC_MFG_MACH_EQP_NEC,CURR_YR,2012,2011,0,2012-03-31,PT,20.2
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,127,AFY,GRP_DESC_PROV,ICC_MFG_MACH_EQP_NEC,PREV_YR,2012,2011,0,2012-03-31,PT,2.5
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,135,AFY,GRP_DESC_PROV,ICC_MFG_MTR_VEH_OTH_TRAN,CURR_YR,2012,2011,0,2012-03-31,PT,27.1
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,135,AFY,GRP_DESC_PROV,ICC_MFG_MTR_VEH_OTH_TRAN,PREV_YR,2012,2011,0,2012-03-31,PT,19.5
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,14,AFY,GRP_DESC_PROV,ICC_MFG_PAINTS_VAR,CURR_YR,2012,2011,0,2012-03-31,PT,13.6
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,14,AFY,GRP_DESC_PROV,ICC_MFG_PAINTS_VAR,PREV_YR,2012,2011,0,2012-03-31,PT,14.9
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,55,AFY,GRP_DESC_PROV,ICC_MFG_PAP_PRO,CURR_YR,2012,2011,0,2012-03-31,PT,6.2
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,55,AFY,GRP_DESC_PROV,ICC_MFG_PAP_PRO,PREV_YR,2012,2011,0,2012-03-31,PT,26.9
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,141,AFY,GRP_DESC_PROV,ICC_MFG_PHAR,CURR_YR,2012,2011,0,2012-03-31,PT,15.1
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,141,AFY,GRP_DESC_PROV,ICC_MFG_PHAR,PREV_YR,2012,2011,0,2012-03-31,PT,18.6
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,111,AFY,GRP_DESC_PROV,ICC_MFG_PLAS_PROD,CURR_YR,2012,2011,0,2012-03-31,PT,22.9
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,111,AFY,GRP_DESC_PROV,ICC_MFG_PLAS_PROD,PREV_YR,2012,2011,0,2012-03-31,PT,11.5
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,142,AFY,GRP_DESC_PROV,ICC_MFG_RUB_PLAS_PROD,CURR_YR,2012,2011,0,2012-03-31,PT,17.6
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,142,AFY,GRP_DESC_PROV,ICC_MFG_RUB_PLAS_PROD,PREV_YR,2012,2011,0,2012-03-31,PT,16.9
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,39,AFY,GRP_DESC_PROV,ICC_MFG_SGR,CURR_YR,2012,2011,0,2012-03-31,PT,3.3
