DATAFLOW,AUDST,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,TYP_FIN_RT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,CSR_NW_TNA,0,2014-03-31,PT,43.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,CSR_STBB_INV,0,2014-03-31,PT,23.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,CSR_TB_EQT,0,2014-03-31,PT,66.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ER_CRM_TE,0,2014-03-31,PT,57.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ER_ICR,0,2014-03-31,PT,2.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ER_IP_TE,0,2014-03-31,PT,4.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ER_RTE_TE,0,2014-03-31,PT,8.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,LR_CA_CL,0,2014-03-31,PT,1.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,LR_CA_TNA,0,2014-03-31,PT,40.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,LR_QA_CL,0,2014-03-31,PT,51.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,LR_TP_CA,0,2014-03-31,PT,28.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,PPAR_DIV_NW,0,2014-03-31,PT,3.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,PPAR_EBD_SAL,0,2014-03-31,PT,12.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,PPAR_GP_SAL,0,2014-03-31,PT,11.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,PPAR_GP_TNA,0,2014-03-31,PT,8.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,PPAR_OD_TO_OPC,0,2014-03-31,PT,32.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,PPAR_PAT_SAL,0,2014-03-31,PT,5.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,PPAR_PAT_TNW,0,2014-03-31,PT,8.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,PPAR_PR_PAT,0,2014-03-31,PT,69.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,PPAR_TP_PBT,0,2014-03-31,PT,22.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,SUFR_ESF_TSF,0,2014-03-31,PT,57.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,SUFR_GCF_TUF,0,2014-03-31,PT,50.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,SUFR_GFAF_TUF,0,2014-03-31,PT,45.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,SUFR_GS_GCF,0,2014-03-31,PT,84.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,SUFR_IBB_TES,0,2014-03-31,PT,18.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,AUTR_EXP_SAL,0,2014-03-31,PT,16.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,AUTR_INV_SAL,0,2014-03-31,PT,15.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,AUTR_TR_SAL,0,2014-03-31,PT,15.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,CSR_DEB_EQT,0,2014-03-31,PT,41.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,CSR_NFA_TNA,0,2014-03-31,PT,36.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,CSR_NW_TNA,0,2014-03-31,PT,44.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,CSR_STBB_INV,0,2014-03-31,PT,25.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,CSR_TB_EQT,0,2014-03-31,PT,63.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,ER_CRM_TE,0,2014-03-31,PT,59.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,ER_ICR,0,2014-03-31,PT,3.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,ER_IP_TE,0,2014-03-31,PT,3.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,ER_RTE_TE,0,2014-03-31,PT,7.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,LR_CA_CL,0,2014-03-31,PT,1.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,LR_CA_TNA,0,2014-03-31,PT,40.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,LR_QA_CL,0,2014-03-31,PT,54.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,LR_TP_CA,0,2014-03-31,PT,27.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,PPAR_DIV_NW,0,2014-03-31,PT,2.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,PPAR_EBD_SAL,0,2014-03-31,PT,13.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,PPAR_GP_SAL,0,2014-03-31,PT,11.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,PPAR_GP_TNA,0,2014-03-31,PT,8.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,PPAR_OD_TO_OPC,0,2014-03-31,PT,31.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,PPAR_PAT_SAL,0,2014-03-31,PT,6.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,PPAR_PAT_TNW,0,2014-03-31,PT,10.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,PPAR_PR_PAT,0,2014-03-31,PT,72.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2014,2013,PPAR_TP_PBT,0,2014-03-31,PT,22.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,AUTR_EXP_SAL,0,2014-03-31,PT,17.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,AUTR_GVA_GFA,0,2014-03-31,PT,31.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,AUTR_INV_SAL,0,2014-03-31,PT,15.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,AUTR_SAL_GFA,0,2014-03-31,PT,144.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,AUTR_SAL_TNA,0,2014-03-31,PT,76.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,AUTR_TR_SAL,0,2014-03-31,PT,15.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,CSR_DEB_EQT,0,2014-03-31,PT,43.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,CSR_NFA_TNA,0,2014-03-31,PT,36.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,CSR_NW_TNA,0,2014-03-31,PT,43.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,CSR_STBB_INV,0,2014-03-31,PT,23.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,CSR_TB_EQT,0,2014-03-31,PT,65.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ER_CRM_TE,0,2014-03-31,PT,58.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ER_ICR,0,2014-03-31,PT,3.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ER_IP_TE,0,2014-03-31,PT,3.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ER_RTE_TE,0,2014-03-31,PT,7.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,LR_CA_CL,0,2014-03-31,PT,1.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,LR_CA_TNA,0,2014-03-31,PT,41.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,LR_QA_CL,0,2014-03-31,PT,53.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,LR_TP_CA,0,2014-03-31,PT,27.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,PPAR_DIV_NW,0,2014-03-31,PT,3.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,PPAR_EBD_SAL,0,2014-03-31,PT,13.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,PPAR_GP_SAL,0,2014-03-31,PT,11.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,PPAR_GP_TNA,0,2014-03-31,PT,8.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,PPAR_OD_TO_OPC,0,2014-03-31,PT,32.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,PPAR_PAT_SAL,0,2014-03-31,PT,5.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,PPAR_PAT_TNW,0,2014-03-31,PT,9.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,PPAR_PR_PAT,0,2014-03-31,PT,70.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,PPAR_TP_PBT,0,2014-03-31,PT,21.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,SUFR_ESF_TSF,0,2014-03-31,PT,53.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,SUFR_GCF_TUF,0,2014-03-31,PT,60.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,SUFR_GFAF_TUF,0,2014-03-31,PT,51.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,SUFR_GS_GCF,0,2014-03-31,PT,73.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2014,2013,SUFR_IBB_TES,0,2014-03-31,PT,20.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,AUTR_GVA_GFA,0,2015-03-31,PT,47.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,AUTR_INV_SAL,0,2015-03-31,PT,14.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,AUTR_SAL_GFA,0,2015-03-31,PT,158.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,AUTR_SAL_TNA,0,2015-03-31,PT,65.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,AUTR_TR_SAL,0,2015-03-31,PT,13.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,CSR_DEB_EQT,0,2015-03-31,PT,46.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,CSR_NFA_TNA,0,2015-03-31,PT,37.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,CSR_NW_TNA,0,2015-03-31,PT,45.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,CSR_STBB_INV,0,2015-03-31,PT,25.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,CSR_TB_EQT,0,2015-03-31,PT,66.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ER_CRM_TE,0,2015-03-31,PT,57.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ER_ICR,0,2015-03-31,PT,4.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ER_IP_TE,0,2015-03-31,PT,4.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ER_RTE_TE,0,2015-03-31,PT,9.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,LR_CA_CL,0,2015-03-31,PT,1.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,LR_CA_TNA,0,2015-03-31,PT,37.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,LR_QA_CL,0,2015-03-31,PT,44.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,LR_TP_CA,0,2015-03-31,PT,24.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,PPAR_DIV_NW,0,2015-03-31,PT,3.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,PPAR_GP_SAL,0,2015-03-31,PT,20.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,PPAR_GP_TNA,0,2015-03-31,PT,12.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,PPAR_OP_SAL,0,2015-03-31,PT,20.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,PPAR_PAT_SAL,0,2015-03-31,PT,13.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,PPAR_PAT_TNW,0,2015-03-31,PT,19.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,PPAR_PR_PAT,0,2015-03-31,PT,82.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,PPAR_TP_PBT,0,2015-03-31,PT,15.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,SUFR_CCE_TUF,0,2015-03-31,PT,2.832523841
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,SUFR_ESF_TSF,0,2015-03-31,PT,66.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,SUFR_GCF_TUF,0,2015-03-31,PT,52.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,SUFR_GFAF_TUF,0,2015-03-31,PT,45.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,SUFR_GS_GCF,0,2015-03-31,PT,195.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2015,2014,SUFR_IBB_TES,0,2015-03-31,PT,14.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,AUTR_INV_SAL,0,2015-03-31,PT,14.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,AUTR_TR_SAL,0,2015-03-31,PT,13.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,CSR_DEB_EQT,0,2015-03-31,PT,43.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,CSR_NFA_TNA,0,2015-03-31,PT,37.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,CSR_NW_TNA,0,2015-03-31,PT,45.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,CSR_STBB_INV,0,2015-03-31,PT,39.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,CSR_TB_EQT,0,2015-03-31,PT,62.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,ER_CRM_TE,0,2015-03-31,PT,60.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,ER_ICR,0,2015-03-31,PT,5.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,ER_IP_TE,0,2015-03-31,PT,4.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,ER_RTE_TE,0,2015-03-31,PT,8.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,LR_CA_CL,0,2015-03-31,PT,1.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,LR_CA_TNA,0,2015-03-31,PT,39.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,LR_QA_CL,0,2015-03-31,PT,48.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,LR_TP_CA,0,2015-03-31,PT,24.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,PPAR_GP_SAL,0,2015-03-31,PT,19.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,PPAR_GP_TNA,0,2015-03-31,PT,13.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,PPAR_OP_SAL,0,2015-03-31,PT,20.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,PPAR_PAT_SAL,0,2015-03-31,PT,13.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,PPAR_PAT_TNW,0,2015-03-31,PT,20.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_TO_PREV,2015,2014,PPAR_TP_PBT,0,2015-03-31,PT,14.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,AUTR_GVA_GFA,0,2015-03-31,PT,48.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,AUTR_INV_SAL,0,2015-03-31,PT,14.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,AUTR_SAL_GFA,0,2015-03-31,PT,169.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,AUTR_SAL_TNA,0,2015-03-31,PT,69.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,AUTR_TR_SAL,0,2015-03-31,PT,13.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,CSR_DEB_EQT,0,2015-03-31,PT,45.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,CSR_NFA_TNA,0,2015-03-31,PT,37.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,CSR_NW_TNA,0,2015-03-31,PT,44.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,CSR_STBB_INV,0,2015-03-31,PT,29.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,CSR_TB_EQT,0,2015-03-31,PT,67.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ER_CRM_TE,0,2015-03-31,PT,58.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ER_ICR,0,2015-03-31,PT,4.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ER_IP_TE,0,2015-03-31,PT,4.4
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ER_RTE_TE,0,2015-03-31,PT,8.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,LR_CA_CL,0,2015-03-31,PT,1.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,LR_CA_TNA,0,2015-03-31,PT,37.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,LR_QA_CL,0,2015-03-31,PT,44.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,LR_TP_CA,0,2015-03-31,PT,25.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,PPAR_DIV_NW,0,2015-03-31,PT,3.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,PPAR_GP_SAL,0,2015-03-31,PT,19.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,PPAR_GP_TNA,0,2015-03-31,PT,12.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,PPAR_OP_SAL,0,2015-03-31,PT,20.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,PPAR_PAT_SAL,0,2015-03-31,PT,12.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,PPAR_PAT_TNW,0,2015-03-31,PT,18.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,PPAR_PR_PAT,0,2015-03-31,PT,83.9
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,PPAR_TP_PBT,0,2015-03-31,PT,15.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,SUFR_CCE_TUF,0,2015-03-31,PT,0.317227305
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,SUFR_ESF_TSF,0,2015-03-31,PT,67.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,SUFR_GCF_TUF,0,2015-03-31,PT,50.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,SUFR_GFAF_TUF,0,2015-03-31,PT,43.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,SUFR_GS_GCF,0,2015-03-31,PT,148.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,PREV_YR,2015,2014,SUFR_IBB_TES,0,2015-03-31,PT,22.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,AUTR_EXP_SAL,0,2016-03-31,PT,12.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,AUTR_GVA_GFA,0,2016-03-31,PT,27.0
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,AUTR_INV_SAL,0,2016-03-31,PT,15.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,AUTR_SAL_GFA,0,2016-03-31,PT,105.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,AUTR_SAL_TNA,0,2016-03-31,PT,70.7
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,AUTR_TR_SAL,0,2016-03-31,PT,16.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,CSR_DEB_EQT,0,2016-03-31,PT,46.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,CSR_NFA_TNA,0,2016-03-31,PT,46.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,CSR_NW_TNA,0,2016-03-31,PT,42.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,CSR_STBB_INV,0,2016-03-31,PT,45.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,CSR_TB_EQT,0,2016-03-31,PT,68.1
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ER_CRM_TE,0,2016-03-31,PT,56.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ER_ICR,0,2016-03-31,PT,3.6
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ER_IP_TE,0,2016-03-31,PT,4.3
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ER_RTE_TE,0,2016-03-31,PT,9.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,LR_CA_CL,0,2016-03-31,PT,1.2
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,LR_CA_TNA,0,2016-03-31,PT,40.5
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,LR_QA_CL,0,2016-03-31,PT,45.8
RBI:FIN_RATIOS_PUB_RN(1.0),N_A,AFY,CURR_YR,2016,2015,LR_TP_CA,0,2016-03-31,PT,25.8
