DATAFLOW,AUDST,FREQ,PFT_LOSS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PBT_NO_SURP_DEF,CURR_YR,2019,2018,0,2019-03-31,INR,4346880000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PBT_NO_SURP_DEF,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,3778310000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PBT_NO_SURP_DEF,PREV_YR,2019,2018,0,2019-03-31,INR,3870020000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PF,CURR_YR,2019,2018,0,2019-03-31,INR,230670000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PF,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,204360000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PF,PREV_YR,2019,2018,0,2019-03-31,INR,222290000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PFT_RETND,CURR_YR,2019,2018,0,2019-03-31,INR,1588570000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PFT_RETND,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,1476610000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PFT_RETND,PREV_YR,2019,2018,0,2019-03-31,INR,1370960000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_POW_A_FU,CURR_YR,2019,2018,0,2019-03-31,INR,9570000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_POW_A_FU,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,8890000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_POW_A_FU,PREV_YR,2019,2018,0,2019-03-31,INR,9340000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RAW_MAT,CURR_YR,2019,2018,0,2019-03-31,INR,32447000000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RAW_MAT,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,24187300000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RAW_MAT,PREV_YR,2019,2018,0,2019-03-31,INR,27462010000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RENT,CURR_YR,2019,2018,0,2019-03-31,INR,510990000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RENT,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,367170000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RENT,PREV_YR,2019,2018,0,2019-03-31,INR,416830000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_REP_BLDG,CURR_YR,2019,2018,0,2019-03-31,INR,61020000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_REP_BLDG,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,52330000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_REP_BLDG,PREV_YR,2019,2018,0,2019-03-31,INR,54990000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_ROYALTY,CURR_YR,2019,2018,0,2019-03-31,INR,193900000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_ROYALTY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,163810000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_ROYALTY,PREV_YR,2019,2018,0,2019-03-31,INR,176420000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RPR_MACH,CURR_YR,2019,2018,0,2019-03-31,INR,338890000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RPR_MACH,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,285460000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RPR_MACH,PREV_YR,2019,2018,0,2019-03-31,INR,297230000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RS_DEV,CURR_YR,2019,2018,0,2019-03-31,INR,262830000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RS_DEV,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,241550000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RS_DEV,PREV_YR,2019,2018,0,2019-03-31,INR,239090000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RT_TXS,CURR_YR,2019,2018,0,2019-03-31,INR,43720000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RT_TXS,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,21700000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RT_TXS,PREV_YR,2019,2018,0,2019-03-31,INR,35430000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_SAL_WAG_BON,CURR_YR,2019,2018,0,2019-03-31,INR,4438510000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_SAL_WAG_BON,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,3624150000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_SAL_WAG_BON,PREV_YR,2019,2018,0,2019-03-31,INR,3946710000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_STO_SPA_CON,CURR_YR,2019,2018,0,2019-03-31,INR,4730000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_STO_SPA_CON,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,5210000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_STO_SPA_CON,PREV_YR,2019,2018,0,2019-03-31,INR,3780000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TAX_EXP,CURR_YR,2019,2018,0,2019-03-31,INR,1485300000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TAX_EXP,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,1127920000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TAX_EXP,PREV_YR,2019,2018,0,2019-03-31,INR,1339640000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TAX_EXP_DO,CURR_YR,2019,2018,0,2019-03-31,INR,-42060000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TAX_EXP_DO,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,-23700000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TAX_EXP_DO,PREV_YR,2019,2018,0,2019-03-31,INR,22050000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TTL_EXP,CURR_YR,2019,2018,0,2019-03-31,INR,54342420000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TTL_EXP,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,43326670000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TTL_EXP,PREV_YR,2019,2018,0,2019-03-31,INR,47267510000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_NO_SURP_DEF,CURR_YR,2019,2018,0,2019-03-31,INR,152600000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_NO_SURP_DEF,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,-144700000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_NO_SURP_DEF,PREV_YR,2019,2018,0,2019-03-31,INR,180000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_DIV,CURR_YR,2019,2018,0,2019-03-31,INR,297970000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_DIV,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,222690000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_DIV,PREV_YR,2019,2018,0,2019-03-31,INR,255620000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_INT,CURR_YR,2019,2018,0,2019-03-31,INR,708240000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_INT,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,613680000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_INT,PREV_YR,2019,2018,0,2019-03-31,INR,582740000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_OTHER,CURR_YR,2019,2018,0,2019-03-31,INR,823280000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_OTHER,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,691690000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_OTHER,PREV_YR,2019,2018,0,2019-03-31,INR,857290000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_RENT,CURR_YR,2019,2018,0,2019-03-31,INR,1940000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_RENT,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,1820000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_RENT,PREV_YR,2019,2018,0,2019-03-31,INR,2070000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OTH_INC,CURR_YR,2019,2018,0,2019-03-31,INR,1831430000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OTH_INC,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,1529880000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OTH_INC,PREV_YR,2019,2018,0,2019-03-31,INR,1697720000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OTH_OP_REV,CURR_YR,2019,2018,0,2019-03-31,INR,471300000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OTH_OP_REV,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,533130000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OTH_OP_REV,PREV_YR,2019,2018,0,2019-03-31,INR,453200000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_SALES,CURR_YR,2019,2018,0,2019-03-31,INR,56370020000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_SALES,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,45046190000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_SALES,PREV_YR,2019,2018,0,2019-03-31,INR,48962380000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_STCK_FIN_GDS,CURR_YR,2019,2018,0,2019-03-31,INR,16550000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_STCK_FIN_GDS,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,-4220000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_STCK_FIN_GDS,PREV_YR,2019,2018,0,2019-03-31,INR,24230000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_TTL,CURR_YR,2019,2018,0,2019-03-31,INR,58841900000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_TTL,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,46960280000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_TTL,PREV_YR,2019,2018,0,2019-03-31,INR,51137710000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_VAL_PRD,CURR_YR,2019,2018,0,2019-03-31,INR,56386570000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_VAL_PRD,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,45041970000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_VAL_PRD,PREV_YR,2019,2018,0,2019-03-31,INR,48986610000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_BAD_DBT,CURR_YR,2021,2020,0,2021-03-31,INR,52870000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_BAD_DBT,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,49200000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_BAD_DBT,PREV_YR,2021,2020,0,2021-03-31,INR,66830000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_CHG_COMP_INC_COMPS,CURR_YR,2021,2020,0,2021-03-31,INR,73910000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_CHG_COMP_INC_COMPS,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,34660000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_CHG_COMP_INC_COMPS,PREV_YR,2021,2020,0,2021-03-31,INR,-40870000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_DEP_PROV,CURR_YR,2021,2020,0,2021-03-31,INR,2614590000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_DEP_PROV,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,2098120000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_DEP_PROV,PREV_YR,2021,2020,0,2021-03-31,INR,2559570000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_DIV,CURR_YR,2021,2020,0,2021-03-31,INR,1376550000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_DIV,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,1324900000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_DIV,PREV_YR,2021,2020,0,2021-03-31,INR,1698750000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_EWF,CURR_YR,2021,2020,0,2021-03-31,INR,185350000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_EWF,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,193370000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_EWF,PREV_YR,2021,2020,0,2021-03-31,INR,201740000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_GROSS_PFT,CURR_YR,2021,2020,0,2021-03-31,INR,7360870000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_GROSS_PFT,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,6897610000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_GROSS_PFT,PREV_YR,2021,2020,0,2021-03-31,INR,6447910000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_INS,CURR_YR,2021,2020,0,2021-03-31,INR,102590000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_INS,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,73190000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_INS,PREV_YR,2021,2020,0,2021-03-31,INR,90700000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_LESS_INT,CURR_YR,2021,2020,0,2021-03-31,INR,2342710000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_LESS_INT,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,2266490000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_LESS_INT,PREV_YR,2021,2020,0,2021-03-31,INR,2422480000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_MGR_RMN,CURR_YR,2021,2020,0,2021-03-31,INR,101300000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_MGR_RMN,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,87990000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_MGR_RMN,PREV_YR,2021,2020,0,2021-03-31,INR,88950000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_NO_SURP_DEF,CURR_YR,2021,2020,0,2021-03-31,INR,-389040000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_NO_SURP_DEF,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,-336570000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_NO_SURP_DEF,PREV_YR,2021,2020,0,2021-03-31,INR,-1195030000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_NO_SURP_OTH,CURR_YR,2021,2020,0,2021-03-31,INR,-389040000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_NO_SURP_OTH,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,-336570000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_NO_SURP_OTH,PREV_YR,2021,2020,0,2021-03-31,INR,-1195030000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_OPR_EXP,CURR_YR,2021,2020,0,2021-03-31,INR,41889900000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_OPR_EXP,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,46516920000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_OPR_EXP,PREV_YR,2021,2020,0,2021-03-31,INR,44876120000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_OPR_PFT,CURR_YR,2021,2020,0,2021-03-31,INR,8330700000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_OPR_PFT,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,7387390000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_OPR_PFT,PREV_YR,2021,2020,0,2021-03-31,INR,7389880000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_OTH_EXP,CURR_YR,2021,2020,0,2021-03-31,INR,9643190000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_OTH_EXP,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,11089720000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_OTH_EXP,PREV_YR,2021,2020,0,2021-03-31,INR,10864710000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PAT,CURR_YR,2021,2020,0,2021-03-31,INR,3350950000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PAT,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,2904740000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PAT,PREV_YR,2021,2020,0,2021-03-31,INR,1555720000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PAT_CO,CURR_YR,2021,2020,0,2021-03-31,INR,3301000000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PAT_CO,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,2833740000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PAT_CO,PREV_YR,2021,2020,0,2021-03-31,INR,1758660000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PAT_DO,CURR_YR,2021,2020,0,2021-03-31,INR,49950000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PAT_DO,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,71000000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PAT_DO,PREV_YR,2021,2020,0,2021-03-31,INR,-202940000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PBT,CURR_YR,2021,2020,0,2021-03-31,INR,4629120000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PBT,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,4294550000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PBT,PREV_YR,2021,2020,0,2021-03-31,INR,2830400000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PBT_DO,CURR_YR,2021,2020,0,2021-03-31,INR,85100000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PBT_DO,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,75830000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PBT_DO,PREV_YR,2021,2020,0,2021-03-31,INR,-193320000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PBT_NO_SURP_DEF,CURR_YR,2021,2020,0,2021-03-31,INR,5018160000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PBT_NO_SURP_DEF,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,4631120000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PBT_NO_SURP_DEF,PREV_YR,2021,2020,0,2021-03-31,INR,4025430000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PF,CURR_YR,2021,2020,0,2021-03-31,INR,299240000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PF,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,264200000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PF,PREV_YR,2021,2020,0,2021-03-31,INR,293000000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PFT_RETND,CURR_YR,2021,2020,0,2021-03-31,INR,2048300000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PFT_RETND,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,1614500000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_PFT_RETND,PREV_YR,2021,2020,0,2021-03-31,INR,-183900000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RAW_MAT,CURR_YR,2021,2020,0,2021-03-31,INR,24693170000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RAW_MAT,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,28485310000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RAW_MAT,PREV_YR,2021,2020,0,2021-03-31,INR,26720790000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RENT,CURR_YR,2021,2020,0,2021-03-31,INR,244550000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RENT,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,397290000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RENT,PREV_YR,2021,2020,0,2021-03-31,INR,275000000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_REP_BLDG,CURR_YR,2021,2020,0,2021-03-31,INR,66440000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_REP_BLDG,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,75630000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_REP_BLDG,PREV_YR,2021,2020,0,2021-03-31,INR,78530000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_ROYALTY,CURR_YR,2021,2020,0,2021-03-31,INR,222700000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_ROYALTY,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,160180000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_ROYALTY,PREV_YR,2021,2020,0,2021-03-31,INR,160110000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RPR_MACH,CURR_YR,2021,2020,0,2021-03-31,INR,339500000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RPR_MACH,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,338430000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RPR_MACH,PREV_YR,2021,2020,0,2021-03-31,INR,353090000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RS_DEV,CURR_YR,2021,2020,0,2021-03-31,INR,46320000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RS_DEV,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,49470000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RS_DEV,PREV_YR,2021,2020,0,2021-03-31,INR,47270000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RT_TXS,CURR_YR,2021,2020,0,2021-03-31,INR,1201940000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RT_TXS,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,943950000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_RT_TXS,PREV_YR,2021,2020,0,2021-03-31,INR,962410000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_SAL_WAG_BON,CURR_YR,2021,2020,0,2021-03-31,INR,4690730000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_SAL_WAG_BON,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,4308980000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_SAL_WAG_BON,PREV_YR,2021,2020,0,2021-03-31,INR,4672990000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TAX_EXP,CURR_YR,2021,2020,0,2021-03-31,INR,1328120000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TAX_EXP,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,1460810000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TAX_EXP,PREV_YR,2021,2020,0,2021-03-31,INR,1071740000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TAX_EXP_DO,CURR_YR,2021,2020,0,2021-03-31,INR,35150000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TAX_EXP_DO,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,4830000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TAX_EXP_DO,PREV_YR,2021,2020,0,2021-03-31,INR,9610000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TTL_COMP_INC,CURR_YR,2021,2020,0,2021-03-31,INR,3424850000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TTL_COMP_INC,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,2939400000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TTL_COMP_INC,PREV_YR,2021,2020,0,2021-03-31,INR,1514850000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TTL_EXP,CURR_YR,2021,2020,0,2021-03-31,INR,46847200000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TTL_EXP,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,50881520000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,EA_TTL_EXP,PREV_YR,2021,2020,0,2021-03-31,INR,49858170000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_NO_SURP_DEF,CURR_YR,2021,2020,0,2021-03-31,INR,-389040000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_NO_SURP_DEF,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,-336570000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_NO_SURP_DEF,PREV_YR,2021,2020,0,2021-03-31,INR,-1195030000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_DIV,CURR_YR,2021,2020,0,2021-03-31,INR,256060000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_DIV,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,264230000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_DIV,PREV_YR,2021,2020,0,2021-03-31,INR,281810000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_INT,CURR_YR,2021,2020,0,2021-03-31,INR,636820000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_INT,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,620450000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_INT,PREV_YR,2021,2020,0,2021-03-31,INR,613270000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_OTHER,CURR_YR,2021,2020,0,2021-03-31,INR,737400000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_OTHER,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,710500000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_OTHER,PREV_YR,2021,2020,0,2021-03-31,INR,708550000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_RENT,CURR_YR,2021,2020,0,2021-03-31,INR,14480000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_RENT,PREV_TO_PREV,2021,2020,0,2021-03-31,INR,13150000000
RBI:PNL_PUB_RN(1.0),N_A,AFY,IVP_OC_RENT,PREV_YR,2021,2020,0,2021-03-31,INR,13970000000
