DATAFLOW,ASET_ITEMS_RN,AUDST,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2015,2014,0,2015-03-31,INR,2196190000000
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2015,2014,0,2015-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2015,2014,0,2015-03-31,INR,700840000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2015,2014,0,2015-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2015,2014,0,2015-03-31,INR,450000000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2015,2014,0,2015-03-31,INR,133640000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2015,2014,0,2015-03-31,INR,2161100000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2015,2014,0,2015-03-31,INR,567200000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2014,2013,0,2014-03-31,INR,679192300000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2014,2013,0,2014-03-31,INR,75393600000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2014,2013,0,2014-03-31,INR,7848350600000.001
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2014,2013,0,2014-03-31,INR,11072100000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2014,2013,0,2014-03-31,INR,484743200000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2014,2013,0,2014-03-31,INR,130600000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2014,2013,0,2014-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2014,2013,0,2014-03-31,INR,1755000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2014,2013,0,2014-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2014,2013,0,2014-03-31,INR,12837480600000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2014,2013,0,2014-03-31,INR,814377800000
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2014,2013,0,2014-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2014,2013,0,2014-03-31,INR,13815935900000.002
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2014,2013,0,2014-03-31,INR,1279800000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2014,2013,0,2014-03-31,INR,12146544200000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2014,2013,0,2014-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2014,2013,0,2014-03-31,INR,4580113000000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2014,2013,0,2014-03-31,INR,572963900000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2014,2013,0,2014-03-31,INR,616970000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2014,2013,0,2014-03-31,INR,10464300000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2014,2013,0,2014-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2014,2013,0,2014-03-31,INR,197407800000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2013,2012,0,2013-03-31,INR,10464300000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2013,2012,0,2013-03-31,INR,93000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2013,2012,0,2013-03-31,INR,11756446199999.998
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2013,2012,0,2013-03-31,INR,115800000000
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2013,2012,0,2013-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2013,2012,0,2013-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2013,2012,0,2013-03-31,INR,6583462000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2013,2012,0,2013-03-31,INR,17581300000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2013,2012,0,2013-03-31,INR,92000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2013,2012,0,2013-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2013,2012,0,2013-03-31,INR,1873500000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2013,2012,0,2013-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2013,2012,0,2013-03-31,INR,780940000000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2013,2012,0,2013-03-31,INR,10955905100000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2013,2012,0,2013-03-31,INR,665140000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2013,2012,0,2013-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2013,2012,0,2013-03-31,INR,11011883799999.998
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2013,2012,0,2013-03-31,INR,1211800000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2013,2012,0,2013-03-31,INR,403445899999.99994
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2013,2012,0,2013-03-31,INR,422331000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2013,2012,0,2013-03-31,INR,732224600000.0001
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2013,2012,0,2013-03-31,INR,3169079099999.9995
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2012,2011,0,2012-03-31,INR,3534937900000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2012,2011,0,2012-03-31,INR,9904491700000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2012,2011,0,2012-03-31,INR,841300000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2012,2011,0,2012-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2012,2011,0,2012-03-31,INR,9802248700000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2012,2011,0,2012-03-31,INR,13669500000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2012,2011,0,2012-03-31,INR,26598500000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2012,2011,0,2012-03-31,INR,88742800000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2012,2011,0,2012-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2012,2011,0,2012-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2012,2011,0,2012-03-31,INR,748094400000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2012,2011,0,2012-03-31,INR,10537988900000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2012,2011,0,2012-03-31,INR,724434600000.0001
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2012,2011,0,2012-03-31,INR,5532586300000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2012,2011,0,2012-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2012,2011,0,2012-03-31,INR,658070000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2012,2011,0,2012-03-31,INR,10464300000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2012,2011,0,2012-03-31,INR,48474799999.99999
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2012,2011,0,2012-03-31,INR,130300000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2012,2011,0,2012-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2012,2011,0,2012-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2012,2011,0,2012-03-31,INR,90024400000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2011,2010,0,2011-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2011,2010,0,2011-03-31,INR,10464300000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2011,2010,0,2011-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2011,2010,0,2011-03-31,INR,8018355400000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2011,2010,0,2011-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2011,2010,0,2011-03-31,INR,58020000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2011,2010,0,2011-03-31,INR,2336800000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2011,2010,0,2011-03-31,INR,51152500000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2011,2010,0,2011-03-31,INR,89425600000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2011,2010,0,2011-03-31,INR,9369490900000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2011,2010,0,2011-03-31,INR,537479000000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2011,2010,0,2011-03-31,INR,3943855000000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2011,2010,0,2011-03-31,INR,29190300000.000004
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2011,2010,0,2011-03-31,INR,8819210800000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2011,2010,0,2011-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2011,2010,0,2011-03-31,INR,142200000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2011,2010,0,2011-03-31,INR,546260000000
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2011,2010,0,2011-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2011,2010,0,2011-03-31,INR,8642800000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2011,2010,0,2011-03-31,INR,3438672600000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2011,2010,0,2011-03-31,INR,488240000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2011,2010,0,2011-03-31,INR,440000000
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2010,2009,0,2010-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2010,2009,0,2010-03-31,INR,458500000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2010,2009,0,2010-03-31,INR,6842843800000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2010,2009,0,2010-03-31,INR,280100000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2010,2009,0,2010-03-31,INR,4061341300000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2010,2009,0,2010-03-31,INR,10464300000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2010,2009,0,2010-03-31,INR,525760400000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2010,2009,0,2010-03-31,INR,7882987800000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2010,2009,0,2010-03-31,INR,425427200000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2010,2009,0,2010-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2010,2009,0,2010-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2010,2009,0,2010-03-31,INR,7444402000000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2010,2009,0,2010-03-31,INR,2243109300000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2010,2009,0,2010-03-31,INR,2694300000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2010,2009,0,2010-03-31,INR,204200000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2010,2009,0,2010-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2010,2009,0,2010-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2010,2009,0,2010-03-31,INR,386450000000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2010,2009,0,2010-03-31,INR,11690000000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2010,2009,0,2010-03-31,INR,12428600000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2010,2009,0,2010-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2010,2009,0,2010-03-31,INR,139310400000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2009,2008,0,2009-03-31,INR,981900000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2009,2008,0,2009-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2009,2008,0,2009-03-31,INR,235062599999.99997
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2009,2008,0,2009-03-31,INR,398615300000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2009,2008,0,2009-03-31,INR,10464300000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2009,2008,0,2009-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2009,2008,0,2009-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2009,2008,0,2009-03-31,INR,6811128700000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2009,2008,0,2009-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2009,2008,0,2009-03-31,INR,1930000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2009,2008,0,2009-03-31,INR,144300000
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2009,2008,0,2009-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2009,2008,0,2009-03-31,INR,16776199999.999998
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2009,2008,0,2009-03-31,INR,1593196099999.9998
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2009,2008,0,2009-03-31,INR,101644700000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2009,2008,0,2009-03-31,INR,145742599999.99997
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2009,2008,0,2009-03-31,INR,5910067000000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2009,2008,0,2009-03-31,INR,89320000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2009,2008,0,2009-03-31,INR,6401067200000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2009,2008,0,2009-03-31,INR,7984019800000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2009,2008,0,2009-03-31,INR,245549800000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2009,2008,0,2009-03-31,INR,125198900000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2008,2007,0,2008-03-31,INR,4882800000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2008,2007,0,2008-03-31,INR,10464300000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2008,2007,0,2008-03-31,INR,111808900000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2008,2007,0,2008-03-31,INR,1164920800000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2008,2007,0,2008-03-31,INR,45710000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2008,2007,0,2008-03-31,INR,219400000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2008,2007,0,2008-03-31,INR,7824286799999.999
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2008,2007,0,2008-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2008,2007,0,2008-03-31,INR,327790600000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2008,2007,0,2008-03-31,INR,1320600000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2008,2007,0,2008-03-31,INR,6481870699999.999
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2008,2007,0,2008-03-31,INR,14684200000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2008,2007,0,2008-03-31,INR,65467000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2008,2007,0,2008-03-31,INR,190000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2008,2007,0,2008-03-31,INR,5815984200000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2008,2007,0,2008-03-31,INR,73450000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2008,2007,0,2008-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2008,2007,0,2008-03-31,INR,38358900000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2008,2007,0,2008-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2008,2007,0,2008-03-31,INR,5476408700000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2008,2007,0,2008-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2008,2007,0,2008-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2007,2006,0,2007-03-31,INR,111936299999.99998
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2007,2006,0,2007-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2007,2006,0,2007-03-31,INR,10464300000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2007,2006,0,2007-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2007,2006,0,2007-03-31,INR,4959495600000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2007,2006,0,2007-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2007,2006,0,2007-03-31,INR,110300000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2007,2006,0,2007-03-31,INR,3656689393999.9995
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2007,2006,0,2007-03-31,INR,4707322800000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2007,2006,0,2007-03-31,INR,57796299999.99998
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2007,2006,0,2007-03-31,INR,2372300000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2007,2006,0,2007-03-31,INR,54140000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2007,2006,0,2007-03-31,INR,1030000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2007,2006,0,2007-03-31,INR,120582000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2007,2006,0,2007-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2007,2006,0,2007-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2007,2006,0,2007-03-31,INR,63096899999.99999
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2007,2006,0,2007-03-31,INR,1002940518000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2007,2006,0,2007-03-31,INR,4841467193999.999
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2007,2006,0,2007-03-31,INR,241598200000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2007,2006,0,2007-03-31,INR,69780400000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2007,2006,0,2007-03-31,INR,3281200000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2006,2005,0,2006-03-31,INR,222100000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2006,2005,0,2006-03-31,INR,119419500000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2006,2005,0,2006-03-31,INR,3997687100000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2006,2005,0,2006-03-31,INR,14806000000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2006,2005,0,2006-03-31,INR,735262100000.0001
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2006,2005,0,2006-03-31,INR,61401000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2006,2005,0,2006-03-31,INR,870000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2006,2005,0,2006-03-31,INR,209744800000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2006,2005,0,2006-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2006,2005,0,2006-03-31,INR,1503400000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2006,2005,0,2006-03-31,INR,14876800000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2006,2005,0,2006-03-31,INR,72419500000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2006,2005,0,2006-03-31,INR,2473666800000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2006,2005,0,2006-03-31,INR,868700000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2006,2005,0,2006-03-31,INR,4219399600000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2006,2005,0,2006-03-31,INR,10464300000
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2006,2005,0,2006-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2006,2005,0,2006-03-31,INR,29979500000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2006,2005,0,2006-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2006,2005,0,2006-03-31,INR,47000000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2006,2005,0,2006-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2006,2005,0,2006-03-31,INR,3389971500000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2005,2004,0,2005-03-31,INR,895000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2005,2004,0,2005-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2005,2004,0,2005-03-31,INR,3267423100000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2005,2004,0,2005-03-31,INR,52831500000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2005,2004,0,2005-03-31,INR,50802600000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2005,2004,0,2005-03-31,INR,1445800000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2005,2004,0,2005-03-31,INR,160825500000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2005,2004,0,2005-03-31,INR,36036500000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2005,2004,0,2005-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2005,2004,0,2005-03-31,INR,2494394900000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2005,2004,0,2005-03-31,INR,94078000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2005,2004,0,2005-03-31,INR,129000000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2005,2004,0,2005-03-31,INR,39272500000
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2005,2004,0,2005-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2005,2004,0,2005-03-31,INR,86839100000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2005,2004,0,2005-03-31,INR,182800000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2005,2004,0,2005-03-31,INR,3434843000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2005,2004,0,2005-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2005,2004,0,2005-03-31,INR,3612286600000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2005,2004,0,2005-03-31,INR,15172300000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2005,2004,0,2005-03-31,INR,591928300000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2005,2004,0,2005-03-31,INR,950000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2004,2003,0,2004-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2004,2003,0,2004-03-31,INR,2291850000000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2004,2003,0,2004-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2004,2003,0,2004-03-31,INR,82480000000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2004,2003,0,2004-03-31,INR,107940000000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2004,2003,0,2004-03-31,INR,33350000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2004,2003,0,2004-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2004,2003,0,2004-03-31,INR,74590000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2004,2003,0,2004-03-31,INR,870000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2004,2003,0,2004-03-31,INR,2610000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2004,2003,0,2004-03-31,INR,1646940000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2004,2003,0,2004-03-31,INR,148810000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2004,2003,0,2004-03-31,INR,320000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2004,2003,0,2004-03-31,INR,3013260000000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2004,2003,0,2004-03-31,INR,37900000000
