DATAFLOW,AUDST,COM_CSUR_RN,COSO_MER_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2008,2007,0,2007-08-31,INR,1242380000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2008,2007,0,2007-08-31,INR,12757440000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2008,2007,0,2007-08-31,INR,12757440000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2008,2007,0,2007-08-31,INR,887790000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2008,2007,0,2007-09-28,INR,28116560000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2008,2007,0,2007-09-28,INR,4456040000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2008,2007,0,2007-09-28,INR,23660520000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2008,2007,0,2007-09-28,INR,10647240000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2008,2007,0,2007-09-28,INR,1187100000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2008,2007,0,2007-09-28,INR,13013280000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2008,2007,0,2007-09-28,INR,13013290000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2008,2007,0,2007-09-28,INR,886080000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2008,2007,0,2007-10-26,INR,28156360000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2008,2007,0,2007-10-26,INR,4098950000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2008,2007,0,2007-10-26,INR,24057410000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2008,2007,0,2007-10-26,INR,10825840000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2008,2007,0,2007-10-26,INR,1354390000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2008,2007,0,2007-10-26,INR,13231570000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2008,2007,0,2007-10-26,INR,13231580000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2008,2007,0,2007-10-26,INR,891700000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2008,2007,0,2007-11-23,INR,28615020000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2008,2007,0,2007-11-23,INR,4351160000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2008,2007,0,2007-11-23,INR,24263860000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2008,2007,0,2007-11-23,INR,10918740000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2008,2007,0,2007-11-23,INR,1310540000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2008,2007,0,2007-11-23,INR,13345120000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2008,2007,0,2007-11-23,INR,13345120000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2008,2007,0,2007-11-23,INR,889360000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2008,2007,0,2007-12-21,INR,28792010000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2008,2007,0,2007-12-21,INR,4377100000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2008,2007,0,2007-12-21,INR,24414910000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2008,2007,0,2007-12-21,INR,10986710000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2008,2007,0,2007-12-21,INR,1267050000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2008,2007,0,2007-12-21,INR,13428200000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2008,2007,0,2007-12-21,INR,13428200000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2008,2007,0,2007-12-21,INR,960490000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2008,2007,0,2008-01-18,INR,29671930000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2008,2007,0,2008-01-18,INR,4555500000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2008,2007,0,2008-01-18,INR,25116430000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2008,2007,0,2008-01-18,INR,11302390000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2008,2007,0,2008-01-18,INR,1330940000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2008,2007,0,2008-01-18,INR,13814040000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2008,2007,0,2008-01-18,INR,13814040000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2008,2007,0,2008-01-18,INR,955690000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2008,2007,0,2008-02-29,INR,30310960000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2008,2007,0,2008-02-29,INR,4597690000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2008,2007,0,2008-02-29,INR,25713260000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2008,2007,0,2008-02-29,INR,11570970000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2008,2007,0,2008-02-29,INR,1484120000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2008,2007,0,2008-02-29,INR,14142290000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2008,2007,0,2008-02-29,INR,14142300000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2008,2007,0,2008-02-29,INR,1091730000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2008,2007,0,2008-03-28,INR,31400040000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2008,2007,0,2008-03-28,INR,5243100000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2008,2007,0,2008-03-28,INR,26156950000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2008,2007,0,2008-03-28,INR,11770630000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2008,2007,0,2008-03-28,INR,1666420000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2008,2007,0,2008-03-28,INR,14386320000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2008,2007,0,2008-03-28,INR,14386320000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2008,2007,0,2008-03-28,INR,1065040000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2009,2008,0,2008-04-25,INR,31448850000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2009,2008,0,2008-04-25,INR,4615490000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2009,2008,0,2008-04-25,INR,26833360000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2009,2008,0,2008-04-25,INR,12075010000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2009,2008,0,2008-04-25,INR,1709760000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2009,2008,0,2008-04-25,INR,14758350000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2009,2008,0,2008-04-25,INR,14758350000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2009,2008,0,2008-04-25,INR,1011320000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2009,2008,0,2008-05-23,INR,31777930000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2009,2008,0,2008-05-23,INR,4516090000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2009,2008,0,2008-05-23,INR,27261840000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2009,2008,0,2008-05-23,INR,12267830000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2009,2008,0,2008-05-23,INR,1752450000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2009,2008,0,2008-05-23,INR,14994010000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2009,2008,0,2008-05-23,INR,14994010000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2009,2008,0,2008-05-23,INR,1040750000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2009,2008,0,2008-06-20,INR,31931590000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2009,2008,0,2008-06-20,INR,4466790000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2009,2008,0,2008-06-20,INR,27464800000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2009,2008,0,2008-06-20,INR,12359160000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2009,2008,0,2008-06-20,INR,1641150000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2009,2008,0,2008-06-20,INR,15105640000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2009,2008,0,2008-06-20,INR,15105640000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2009,2008,0,2008-06-20,INR,1053890000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2009,2008,0,2008-07-18,INR,32337640000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2009,2008,0,2008-07-18,INR,4453420000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2009,2008,0,2008-07-18,INR,27884220000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2009,2008,0,2008-07-18,INR,12547900000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2009,2008,0,2008-07-18,INR,1597660000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2009,2008,0,2008-07-18,INR,15336320000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2009,2008,0,2008-07-18,INR,15336320000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2009,2008,0,2008-07-18,INR,1014910000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2009,2008,0,2008-08-29,INR,33276840000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2009,2008,0,2008-08-29,INR,4692470000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2009,2008,0,2008-08-29,INR,28584370000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2009,2008,0,2008-08-29,INR,12862970000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2009,2008,0,2008-08-29,INR,1770320000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2009,2008,0,2008-08-29,INR,15721400000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2009,2008,0,2008-08-29,INR,15721400000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2009,2008,0,2008-08-29,INR,1064610000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2009,2008,0,2008-09-26,INR,33764460000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2009,2008,0,2008-09-26,INR,4988990000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2009,2008,0,2008-09-26,INR,28775470000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2009,2008,0,2008-09-26,INR,12948960000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2009,2008,0,2008-09-26,INR,1675320000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2009,2008,0,2008-09-26,INR,15826510000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2009,2008,0,2008-09-26,INR,15826510000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2009,2008,0,2008-09-26,INR,1124040000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2009,2008,0,2008-10-24,INR,34254890000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2009,2008,0,2008-10-24,INR,4641370000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2009,2008,0,2008-10-24,INR,29613520000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2009,2008,0,2008-10-24,INR,13326090000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2009,2008,0,2008-10-24,INR,1592290000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2009,2008,0,2008-10-24,INR,16287430000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2009,2008,0,2008-10-24,INR,16287440000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2009,2008,0,2008-10-24,INR,1139310000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2009,2008,0,2008-11-21,INR,34537540000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2009,2008,0,2008-11-21,INR,4432210000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2009,2008,0,2008-11-21,INR,30105330000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2009,2008,0,2008-11-21,INR,13547400000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2009,2008,0,2008-11-21,INR,1512530000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2009,2008,0,2008-11-21,INR,16557930000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2009,2008,0,2008-11-21,INR,16557930000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2009,2008,0,2008-11-21,INR,1115660000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2009,2008,0,2008-12-19,INR,34879170000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2009,2008,0,2008-12-19,INR,4384490000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2009,2008,0,2008-12-19,INR,30494680000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2009,2008,0,2008-12-19,INR,13722600000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2009,2008,0,2008-12-19,INR,1494870000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2009,2008,0,2008-12-19,INR,16772080000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2009,2008,0,2008-12-19,INR,16772070000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2009,2008,0,2008-12-19,INR,1117190000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2009,2008,0,2009-01-30,INR,36045070000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2009,2008,0,2009-01-30,INR,4624610000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2009,2008,0,2009-01-30,INR,31420460000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2009,2008,0,2009-01-30,INR,14139210000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2009,2008,0,2009-01-30,INR,1682080000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2009,2008,0,2009-01-30,INR,17281250000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2009,2008,0,2009-01-30,INR,17281250000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2009,2008,0,2009-01-30,INR,1141780000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2009,2008,0,2009-02-27,INR,36677590000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2009,2008,0,2009-02-27,INR,4757910000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2009,2008,0,2009-02-27,INR,31919670000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2009,2008,0,2009-02-27,INR,14363850000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2009,2008,0,2009-02-27,INR,1818520000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2009,2008,0,2009-02-27,INR,17555820000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2009,2008,0,2009-02-27,INR,17555820000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2009,2008,0,2009-02-27,INR,1152440000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2009,2008,0,2009-03-27,INR,37668420000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2009,2008,0,2009-03-27,INR,5230850000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2009,2008,0,2009-03-27,INR,32437570000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2009,2008,0,2009-03-27,INR,14596910000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2009,2008,0,2009-03-27,INR,1989310000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2009,2008,0,2009-03-27,INR,17840660000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2009,2008,0,2009-03-27,INR,17840670000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2009,2008,0,2009-03-27,INR,1139360000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2010,2009,0,2009-04-24,INR,38522330000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2010,2009,0,2009-04-24,INR,5013410000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2010,2009,0,2009-04-24,INR,33508920000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2010,2009,0,2009-04-24,INR,15079020000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2010,2009,0,2009-04-24,INR,2193790000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2010,2009,0,2009-04-24,INR,18429900000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2010,2009,0,2009-04-24,INR,18429910000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2010,2009,0,2009-04-24,INR,1041110000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2010,2009,0,2009-05-22,INR,38994450000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2010,2009,0,2009-05-22,INR,5084020000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2010,2009,0,2009-05-22,INR,33910430000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2010,2009,0,2009-05-22,INR,15259690000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2010,2009,0,2009-05-22,INR,2294200000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2010,2009,0,2009-05-22,INR,18650740000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2010,2009,0,2009-05-22,INR,18650730000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2010,2009,0,2009-05-22,INR,1044300000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2010,2009,0,2009-06-19,INR,38974420000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2010,2009,0,2009-06-19,INR,4901620000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2010,2009,0,2009-06-19,INR,34072790000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2010,2009,0,2009-06-19,INR,15332760000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2010,2009,0,2009-06-19,INR,2220050000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2010,2009,0,2009-06-19,INR,18740030000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2010,2009,0,2009-06-19,INR,18740040000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2010,2009,0,2009-06-19,INR,981500000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2010,2009,0,2009-07-31,INR,40018490000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2010,2009,0,2009-07-31,INR,5281710000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2010,2009,0,2009-07-31,INR,34736780000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2010,2009,0,2009-07-31,INR,15631550000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2010,2009,0,2009-07-31,INR,2421050000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2010,2009,0,2009-07-31,INR,19105230000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2010,2009,0,2009-07-31,INR,19105230000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2010,2009,0,2009-07-31,INR,1027990000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2010,2009,0,2009-08-28,INR,40115900000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2010,2009,0,2009-08-28,INR,5378350000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2010,2009,0,2009-08-28,INR,34737550000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2010,2009,0,2009-08-28,INR,15631900000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2010,2009,0,2009-08-28,INR,2337030000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2010,2009,0,2009-08-28,INR,19105650000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2010,2009,0,2009-08-28,INR,19105650000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2010,2009,0,2009-08-28,INR,1180670000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2010,2009,0,2009-09-25,INR,40501150000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2010,2009,0,2009-09-25,INR,5546600000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2010,2009,0,2009-09-25,INR,34954550000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2010,2009,0,2009-09-25,INR,15729550000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2010,2009,0,2009-09-25,INR,2198300000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2010,2009,0,2009-09-25,INR,19225000000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2010,2009,0,2009-09-25,INR,19225000000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2010,2009,0,2009-09-25,INR,944420000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2010,2009,0,2009-10-23,INR,40873990000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2010,2009,0,2009-10-23,INR,5353320000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2010,2009,0,2009-10-23,INR,35520670000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2010,2009,0,2009-10-23,INR,15984300000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2010,2009,0,2009-10-23,INR,2314130000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2010,2009,0,2009-10-23,INR,19536370000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2010,2009,0,2009-10-23,INR,19536370000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2010,2009,0,2009-10-23,INR,1007360000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2010,2009,0,2009-11-20,INR,41196150000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2010,2009,0,2009-11-20,INR,5199780000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2010,2009,0,2009-11-20,INR,35996370000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2010,2009,0,2009-11-20,INR,16198370000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2010,2009,0,2009-11-20,INR,2475410000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2010,2009,0,2009-11-20,INR,19798000000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2010,2009,0,2009-11-20,INR,19798010000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2010,2009,0,2009-11-20,INR,982380000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2010,2009,0,2009-12-18,INR,41154790000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2010,2009,0,2009-12-18,INR,5255160000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2010,2009,0,2009-12-18,INR,35899630000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2010,2009,0,2009-12-18,INR,16154830000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2010,2009,0,2009-12-18,INR,2507560000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2010,2009,0,2009-12-18,INR,19744800000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2010,2009,0,2009-12-18,INR,19744790000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2010,2009,0,2009-12-18,INR,1138580000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2010,2009,0,2010-01-29,INR,42313930000000
