DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,SOUR_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-10-16,INR,148050000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-10-16,INR,264814085000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-10-09,INR,264814085000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-10-09,INR,148040000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-10-09,INR,-3967160000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-10-09,INR,40299976031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-10-09,INR,9256010000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-10-09,INR,13821730300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-10-02,INR,39866386031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-10-02,INR,13796730300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-10-02,INR,147940000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-10-02,INR,-3807860000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-10-02,INR,264814085000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-10-02,INR,9471030000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-09-25,INR,13843840300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-09-25,INR,8364300000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-09-25,INR,264814085000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-09-25,INR,-2894470000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-09-25,INR,147400000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-09-25,INR,39855686031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-09-18,INR,39982546031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-09-18,INR,14086810300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-09-18,INR,-2584570000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-09-18,INR,8488920000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-09-18,INR,264508801000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-09-18,INR,138440000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-09-11,INR,138440000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-09-11,INR,9769990000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-09-11,INR,39648066031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-09-11,INR,14085990300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-09-11,INR,-3670450000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-09-11,INR,264508801000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-09-04,INR,39459996031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-09-04,INR,264508801000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-09-04,INR,13924070300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-09-04,INR,135300000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-09-04,INR,-4146820000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-09-04,INR,10371100000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-08-28,INR,39577216031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-08-28,INR,-3956290000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-08-28,INR,10151460000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-08-28,INR,14219490300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-08-28,INR,264508801000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-08-28,INR,115650000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-08-21,INR,14896140300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-08-21,INR,9947540000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-08-21,INR,116130000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-08-21,INR,40078826031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-08-21,INR,-3580660000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-08-21,INR,264294739000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-08-14,INR,116130000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-08-14,INR,264294739000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-08-14,INR,9798440000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-08-14,INR,39937096031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-08-14,INR,14877700300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-08-14,INR,-3217440000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-08-07,INR,10750130000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-08-07,INR,115880000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-08-07,INR,40171836031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-08-07,INR,264294739000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-08-07,INR,-3717370000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-08-07,INR,15711020300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-07-31,INR,15472640300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-07-31,INR,39835096031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-07-31,INR,115880000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-07-31,INR,264294739000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-07-31,INR,10786620000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-07-31,INR,-3715710000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-07-24,INR,38965026031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-07-24,INR,15086640300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-07-24,INR,115800000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-07-24,INR,10161870000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-07-24,INR,264113236000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-07-24,INR,-2659600000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-07-17,INR,38690016031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-07-17,INR,264113236000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-07-17,INR,10770330000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-07-17,INR,14932610300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-07-17,INR,118270000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-07-17,INR,-3079960000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-07-10,INR,11238350000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-07-10,INR,14986240300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-07-10,INR,118480000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-07-10,INR,264113236000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-07-10,INR,-3571730000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-07-10,INR,38692843031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-07-03,INR,264113236000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-07-03,INR,38133413031000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-07-03,INR,118480000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-07-03,INR,14551210300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-07-03,INR,11810170000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-07-03,INR,-3976140000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-06-26,INR,264113236000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-06-26,INR,14957630300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-06-26,INR,92030000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-06-26,INR,-3223300000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-06-26,INR,38117217134000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-06-26,INR,11344320000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-06-19,INR,263868646999.99997
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-06-19,INR,71870000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-06-19,INR,11238960000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-06-19,INR,-2893990000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-06-19,INR,15150010300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-06-19,INR,38307137134000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-06-12,INR,-3594430000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-06-12,INR,38245647134000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-06-12,INR,263868646999.99997
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-06-12,INR,15081060300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-06-12,INR,79490000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-06-12,INR,11631680000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-06-05,INR,14860360300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-06-05,INR,263868646999.99997
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-06-05,INR,37709177134000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-06-05,INR,67960000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-06-05,INR,-3364400000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-06-05,INR,11835450000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-05-29,INR,37089758742000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-05-29,INR,11799220000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-05-29,INR,73160000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-05-29,INR,-3296040000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-05-29,INR,263868646999.99997
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-05-29,INR,14613480300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-05-22,INR,37001618742000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-05-22,INR,12660000000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-05-22,INR,56800000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-05-22,INR,263591434999.99997
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-05-22,INR,-4176960000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-05-22,INR,14596430300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-05-15,INR,13077970000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-05-15,INR,36650259521000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-05-15,INR,14354990300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-05-15,INR,33360000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-05-15,INR,-4716570000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-05-15,INR,263591434999.99997
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-05-08,INR,36524099521000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-05-08,INR,-5002940000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-05-08,INR,13136720000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-05-08,INR,263591434999.99997
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-05-08,INR,14345000300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-05-08,INR,78190000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-05-01,INR,36056109521000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-05-01,INR,64740000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-05-01,INR,13140230000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-05-01,INR,14147310300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-05-01,INR,263591434999.99997
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-05-01,INR,-4714970000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-04-24,INR,-4325220000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-04-24,INR,61260000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-04-24,INR,14563640300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-04-24,INR,263591434999.99997
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-04-24,INR,36616022017000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-04-24,INR,12145170000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-04-17,INR,70660000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-04-17,INR,14537630300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-04-17,INR,263475166000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-04-17,INR,-4339910000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-04-17,INR,36584052017000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-04-17,INR,12119950000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-04-10,INR,76120000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-04-10,INR,-4454180000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-04-10,INR,14282260300000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-04-10,INR,11710480000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-04-10,INR,263475166000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-04-10,INR,36307372017000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR6,0,2020-04-03,INR,36029832017000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR1,0,2020-04-03,INR,10880180000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR7,0,2020-04-03,INR,263475166000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR4,0,2020-04-03,INR,-3572390000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR5,0,2020-04-03,INR,125130000000
RBI:RMS_W_RN(1.0),N_A,W,2021,2020,SOR8,0,2020-04-03,INR,13996790300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-03-31,INR,9921920000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-03-31,INR,-2140590000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-03-31,INR,13783420300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-03-31,INR,263475166000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-03-31,INR,131660000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-03-31,INR,35904022017000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-03-27,INR,13446710300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-03-27,INR,10941340000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-03-27,INR,263145548000.00003
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-03-27,INR,116130000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-03-27,INR,35459332017000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-03-27,INR,-2759640000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-03-20,INR,12955460300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-03-20,INR,263145548000.00003
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-03-20,INR,-1689920000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-03-20,INR,43490000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-03-20,INR,9960150000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-03-20,INR,35182152017000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-03-13,INR,263145548326.6
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-03-13,INR,35529652016912.695
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-03-13,INR,13093370300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-03-13,INR,37300000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-03-13,INR,-2686110000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-03-13,INR,10239250000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-03-06,INR,10374110000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-03-06,INR,37790000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-03-06,INR,35872140016912.7
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-03-06,INR,263145548326.6
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-03-06,INR,-2882600000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-03-06,INR,13434760300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-02-28,INR,12148790300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-02-28,INR,34731690016912.703
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-02-28,INR,263145548326.6
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-02-28,INR,37790000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-02-28,INR,-3046220000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-02-28,INR,9905390000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-02-21,INR,44270000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-02-21,INR,-2330230000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-02-21,INR,11631960300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-02-21,INR,9344520000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-02-21,INR,262796662283.6
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-02-21,INR,34085310016912.703
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-02-14,INR,9975470000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-02-14,INR,11527700300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-02-14,INR,-2936910000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-02-14,INR,33963710016912.703
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-02-14,INR,262796662283.6
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-02-14,INR,41100000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-02-07,INR,63800000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-02-07,INR,11536690300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-02-07,INR,262796662283.6
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-02-07,INR,10155570000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-02-07,INR,-3196420000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-02-07,INR,33691430016912.703
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-01-31,INR,10570370000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-01-31,INR,262796662283.6
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-01-31,INR,11583860300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-01-31,INR,-3453000000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-01-31,INR,33510740016912.703
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-01-31,INR,63800000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-01-24,INR,10092710000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-01-24,INR,262383652414
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-01-24,INR,33159320016912.703
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-01-24,INR,-2841260000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-01-24,INR,60140000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-01-24,INR,11502140300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-01-17,INR,-3099540000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-01-17,INR,262383652414
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-01-17,INR,10700180000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-01-17,INR,32715725600067.7
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-01-17,INR,62360000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-01-17,INR,11379210300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-01-10,INR,62110000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-01-10,INR,-3217940000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-01-10,INR,10681590000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-01-10,INR,11274000300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-01-10,INR,32598435600067.7
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-01-10,INR,262383652414
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2020-01-03,INR,32984185600067.7
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2020-01-03,INR,11683850300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2020-01-03,INR,-4113350000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2020-01-03,INR,62730000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2020-01-03,INR,262383652414
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2020-01-03,INR,11352090000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2019-12-27,INR,64430000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2019-12-27,INR,9894120000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2019-12-27,INR,262383652000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2019-12-27,INR,11433910300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2019-12-27,INR,32521635600000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2019-12-27,INR,-2459240000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR7,0,2019-12-20,INR,261780996000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR5,0,2019-12-20,INR,67020000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR1,0,2019-12-20,INR,9799210000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR8,0,2019-12-20,INR,11230960300000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2019-12-20,INR,-2027970000000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR6,0,2019-12-20,INR,32228389415000
RBI:RMS_W_RN(1.0),N_A,W,2020,2019,SOR4,0,2019-12-13,INR,-2821760000000
