DATAFLOW,AUDST,COMP_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-08-27,INR,6890899500000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-08-27,INR,461558164000.00006
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-08-20,INR,467244764000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-08-20,INR,29537860299999.996
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-08-20,INR,37246596864000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-08-20,INR,7241491800000.001
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-08-13,INR,37273484864000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-08-13,INR,7212532700000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-08-13,INR,458992264000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-08-13,INR,29601959900000.004
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-08-06,INR,7173165600000.001
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-08-06,INR,29539823400000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-08-06,INR,462040064000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-08-06,INR,37175029064000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-07-30,INR,29466490500000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-07-30,INR,460967000000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-07-30,INR,37159573800000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-07-30,INR,7232116300000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-07-23,INR,6739885500000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-07-23,INR,472652879000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-07-23,INR,36893209716000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-07-23,INR,29680671337000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-07-16,INR,29774593837000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-07-16,INR,7062770200000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-07-16,INR,37336516916000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-07-16,INR,499152879000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-07-09,INR,37027308916000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-07-09,INR,6690359500000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-07-09,INR,482884679000.00006
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-07-09,INR,29854064737000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-07-02,INR,7044869399999.999
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-07-02,INR,487424479000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-07-02,INR,29732802337000.004
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-07-02,INR,37265096216000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-06-25,INR,36989873520000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-06-25,INR,6688383600000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-06-25,INR,29800288037000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-06-25,INR,501201883000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-06-18,INR,501944783000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-06-18,INR,7154421500000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-06-18,INR,29885188410000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-06-18,INR,37541554694000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-06-11,INR,29909518309999.996
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-06-11,INR,6636487300000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-06-11,INR,500028083000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-06-11,INR,37046033694000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-06-04,INR,29764672610000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-06-04,INR,7117895000000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-06-04,INR,37381377294000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-06-04,INR,498809683000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-05-28,INR,6927226200000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-05-28,INR,496487483000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-05-28,INR,37054314594000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-05-28,INR,29630600910000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-05-21,INR,484511483000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-05-21,INR,36623577814000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-05-21,INR,6497168800000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-05-21,INR,29641897531000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-05-14,INR,486313983000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-05-14,INR,36263338414000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-05-14,INR,6198488500000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-05-14,INR,29578535931000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-05-07,INR,35881418114000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-05-07,INR,29399971531000.004
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-05-07,INR,5992489300000.001
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-05-07,INR,488957283000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-04-30,INR,6216244200000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-04-30,INR,490189383000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-04-30,INR,35854999514000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-04-30,INR,29148565931000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-04-23,INR,35480402493000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-04-23,INR,455086982999.99994
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-04-23,INR,29071597210000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-04-23,INR,5953718300000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-04-16,INR,6018652200000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-04-16,INR,457568683000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-04-16,INR,35474297193000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-04-16,INR,28998076310000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-04-09,INR,28845580310000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-04-09,INR,35080922793000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-04-09,INR,462918782999.99994
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-04-09,INR,5772423700000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2022,2021,0,2021-04-02,INR,28549036810000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2022,2021,0,2021-04-02,INR,6110646100000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2022,2021,0,2021-04-02,INR,490021282999.99994
RBI:RMC_W_RN(1.0),N_A,COM1,W,2022,2021,0,2021-04-02,INR,35149704193000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-03-31,INR,473507883000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-03-31,INR,28537633010000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-03-31,INR,35999810393000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-03-31,INR,6988669500000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-03-26,INR,5842459600000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-03-26,INR,473473083000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-03-26,INR,34902332793000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-03-26,INR,28586400110000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-03-19,INR,5541924800000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-03-19,INR,461048183000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-03-19,INR,28496407890000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-03-19,INR,34499380872999.996
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-03-12,INR,457958483000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-03-12,INR,4964538300000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-03-12,INR,34035313372999.996
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-03-12,INR,28612816590000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-03-05,INR,34323906573000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-03-05,INR,5453317300000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-03-05,INR,28435127190000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-03-05,INR,435462083000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-02-26,INR,28366773990000.004
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-02-26,INR,33786774873000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-02-26,INR,447741282999.99994
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-02-26,INR,4972259600000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-02-19,INR,429092414999.99994
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-02-19,INR,28366550872000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-02-19,INR,5350976300000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-02-19,INR,34146619587000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-02-12,INR,28409499872000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-02-12,INR,432835315000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-02-12,INR,33840685487000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-02-12,INR,4998350300000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-02-05,INR,28230149572000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-02-05,INR,33841897044000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-02-05,INR,434003372000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-02-05,INR,5177744100000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-01-29,INR,432221472000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-01-29,INR,28067917872000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-01-29,INR,5119011400000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-01-29,INR,33619150744000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-01-22,INR,28112019271000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-01-22,INR,33519570043000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-01-22,INR,4980254800000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-01-22,INR,427295971999.99994
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-01-15,INR,33713693043000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-01-15,INR,28104298271000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-01-15,INR,425913471999.99994
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-01-15,INR,5183481300000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-01-08,INR,33279129643000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-01-08,INR,27979233171000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-01-08,INR,4874997800000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-01-08,INR,424898672000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2021-01-01,INR,33221524643000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2021-01-01,INR,5093653200000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2021-01-01,INR,424098572000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2021-01-01,INR,27703772871000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-12-25,INR,33141671543000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-12-25,INR,4932929100000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-12-25,INR,427356272000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-12-25,INR,27781386171000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-12-18,INR,27764773440000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-12-18,INR,417884161000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-12-18,INR,5221760000000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-12-18,INR,33404417601000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-12-11,INR,33075219270000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-12-11,INR,422635830000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-12-11,INR,27850273440000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-12-11,INR,4802310000000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-12-04,INR,27734273440000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-12-04,INR,418785830000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-12-04,INR,5105560000000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-12-04,INR,33258619270000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-11-27,INR,452435830000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-11-27,INR,33132119270000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-11-27,INR,27707733440000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-11-27,INR,4971950000000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-11-20,INR,27704925230000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-11-20,INR,33170741060000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-11-20,INR,5046780000000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-11-20,INR,419035830000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-11-13,INR,417605830000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-11-13,INR,27773885230000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-11-13,INR,4942860000000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-11-13,INR,33134351060000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-11-06,INR,4845390000000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-11-06,INR,32597391060000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-11-06,INR,27335425230000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-11-06,INR,416575830000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-10-30,INR,32444821060000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-10-30,INR,4880630000000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-10-30,INR,411535830000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-10-30,INR,27152655230000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-10-23,INR,27145454085000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-10-23,INR,32258139816000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-10-23,INR,407165731000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-10-23,INR,4705520000000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-10-16,INR,4835200000000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-10-16,INR,404695731000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-10-16,INR,27064064085000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-10-16,INR,32303959816000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-10-09,INR,428725731000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-10-09,INR,27016474085000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-10-09,INR,32179949816000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-10-09,INR,4734750000000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-10-02,INR,444605731000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-10-02,INR,4900540000000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-10-02,INR,26800434085000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-10-02,INR,32145579816000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-09-25,INR,26829574085000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-09-25,INR,31893889816000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-09-25,INR,4636100000000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-09-25,INR,428215731000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-09-18,INR,420475731000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-09-18,INR,26904668801000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-09-18,INR,32203034532000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-09-18,INR,4877890000000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-09-11,INR,4680670000000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-09-11,INR,26963258801000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-09-11,INR,32064564532000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-09-11,INR,420635731000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-09-04,INR,26873558801000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-09-04,INR,398205731000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-09-04,INR,32160014532000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-09-04,INR,4888250000000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-08-28,INR,399635731000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-08-28,INR,31933054532000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-08-28,INR,26805468801000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-08-28,INR,4727950000000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-08-21,INR,397685731000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-08-21,INR,4647940000000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-08-21,INR,31929990469000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-08-21,INR,26884364739000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-08-14,INR,32020820469000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-08-14,INR,26918204739000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-08-14,INR,4707190000000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-08-14,INR,395425731000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-08-07,INR,31873750469000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-08-07,INR,397545731000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-08-07,INR,4614360000000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-08-07,INR,26861844739000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-07-31,INR,26725604739000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-07-31,INR,31813540469000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-07-31,INR,397065731000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-07-31,INR,4690870000000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-07-24,INR,31760568966000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-07-24,INR,4657670000000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-07-24,INR,26710833235999.996
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-07-24,INR,392065731000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-07-17,INR,26758563235999.996
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-07-17,INR,4678840000000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-07-17,INR,392755731000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-07-17,INR,31830158966000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-07-10,INR,31755815966000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-07-10,INR,397282731000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-07-10,INR,4579760000000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-07-10,INR,26778773235999.996
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-07-03,INR,31798825966000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-07-03,INR,26654253235999.996
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-07-03,INR,4742790000000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-07-03,INR,401782731000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-06-26,INR,4639010000000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-06-26,INR,31636750070000.004
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-06-26,INR,26604783235999.996
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-06-26,INR,392956834000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-06-19,INR,26606048646999.996
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-06-19,INR,387156834000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-06-19,INR,4844630000000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-06-19,INR,31837835480999.996
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-06-12,INR,4565160000000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-06-12,INR,26588048646999.996
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-06-12,INR,391986834000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-06-12,INR,31545195480999.996
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-06-05,INR,4788330000000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-06-05,INR,31651695480999.996
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-06-05,INR,469426834000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-06-05,INR,26393938646999.996
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-05-29,INR,461358442000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-05-29,INR,26165398646999.996
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-05-29,INR,4689730000000
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-05-29,INR,31316487089000
RBI:RMC_W_RN(1.0),N_A,COM13,W,2021,2020,0,2020-05-22,INR,4682140000000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-05-22,INR,26111201434999.996
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-05-22,INR,31208619877000
RBI:RMC_W_RN(1.0),N_A,COM12,W,2021,2020,0,2020-05-22,INR,415278442000
RBI:RMC_W_RN(1.0),N_A,COM11,W,2021,2020,0,2020-05-15,INR,25889621434999.996
RBI:RMC_W_RN(1.0),N_A,COM1,W,2021,2020,0,2020-05-15,INR,30953620656000
