DATAFLOW,AUDST,COM_RBI_SUR_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2022,2021,0,2021-10-31,INR,29449925109000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2022,2021,0,2021-10-31,INR,6385889300000.001
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2022,2021,0,2021-10-31,INR,471651704600
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2022,2021,0,2021-10-31,INR,36777320713600
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2022,2021,0,2021-09-30,INR,29251073509000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2022,2021,0,2021-09-30,INR,6873746600000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2022,2021,0,2021-09-30,INR,6388260200000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2022,2021,0,2021-09-30,INR,468999585000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2022,2021,0,2021-09-30,INR,36593819694000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2022,2021,0,2021-08-31,INR,6414374900000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2022,2021,0,2021-08-31,INR,29439463766000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2022,2021,0,2021-08-31,INR,461558164000.00006
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2022,2021,0,2021-08-31,INR,36791921430000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2022,2021,0,2021-08-31,INR,6890899500000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2022,2021,0,2021-07-31,INR,37159580500000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2022,2021,0,2021-07-31,INR,29466490500000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2022,2021,0,2021-07-31,INR,6749970000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2022,2021,0,2021-07-31,INR,7232120000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2022,2021,0,2021-07-31,INR,460970000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2022,2021,0,2021-06-30,INR,7154421500000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2022,2021,0,2021-06-30,INR,37541554693000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2022,2021,0,2021-06-30,INR,501944783000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2022,2021,0,2021-06-30,INR,6690318600000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2022,2021,0,2021-06-30,INR,29885188410000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2022,2021,0,2021-05-31,INR,36623577814000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2022,2021,0,2021-05-31,INR,29641897531000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2022,2021,0,2021-05-31,INR,6497168800000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2022,2021,0,2021-05-31,INR,6033441899999.999
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2022,2021,0,2021-05-31,INR,484511483000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2022,2021,0,2021-04-30,INR,29071597210000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2022,2021,0,2021-04-30,INR,5953718300000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2022,2021,0,2021-04-30,INR,35480402493000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2022,2021,0,2021-04-30,INR,455086982999.99994
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2022,2021,0,2021-04-30,INR,5528929300000.001
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2021,2020,0,2021-03-31,INR,35999810393395.7
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2021,2020,0,2021-03-31,INR,6517481200000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2021,2020,0,2021-03-31,INR,28537633010000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2021,2020,0,2021-03-31,INR,473507883395.69995
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2021,2020,0,2021-03-31,INR,6988669500000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2021,2020,0,2021-02-28,INR,28366773990000.004
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2021,2020,0,2021-02-28,INR,4972259600000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2021,2020,0,2021-02-28,INR,33786774873000.004
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2021,2020,0,2021-02-28,INR,447741282999.99994
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2021,2020,0,2021-02-28,INR,4621560800000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2021,2020,0,2021-01-31,INR,28067917872000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2021,2020,0,2021-01-31,INR,4763489900000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2021,2020,0,2021-01-31,INR,33619150744000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2021,2020,0,2021-01-31,INR,5119011400000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2021,2020,0,2021-01-31,INR,432221472000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2021,2020,0,2020-12-31,INR,27764773440000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2021,2020,0,2020-12-31,INR,5221760000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2021,2020,0,2020-12-31,INR,4882620000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2021,2020,0,2020-12-31,INR,33404417601000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2021,2020,0,2020-12-31,INR,417884161000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2021,2020,0,2020-11-30,INR,4714880000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2021,2020,0,2020-11-30,INR,5046780000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2021,2020,0,2020-11-30,INR,27704925230000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2021,2020,0,2020-11-30,INR,419035830000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2021,2020,0,2020-11-30,INR,33170741060000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2021,2020,0,2020-10-31,INR,27145454085000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2021,2020,0,2020-10-31,INR,4370100000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2021,2020,0,2020-10-31,INR,4705520000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2021,2020,0,2020-10-31,INR,407165731000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2021,2020,0,2020-10-31,INR,32258139816000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2021,2020,0,2020-09-30,INR,4636100000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2021,2020,0,2020-09-30,INR,31893889816000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2021,2020,0,2020-09-30,INR,4299150000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2021,2020,0,2020-09-30,INR,428215731000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2021,2020,0,2020-09-30,INR,26829574085000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2021,2020,0,2020-08-31,INR,4394110000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2021,2020,0,2020-08-31,INR,4727950000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2021,2020,0,2020-08-31,INR,26805468801000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2021,2020,0,2020-08-31,INR,31933054532000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2021,2020,0,2020-08-31,INR,399635731000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2021,2020,0,2020-07-31,INR,31813540470000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2021,2020,0,2020-07-31,INR,397065731000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2021,2020,0,2020-07-31,INR,4690870000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2021,2020,0,2020-07-31,INR,4354140000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2021,2020,0,2020-07-31,INR,26725604739000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2021,2020,0,2020-06-30,INR,387156834000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2021,2020,0,2020-06-30,INR,4513630000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2021,2020,0,2020-06-30,INR,31837835480999.996
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2021,2020,0,2020-06-30,INR,4844630000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2021,2020,0,2020-06-30,INR,26606048646999.996
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2021,2020,0,2020-05-31,INR,4339870000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2021,2020,0,2020-05-31,INR,415278442000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2021,2020,0,2020-05-31,INR,26111201434999.996
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2021,2020,0,2020-05-31,INR,31208619876999.996
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2021,2020,0,2020-05-31,INR,4682140000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2021,2020,0,2020-04-30,INR,4237310000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2021,2020,0,2020-04-30,INR,25229701434999.996
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2021,2020,0,2020-04-30,INR,30197183151999.996
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2021,2020,0,2020-04-30,INR,4571780000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2021,2020,0,2020-04-30,INR,395701717000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2020,2019,0,2020-03-31,INR,5438880000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2020,2019,0,2020-03-31,INR,385071717000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2020,2019,0,2020-03-31,INR,24473115166330.004
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2020,2019,0,2020-03-31,INR,5051310000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2020,2019,0,2020-03-31,INR,30297066883330.004
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2020,2019,0,2020-02-29,INR,345579717000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2020,2019,0,2020-02-29,INR,23482385548000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2020,2019,0,2020-02-29,INR,29743005265000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2020,2019,0,2020-02-29,INR,5500330000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2020,2019,0,2020-02-29,INR,5915040000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2020,2019,0,2020-01-31,INR,29370846379000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2020,2019,0,2020-01-31,INR,5507040000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2020,2019,0,2020-01-31,INR,338559717000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2020,2019,0,2020-01-31,INR,23109746662000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2020,2019,0,2020-01-31,INR,5922540000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2020,2019,0,2019-12-31,INR,339789115000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2020,2019,0,2019-12-31,INR,29097470111000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2020,2019,0,2019-12-31,INR,5624880000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2020,2019,0,2019-12-31,INR,22720660996000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2020,2019,0,2019-12-31,INR,6037020000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2020,2019,0,2019-11-30,INR,22673845553000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2020,2019,0,2019-11-30,INR,5554080000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2020,2019,0,2019-11-30,INR,5174620000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2020,2019,0,2019-11-30,INR,28551043668000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2020,2019,0,2019-11-30,INR,323118115000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2020,2019,0,2019-10-31,INR,5878534600000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2020,2019,0,2019-10-31,INR,5482404600000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2020,2019,0,2019-10-31,INR,28762004865000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2020,2019,0,2019-10-31,INR,22571352150000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2020,2019,0,2019-10-31,INR,312118115000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2020,2019,0,2019-09-30,INR,319808115000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2020,2019,0,2019-09-30,INR,21861478882000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2020,2019,0,2019-09-30,INR,5324420000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2020,2019,0,2019-09-30,INR,27881936997000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2020,2019,0,2019-09-30,INR,5700650000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2020,2019,0,2019-08-31,INR,5381430000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2020,2019,0,2019-08-31,INR,21763826654000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2020,2019,0,2019-08-31,INR,5757940000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2020,2019,0,2019-08-31,INR,27831584769000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2020,2019,0,2019-08-31,INR,309818115000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2020,2019,0,2019-07-31,INR,21875101345000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2020,2019,0,2019-07-31,INR,5703160000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2020,2019,0,2019-07-31,INR,5330130000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2020,2019,0,2019-07-31,INR,27938350013000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2020,2019,0,2019-07-31,INR,360088668000.00006
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2020,2019,0,2019-06-30,INR,22059264877000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2020,2019,0,2019-06-30,INR,27749917054000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2020,2019,0,2019-06-30,INR,5393820000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2020,2019,0,2019-06-30,INR,296832177000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2020,2019,0,2019-06-30,INR,5032480000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2020,2019,0,2019-05-31,INR,5343650000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2020,2019,0,2019-05-31,INR,4981950000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2020,2019,0,2019-05-31,INR,27673385486000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2020,2019,0,2019-05-31,INR,22045213309000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2020,2019,0,2019-05-31,INR,284522177000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2020,2019,0,2019-04-30,INR,276602177000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2020,2019,0,2019-04-30,INR,5604620000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2020,2019,0,2019-04-30,INR,21799803309000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2020,2019,0,2019-04-30,INR,27681025486000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2020,2019,0,2019-04-30,INR,5229440000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2019,2018,0,2019-03-31,INR,5584960000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2019,2018,0,2019-03-31,INR,21367703357000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2019,2018,0,2019-03-31,INR,6019690000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2019,2018,0,2019-03-31,INR,317419179000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2019,2018,0,2019-03-31,INR,27704812536000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2019,2018,0,2019-02-28,INR,5262380000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2019,2018,0,2019-02-28,INR,262019179000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2019,2018,0,2019-02-28,INR,26581552295000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2019,2018,0,2019-02-28,INR,21057153116000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2019,2018,0,2019-02-28,INR,4918430000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2019,2018,0,2019-01-31,INR,5016460000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2019,2018,0,2019-01-31,INR,20650582721000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2019,2018,0,2019-01-31,INR,258496397000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2019,2018,0,2019-01-31,INR,5354790000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2019,2018,0,2019-01-31,INR,26263869118000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2019,2018,0,2018-12-31,INR,250726713000.00003
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2019,2018,0,2018-12-31,INR,20299690647000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2019,2018,0,2018-12-31,INR,4821140000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2019,2018,0,2018-12-31,INR,25706047360000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2019,2018,0,2018-12-31,INR,5155630000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2019,2018,0,2018-11-30,INR,20107047247000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2019,2018,0,2018-11-30,INR,5103550000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2019,2018,0,2018-11-30,INR,4765730000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2019,2018,0,2018-11-30,INR,257630713000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2019,2018,0,2018-11-30,INR,25468227960000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2019,2018,0,2018-10-31,INR,19612627247000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2019,2018,0,2018-10-31,INR,245784143000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2019,2018,0,2018-10-31,INR,4747610000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2019,2018,0,2018-10-31,INR,5080160000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2019,2018,0,2018-10-31,INR,24938571390000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2019,2018,0,2018-09-30,INR,255804143000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2019,2018,0,2018-09-30,INR,5394100000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2019,2018,0,2018-09-30,INR,5051270000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2019,2018,0,2018-09-30,INR,24902341390000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2019,2018,0,2018-09-30,INR,19252437247000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2019,2018,0,2018-08-31,INR,5086580000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2019,2018,0,2018-08-31,INR,246704143000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2019,2018,0,2018-08-31,INR,24609621390000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2019,2018,0,2018-08-31,INR,4754610000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2019,2018,0,2018-08-31,INR,19276337247000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2019,2018,0,2018-07-31,INR,19366343539000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2019,2018,0,2018-07-31,INR,24765667682000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2019,2018,0,2018-07-31,INR,4832310000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2019,2018,0,2018-07-31,INR,5169310000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2019,2018,0,2018-07-31,INR,230014143000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2019,2018,0,2018-06-30,INR,19573917650000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2019,2018,0,2018-06-30,INR,225157143000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2019,2018,0,2018-06-30,INR,5176980000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2019,2018,0,2018-06-30,INR,24976054793000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2019,2018,0,2018-06-30,INR,4851270000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2019,2018,0,2018-05-31,INR,24609681938000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2019,2018,0,2018-05-31,INR,5033470000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2019,2018,0,2018-05-31,INR,19307565458000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2019,2018,0,2018-05-31,INR,4708540000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2019,2018,0,2018-05-31,INR,268646480000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2019,2018,0,2018-04-30,INR,24501346804000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2019,2018,0,2018-04-30,INR,5244760000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2019,2018,0,2018-04-30,INR,220106480000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2019,2018,0,2018-04-30,INR,19036480324000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2019,2018,0,2018-04-30,INR,4900620000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2018,2017,0,2018-03-31,INR,5269140000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2018,2017,0,2018-03-31,INR,5655250000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2018,2017,0,2018-03-31,INR,239066480000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2018,2017,0,2018-03-31,INR,24187792607343.598
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2018,2017,0,2018-03-31,INR,18293476127343.598
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2018,2017,0,2018-02-28,INR,4504290000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2018,2017,0,2018-02-28,INR,22800523472000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2018,2017,0,2018-02-28,INR,200948480000.00003
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2018,2017,0,2018-02-28,INR,17777404992000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2018,2017,0,2018-02-28,INR,4822170000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2018,2017,0,2018-01-31,INR,17332841516000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2018,2017,0,2018-01-31,INR,259859480000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2018,2017,0,2018-01-31,INR,4839550000000
