DATAFLOW,AUDST,COSO_MER_RN,FREQ,REPYEAREND,REPYEARSTART,SOR_CSUR_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR21,0,2012-06-15,INR,477870000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR22,0,2012-06-15,INR,798740000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR23,0,2012-06-15,INR,814280000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR3,0,2012-06-15,INR,3502690000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR31,0,2012-06-15,INR,3147640000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR32,0,2012-06-15,INR,390190000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR33,0,2012-06-15,INR,35130000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR4,0,2012-06-15,INR,6115410000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR5,0,2012-06-15,INR,2623840000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR51,0,2012-06-15,INR,3081290000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR52,0,2012-06-15,INR,-596430000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR1,0,2012-11-30,INR,72547350000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR11,0,2012-11-30,INR,19646980000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR12,0,2012-11-30,INR,52900360000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR1201,0,2012-11-30,INR,49587900000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR12011,0,2012-11-30,INR,48510030000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR12012,0,2012-11-30,INR,1077870000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR1202,0,2012-11-30,INR,39340000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR1203,0,2012-11-30,INR,22720000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR1204,0,2012-11-30,INR,3250400000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR2,0,2012-11-30,INR,-1236340000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR21,0,2012-11-30,INR,382310000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR22,0,2012-11-30,INR,814360000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR23,0,2012-11-30,INR,804300000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR3,0,2012-11-30,INR,3054830000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR31,0,2012-11-30,INR,2812780000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR32,0,2012-11-30,INR,470580000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR33,0,2012-11-30,INR,228530000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR4,0,2012-11-30,INR,6213830000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR5,0,2012-11-30,INR,2548350000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR51,0,2012-11-30,INR,3042280000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2013,2012,SCSR52,0,2012-11-30,INR,-515570000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR1,0,2013-05-31,INR,78279653700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR11,0,2013-05-31,INR,20804418600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR12,0,2013-05-31,INR,57475235100000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR1201,0,2013-05-31,INR,53687783099999.99
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR12011,0,2013-05-31,INR,52507356800000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR12012,0,2013-05-31,INR,1180426299999.99
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR1202,0,2013-05-31,INR,35157400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR1203,0,2013-05-31,INR,21739200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR1204,0,2013-05-31,INR,3730555400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR2,0,2013-05-31,INR,-993848500000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR21,0,2013-05-31,INR,772213700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR22,0,2013-05-31,INR,874383500000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR23,0,2013-05-31,INR,891678700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR3,0,2013-05-31,INR,3190217199999.9995
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR31,0,2013-05-31,INR,2896903700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR32,0,2013-05-31,INR,455671100000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR33,0,2013-05-31,INR,162357600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR4,0,2013-05-31,INR,7071278199999.999
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR5,0,2013-05-31,INR,2620009900000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR51,0,2013-05-31,INR,3110720100000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR52,0,2013-05-31,INR,-597789400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR1,0,2013-11-15,INR,82435696600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR11,0,2013-11-15,INR,21955882200000.004
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR12,0,2013-11-15,INR,60479814400000.01
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR1201,0,2013-11-15,INR,56331796000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR12011,0,2013-11-15,INR,55313934200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR12012,0,2013-11-15,INR,1017861800000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR1202,0,2013-11-15,INR,45628200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR1203,0,2013-11-15,INR,21129200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR1204,0,2013-11-15,INR,4081261000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR2,0,2013-11-15,INR,-1590372500000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR21,0,2013-11-15,INR,1368659800000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR22,0,2013-11-15,INR,1828090500000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR23,0,2013-11-15,INR,1130941800000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR3,0,2013-11-15,INR,3184630037000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR31,0,2013-11-15,INR,3142181937000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR32,0,2013-11-15,INR,450270500000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR33,0,2013-11-15,INR,407822400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR4,0,2013-11-15,INR,7188614399999.999
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR5,0,2013-11-15,INR,2516603437000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR51,0,2013-11-15,INR,2913151900000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2014,2013,SCSR52,0,2013-11-15,INR,-657346400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR1,0,2014-10-31,INR,90746476530000.02
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR11,0,2014-10-31,INR,23999835900000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR12,0,2014-10-31,INR,66746640630000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR1201,0,2014-10-31,INR,62441917300000.01
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR12011,0,2014-10-31,INR,61352165000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR12012,0,2014-10-31,INR,1089752300000.01
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR1202,0,2014-10-31,INR,45220500000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR1203,0,2014-10-31,INR,16330700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR1204,0,2014-10-31,INR,4243172130000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR2,0,2014-10-31,INR,-2005004810000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR21,0,2014-10-31,INR,1295253030000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR22,0,2014-10-31,INR,2626243210000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR23,0,2014-10-31,INR,674014630000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR3,0,2014-10-31,INR,3523257810000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR31,0,2014-10-31,INR,3400386410000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR32,0,2014-10-31,INR,580766400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR33,0,2014-10-31,INR,457895000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR4,0,2014-10-31,INR,8148186060000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR5,0,2014-10-31,INR,2647308580000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR51,0,2014-10-31,INR,3600605370000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2015,2014,SCSR52,0,2014-10-31,INR,-230635200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR1,0,2015-05-15,INR,96822706199999.98
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR11,0,2015-05-15,INR,26017173200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR12,0,2015-05-15,INR,70805533000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR1201,0,2015-05-15,INR,66039270199999.99
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR12011,0,2015-05-15,INR,64923828600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR12012,0,2015-05-15,INR,1115441599999.99
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR1202,0,2015-05-15,INR,51443700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR1203,0,2015-05-15,INR,19046600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR1204,0,2015-05-15,INR,4695772500000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR2,0,2015-05-15,INR,-2396718280000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR21,0,2015-05-15,INR,1493475280000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR22,0,2015-05-15,INR,2820825400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR23,0,2015-05-15,INR,1069368160000.0001
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR3,0,2015-05-15,INR,3014539926000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR31,0,2015-05-15,INR,3605234226000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR32,0,2015-05-15,INR,550778700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR33,0,2015-05-15,INR,1141473000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR4,0,2015-05-15,INR,8701416820000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR5,0,2015-05-15,INR,2360739226000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR51,0,2015-05-15,INR,3180071740000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2016,2015,SCSR52,0,2015-05-15,INR,-526646700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1,0,2016-04-15,INR,105114810230000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR11,0,2016-04-15,INR,27030960600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR12,0,2016-04-15,INR,78083849630000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1201,0,2016-04-15,INR,72318667600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR12011,0,2016-04-15,INR,71412277600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR12012,0,2016-04-15,INR,906390000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1202,0,2016-04-15,INR,91732300000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1203,0,2016-04-15,INR,14831000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1204,0,2016-04-15,INR,5658618730000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR2,0,2016-04-15,INR,-1939755380000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR21,0,2016-04-15,INR,2176192700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR22,0,2016-04-15,INR,3026725450000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR23,0,2016-04-15,INR,1089222630000.0001
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR3,0,2016-04-15,INR,3877032400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR31,0,2016-04-15,INR,3895200000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR32,0,2016-04-15,INR,552542400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR33,0,2016-04-15,INR,570710000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR4,0,2016-04-15,INR,9732712720000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR5,0,2016-04-15,INR,2446811980000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR51,0,2016-04-15,INR,3831627270000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR52,0,2016-04-15,INR,-276620800000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1,0,2016-09-30,INR,109358837180000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR11,0,2016-09-30,INR,28567097200000.004
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR12,0,2016-09-30,INR,80791739980000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1201,0,2016-09-30,INR,74981476500000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR12011,0,2016-09-30,INR,74126846500000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR12012,0,2016-09-30,INR,854630000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1202,0,2016-09-30,INR,78627800000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1203,0,2016-09-30,INR,14326800000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1204,0,2016-09-30,INR,5717308880000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR2,0,2016-09-30,INR,-1338468120000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR21,0,2016-09-30,INR,2571285850000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR22,0,2016-09-30,INR,2955357390000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR23,0,2016-09-30,INR,954396580000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR3,0,2016-09-30,INR,5598960699999.999
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR31,0,2016-09-30,INR,4124060000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR32,0,2016-09-30,INR,619950700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR33,0,2016-09-30,INR,-854950000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR4,0,2016-09-30,INR,10109684980000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR5,0,2016-09-30,INR,2517129970000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR51,0,2016-09-30,INR,3626287620000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR52,0,2016-09-30,INR,-307812000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1,0,2017-03-31,INR,115141327016000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR11,0,2017-03-31,INR,30297483253000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR12,0,2017-03-31,INR,84843843763000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1201,0,2017-03-31,INR,78414660021000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR12011,0,2017-03-31,INR,77875390021000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR12012,0,2017-03-31,INR,539270000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1202,0,2017-03-31,INR,44153500000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1203,0,2017-03-31,INR,12150032000.000002
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR1204,0,2017-03-31,INR,6372880209999.999
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR2,0,2017-03-31,INR,-152320770000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR21,0,2017-03-31,INR,1983481890000.0002
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR22,0,2017-03-31,INR,1376303109999.9998
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR23,0,2017-03-31,INR,759499550000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR3,0,2017-03-31,INR,8867008438000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR31,0,2017-03-31,INR,5087730000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR32,0,2017-03-31,INR,613598438000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR33,0,2017-03-31,INR,-3165680000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR4,0,2017-03-31,INR,10440958210000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR5,0,2017-03-31,INR,4051597889000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR51,0,2017-03-31,INR,3877644166000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2017,2016,SCSR52,0,2017-03-31,INR,-62428549000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR1,0,2017-09-15,INR,117770043474000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR11,0,2017-09-15,INR,33200698020000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR12,0,2017-09-15,INR,84569345454000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR1201,0,2017-09-15,INR,77544060708000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR12011,0,2017-09-15,INR,77010290708000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR12012,0,2017-09-15,INR,533770000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR1202,0,2017-09-15,INR,82684100000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR1203,0,2017-09-15,INR,18367166000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR1204,0,2017-09-15,INR,6924233480000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR2,0,2017-09-15,INR,-655188180000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR21,0,2017-09-15,INR,1435103590000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR22,0,2017-09-15,INR,1331679929999.9998
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR23,0,2017-09-15,INR,758611839999.9999
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR3,0,2017-09-15,INR,7348329812000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR31,0,2017-09-15,INR,4626150000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR32,0,2017-09-15,INR,686899812000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR33,0,2017-09-15,INR,-2035280000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR4,0,2017-09-15,INR,11253662050000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR5,0,2017-09-15,INR,5052039198000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR51,0,2017-09-15,INR,4834188770000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SCSR52,0,2017-09-15,INR,-274076024000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1,0,2018-08-31,INR,131369776375000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR11,0,2018-08-31,INR,35034627015000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR12,0,2018-08-31,INR,96335149360000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1201,0,2018-08-31,INR,87807528129999.98
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR12011,0,2018-08-31,INR,87318988129999.98
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR12012,0,2018-08-31,INR,488540000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1202,0,2018-08-31,INR,94178900000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1203,0,2018-08-31,INR,12337030000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1204,0,2018-08-31,INR,8421105300000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR2,0,2018-08-31,INR,-1266110250000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR21,0,2018-08-31,INR,1645358679999.9998
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR22,0,2018-08-31,INR,1635247930000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR23,0,2018-08-31,INR,1276221000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR3,0,2018-08-31,INR,5772320194000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR31,0,2018-08-31,INR,4754610000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR32,0,2018-08-31,INR,709690194000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR33,0,2018-08-31,INR,-308020000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR4,0,2018-08-31,INR,12661028170000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR5,0,2018-08-31,INR,4761853143000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR51,0,2018-08-31,INR,3929290355000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR52,0,2018-08-31,INR,-432880816000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1,0,2019-02-15,INR,136568252252000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR11,0,2019-02-15,INR,33536584499000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR12,0,2019-02-15,INR,103031667753000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1201,0,2019-02-15,INR,94403659321000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR12011,0,2019-02-15,INR,93786259321000
