DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,SOUR_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RMS_M_RN(1.0),N_A,M,2024,2023,SOR1,0,2023-04-28,INR,14254491200000.002
RBI:RMS_M_RN(1.0),N_A,M,2024,2023,SOR8,0,2023-04-28,INR,16010005270000
RBI:RMS_M_RN(1.0),N_A,M,2024,2023,SOR3,0,2023-04-28,INR,-323213900000
RBI:RMS_M_RN(1.0),N_A,M,2024,2023,SOR7,0,2023-04-28,INR,304815560100
RBI:RMS_M_RN(1.0),N_A,M,2024,2023,SOR2,0,2023-04-28,INR,14209534300000
RBI:RMS_M_RN(1.0),N_A,M,2024,2023,SOR6,0,2023-04-28,INR,46514711380000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR1,0,2023-03-31,INR,29022511000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR2,0,2023-03-31,INR,29007526400000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR3,0,2023-03-31,INR,-1888854000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR6,0,2023-03-31,INR,91747108420000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR8,0,2023-03-31,INR,31751297800000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR4,0,2023-03-31,INR,-2419833200000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR5,0,2023-03-31,INR,530979200000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR7,0,2023-03-31,INR,605709530800
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR3,0,2023-02-24,INR,482441400000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR6,0,2023-02-24,INR,89531265940000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR2,0,2023-02-24,INR,24141048200000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR4,0,2023-02-24,INR,231853200000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR7,0,2023-02-24,INR,600133611000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR1,0,2023-02-24,INR,24330495000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR5,0,2023-02-24,INR,250588200000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR8,0,2023-02-24,INR,29933186940000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR3,0,2023-01-27,INR,569686000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR2,0,2023-01-27,INR,22920534200000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR6,0,2023-01-27,INR,90745460200000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR5,0,2023-01-27,INR,224469000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR4,0,2023-01-27,INR,345217000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR7,0,2023-01-27,INR,595810634000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR1,0,2023-01-27,INR,23254575000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR8,0,2023-01-27,INR,30634355520000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR1,0,2022-12-30,INR,23405067200000.004
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR8,0,2022-12-30,INR,29900946200000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR7,0,2022-12-30,INR,592009924800
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR4,0,2022-12-30,INR,-407820000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR2,0,2022-12-30,INR,23316913600000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR5,0,2022-12-30,INR,397043000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR6,0,2022-12-30,INR,89821871680000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR3,0,2022-12-30,INR,-10777000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR5,0,2022-11-25,INR,202182700000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR8,0,2022-11-25,INR,14036343900000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR1,0,2022-11-25,INR,11945603700000.002
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR6,0,2022-11-25,INR,43364871110000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR2,0,2022-11-25,INR,11916583400000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR4,0,2022-11-25,INR,-300776600000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR7,0,2022-11-25,INR,293838958500
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR3,0,2022-11-25,INR,-98593900000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR4,0,2022-10-28,INR,542100199999.99994
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR5,0,2022-10-28,INR,196291100000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR3,0,2022-10-28,INR,738391300000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR8,0,2022-10-28,INR,13128625300000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR7,0,2022-10-28,INR,292117194700
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR1,0,2022-10-28,INR,11072203600000.002
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR6,0,2022-10-28,INR,42214654100000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR2,0,2022-10-28,INR,11050772500000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR3,0,2022-09-30,INR,-230358200000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR2,0,2022-09-30,INR,11739270400000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR1,0,2022-09-30,INR,11794951399999.9
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR8,0,2022-09-30,INR,12323609100000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR4,0,2022-09-30,INR,-419274300000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR7,0,2022-09-30,INR,290034982700
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR5,0,2022-09-30,INR,188916100000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR6,0,2022-09-30,INR,41768098600000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR6,0,2022-08-26,INR,43236622500000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR4,0,2022-08-26,INR,-1198956500000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR8,0,2022-08-26,INR,13094295800000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR5,0,2022-08-26,INR,329687000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR3,0,2022-08-26,INR,-869269500000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR7,0,2022-08-26,INR,287911263100
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR1,0,2022-08-26,INR,11034843400000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR2,0,2022-08-26,INR,10987162100000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR1,0,2022-07-29,INR,10985235100000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR8,0,2022-07-29,INR,13328849700000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR2,0,2022-07-29,INR,10924825700000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR3,0,2022-07-29,INR,-536825700000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR7,0,2022-07-29,INR,286111491000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR5,0,2022-07-29,INR,347063700000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR6,0,2022-07-29,INR,43934360700000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR4,0,2022-07-29,INR,-883889400000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR2,0,2022-06-24,INR,10200145300000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR7,0,2022-06-24,INR,284510907500
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR4,0,2022-06-24,INR,-2225434600000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR8,0,2022-06-24,INR,12561514200000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR6,0,2022-06-24,INR,44930974940000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR5,0,2022-06-24,INR,325809100000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR3,0,2022-06-24,INR,-1899625500000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR1,0,2022-06-24,INR,10285903000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR2,0,2022-05-27,INR,11174603899999.998
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR3,0,2022-05-27,INR,-2938468300000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR8,0,2022-05-27,INR,12805829900000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR4,0,2022-05-27,INR,-3091213600000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR7,0,2022-05-27,INR,282928519100
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR6,0,2022-05-27,INR,45101376140000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR5,0,2022-05-27,INR,152745300000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR1,0,2022-05-27,INR,11281411100000.002
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR3,0,2022-04-29,INR,-4868391700000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR6,0,2022-04-29,INR,44157305950000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR1,0,2022-04-29,INR,13388165900000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR5,0,2022-04-29,INR,85617300000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR8,0,2022-04-29,INR,12366271800000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR2,0,2022-04-29,INR,13344793899999.998
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR4,0,2022-04-29,INR,-4954009000000
RBI:RMS_M_RN(1.0),N_A,M,2023,2022,SOR7,0,2022-04-29,INR,281599225300
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR1,0,2022-03-31,INR,14505963799999.998
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR8,0,2022-03-31,INR,13085003000000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR4,0,2022-03-31,INR,-5602721500000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR5,0,2022-03-31,INR,165705400000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR2,0,2022-03-31,INR,14489722700000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR3,0,2022-03-31,INR,-5437016100000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR6,0,2022-03-31,INR,44424792850000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR7,0,2022-03-31,INR,280129777400
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR1,0,2022-02-25,INR,12679122300000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR2,0,2022-02-25,INR,12677684200000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR8,0,2022-02-25,INR,13243829800000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR3,0,2022-02-25,INR,-7068798800000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR4,0,2022-02-25,INR,-7087331800000.001
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR6,0,2022-02-25,INR,45829593250517.695
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR7,0,2022-02-25,INR,278818631017.6
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR5,0,2022-02-25,INR,18533000000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR6,0,2022-01-28,INR,45425338051000.01
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR7,0,2022-01-28,INR,277641278000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR8,0,2022-01-28,INR,12919156399999.998
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR2,0,2022-01-28,INR,10580320000000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR4,0,2022-01-28,INR,-5256143400000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR1,0,2022-01-28,INR,10587059900000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR5,0,2022-01-28,INR,28742399999.999996
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR3,0,2022-01-28,INR,-5227401000000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR7,0,2021-12-31,INR,276642721737.6
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR4,0,2021-12-31,INR,-6649284100000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR8,0,2021-12-31,INR,13070416900000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR6,0,2021-12-31,INR,45506520050517.7
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR3,0,2021-12-31,INR,-6628341100000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR5,0,2021-12-31,INR,20943000000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR1,0,2021-12-31,INR,11943346600000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR2,0,2021-12-31,INR,11877003600000.002
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR8,0,2021-11-26,INR,13418926700000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR6,0,2021-11-26,INR,45970667104642.695
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR7,0,2021-11-26,INR,275387510339.60004
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR5,0,2021-11-26,INR,21352900000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR1,0,2021-11-26,INR,11773117000000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR3,0,2021-11-26,INR,-7239176899999.999
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR2,0,2021-11-26,INR,11768946100000.002
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR4,0,2021-11-26,INR,-7260529800000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR2,0,2021-10-29,INR,11065866600000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR6,0,2021-10-29,INR,46350856200000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR7,0,2021-10-29,INR,274410600000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR4,0,2021-10-29,INR,-6960200300000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR8,0,2021-10-29,INR,13737026500000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR5,0,2021-10-29,INR,21367900000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR1,0,2021-10-29,INR,11085100800000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR3,0,2021-10-29,INR,-6938832400000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR6,0,2021-09-24,INR,45516730100000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR7,0,2021-09-24,INR,272926300000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR3,0,2021-09-24,INR,-7229092000000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR2,0,2021-09-24,INR,11105769700000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR1,0,2021-09-24,INR,11185107400000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR4,0,2021-09-24,INR,-7287056100000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR5,0,2021-09-24,INR,57964100000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR8,0,2021-09-24,INR,13151852100000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR6,0,2021-08-27,INR,45144586164000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR4,0,2021-08-27,INR,-7456147000000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR2,0,2021-08-27,INR,11881940400000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR5,0,2021-08-27,INR,86159800000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR1,0,2021-08-27,INR,11912320600000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR8,0,2021-08-27,INR,13167095500000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR3,0,2021-08-27,INR,-7369987200000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR7,0,2021-08-27,INR,272097366000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR3,0,2021-07-30,INR,-6408628100000.001
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR5,0,2021-07-30,INR,85730200000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR6,0,2021-07-30,INR,45955511800000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR7,0,2021-07-30,INR,271239199999.99997
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR8,0,2021-07-30,INR,13828277100000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR2,0,2021-07-30,INR,11161789700000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR1,0,2021-07-30,INR,11169728000000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR4,0,2021-07-30,INR,-6494358300000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR5,0,2021-06-25,INR,60484000000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR1,0,2021-06-25,INR,10171767600000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR6,0,2021-06-25,INR,44679396283000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR3,0,2021-06-25,INR,-4466721900000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR4,0,2021-06-25,INR,-4527205900000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR2,0,2021-06-25,INR,10106931000000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR8,0,2021-06-25,INR,13665093600000.002
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR7,0,2021-06-25,INR,270525137000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR4,0,2021-05-28,INR,-4040693700000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR3,0,2021-05-28,INR,-4021067700000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR7,0,2021-05-28,INR,269952310000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR1,0,2021-05-28,INR,10699250400000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR6,0,2021-05-28,INR,43136238683000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR2,0,2021-05-28,INR,10634946900000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR5,0,2021-05-28,INR,19626000000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR8,0,2021-05-28,INR,13030059100000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR4,0,2021-04-30,INR,-5120117400000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR7,0,2021-04-30,INR,269730331000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR2,0,2021-04-30,INR,11831363799999.998
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR5,0,2021-04-30,INR,86860700000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR8,0,2021-04-30,INR,14616154600000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR6,0,2021-04-30,INR,43358685883000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR3,0,2021-04-30,INR,-5033256700000
RBI:RMS_M_RN(1.0),N_A,M,2022,2021,SOR1,0,2021-04-30,INR,11875994600000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR1,0,2021-03-31,INR,10996855000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR8,0,2021-03-31,INR,13566597400000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR2,0,2021-03-31,INR,10963451900000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR3,0,2021-03-31,INR,-3693573400000.0005
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR5,0,2021-03-31,INR,87089200000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR6,0,2021-03-31,INR,41994000083000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR4,0,2021-03-31,INR,-3780662600000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR7,0,2021-03-31,INR,269126110000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR3,0,2021-02-26,INR,-5894071800000.001
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR4,0,2021-02-26,INR,-5980325400000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR5,0,2021-02-26,INR,86253600000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR2,0,2021-02-26,INR,10609320900000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR8,0,2021-02-26,INR,14102688600000.002
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR1,0,2021-02-26,INR,10648272600000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR7,0,2021-02-26,INR,268193990000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR6,0,2021-02-26,INR,42867068683000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR3,0,2021-01-29,INR,-5656412700000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR5,0,2021-01-29,INR,86008700000.00002
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR7,0,2021-01-29,INR,267468772000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR4,0,2021-01-29,INR,-5742421400000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR2,0,2021-01-29,INR,10533206700000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR8,0,2021-01-29,INR,14364300000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR6,0,2021-01-29,INR,42791917672000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR1,0,2021-01-29,INR,10580477000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR3,0,2020-12-25,INR,-5134905200000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR2,0,2020-12-25,INR,10077377100000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR1,0,2020-12-25,INR,10116412400000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR8,0,2020-12-25,INR,14736640700000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR5,0,2020-12-25,INR,112048400000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR4,0,2020-12-25,INR,-5246953600000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR7,0,2020-12-25,INR,266808071000.00003
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR6,0,2020-12-25,INR,42629996972000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR2,0,2020-11-27,INR,10344310000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR5,0,2020-11-27,INR,111750000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR8,0,2020-11-27,INR,14618590300000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR7,0,2020-11-27,INR,266183440000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR4,0,2020-11-27,INR,-5454840000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR6,0,2020-11-27,INR,42462606130000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR3,0,2020-11-27,INR,-5343090000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR1,0,2020-11-27,INR,10365010000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR2,0,2020-10-30,INR,9407640000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR5,0,2020-10-30,INR,147950000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR7,0,2020-10-30,INR,265405230000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR1,0,2020-10-30,INR,9449110000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR4,0,2020-10-30,INR,-4676930000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR3,0,2020-10-30,INR,-4528980000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR8,0,2020-10-30,INR,14243660300000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR6,0,2020-10-30,INR,41502946130000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR3,0,2020-09-25,INR,-2747070000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR2,0,2020-09-25,INR,8259560000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR5,0,2020-09-25,INR,147400000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR1,0,2020-09-25,INR,8364300000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR7,0,2020-09-25,INR,264814085000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR4,0,2020-09-25,INR,-2894470000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR8,0,2020-09-25,INR,13843840300000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR6,0,2020-09-25,INR,39855686031000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR3,0,2020-08-28,INR,-3840640000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR5,0,2020-08-28,INR,115650000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR2,0,2020-08-28,INR,10061550000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR6,0,2020-08-28,INR,39577216031000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR7,0,2020-08-28,INR,264508801000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR8,0,2020-08-28,INR,14219490300000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR4,0,2020-08-28,INR,-3956290000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR1,0,2020-08-28,INR,10151460000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR3,0,2020-07-31,INR,-3599830000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR4,0,2020-07-31,INR,-3715710000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR2,0,2020-07-31,INR,10738470000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR5,0,2020-07-31,INR,115880000000
