DATAFLOW,AUDST,FREQ,LIAB_ITEMS_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI32,2027,2026,0,2026-04-24,INR,0.0
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI31,2027,2026,0,2026-04-24,INR,1007500000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI36,2027,2026,0,2026-04-24,INR,47417400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LIA,2027,2026,0,2026-04-24,INR,46499254700000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI37,2027,2026,0,2026-04-24,INR,397681000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI1,2027,2026,0,2026-04-24,INR,42067108099999.99
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI34,2027,2026,0,2026-04-24,INR,7893431899999.999
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI33,2027,2026,0,2026-04-24,INR,433900000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI4,2027,2026,0,2026-04-24,INR,31671826100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI3,2027,2026,0,2026-04-24,INR,14827428599999.998
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI34,2027,2026,0,2026-04-17,INR,8352186899999.999
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI37,2027,2026,0,2026-04-17,INR,399755899999.99994
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI2,2027,2026,0,2026-04-17,INR,155900000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI38,2027,2026,0,2026-04-17,INR,6181870500000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,NT_ISSU_TTL,2027,2026,0,2026-04-17,INR,41932275700000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LIA,2027,2026,0,2026-04-17,INR,47308797700000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI4,2027,2026,0,2026-04-17,INR,31110121600000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI33,2027,2026,0,2026-04-17,INR,433800000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI3,2027,2026,0,2026-04-17,INR,16198676099999.998
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI31,2027,2026,0,2026-04-17,INR,1001100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI35,2027,2026,0,2026-04-17,INR,67927000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI32,2027,2026,0,2026-04-17,INR,0.0
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI36,2027,2026,0,2026-04-17,INR,50260100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI39,2027,2026,0,2026-04-17,INR,1145240800000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI1,2027,2026,0,2026-04-17,INR,41932119800000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI31,2027,2026,0,2026-04-10,INR,1007700000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LIA,2027,2026,0,2026-04-10,INR,47584051500000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI4,2027,2026,0,2026-04-10,INR,30632688200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI36,2027,2026,0,2026-04-10,INR,52116000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI38,2027,2026,0,2026-04-10,INR,7663387200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,NT_ISSU_TTL,2027,2026,0,2026-04-10,INR,41774516700000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI39,2027,2026,0,2026-04-10,INR,1289258100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI33,2027,2026,0,2026-04-10,INR,433700000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI34,2027,2026,0,2026-04-10,INR,7492363000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI1,2027,2026,0,2026-04-10,INR,41774316400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI37,2027,2026,0,2026-04-10,INR,387400300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI32,2027,2026,0,2026-04-10,INR,0.0
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI2,2027,2026,0,2026-04-10,INR,200300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI3,2027,2026,0,2026-04-10,INR,16951363300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI35,2027,2026,0,2026-04-10,INR,65397299999.99999
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI39,2027,2026,0,2026-04-03,INR,1533269000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI1,2027,2026,0,2026-04-03,INR,41308743400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI33,2027,2026,0,2026-04-03,INR,434000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI36,2027,2026,0,2026-04-03,INR,60794700000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI4,2027,2026,0,2026-04-03,INR,29868613800000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI38,2027,2026,0,2026-04-03,INR,7617985000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI2,2027,2026,0,2026-04-03,INR,99600000.00000001
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI3,2027,2026,0,2026-04-03,INR,17668435600000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LIA,2027,2026,0,2026-04-03,INR,47537049400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI32,2027,2026,0,2026-04-03,INR,0.0
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI37,2027,2026,0,2026-04-03,INR,394846600000.00006
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI34,2027,2026,0,2026-04-03,INR,7992167200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI31,2027,2026,0,2026-04-03,INR,1003100000
