DATAFLOW,AUDST,FREQ,LIAB_ITEMS_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2023,2022,0,2022-05-27,INR,29639261125760
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2023,2022,0,2022-05-27,INR,8088970000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2023,2022,0,2022-05-27,INR,16817107000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2023,2022,0,2022-05-27,INR,1000752040.0000001
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2023,2022,0,2022-05-27,INR,80952837940
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2023,2022,0,2022-05-27,INR,31911362707700
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2023,2022,0,2022-05-27,INR,429271694960
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2023,2022,0,2022-04-29,INR,8043850000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2023,2022,0,2022-04-29,INR,7402342207280
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2023,2022,0,2022-04-29,INR,28921880000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2023,2022,0,2022-04-29,INR,16548329500000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2023,2022,0,2022-04-29,INR,129409880
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2023,2022,0,2022-04-29,INR,76503074660
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2023,2022,0,2022-04-29,INR,598617900000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2023,2022,0,2022-04-29,INR,384032316220
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2023,2022,0,2022-04-29,INR,1004486700
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2023,2022,0,2022-04-29,INR,31823343112890
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2023,2022,0,2022-04-29,INR,31823213703010
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2023,2022,0,2022-04-29,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2023,2022,0,2022-04-29,INR,424740180
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2023,2022,0,2022-04-29,INR,41558824130
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2023,2022,0,2022-04-29,INR,12373550000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2022,2021,0,2022-03-25,INR,13592539900000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2022,2021,0,2022-03-25,INR,1006000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2022,2021,0,2022-03-25,INR,71225200000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2022,2021,0,2022-03-25,INR,420000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2022,2021,0,2022-03-25,INR,375894000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2022,2021,0,2022-03-25,INR,31538283500000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2022,2021,0,2022-03-25,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2022,2021,0,2022-03-25,INR,31076519000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2022,2021,0,2022-03-25,INR,41208200000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2022,2021,0,2022-03-25,INR,733430000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2022,2021,0,2022-03-25,INR,6834370500000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2022,2021,0,2022-03-25,INR,153900000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2022,2021,0,2022-03-25,INR,9888190000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2022,2021,0,2022-03-25,INR,31076365100000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2022,2021,0,2022-03-25,INR,17945743600000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2022,2021,0,2022-02-25,INR,69002658850
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2022,2021,0,2022-02-25,INR,6644730909880
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2022,2021,0,2022-02-25,INR,11194840000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2022,2021,0,2022-02-25,INR,140308920
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2022,2021,0,2022-02-25,INR,39163716800
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2022,2021,0,2022-02-25,INR,32452023712020
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2022,2021,0,2022-02-25,INR,430000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2022,2021,0,2022-02-25,INR,13334117000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2022,2021,0,2022-02-25,INR,30526337787980
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2022,2021,0,2022-02-25,INR,799280000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2022,2021,0,2022-02-25,INR,369467972190
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2022,2021,0,2022-02-25,INR,30526197479060
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2022,2021,0,2022-02-25,INR,1000003370
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2022,2021,0,2022-02-25,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2022,2021,0,2022-02-25,INR,19117906700000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2022,2021,0,2022-01-28,INR,1000000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2022,2021,0,2022-01-28,INR,6813364445700
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2022,2021,0,2022-01-28,INR,603953400000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2022,2021,0,2022-01-28,INR,32293648150540
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2022,2021,0,2022-01-28,INR,11394100000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2022,2021,0,2022-01-28,INR,13000734100000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2022,2021,0,2022-01-28,INR,19292914100000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2022,2021,0,2022-01-28,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2022,2021,0,2022-01-28,INR,30046035778880
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2022,2021,0,2022-01-28,INR,421000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2022,2021,0,2022-01-28,INR,30046192149460
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2022,2021,0,2022-01-28,INR,75596455130
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2022,2021,0,2022-01-28,INR,366808951230
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2022,2021,0,2022-01-28,INR,156370580
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2022,2021,0,2022-01-28,INR,37657191600
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2022,2021,0,2021-12-31,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2022,2021,0,2021-12-31,INR,462060500000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2022,2021,0,2021-12-31,INR,76314611750
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2022,2021,0,2021-12-31,INR,424567240
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2022,2021,0,2021-12-31,INR,19914534900000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2022,2021,0,2021-12-31,INR,130000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2022,2021,0,2021-12-31,INR,29592499755890
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2022,2021,0,2021-12-31,INR,7164322672220
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2022,2021,0,2021-12-31,INR,1004555850
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2022,2021,0,2021-12-31,INR,33049983044110
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2022,2021,0,2021-12-31,INR,13135448100000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2022,2021,0,2021-12-31,INR,29592369981060
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2022,2021,0,2021-12-31,INR,11802760000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2022,2021,0,2021-12-31,INR,34158616860.000004
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2022,2021,0,2021-12-31,INR,373488696750
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2022,2021,0,2021-11-26,INR,372606600000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2022,2021,0,2021-11-26,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2022,2021,0,2021-11-26,INR,12593690000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2022,2021,0,2021-11-26,INR,13463883500000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2022,2021,0,2021-11-26,INR,1010000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2022,2021,0,2021-11-26,INR,68633918040
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2022,2021,0,2021-11-26,INR,20327134600000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2022,2021,0,2021-11-26,INR,688331500000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2022,2021,0,2021-11-26,INR,130000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2022,2021,0,2021-11-26,INR,35810400000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2022,2021,0,2021-11-26,INR,6566632839690
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2022,2021,0,2021-11-26,INR,33791018054050
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2022,2021,0,2021-11-26,INR,29557565977170
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2022,2021,0,2021-11-26,INR,425000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2022,2021,0,2021-11-26,INR,29557700945950
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2022,2021,0,2021-10-29,INR,936271900000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2022,2021,0,2021-10-29,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2022,2021,0,2021-10-29,INR,367042098340
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2022,2021,0,2021-10-29,INR,34836091517390
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2022,2021,0,2021-10-29,INR,13015530000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2022,2021,0,2021-10-29,INR,176524750
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2022,2021,0,2021-10-29,INR,34844285580
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2022,2021,0,2021-10-29,INR,21060976400000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2022,2021,0,2021-10-29,INR,29176889357860
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2022,2021,0,2021-10-29,INR,29177065882610
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2022,2021,0,2021-10-29,INR,72717700000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2022,2021,0,2021-10-29,INR,6633141138690
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2022,2021,0,2021-10-29,INR,13775115100000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2022,2021,0,2021-10-29,INR,424799360
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2022,2021,0,2021-10-29,INR,1000688220
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2022,2021,0,2021-09-24,INR,6388260219750
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2022,2021,0,2021-09-24,INR,20970540000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2022,2021,0,2021-09-24,INR,28978147133120
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2022,2021,0,2021-09-24,INR,381037161370
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2022,2021,0,2021-09-24,INR,34310689980
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2022,2021,0,2021-09-24,INR,13612530000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2022,2021,0,2021-09-24,INR,1005900000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2022,2021,0,2021-09-24,INR,28978294054670
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2022,2021,0,2021-09-24,INR,150000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2022,2021,0,2021-09-24,INR,482833300000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2022,2021,0,2021-09-24,INR,13177145300000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2022,2021,0,2021-09-24,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2022,2021,0,2021-09-24,INR,34147690000000.004
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2022,2021,0,2021-09-24,INR,424502020
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2022,2021,0,2021-09-24,INR,70138495000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2022,2021,0,2021-08-27,INR,302594000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2022,2021,0,2021-08-27,INR,6414374866700
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2022,2021,0,2021-08-27,INR,29167366351390
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2022,2021,0,2021-08-27,INR,66819522250.00001
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2022,2021,0,2021-08-27,INR,29167517194470
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2022,2021,0,2021-08-27,INR,424738080
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2022,2021,0,2021-08-27,INR,20119552000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2022,2021,0,2021-08-27,INR,13180995200000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2022,2021,0,2021-08-27,INR,1009457310
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2022,2021,0,2021-08-27,INR,374243686260
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2022,2021,0,2021-08-27,INR,150800000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2022,2021,0,2021-08-27,INR,33300545000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2022,2021,0,2021-08-27,INR,35461355690
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2022,2021,0,2021-08-27,INR,12924620000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2022,2021,0,2021-08-27,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2022,2021,0,2021-07-30,INR,371770000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2022,2021,0,2021-07-30,INR,13832560000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2022,2021,0,2021-07-30,INR,6749970000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2022,2021,0,2021-07-30,INR,29195250000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2022,2021,0,2021-07-30,INR,265760000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2022,2021,0,2021-07-30,INR,33423250000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2022,2021,0,2021-07-30,INR,150000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2022,2021,0,2021-07-30,INR,12091390000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2022,2021,0,2021-07-30,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2022,2021,0,2021-07-30,INR,35820000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2022,2021,0,2021-07-30,INR,420000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2022,2021,0,2021-07-30,INR,19590690000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2022,2021,0,2021-07-30,INR,74550000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2022,2021,0,2021-07-30,INR,1000000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2022,2021,0,2021-07-30,INR,29195410000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2022,2021,0,2021-06-25,INR,183500000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2022,2021,0,2021-06-25,INR,66710388249.99999
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2022,2021,0,2021-06-25,INR,35265772190
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2022,2021,0,2021-06-25,INR,576851900000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2022,2021,0,2021-06-25,INR,31635344500000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2022,2021,0,2021-06-25,INR,420000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2022,2021,0,2021-06-25,INR,1004097010
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2022,2021,0,2021-06-25,INR,29529945900000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2022,2021,0,2021-06-25,INR,362847955760
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2022,2021,0,2021-06-25,INR,6223559539020
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2022,2021,0,2021-06-25,INR,29529762930950
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2022,2021,0,2021-06-25,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2022,2021,0,2021-06-25,INR,10711080000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2022,2021,0,2021-06-25,INR,17977745400000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2022,2021,0,2021-06-25,INR,13657599100000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2022,2021,0,2021-05-28,INR,29360648620150
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2022,2021,0,2021-05-28,INR,29360801402480
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2022,2021,0,2021-05-28,INR,1005181480.0000001
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2022,2021,0,2021-05-28,INR,360880443220
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2022,2021,0,2021-05-28,INR,9240640000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2022,2021,0,2021-05-28,INR,71911809340
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2022,2021,0,2021-05-28,INR,424570780
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2022,2021,0,2021-05-28,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2022,2021,0,2021-05-28,INR,16181546800000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2022,2021,0,2021-05-28,INR,37170484940
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2022,2021,0,2021-05-28,INR,152782330
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2022,2021,0,2021-05-28,INR,6457263485260
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2022,2021,0,2021-05-28,INR,29189705697520
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2022,2021,0,2021-05-28,INR,12252300000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2022,2021,0,2021-05-28,INR,13008158900000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2022,2021,0,2021-04-30,INR,5793443136960
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2022,2021,0,2021-04-30,INR,324817378730
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2022,2021,0,2021-04-30,INR,1001132560.0000001
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2022,2021,0,2021-04-30,INR,15075065500000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2022,2021,0,2021-04-30,INR,29664821050000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2022,2021,0,2021-04-30,INR,142276650
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2022,2021,0,2021-04-30,INR,8857310000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2022,2021,0,2021-04-30,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2022,2021,0,2021-04-30,INR,33109633980
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2022,2021,0,2021-04-30,INR,14589757600000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2022,2021,0,2021-04-30,INR,64874053939.99999
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2022,2021,0,2021-04-30,INR,424727680
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2022,2021,0,2021-04-30,INR,28878979950000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2022,2021,0,2021-04-30,INR,83000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2022,2021,0,2021-04-30,INR,28878835642530
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2021,2020,0,2021-03-26,INR,65290000000.00001
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2021,2020,0,2021-03-26,INR,1000000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2021,2020,0,2021-03-26,INR,248683000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2021,2020,0,2021-03-26,INR,15046970000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2021,2020,0,2021-03-26,INR,8954400000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2021,2020,0,2021-03-26,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2021,2020,0,2021-03-26,INR,13436700000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2021,2020,0,2021-03-26,INR,28483670000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2021,2020,0,2021-03-26,INR,318200000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2021,2020,0,2021-03-26,INR,110000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2021,2020,0,2021-03-26,INR,28317380000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2021,2020,0,2021-03-26,INR,32040000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2021,2020,0,2021-03-26,INR,28317270000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2021,2020,0,2021-03-26,INR,420000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2021,2020,0,2021-03-26,INR,5426930000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2021,2020,0,2021-02-26,INR,4621560814630
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2021,2020,0,2021-02-26,INR,160499100000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2021,2020,0,2021-02-26,INR,29476338620000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2021,2020,0,2021-02-26,INR,1006878340.0000001
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2021,2020,0,2021-02-26,INR,210000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2021,2020,0,2021-02-26,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2021,2020,0,2021-02-26,INR,15322070000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2021,2020,0,2021-02-26,INR,28098787480000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2021,2020,0,2021-02-26,INR,52568102400
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2021,2020,0,2021-02-26,INR,10187870000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2021,2020,0,2021-02-26,INR,273832905779.99997
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2021,2020,0,2021-02-26,INR,424839470
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2021,2020,0,2021-02-26,INR,28098579975390
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2021,2020,0,2021-02-26,INR,14154275900000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2021,2020,0,2021-02-26,INR,24297780850
RBI:RBI_LIAB_M_RN(1.0),N_A,M,NT_ISSU_TTL,2021,2020,0,2021-01-29,INR,27800578639490
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI34,2021,2020,0,2021-01-29,INR,4763489853450
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI33,2021,2020,0,2021-01-29,INR,420000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI38,2021,2020,0,2021-01-29,INR,9871120000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI35,2021,2020,0,2021-01-29,INR,65362502359.99999
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI2,2021,2020,0,2021-01-29,INR,130000000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI39,2021,2020,0,2021-01-29,INR,137261400000.00002
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI3,2021,2020,0,2021-01-29,INR,15128827900000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI37,2021,2020,0,2021-01-29,INR,263968700000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI31,2021,2020,0,2021-01-29,INR,1009344089.9999999
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI36,2021,2020,0,2021-01-29,INR,26190282450
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2021,2020,0,2021-01-29,INR,0.0
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI4,2021,2020,0,2021-01-29,INR,14402715300000
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LIA,2021,2020,0,2021-01-29,INR,29531543160510
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI1,2021,2020,0,2021-01-29,INR,27800449076920
RBI:RBI_LIAB_M_RN(1.0),N_A,M,LI32,2021,2020,0,2020-12-25,INR,0.0
