DATAFLOW,ASET_ITEMS_RN,AUDST,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_ASSET_M_RN(1.0),AI077,N_A,M,2023,2022,0,2022-04-29,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI072,N_A,M,2023,2022,0,2022-04-29,INR,43796781650
RBI:RBI_ASSET_M_RN(1.0),AI1102,N_A,M,2023,2022,0,2022-04-29,INR,53199467000
RBI:RBI_ASSET_M_RN(1.0),AI076,N_A,M,2023,2022,0,2022-04-29,INR,230101000000
RBI:RBI_ASSET_M_RN(1.0),AI06,N_A,M,2023,2022,0,2022-04-29,INR,10401733300000
RBI:RBI_ASSET_M_RN(1.0),AI1102,N_A,M,2022,2021,0,2022-03-25,INR,168487599999.9998
RBI:RBI_ASSET_M_RN(1.0),AI1101,N_A,M,2022,2021,0,2022-03-25,INR,2013540200000
RBI:RBI_ASSET_M_RN(1.0),AI02,N_A,M,2022,2021,0,2022-03-25,INR,29789265500000
RBI:RBI_ASSET_M_RN(1.0),AI076,N_A,M,2022,2021,0,2022-03-25,INR,249274300000
RBI:RBI_ASSET_M_RN(1.0),AI07,N_A,M,2022,2021,0,2022-03-25,INR,2007152700000
RBI:RBI_ASSET_M_RN(1.0),AI10,N_A,M,2022,2021,0,2022-03-25,INR,14910418300000
RBI:RBI_ASSET_M_RN(1.0),AI04,N_A,M,2022,2021,0,2022-03-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI03,N_A,M,2022,2021,0,2022-03-25,INR,5176900000
RBI:RBI_ASSET_M_RN(1.0),AI075,N_A,M,2022,2021,0,2022-03-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),A1,N_A,M,2022,2021,0,2022-03-25,INR,31538286300000
RBI:RBI_ASSET_M_RN(1.0),AI073,N_A,M,2022,2021,0,2022-03-25,INR,942992700000
RBI:RBI_ASSET_M_RN(1.0),AI078,N_A,M,2022,2021,0,2022-03-25,INR,80770000000
RBI:RBI_ASSET_M_RN(1.0),AI06,N_A,M,2022,2021,0,2022-03-25,INR,12438533100000
RBI:RBI_ASSET_M_RN(1.0),AI01,N_A,M,2022,2021,0,2022-03-25,INR,1282076600000
RBI:RBI_ASSET_M_RN(1.0),AI072,N_A,M,2022,2021,0,2022-03-25,INR,6704000000
RBI:RBI_ASSET_M_RN(1.0),AI074,N_A,M,2022,2021,0,2022-03-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI079,N_A,M,2022,2021,0,2022-03-25,INR,727411700000
RBI:RBI_ASSET_M_RN(1.0),AI071,N_A,M,2022,2021,0,2022-03-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI082,N_A,M,2022,2021,0,2022-03-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),A2,N_A,M,2022,2021,0,2022-03-25,INR,31076519000000
RBI:RBI_ASSET_M_RN(1.0),AI05,N_A,M,2022,2021,0,2022-03-25,INR,154400000
RBI:RBI_ASSET_M_RN(1.0),AI08,N_A,M,2022,2021,0,2022-03-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI077,N_A,M,2022,2021,0,2022-03-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI081,N_A,M,2022,2021,0,2022-03-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI11,N_A,M,2022,2021,0,2022-03-25,INR,2182027799999.9998
RBI:RBI_ASSET_M_RN(1.0),AI082,N_A,M,2022,2021,0,2022-02-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI11,N_A,M,2022,2021,0,2022-02-25,INR,2094710700000
RBI:RBI_ASSET_M_RN(1.0),AI081,N_A,M,2022,2021,0,2022-02-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI073,N_A,M,2022,2021,0,2022-02-25,INR,961232602740
RBI:RBI_ASSET_M_RN(1.0),AI071,N_A,M,2022,2021,0,2022-02-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI07,N_A,M,2022,2021,0,2022-02-25,INR,1852906702740
RBI:RBI_ASSET_M_RN(1.0),A2,N_A,M,2022,2021,0,2022-02-25,INR,30526337849500
RBI:RBI_ASSET_M_RN(1.0),AI08,N_A,M,2022,2021,0,2022-02-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI10,N_A,M,2022,2021,0,2022-02-25,INR,14996002804800
RBI:RBI_ASSET_M_RN(1.0),AI04,N_A,M,2022,2021,0,2022-02-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI01,N_A,M,2022,2021,0,2022-02-25,INR,1237754003460
RBI:RBI_ASSET_M_RN(1.0),AI077,N_A,M,2022,2021,0,2022-02-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI072,N_A,M,2022,2021,0,2022-02-25,INR,1863100000
RBI:RBI_ASSET_M_RN(1.0),AI05,N_A,M,2022,2021,0,2022-02-25,INR,140800000
RBI:RBI_ASSET_M_RN(1.0),AI02,N_A,M,2022,2021,0,2022-02-25,INR,29284496746040
RBI:RBI_ASSET_M_RN(1.0),A1,N_A,M,2022,2021,0,2022-02-25,INR,32452026596800
RBI:RBI_ASSET_M_RN(1.0),AI074,N_A,M,2022,2021,0,2022-02-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI06,N_A,M,2022,2021,0,2022-02-25,INR,13508265589260
RBI:RBI_ASSET_M_RN(1.0),AI1101,N_A,M,2022,2021,0,2022-02-25,INR,1960246697000
RBI:RBI_ASSET_M_RN(1.0),AI1102,N_A,M,2022,2021,0,2022-02-25,INR,134464003000
RBI:RBI_ASSET_M_RN(1.0),AI076,N_A,M,2022,2021,0,2022-02-25,INR,248525600000
RBI:RBI_ASSET_M_RN(1.0),AI078,N_A,M,2022,2021,0,2022-02-25,INR,770000000
RBI:RBI_ASSET_M_RN(1.0),AI075,N_A,M,2022,2021,0,2022-02-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI03,N_A,M,2022,2021,0,2022-02-25,INR,4087100000.0000005
RBI:RBI_ASSET_M_RN(1.0),AI079,N_A,M,2022,2021,0,2022-02-25,INR,640515400000
RBI:RBI_ASSET_M_RN(1.0),AI072,N_A,M,2022,2021,0,2022-01-28,INR,7164824500
RBI:RBI_ASSET_M_RN(1.0),AI078,N_A,M,2022,2021,0,2022-01-28,INR,8109999999.999999
RBI:RBI_ASSET_M_RN(1.0),A2,N_A,M,2022,2021,0,2022-01-28,INR,30046192149460
RBI:RBI_ASSET_M_RN(1.0),AI11,N_A,M,2022,2021,0,2022-01-28,INR,1941667500000
RBI:RBI_ASSET_M_RN(1.0),AI05,N_A,M,2022,2021,0,2022-01-28,INR,156956990
RBI:RBI_ASSET_M_RN(1.0),AI02,N_A,M,2022,2021,0,2022-01-28,INR,28892573622770
RBI:RBI_ASSET_M_RN(1.0),AI04,N_A,M,2022,2021,0,2022-01-28,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI08,N_A,M,2022,2021,0,2022-01-28,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI081,N_A,M,2022,2021,0,2022-01-28,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI077,N_A,M,2022,2021,0,2022-01-28,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),A1,N_A,M,2022,2021,0,2022-01-28,INR,32293651739940
RBI:RBI_ASSET_M_RN(1.0),AI071,N_A,M,2022,2021,0,2022-01-28,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI10,N_A,M,2022,2021,0,2022-01-28,INR,14971443358450
RBI:RBI_ASSET_M_RN(1.0),AI1102,N_A,M,2022,2021,0,2022-01-28,INR,125697128000
RBI:RBI_ASSET_M_RN(1.0),AI06,N_A,M,2022,2021,0,2022-01-28,INR,13870512400000
RBI:RBI_ASSET_M_RN(1.0),AI1101,N_A,M,2022,2021,0,2022-01-28,INR,1815970372000
RBI:RBI_ASSET_M_RN(1.0),AI079,N_A,M,2022,2021,0,2022-01-28,INR,304040100000
RBI:RBI_ASSET_M_RN(1.0),AI03,N_A,M,2022,2021,0,2022-01-28,INR,4975898250
RBI:RBI_ASSET_M_RN(1.0),AI082,N_A,M,2022,2021,0,2022-01-28,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI073,N_A,M,2022,2021,0,2022-01-28,INR,942860000000
RBI:RBI_ASSET_M_RN(1.0),AI01,N_A,M,2022,2021,0,2022-01-28,INR,1148642628440
RBI:RBI_ASSET_M_RN(1.0),AI07,N_A,M,2022,2021,0,2022-01-28,INR,1509871524500
RBI:RBI_ASSET_M_RN(1.0),AI075,N_A,M,2022,2021,0,2022-01-28,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI076,N_A,M,2022,2021,0,2022-01-28,INR,247696600000
RBI:RBI_ASSET_M_RN(1.0),AI074,N_A,M,2022,2021,0,2022-01-28,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI073,N_A,M,2022,2021,0,2021-12-31,INR,1024889315070.0001
RBI:RBI_ASSET_M_RN(1.0),AI1102,N_A,M,2022,2021,0,2021-12-31,INR,109810186000
RBI:RBI_ASSET_M_RN(1.0),AI071,N_A,M,2022,2021,0,2021-12-31,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI11,N_A,M,2022,2021,0,2021-12-31,INR,1902739000000
RBI:RBI_ASSET_M_RN(1.0),AI08,N_A,M,2022,2021,0,2021-12-31,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI077,N_A,M,2022,2021,0,2021-12-31,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),A1,N_A,M,2022,2021,0,2021-12-31,INR,33049986118950
RBI:RBI_ASSET_M_RN(1.0),AI07,N_A,M,2022,2021,0,2021-12-31,INR,1802391815360
RBI:RBI_ASSET_M_RN(1.0),AI1101,N_A,M,2022,2021,0,2021-12-31,INR,1792928814000
RBI:RBI_ASSET_M_RN(1.0),AI06,N_A,M,2022,2021,0,2021-12-31,INR,14129003900000
RBI:RBI_ASSET_M_RN(1.0),AI081,N_A,M,2022,2021,0,2021-12-31,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI074,N_A,M,2022,2021,0,2021-12-31,INR,100000.0
RBI:RBI_ASSET_M_RN(1.0),AI01,N_A,M,2022,2021,0,2021-12-31,INR,1134862786380
RBI:RBI_ASSET_M_RN(1.0),AI079,N_A,M,2022,2021,0,2021-12-31,INR,462268200000
RBI:RBI_ASSET_M_RN(1.0),AI10,N_A,M,2022,2021,0,2021-12-31,INR,15215721046550
RBI:RBI_ASSET_M_RN(1.0),AI078,N_A,M,2022,2021,0,2021-12-31,INR,770000000
RBI:RBI_ASSET_M_RN(1.0),AI03,N_A,M,2022,2021,0,2021-12-31,INR,5672495590
RBI:RBI_ASSET_M_RN(1.0),AI082,N_A,M,2022,2021,0,2021-12-31,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI075,N_A,M,2022,2021,0,2021-12-31,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI04,N_A,M,2022,2021,0,2021-12-31,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI076,N_A,M,2022,2021,0,2021-12-31,INR,247696600000
RBI:RBI_ASSET_M_RN(1.0),A2,N_A,M,2022,2021,0,2021-12-31,INR,29592499755890
RBI:RBI_ASSET_M_RN(1.0),AI05,N_A,M,2022,2021,0,2021-12-31,INR,130357040
RBI:RBI_ASSET_M_RN(1.0),AI02,N_A,M,2022,2021,0,2021-12-31,INR,28451964473920
RBI:RBI_ASSET_M_RN(1.0),AI072,N_A,M,2022,2021,0,2021-12-31,INR,66767600290.00001
RBI:RBI_ASSET_M_RN(1.0),AI072,N_A,M,2022,2021,0,2021-11-26,INR,4595900000
RBI:RBI_ASSET_M_RN(1.0),AI04,N_A,M,2022,2021,0,2021-11-26,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI01,N_A,M,2022,2021,0,2021-11-26,INR,1132769933500
RBI:RBI_ASSET_M_RN(1.0),A1,N_A,M,2022,2021,0,2021-11-26,INR,33791021317700
RBI:RBI_ASSET_M_RN(1.0),AI06,N_A,M,2022,2021,0,2021-11-26,INR,14895398200000
RBI:RBI_ASSET_M_RN(1.0),A2,N_A,M,2022,2021,0,2021-11-26,INR,29557700786100
RBI:RBI_ASSET_M_RN(1.0),AI03,N_A,M,2022,2021,0,2021-11-26,INR,6709650950
RBI:RBI_ASSET_M_RN(1.0),AI10,N_A,M,2022,2021,0,2021-11-26,INR,15448316970400
RBI:RBI_ASSET_M_RN(1.0),AI082,N_A,M,2022,2021,0,2021-11-26,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI07,N_A,M,2022,2021,0,2021-11-26,INR,1584306645210
RBI:RBI_ASSET_M_RN(1.0),AI077,N_A,M,2022,2021,0,2021-11-26,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI1101,N_A,M,2022,2021,0,2021-11-26,INR,1775155406650
RBI:RBI_ASSET_M_RN(1.0),AI1102,N_A,M,2022,2021,0,2021-11-26,INR,87708593350
RBI:RBI_ASSET_M_RN(1.0),AI02,N_A,M,2022,2021,0,2021-11-26,INR,28418221201650
RBI:RBI_ASSET_M_RN(1.0),AI05,N_A,M,2022,2021,0,2021-11-26,INR,135502090
RBI:RBI_ASSET_M_RN(1.0),AI11,N_A,M,2022,2021,0,2021-11-26,INR,1862864000000
RBI:RBI_ASSET_M_RN(1.0),AI078,N_A,M,2022,2021,0,2021-11-26,INR,770000000
RBI:RBI_ASSET_M_RN(1.0),AI074,N_A,M,2022,2021,0,2021-11-26,INR,100000.0
RBI:RBI_ASSET_M_RN(1.0),AI076,N_A,M,2022,2021,0,2021-11-26,INR,202312300000
RBI:RBI_ASSET_M_RN(1.0),AI081,N_A,M,2022,2021,0,2021-11-26,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI075,N_A,M,2022,2021,0,2021-11-26,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI079,N_A,M,2022,2021,0,2021-11-26,INR,439860400000
RBI:RBI_ASSET_M_RN(1.0),AI08,N_A,M,2022,2021,0,2021-11-26,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI073,N_A,M,2022,2021,0,2021-11-26,INR,936767945210
RBI:RBI_ASSET_M_RN(1.0),AI071,N_A,M,2022,2021,0,2021-11-26,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI05,N_A,M,2022,2021,0,2021-10-29,INR,177000000
RBI:RBI_ASSET_M_RN(1.0),AI04,N_A,M,2022,2021,0,2021-10-29,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI082,N_A,M,2022,2021,0,2021-10-29,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI073,N_A,M,2022,2021,0,2021-10-29,INR,935970000000
RBI:RBI_ASSET_M_RN(1.0),AI02,N_A,M,2022,2021,0,2021-10-29,INR,28029331619710
RBI:RBI_ASSET_M_RN(1.0),AI06,N_A,M,2022,2021,0,2021-10-29,INR,15562199600000
RBI:RBI_ASSET_M_RN(1.0),AI081,N_A,M,2022,2021,0,2021-10-29,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),A1,N_A,M,2022,2021,0,2021-10-29,INR,34836090492340
RBI:RBI_ASSET_M_RN(1.0),AI078,N_A,M,2022,2021,0,2021-10-29,INR,730000000
RBI:RBI_ASSET_M_RN(1.0),AI11,N_A,M,2022,2021,0,2021-10-29,INR,1860546800000
RBI:RBI_ASSET_M_RN(1.0),AI1102,N_A,M,2022,2021,0,2021-10-29,INR,81422218130
RBI:RBI_ASSET_M_RN(1.0),AI076,N_A,M,2022,2021,0,2021-10-29,INR,219019700000
RBI:RBI_ASSET_M_RN(1.0),AI072,N_A,M,2022,2021,0,2021-10-29,INR,19658957490
RBI:RBI_ASSET_M_RN(1.0),AI03,N_A,M,2022,2021,0,2021-10-29,INR,5450700000
RBI:RBI_ASSET_M_RN(1.0),AI075,N_A,M,2022,2021,0,2021-10-29,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI074,N_A,M,2022,2021,0,2021-10-29,INR,1000000.0
RBI:RBI_ASSET_M_RN(1.0),A2,N_A,M,2022,2021,0,2021-10-29,INR,29177065937840
RBI:RBI_ASSET_M_RN(1.0),AI08,N_A,M,2022,2021,0,2021-10-29,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI079,N_A,M,2022,2021,0,2021-10-29,INR,776595400000
RBI:RBI_ASSET_M_RN(1.0),AI071,N_A,M,2022,2021,0,2021-10-29,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI01,N_A,M,2022,2021,0,2021-10-29,INR,1142283618130
RBI:RBI_ASSET_M_RN(1.0),AI1101,N_A,M,2022,2021,0,2021-10-29,INR,1779124581870
RBI:RBI_ASSET_M_RN(1.0),AI077,N_A,M,2022,2021,0,2021-10-29,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI07,N_A,M,2022,2021,0,2021-10-29,INR,1951975057490
RBI:RBI_ASSET_M_RN(1.0),AI10,N_A,M,2022,2021,0,2021-10-29,INR,15461192034850
RBI:RBI_ASSET_M_RN(1.0),AI02,N_A,M,2022,2021,0,2021-09-24,INR,27880317471470
RBI:RBI_ASSET_M_RN(1.0),AI10,N_A,M,2022,2021,0,2021-09-24,INR,15788928315990
RBI:RBI_ASSET_M_RN(1.0),AI11,N_A,M,2022,2021,0,2021-09-24,INR,1737011000000
RBI:RBI_ASSET_M_RN(1.0),AI074,N_A,M,2022,2021,0,2021-09-24,INR,350345210
RBI:RBI_ASSET_M_RN(1.0),AI08,N_A,M,2022,2021,0,2021-09-24,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI081,N_A,M,2022,2021,0,2021-09-24,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),A2,N_A,M,2022,2021,0,2021-09-24,INR,28978294054670
RBI:RBI_ASSET_M_RN(1.0),AI071,N_A,M,2022,2021,0,2021-09-24,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI082,N_A,M,2022,2021,0,2021-09-24,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI07,N_A,M,2022,2021,0,2021-09-24,INR,1706485599150
RBI:RBI_ASSET_M_RN(1.0),AI073,N_A,M,2022,2021,0,2021-09-24,INR,923818082190
RBI:RBI_ASSET_M_RN(1.0),AI077,N_A,M,2022,2021,0,2021-09-24,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI01,N_A,M,2022,2021,0,2021-09-24,INR,1091383977219.9999
RBI:RBI_ASSET_M_RN(1.0),AI075,N_A,M,2022,2021,0,2021-09-24,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),A1,N_A,M,2022,2021,0,2021-09-24,INR,34147692366190
RBI:RBI_ASSET_M_RN(1.0),AI03,N_A,M,2022,2021,0,2021-09-24,INR,6592605980
RBI:RBI_ASSET_M_RN(1.0),AI1102,N_A,M,2022,2021,0,2021-09-24,INR,68519077000
RBI:RBI_ASSET_M_RN(1.0),AI076,N_A,M,2022,2021,0,2021-09-24,INR,218295500000
RBI:RBI_ASSET_M_RN(1.0),AI06,N_A,M,2022,2021,0,2021-09-24,INR,14915120081930
RBI:RBI_ASSET_M_RN(1.0),AI05,N_A,M,2022,2021,0,2021-09-24,INR,147369120
RBI:RBI_ASSET_M_RN(1.0),AI078,N_A,M,2022,2021,0,2021-09-24,INR,37570000000
RBI:RBI_ASSET_M_RN(1.0),AI072,N_A,M,2022,2021,0,2021-09-24,INR,79762171750
RBI:RBI_ASSET_M_RN(1.0),AI04,N_A,M,2022,2021,0,2021-09-24,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI079,N_A,M,2022,2021,0,2021-09-24,INR,446689500000
RBI:RBI_ASSET_M_RN(1.0),AI1101,N_A,M,2022,2021,0,2021-09-24,INR,1668491923000
RBI:RBI_ASSET_M_RN(1.0),AI07,N_A,M,2022,2021,0,2021-08-27,INR,1467777087670
RBI:RBI_ASSET_M_RN(1.0),A1,N_A,M,2022,2021,0,2021-08-27,INR,33300543675630
RBI:RBI_ASSET_M_RN(1.0),AI11,N_A,M,2022,2021,0,2021-08-27,INR,1701516700000
RBI:RBI_ASSET_M_RN(1.0),AI05,N_A,M,2022,2021,0,2021-08-27,INR,151290050
RBI:RBI_ASSET_M_RN(1.0),A2,N_A,M,2022,2021,0,2021-08-27,INR,29167517194480
RBI:RBI_ASSET_M_RN(1.0),AI01,N_A,M,2022,2021,0,2021-08-27,INR,1113656428350
RBI:RBI_ASSET_M_RN(1.0),AI082,N_A,M,2022,2021,0,2021-08-27,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI073,N_A,M,2022,2021,0,2021-08-27,INR,918063287670
RBI:RBI_ASSET_M_RN(1.0),AI071,N_A,M,2022,2021,0,2021-08-27,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI06,N_A,M,2022,2021,0,2021-08-27,INR,14359137908780
RBI:RBI_ASSET_M_RN(1.0),AI02,N_A,M,2022,2021,0,2021-08-27,INR,28046666113120
RBI:RBI_ASSET_M_RN(1.0),AI075,N_A,M,2022,2021,0,2021-08-27,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI10,N_A,M,2022,2021,0,2021-08-27,INR,15771960689130
RBI:RBI_ASSET_M_RN(1.0),AI04,N_A,M,2022,2021,0,2021-08-27,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI077,N_A,M,2022,2021,0,2021-08-27,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI078,N_A,M,2022,2021,0,2021-08-27,INR,66340000000
RBI:RBI_ASSET_M_RN(1.0),AI081,N_A,M,2022,2021,0,2021-08-27,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI03,N_A,M,2022,2021,0,2021-08-27,INR,7194653010
RBI:RBI_ASSET_M_RN(1.0),AI076,N_A,M,2022,2021,0,2021-08-27,INR,167720000000
RBI:RBI_ASSET_M_RN(1.0),AI1101,N_A,M,2022,2021,0,2021-08-27,INR,1645660372000
RBI:RBI_ASSET_M_RN(1.0),AI08,N_A,M,2022,2021,0,2021-08-27,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI1102,N_A,M,2022,2021,0,2021-08-27,INR,55856328000
RBI:RBI_ASSET_M_RN(1.0),AI074,N_A,M,2022,2021,0,2021-08-27,INR,350000000
RBI:RBI_ASSET_M_RN(1.0),AI079,N_A,M,2022,2021,0,2021-08-27,INR,284498900000
RBI:RBI_ASSET_M_RN(1.0),AI072,N_A,M,2022,2021,0,2021-08-27,INR,30804900000
RBI:RBI_ASSET_M_RN(1.0),AI08,N_A,M,2022,2021,0,2021-07-30,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI078,N_A,M,2022,2021,0,2021-07-30,INR,66090000000
RBI:RBI_ASSET_M_RN(1.0),AI02,N_A,M,2022,2021,0,2021-07-30,INR,28036359718580
RBI:RBI_ASSET_M_RN(1.0),AI076,N_A,M,2022,2021,0,2021-07-30,INR,167310000000
RBI:RBI_ASSET_M_RN(1.0),AI03,N_A,M,2022,2021,0,2021-07-30,INR,7860000000
RBI:RBI_ASSET_M_RN(1.0),AI082,N_A,M,2022,2021,0,2021-07-30,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI072,N_A,M,2022,2021,0,2021-07-30,INR,8359999999.999999
RBI:RBI_ASSET_M_RN(1.0),AI11,N_A,M,2022,2021,0,2021-07-30,INR,1696620000000
RBI:RBI_ASSET_M_RN(1.0),AI05,N_A,M,2022,2021,0,2021-07-30,INR,150000000
RBI:RBI_ASSET_M_RN(1.0),AI075,N_A,M,2022,2021,0,2021-07-30,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI10,N_A,M,2022,2021,0,2021-07-30,INR,15180260000000
RBI:RBI_ASSET_M_RN(1.0),A2,N_A,M,2022,2021,0,2021-07-30,INR,29195409718580
RBI:RBI_ASSET_M_RN(1.0),AI081,N_A,M,2022,2021,0,2021-07-30,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI06,N_A,M,2022,2021,0,2021-07-30,INR,15119790000000
RBI:RBI_ASSET_M_RN(1.0),AI04,N_A,M,2022,2021,0,2021-07-30,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI1101,N_A,M,2022,2021,0,2021-07-30,INR,1649670000000
RBI:RBI_ASSET_M_RN(1.0),AI079,N_A,M,2022,2021,0,2021-07-30,INR,266700000000
RBI:RBI_ASSET_M_RN(1.0),AI071,N_A,M,2022,2021,0,2021-07-30,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI077,N_A,M,2022,2021,0,2021-07-30,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI073,N_A,M,2022,2021,0,2021-07-30,INR,917960000000
RBI:RBI_ASSET_M_RN(1.0),AI07,N_A,M,2022,2021,0,2021-07-30,INR,1426420000000
RBI:RBI_ASSET_M_RN(1.0),A1,N_A,M,2022,2021,0,2021-07-30,INR,33423240000000
RBI:RBI_ASSET_M_RN(1.0),AI1102,N_A,M,2022,2021,0,2021-07-30,INR,46950000000
RBI:RBI_ASSET_M_RN(1.0),AI074,N_A,M,2022,2021,0,2021-07-30,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI01,N_A,M,2022,2021,0,2021-07-30,INR,1151190000000
RBI:RBI_ASSET_M_RN(1.0),AI081,N_A,M,2022,2021,0,2021-06-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI03,N_A,M,2022,2021,0,2021-06-25,INR,6505951220
RBI:RBI_ASSET_M_RN(1.0),AI074,N_A,M,2022,2021,0,2021-06-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI079,N_A,M,2022,2021,0,2021-06-25,INR,263205699999.99997
RBI:RBI_ASSET_M_RN(1.0),AI073,N_A,M,2022,2021,0,2021-06-25,INR,908293424660
RBI:RBI_ASSET_M_RN(1.0),AI05,N_A,M,2022,2021,0,2021-06-25,INR,183898810
RBI:RBI_ASSET_M_RN(1.0),AI11,N_A,M,2022,2021,0,2021-06-25,INR,1608429000000
RBI:RBI_ASSET_M_RN(1.0),A1,N_A,M,2022,2021,0,2021-06-25,INR,31635346535980
RBI:RBI_ASSET_M_RN(1.0),AI07,N_A,M,2022,2021,0,2021-06-25,INR,1394751160200
RBI:RBI_ASSET_M_RN(1.0),AI1101,N_A,M,2022,2021,0,2021-06-25,INR,1573170821000
RBI:RBI_ASSET_M_RN(1.0),AI04,N_A,M,2022,2021,0,2021-06-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI06,N_A,M,2022,2021,0,2021-06-25,INR,13898797704360
RBI:RBI_ASSET_M_RN(1.0),AI10,N_A,M,2022,2021,0,2021-06-25,INR,14733184772610
RBI:RBI_ASSET_M_RN(1.0),AI08,N_A,M,2022,2021,0,2021-06-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI02,N_A,M,2022,2021,0,2021-06-25,INR,28403175766540
RBI:RBI_ASSET_M_RN(1.0),AI01,N_A,M,2022,2021,0,2021-06-25,INR,1120264679110
RBI:RBI_ASSET_M_RN(1.0),AI077,N_A,M,2022,2021,0,2021-06-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),AI072,N_A,M,2022,2021,0,2021-06-25,INR,65261335540.00001
RBI:RBI_ASSET_M_RN(1.0),AI075,N_A,M,2022,2021,0,2021-06-25,INR,0.0
RBI:RBI_ASSET_M_RN(1.0),A2,N_A,M,2022,2021,0,2021-06-25,INR,29529946396870
RBI:RBI_ASSET_M_RN(1.0),AI076,N_A,M,2022,2021,0,2021-06-25,INR,116840700000
RBI:RBI_ASSET_M_RN(1.0),AI071,N_A,M,2022,2021,0,2021-06-25,INR,0.0
