DATAFLOW,AUDST,BASE_PER,FREQ,REPYEAREND,REPYEARSTART,TERM_EXT_TRD_RN,TYP_COMD_RN,TIME_PERIOD,TYP_INDX_RN,OBS_VALUE
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_633,2021-03-31,INDX_UNT_VAL,120.802518
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_634,2021-03-31,INDX_QUANT,113.50943
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_634,2021-03-31,INDX_UNT_VAL,139.989861
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_635,2021-03-31,INDX_QUANT,102.328575
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_635,2021-03-31,INDX_UNT_VAL,103.715497
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_64,2021-03-31,INDX_QUANT,96.318195
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_64,2021-03-31,INDX_UNT_VAL,116.401647
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_641,2021-03-31,INDX_QUANT,91.529526
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_641,2021-03-31,INDX_UNT_VAL,114.271036
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_642,2021-03-31,INDX_QUANT,136.342007
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_642,2021-03-31,INDX_UNT_VAL,134.209344
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_65,2021-03-31,INDX_QUANT,121.022669
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_65,2021-03-31,INDX_UNT_VAL,127.982816
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_651,2021-03-31,INDX_QUANT,119.794303
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_651,2021-03-31,INDX_UNT_VAL,138.764016
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_652,2021-03-31,INDX_QUANT,37.384069
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_652,2021-03-31,INDX_UNT_VAL,143.61161
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_653,2021-03-31,INDX_QUANT,140.598558
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_653,2021-03-31,INDX_UNT_VAL,142.404234
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_654,2021-03-31,INDX_QUANT,74.461975
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_654,2021-03-31,INDX_UNT_VAL,146.827429
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_655,2021-03-31,INDX_QUANT,140.619316
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_655,2021-03-31,INDX_UNT_VAL,130.290979
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_656,2021-03-31,INDX_QUANT,108.645587
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_656,2021-03-31,INDX_UNT_VAL,148.17409
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_657,2021-03-31,INDX_QUANT,141.512348
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_657,2021-03-31,INDX_UNT_VAL,92.999579
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_658,2021-03-31,INDX_QUANT,121.191686
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_658,2021-03-31,INDX_UNT_VAL,160.38706
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_659,2021-03-31,INDX_QUANT,120.297089
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_659,2021-03-31,INDX_UNT_VAL,137.321096
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_66,2021-03-31,INDX_QUANT,60.044212
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_66,2021-03-31,INDX_UNT_VAL,201.701827
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_661,2021-03-31,INDX_QUANT,64.58931
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_661,2021-03-31,INDX_UNT_VAL,124.34145
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_662,2021-03-31,INDX_QUANT,42.674553
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_662,2021-03-31,INDX_UNT_VAL,155.644925
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_663,2021-03-31,INDX_QUANT,216.500872
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_663,2021-03-31,INDX_UNT_VAL,124.989908
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_664,2021-03-31,INDX_QUANT,139.808165
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_664,2021-03-31,INDX_UNT_VAL,145.501972
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_665,2021-03-31,INDX_QUANT,103.716909
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_665,2021-03-31,INDX_UNT_VAL,140.70897
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_666,2021-03-31,INDX_QUANT,92.166577
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_666,2021-03-31,INDX_UNT_VAL,125.506707
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_667,2021-03-31,INDX_QUANT,55.027546
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_667,2021-03-31,INDX_UNT_VAL,207.817209
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_67,2021-03-31,INDX_QUANT,68.663889
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_67,2021-03-31,INDX_UNT_VAL,129.469539
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_671,2021-03-31,INDX_QUANT,102.624261
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_671,2021-03-31,INDX_UNT_VAL,96.277269
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_672,2021-03-31,INDX_QUANT,38.302078
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_672,2021-03-31,INDX_UNT_VAL,142.553245
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_673,2021-03-31,INDX_QUANT,35.456063
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_673,2021-03-31,INDX_UNT_VAL,125.052969
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_674,2021-03-31,INDX_QUANT,89.353359
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_674,2021-03-31,INDX_UNT_VAL,142.152755
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_675,2021-03-31,INDX_QUANT,76.888862
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_675,2021-03-31,INDX_UNT_VAL,130.492826
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_676,2021-03-31,INDX_QUANT,55.716786
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_676,2021-03-31,INDX_UNT_VAL,153.976311
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_677,2021-03-31,INDX_QUANT,236.585178
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_677,2021-03-31,INDX_UNT_VAL,140.111631
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_678,2021-03-31,INDX_QUANT,76.461848
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_678,2021-03-31,INDX_UNT_VAL,133.027822
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_679,2021-03-31,INDX_QUANT,74.745905
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_679,2021-03-31,INDX_UNT_VAL,134.6399
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_68,2021-03-31,INDX_QUANT,135.275329
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_68,2021-03-31,INDX_UNT_VAL,124.543209
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_681,2021-03-31,INDX_QUANT,91.461978
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_681,2021-03-31,INDX_UNT_VAL,121.888981
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_682,2021-03-31,INDX_QUANT,238.19052
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_682,2021-03-31,INDX_UNT_VAL,124.90162
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_683,2021-03-31,INDX_QUANT,76.830466
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_683,2021-03-31,INDX_UNT_VAL,120.278544
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_684,2021-03-31,INDX_QUANT,115.937434
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_684,2021-03-31,INDX_UNT_VAL,124.562056
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_685,2021-03-31,INDX_QUANT,129.51339
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_685,2021-03-31,INDX_UNT_VAL,127.524317
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_686,2021-03-31,INDX_QUANT,136.440329
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_686,2021-03-31,INDX_UNT_VAL,169.579768
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_687,2021-03-31,INDX_QUANT,135.693427
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_687,2021-03-31,INDX_UNT_VAL,115.037488
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_689,2021-03-31,INDX_QUANT,151.524902
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_689,2021-03-31,INDX_UNT_VAL,120.438048
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_69,2021-03-31,INDX_QUANT,112.372143
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_69,2021-03-31,INDX_UNT_VAL,149.757441
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_691,2021-03-31,INDX_QUANT,100.385765
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_691,2021-03-31,INDX_UNT_VAL,104.968219
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_692,2021-03-31,INDX_QUANT,154.003626
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_692,2021-03-31,INDX_UNT_VAL,114.095021
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_693,2021-03-31,INDX_QUANT,199.198532
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_693,2021-03-31,INDX_UNT_VAL,110.340364
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_694,2021-03-31,INDX_QUANT,97.657393
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_694,2021-03-31,INDX_UNT_VAL,149.541315
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_695,2021-03-31,INDX_QUANT,85.862244
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_695,2021-03-31,INDX_UNT_VAL,192.147128
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_696,2021-03-31,INDX_QUANT,208.959178
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_696,2021-03-31,INDX_UNT_VAL,98.734183
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_697,2021-03-31,INDX_QUANT,77.037096
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_697,2021-03-31,INDX_UNT_VAL,151.34092
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_699,2021-03-31,INDX_QUANT,117.633531
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_699,2021-03-31,INDX_UNT_VAL,145.919915
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_7,2021-03-31,INDX_QUANT,149.647353
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_7,2021-03-31,INDX_UNT_VAL,136.278503
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_71,2021-03-31,INDX_QUANT,82.884462
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_71,2021-03-31,INDX_UNT_VAL,157.565302
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_711,2021-03-31,INDX_QUANT,63.989631
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_711,2021-03-31,INDX_UNT_VAL,142.66936
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_712,2021-03-31,INDX_QUANT,19.667032
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_712,2021-03-31,INDX_UNT_VAL,276.004643
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_713,2021-03-31,INDX_QUANT,53.767712
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_713,2021-03-31,INDX_UNT_VAL,158.588162
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_714,2021-03-31,INDX_QUANT,168.893695
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_714,2021-03-31,INDX_UNT_VAL,162.206479
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_716,2021-03-31,INDX_QUANT,132.209554
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_716,2021-03-31,INDX_UNT_VAL,97.563767
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_718,2021-03-31,INDX_QUANT,171.674132
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_718,2021-03-31,INDX_UNT_VAL,121.347086
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_72,2021-03-31,INDX_QUANT,318.090491
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_72,2021-03-31,INDX_UNT_VAL,114.502587
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_721,2021-03-31,INDX_QUANT,288.471927
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_721,2021-03-31,INDX_UNT_VAL,73.723685
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_722,2021-03-31,INDX_QUANT,790.851897
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_722,2021-03-31,INDX_UNT_VAL,79.55516
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_723,2021-03-31,INDX_QUANT,593.168835
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_723,2021-03-31,INDX_UNT_VAL,132.754784
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_724,2021-03-31,INDX_QUANT,98.142509
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_724,2021-03-31,INDX_UNT_VAL,106.382582
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_725,2021-03-31,INDX_QUANT,187.281262
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_725,2021-03-31,INDX_UNT_VAL,97.194526
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_726,2021-03-31,INDX_QUANT,80.347116
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_726,2021-03-31,INDX_UNT_VAL,128.021014
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_727,2021-03-31,INDX_QUANT,159.258679
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_727,2021-03-31,INDX_UNT_VAL,84.904391
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_728,2021-03-31,INDX_QUANT,143.649646
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_728,2021-03-31,INDX_UNT_VAL,100.943638
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_73,2021-03-31,INDX_QUANT,87.326001
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_73,2021-03-31,INDX_UNT_VAL,109.86858
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_731,2021-03-31,INDX_QUANT,83.807696
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_731,2021-03-31,INDX_UNT_VAL,97.514452
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_733,2021-03-31,INDX_QUANT,82.568061
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_733,2021-03-31,INDX_UNT_VAL,74.057374
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_735,2021-03-31,INDX_QUANT,250.376354
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_735,2021-03-31,INDX_UNT_VAL,39.299894
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_737,2021-03-31,INDX_QUANT,76.737301
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_737,2021-03-31,INDX_UNT_VAL,145.813483
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_74,2021-03-31,INDX_QUANT,134.688569
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_74,2021-03-31,INDX_UNT_VAL,114.349828
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_741,2021-03-31,INDX_QUANT,91.511438
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_741,2021-03-31,INDX_UNT_VAL,112.415485
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_742,2021-03-31,INDX_QUANT,144.461233
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_742,2021-03-31,INDX_UNT_VAL,106.86275
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_743,2021-03-31,INDX_QUANT,155.633404
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_743,2021-03-31,INDX_UNT_VAL,107.291948
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_744,2021-03-31,INDX_QUANT,124.370164
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_IMP,COMMODITY_744,2021-03-31,INDX_UNT_VAL,100.650872
