DATAFLOW,ACT_CAT_RN,AUDST,BAL_SHT_ITMS_RN,COMP_COUNT,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_DTA,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,5168000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,57369000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,241921000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_AL,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-441000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_AL,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,8415000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_IA,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,4139000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_IA,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,44398000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_TA,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,53671000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_TA,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,189108000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_TA_BDG,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,20758000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_TA_BDG,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,42752000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_TA_FFOE,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,10627000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_TA_FFOE,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,42861000000
