DATAFLOW,ACT_CAT_RN,AUDST,BAL_SHT_ITMS_RN,COMP_COUNT,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_LTB_SEC_TLB,987,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,7260000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_LTB_USEC,987,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,7747000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_LTB_USEC,987,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,12151000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_LTB_USEC,987,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,11641000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_LTB_USEC_TL_OTH,987,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,1084000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_LTB_USEC_TL_OTH,987,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,7302000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_LTB_USEC_TL_OTH,987,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,4568000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_LTP,987,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,16341000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_LTP,987,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,16307000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_LTP,987,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,19123000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_OLL,987,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,3619000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_OLL,987,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,2080000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_NCL_OLL,987,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1784000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_TTL_CAP_LIB,987,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,295912000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_TTL_CAP_LIB,987,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,266569000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_DIV,N_A,LIB_TTL_CAP_LIB,987,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,255768000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_NON_CURR_LIA,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,2517811000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_NON_CURR_LIA,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,2162497000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_NON_CURR_LIA,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,2019958000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SAMPA,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,133000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SAMPA,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1329000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SAMPA,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1534000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_MNY_RCV_SHARE_WRRNT,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,626000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_MNY_RCV_SHARE_WRRNT,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1904000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_MNY_RCV_SHARE_WRRNT,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1699000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RES_SRPLS,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,993540000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RES_SRPLS,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,868345000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RES_SRPLS,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,771787000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_CAP_RSV,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,572781000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_CAP_RSV,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,527149000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_CAP_RSV,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,473687000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_CR_SPR,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,512255000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_CR_SPR,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,464498000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_CR_SPR,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,403807000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_CR_SPR_OTH,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,60526000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_CR_SPR_OTH,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,62651000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_CR_SPR_OTH,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,69880000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_DRS,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,5676000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_DRS,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,5022000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_DRS,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1813000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_OTH_RES,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,415082000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_OTH_RES,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,336174000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_RS_OTH_RES,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,296286000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_SHARE_CAPITAL,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,276788000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_SHARE_CAPITAL,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,261990000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SF_SHARE_CAPITAL,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,244312000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SHARE_HLDR_FNDS,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,1270954000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SHARE_HLDR_FNDS,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1132239000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,CAP_SHARE_HLDR_FNDS,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1017798000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,2776397000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,2375845000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1918336000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_OCL,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,1521886000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_OCL,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1315014000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_OCL,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1004127000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,1136278000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,942071000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,802092000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,482832000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,582449000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,516810000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_DEP,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,124677000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_DEP,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,74710000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_DEP,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,77050000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_LA,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,3136000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_LA,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,11875000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_LA,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,8768000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_LRD,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,428412000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_LRD,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,736845000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_LRD,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,586474000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_LRDB,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,412409000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_LRDB,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,689081000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_LRDB,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,460470000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_LRD_OTH,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,16003000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_LRD_OTH,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,47764000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_LRD_OTH,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,126004000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_OLA,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,580053000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_OLA,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,118640000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_STB_USEC_OLA,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,129800000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_TP,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,52846000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_TP,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,58369000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_TP,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,54426000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_TP_STP,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,65387000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_TP_STP,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,60391000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_CL_TP_STP,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,57691000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_DTL,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,1000000.0
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_DTL,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1000000.0
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_DTL,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1000000.0
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,2413239000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,2075694000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1947290000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_BD,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,958991000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_BD,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,806547000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_BD,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,815359000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_DEP,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,19977000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_DEP,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,34846000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_DEP,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,264702000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_LA,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,198939000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_LA,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,150367000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_LA,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,113044000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_LTM,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,676000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_LTM,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,38000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_OTH,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,329461000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_OTH,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,240433000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_OTH,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,12862000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_TL,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,905196000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_TL,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,843464000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_TL,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,741324000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_TLB,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,836008000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_TLB,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,700281000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_SEC_TLB,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,597109000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_USEC,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,724277000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_USEC,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,588402000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_USEC,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,345496000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_USEC_TL_OTH,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,69188000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_USEC_TL_OTH,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,143183000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTB_USEC_TL_OTH,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,144215000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTP,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,55701000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTP,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,40767000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_LTP,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,37321000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_OLL,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,48871000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_OLL,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,46034000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_NCL_OLL,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,35346000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_TTL_CAP_LIB,2978,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,6565296000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_TTL_CAP_LIB,2978,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,5671910000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_LN_FIN,N_A,LIB_TTL_CAP_LIB,2978,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,4957626000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_MISC,N_A,CAP_NON_CURR_LIA,4601,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,948099000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_MISC,N_A,CAP_NON_CURR_LIA,4601,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,787829000000
RBI:BAL_SHT_NGNBFI_LIAB_AW_RN(1.0),AC_MISC,N_A,CAP_NON_CURR_LIA,4601,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,720301000000
