DATAFLOW,ACT_CAT_RN,AUDST,BAL_SHT_ITMS_RN,COMP_COUNT,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,2179801000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,2099842000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC,18225,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,1845634000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_GU,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,69052000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_GU,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,56085000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_GU,18225,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,47651000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_OTH,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,1158526000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_OTH,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,1005515000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_OTH,18225,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,970653000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_PSU,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,92975000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_PSU,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,175941000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_PSU,18225,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,48391000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_SDSH,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,814118000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_SDSH,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,725876000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_SDSH,18225,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,703662000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_SFIMF,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,45130000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_SFIMF,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,136425000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_SFIMF,18225,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,75277000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NFA,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,363405000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NFA,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,334940000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NFA,18225,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,300003000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NFA_OTH,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,285594000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NFA_OTH,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,270247000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NFA_OTH,18225,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,270998000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_TTL_AST,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,13727905000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_TTL_AST,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,12240133000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_TTL_AST,18225,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,10217911000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,109210000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,82283000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE,2995,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,71909000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE_BWB,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,49909000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE_BWB,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,54709000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE_BWB,2995,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,43047000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE_CD_OH,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,4329000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE_CD_OH,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,5030000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE_CD_OH,2995,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,2883000000
