DATAFLOW,ACT_CAT_RN,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,2995,AFY,GRP_TTL_INC,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,25.0
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,2995,AFY,GRP_TTL_NET_AST,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,15.0
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,2995,AFY,GRP_TTL_NET_AST,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,22.4
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_BORRW,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,11.2
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_BORRW,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,61.9
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_BORRW_BNKS,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,85.3
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_BORRW_BNKS,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,331.1
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_DEP_PROV,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,12.2
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_DEP_PROV,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,17.1
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_DIV_PAID,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,16.9
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_EBT_NOSD,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,9.0
