DATAFLOW,AUDST,FREQ,INVT_CAT_OLD_RN,INVT_CAT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2006,2005,0,2006-03-31,USD,1009000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2006,2005,0,2006-03-31,USD,1092000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2006,2005,0,2006-03-31,USD,216000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2006,2005,0,2006-03-31,USD,16261000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2006,2005,0,2006-03-31,USD,226000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2006,2005,0,2006-03-31,USD,61000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2006,2005,0,2006-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2006,2005,0,2006-03-31,USD,2760000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2006,2005,0,2006-03-31,USD,61000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2007,2006,0,2007-03-31,USD,6278000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2007,2006,0,2007-03-31,USD,896000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2007,2006,0,2007-03-31,USD,2156000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2007,2006,0,2007-03-31,USD,7151000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2007,2006,0,2007-03-31,USD,7693000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2007,2006,0,2007-03-31,USD,6947000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2007,2006,0,2007-03-31,USD,22826000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2007,2006,0,2007-03-31,USD,22739000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2007,2006,0,2007-03-31,USD,15046000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2007,2006,0,2007-03-31,USD,3225000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2007,2006,0,2007-03-31,USD,3776000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2007,2006,0,2007-03-31,USD,2000000.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2007,2006,0,2007-03-31,USD,56000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2007,2006,0,2007-03-31,USD,16481000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2007,2006,0,2007-03-31,USD,13368000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2007,2006,0,2007-03-31,USD,1366000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2007,2006,0,2007-03-31,USD,1076000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2007,2006,0,2007-03-31,USD,764000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2007,2006,0,2007-03-31,USD,14640000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2007,2006,0,2007-03-31,USD,517000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2007,2006,0,2007-03-31,USD,87000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2007,2006,0,2007-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2007,2006,0,2007-03-31,USD,5828000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2007,2006,0,2007-03-31,USD,87000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2008,2007,0,2008-03-31,USD,5148000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2008,2007,0,2008-03-31,USD,2291000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2008,2007,0,2008-03-31,USD,2298000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2008,2007,0,2008-03-31,USD,17127000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2008,2007,0,2008-03-31,USD,15891000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2008,2007,0,2008-03-31,USD,27434000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2008,2007,0,2008-03-31,USD,34843000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2008,2007,0,2008-03-31,USD,34727000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2008,2007,0,2008-03-31,USD,18836000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2008,2007,0,2008-03-31,USD,20328000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2008,2007,0,2008-03-31,USD,6645000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2008,2007,0,2008-03-31,USD,298000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2008,2007,0,2008-03-31,USD,-163000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2008,2007,0,2008-03-31,USD,26864000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2008,2007,0,2008-03-31,USD,16899000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2008,2007,0,2008-03-31,USD,3330000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2008,2007,0,2008-03-31,USD,1084000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2008,2007,0,2008-03-31,USD,2477000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2008,2007,0,2008-03-31,USD,43325000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2008,2007,0,2008-03-31,USD,300000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2008,2007,0,2008-03-31,USD,108000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2008,2007,0,2008-03-31,USD,8000000.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2008,2007,0,2008-03-31,USD,7679000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2008,2007,0,2008-03-31,USD,116000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2009,2008,0,2009-03-31,USD,4632000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2009,2008,0,2009-03-31,USD,702000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2009,2008,0,2009-03-31,USD,5400000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2009,2008,0,2009-03-31,USD,21332000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2009,2008,0,2009-03-31,USD,22343000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2009,2008,0,2009-03-31,USD,-14032000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2009,2008,0,2009-03-31,USD,41873000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2009,2008,0,2009-03-31,USD,41707000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2009,2008,0,2009-03-31,USD,19364000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2009,2008,0,2009-03-31,USD,-15017000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2009,2008,0,2009-03-31,USD,1162000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2009,2008,0,2009-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2009,2008,0,2009-03-31,USD,177000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2009,2008,0,2009-03-31,USD,32066000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2009,2008,0,2009-03-31,USD,13283000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2009,2008,0,2009-03-31,USD,6100000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2009,2008,0,2009-03-31,USD,1084000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2009,2008,0,2009-03-31,USD,1103000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2009,2008,0,2009-03-31,USD,8311000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2009,2008,0,2009-03-31,USD,777000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2009,2008,0,2009-03-31,USD,166000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2009,2008,0,2009-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2009,2008,0,2009-03-31,USD,9030000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2009,2008,0,2009-03-31,USD,166000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2010,2009,0,2010-03-31,USD,3148000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2010,2009,0,2010-03-31,USD,1540000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2010,2009,0,2010-03-31,USD,3471000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2010,2009,0,2010-03-31,USD,18987000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2010,2009,0,2010-03-31,USD,17965000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2010,2009,0,2010-03-31,USD,32396000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2010,2009,0,2010-03-31,USD,37745000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2010,2009,0,2010-03-31,USD,33108000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2010,2009,0,2010-03-31,USD,15143000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2010,2009,0,2010-03-31,USD,29048000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2010,2009,0,2010-03-31,USD,3328000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2010,2009,0,2010-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2010,2009,0,2010-03-31,USD,-20000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2010,2009,0,2010-03-31,USD,27146000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2010,2009,0,2010-03-31,USD,10609000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2010,2009,0,2010-03-31,USD,4188000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2010,2009,0,2010-03-31,USD,1084000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2010,2009,0,2010-03-31,USD,738000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2010,2009,0,2010-03-31,USD,50361000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2010,2009,0,2010-03-31,USD,1931000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2010,2009,0,2010-03-31,USD,4241000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2010,2009,0,2010-03-31,USD,396000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2010,2009,0,2010-03-31,USD,8668000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2010,2009,0,2010-03-31,USD,4637000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2011,2010,0,2011-03-31,USD,6437000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2011,2010,0,2011-03-31,USD,874000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2011,2010,0,2011-03-31,USD,1945000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2011,2010,0,2011-03-31,USD,12994000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2011,2010,0,2011-03-31,USD,11305000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2011,2010,0,2011-03-31,USD,30292000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2011,2010,0,2011-03-31,USD,34847000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2011,2010,0,2011-03-31,USD,27829000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2011,2010,0,2011-03-31,USD,16524000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2011,2010,0,2011-03-31,USD,29422000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2011,2010,0,2011-03-31,USD,2049000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2011,2010,0,2011-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2011,2010,0,2011-03-31,USD,1179000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2011,2010,0,2011-03-31,USD,22250000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2011,2010,0,2011-03-31,USD,10537000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2011,2010,0,2011-03-31,USD,7465000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2011,2010,0,2011-03-31,USD,1084000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2011,2010,0,2011-03-31,USD,2562000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2011,2010,0,2011-03-31,USD,41597000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2011,2010,0,2011-03-31,USD,658000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2011,2010,0,2011-03-31,USD,6514000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2011,2010,0,2011-03-31,USD,504000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2011,2010,0,2011-03-31,USD,11939000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2011,2010,0,2011-03-31,USD,7018000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2012,2011,0,2012-03-31,USD,11360000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2012,2011,0,2012-03-31,USD,1023000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2012,2011,0,2012-03-31,USD,3046000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2012,2011,0,2012-03-31,USD,20427000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2012,2011,0,2012-03-31,USD,21859669999
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2012,2011,0,2012-03-31,USD,17171260001
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2012,2011,0,2012-03-31,USD,46555209999
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2012,2011,0,2012-03-31,USD,32958210000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2012,2011,0,2012-03-31,USD,11096540001
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2012,2011,0,2012-03-31,USD,16813260000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2012,2011,0,2012-03-31,USD,597000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2012,2011,0,2012-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2012,2011,0,2012-03-31,USD,237999999
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2012,2011,0,2012-03-31,USD,35856000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2012,2011,0,2012-03-31,USD,6640940000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2012,2011,0,2012-03-31,USD,5702600000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2012,2011,0,2012-03-31,USD,1211000001
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2012,2011,0,2012-03-31,USD,2457000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2012,2011,0,2012-03-31,USD,39031930000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2012,2011,0,2012-03-31,USD,2494209999
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2012,2011,0,2012-03-31,USD,13019000001
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2012,2011,0,2012-03-31,USD,581000001
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2012,2011,0,2012-03-31,USD,8205000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2012,2011,0,2012-03-31,USD,13599999999
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2013,2012,0,2013-03-31,USD,3539010707
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2013,2012,0,2013-03-31,USD,1059000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2013,2012,0,2013-03-31,USD,2319450260
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2013,2012,0,2013-03-31,USD,15966994148
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2013,2012,0,2013-03-31,USD,19818915118
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2013,2012,0,2013-03-31,USD,26891360002
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2013,2012,0,2013-03-31,USD,34298005114
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2013,2012,0,2013-03-31,USD,26952575115
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2013,2012,0,2013-03-31,USD,7133659998
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2013,2012,0,2013-03-31,USD,27582360000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2013,2012,0,2013-03-31,USD,187000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2013,2012,0,2013-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2013,2012,0,2013-03-31,USD,877999998
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2013,2012,0,2013-03-31,USD,22884455115
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2013,2012,0,2013-03-31,USD,7101369998
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2013,2012,0,2013-03-31,USD,4330900000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2013,2012,0,2013-03-31,USD,1189200000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2013,2012,0,2013-03-31,USD,5487810000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2013,2012,0,2013-03-31,USD,46710275114
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2013,2012,0,2013-03-31,USD,1534000002
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2013,2012,0,2013-03-31,USD,6852570003
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2013,2012,0,2013-03-31,USD,492860001
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2013,2012,0,2013-03-31,USD,9879549999
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2013,2012,0,2013-03-31,USD,7345430001
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2014,2013,0,2014-03-31,USD,8245299277
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2014,2013,0,2014-03-31,USD,975000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2014,2013,0,2014-03-31,USD,1185403872
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2014,2013,0,2014-03-31,USD,14868667549
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2014,2013,0,2014-03-31,USD,21563515515
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2014,2013,0,2014-03-31,USD,4821876525
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2014,2013,0,2014-03-31,USD,36046485146
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2014,2013,0,2014-03-31,USD,30762483103
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2014,2013,0,2014-03-31,USD,9198967589
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2014,2013,0,2014-03-31,USD,5008750000
