DATAFLOW,AUDST,FREQ,INVT_CAT_OLD_RN,INVT_CAT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_ACQ_SHAR,2013,2012,0,2013-01-31,USD,278830882
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_CAP_UNINC_BOD,2013,2012,0,2013-01-31,USD,91000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_GOVT_SIA_FIPB,2013,2012,0,2013-01-31,USD,191836059
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_RBI,2013,2012,0,2013-01-31,USD,1686810483
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_FR_DIR_INV,2013,2012,0,2013-01-31,USD,2701034092
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_PORTF_INV,2013,2012,0,2013-01-31,USD,6042440000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2013,2012,0,2013-01-31,USD,3352777425
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DI_IND,2013,2012,0,2013-01-31,USD,2721777425
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_FDII,2013,2012,0,2013-01-31,USD,20743333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_FII,2013,2012,0,2013-01-31,USD,6117440000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_GDR_ADR,2013,2012,0,2013-01-31,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_OFF_FND_OTH,2013,2012,0,2013-01-31,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_PORTF_INV_IND,2013,2012,0,2013-01-31,USD,75000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_EQT,2013,2012,0,2013-01-31,USD,2248477425
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_EQT,2013,2012,0,2013-01-31,USD,276163333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_OTH_CAP,2013,2012,0,2013-01-31,USD,176760000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RE_INV_EAR,2013,2012,0,2013-01-31,USD,99100000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RPTN_DINVT,2013,2012,0,2013-01-31,USD,531280000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FII,2013,2012,0,2013-01-31,USD,8743474092
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_OTH_CAP,2013,2012,0,2013-01-31,USD,193666667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_EQT,2013,2012,0,2013-01-31,USD,618666667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_OTH_CAP,2013,2012,0,2013-01-31,USD,12333333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RE_INV_EAR,2013,2012,0,2013-01-31,USD,910633333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RPTN_DINVT,2013,2012,0,2013-01-31,USD,631000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_ACQ_SHAR,2013,2012,0,2013-02-28,USD,329650000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_CAP_UNINC_BOD,2013,2012,0,2013-02-28,USD,91000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_GOVT_SIA_FIPB,2013,2012,0,2013-02-28,USD,84220000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_RBI,2013,2012,0,2013-02-28,USD,1381470000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_FR_DIR_INV,2013,2012,0,2013-02-28,USD,2210046667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_PORTF_INV,2013,2012,0,2013-02-28,USD,4101340000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2013,2012,0,2013-02-28,USD,2990640000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DI_IND,2013,2012,0,2013-02-28,USD,2359640000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_FDII,2013,2012,0,2013-02-28,USD,149593333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_FII,2013,2012,0,2013-02-28,USD,4176340000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_GDR_ADR,2013,2012,0,2013-02-28,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_OFF_FND_OTH,2013,2012,0,2013-02-28,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_PORTF_INV_IND,2013,2012,0,2013-02-28,USD,75000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_EQT,2013,2012,0,2013-02-28,USD,1886340000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_EQT,2013,2012,0,2013-02-28,USD,369753333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_OTH_CAP,2013,2012,0,2013-02-28,USD,212020000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RE_INV_EAR,2013,2012,0,2013-02-28,USD,99100000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RPTN_DINVT,2013,2012,0,2013-02-28,USD,531280000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FII,2013,2012,0,2013-02-28,USD,6311386667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_OTH_CAP,2013,2012,0,2013-02-28,USD,193666667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_EQT,2013,2012,0,2013-02-28,USD,618666667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_OTH_CAP,2013,2012,0,2013-02-28,USD,12333333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RE_INV_EAR,2013,2012,0,2013-02-28,USD,910633333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RPTN_DINVT,2013,2012,0,2013-02-28,USD,631000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_ACQ_SHAR,2013,2012,0,2013-03-31,USD,502785200
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_CAP_UNINC_BOD,2013,2012,0,2013-03-31,USD,91000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_GOVT_SIA_FIPB,2013,2012,0,2013-03-31,USD,13736340
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_RBI,2013,2012,0,2013-03-31,USD,1008480900
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_FR_DIR_INV,2013,2012,0,2013-03-31,USD,821949107
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_PORTF_INV,2013,2012,0,2013-03-31,USD,1170840000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2013,2012,0,2013-03-31,USD,2720302440
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DI_IND,2013,2012,0,2013-03-31,USD,2089302440
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_FDII,2013,2012,0,2013-03-31,USD,1267353333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_FII,2013,2012,0,2013-03-31,USD,1245840000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_GDR_ADR,2013,2012,0,2013-03-31,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_OFF_FND_OTH,2013,2012,0,2013-03-31,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_PORTF_INV_IND,2013,2012,0,2013-03-31,USD,75000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_EQT,2013,2012,0,2013-03-31,USD,1616002440
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_EQT,2013,2012,0,2013-03-31,USD,1419673333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_OTH_CAP,2013,2012,0,2013-03-31,USD,279860000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RE_INV_EAR,2013,2012,0,2013-03-31,USD,99100000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RPTN_DINVT,2013,2012,0,2013-03-31,USD,531280000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FII,2013,2012,0,2013-03-31,USD,1992789107
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_OTH_CAP,2013,2012,0,2013-03-31,USD,193666667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_EQT,2013,2012,0,2013-03-31,USD,618666667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_OTH_CAP,2013,2012,0,2013-03-31,USD,12333333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RE_INV_EAR,2013,2012,0,2013-03-31,USD,910633333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RPTN_DINVT,2013,2012,0,2013-03-31,USD,631000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_ACQ_SHAR,2014,2013,0,2013-04-30,USD,1376794089
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_CAP_UNINC_BOD,2014,2013,0,2013-04-30,USD,74333333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_GOVT_SIA_FIPB,2014,2013,0,2013-04-30,USD,108306089
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_RBI,2014,2013,0,2013-04-30,USD,836304918
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_FR_DIR_INV,2014,2013,0,2013-04-30,USD,2788039291
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_PORTF_INV,2014,2013,0,2013-04-30,USD,1621125923
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2014,2013,0,2013-04-30,USD,3232433245
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DI_IND,2014,2013,0,2013-04-30,USD,2681502936
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_FDII,2014,2013,0,2013-04-30,USD,-106536355
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_FII,2014,2013,0,2013-04-30,USD,1542000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_GDR_ADR,2014,2013,0,2013-04-30,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_OFF_FND_OTH,2014,2013,0,2013-04-30,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_PORTF_INV_IND,2014,2013,0,2013-04-30,USD,-79125923
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_EQT,2014,2013,0,2013-04-30,USD,2395738430
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_EQT,2014,2013,0,2013-04-30,USD,401136667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_OTH_CAP,2014,2013,0,2013-04-30,USD,186030000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RE_INV_EAR,2014,2013,0,2013-04-30,USD,92000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RPTN_DINVT,2014,2013,0,2013-04-30,USD,785703022
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FII,2014,2013,0,2013-04-30,USD,4409165215
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_OTH_CAP,2014,2013,0,2013-04-30,USD,150333333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_EQT,2014,2013,0,2013-04-30,USD,508596976
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_OTH_CAP,2014,2013,0,2013-04-30,USD,42333333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RE_INV_EAR,2014,2013,0,2013-04-30,USD,686361482
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RPTN_DINVT,2014,2013,0,2013-04-30,USD,550930309
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_ACQ_SHAR,2014,2013,0,2013-05-31,USD,252792864
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_CAP_UNINC_BOD,2014,2013,0,2013-05-31,USD,74333333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_GOVT_SIA_FIPB,2014,2013,0,2013-05-31,USD,189145373
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_RBI,2014,2013,0,2013-05-31,USD,1189300086
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_FR_DIR_INV,2014,2013,0,2013-05-31,USD,1865722518
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_PORTF_INV,2014,2013,0,2013-05-31,USD,6782125923
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2014,2013,0,2013-05-31,USD,2542266472
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DI_IND,2014,2013,0,2013-05-31,USD,1991336163
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_FDII,2014,2013,0,2013-05-31,USD,125613645
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_FII,2014,2013,0,2013-05-31,USD,6703000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_GDR_ADR,2014,2013,0,2013-05-31,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_OFF_FND_OTH,2014,2013,0,2013-05-31,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_PORTF_INV_IND,2014,2013,0,2013-05-31,USD,-79125923
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_EQT,2014,2013,0,2013-05-31,USD,1705571657
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_EQT,2014,2013,0,2013-05-31,USD,403206667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_OTH_CAP,2014,2013,0,2013-05-31,USD,416110000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RE_INV_EAR,2014,2013,0,2013-05-31,USD,92000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RPTN_DINVT,2014,2013,0,2013-05-31,USD,785703022
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FII,2014,2013,0,2013-05-31,USD,8647848441
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_OTH_CAP,2014,2013,0,2013-05-31,USD,150333333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_EQT,2014,2013,0,2013-05-31,USD,508596976
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_OTH_CAP,2014,2013,0,2013-05-31,USD,42333333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RE_INV_EAR,2014,2013,0,2013-05-31,USD,686361482
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RPTN_DINVT,2014,2013,0,2013-05-31,USD,550930309
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_ACQ_SHAR,2014,2013,0,2013-06-30,USD,431546872
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_CAP_UNINC_BOD,2014,2013,0,2013-06-30,USD,74333333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_GOVT_SIA_FIPB,2014,2013,0,2013-06-30,USD,131994812
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_RBI,2014,2013,0,2013-06-30,USD,880464412
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_FR_DIR_INV,2014,2013,0,2013-06-30,USD,1834660291
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_PORTF_INV,2014,2013,0,2013-06-30,USD,-8627874077
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2014,2013,0,2013-06-30,USD,2355034245
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DI_IND,2014,2013,0,2013-06-30,USD,1804103936
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_FDII,2014,2013,0,2013-06-30,USD,-30556355
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_FII,2014,2013,0,2013-06-30,USD,-8727000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_GDR_ADR,2014,2013,0,2013-06-30,USD,20000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_OFF_FND_OTH,2014,2013,0,2013-06-30,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_PORTF_INV_IND,2014,2013,0,2013-06-30,USD,-79125923
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_EQT,2014,2013,0,2013-06-30,USD,1518339430
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_EQT,2014,2013,0,2013-06-30,USD,286946667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_OTH_CAP,2014,2013,0,2013-06-30,USD,376200000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RE_INV_EAR,2014,2013,0,2013-06-30,USD,92000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RPTN_DINVT,2014,2013,0,2013-06-30,USD,785703022
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FII,2014,2013,0,2013-06-30,USD,-6793213785
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_OTH_CAP,2014,2013,0,2013-06-30,USD,150333333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_EQT,2014,2013,0,2013-06-30,USD,508596976
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_OTH_CAP,2014,2013,0,2013-06-30,USD,42333333
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RE_INV_EAR,2014,2013,0,2013-06-30,USD,686361482
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RPTN_DINVT,2014,2013,0,2013-06-30,USD,550930309
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_ACQ_SHAR,2014,2013,0,2013-07-31,USD,374416231
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_CAP_UNINC_BOD,2014,2013,0,2013-07-31,USD,75666667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_GOVT_SIA_FIPB,2014,2013,0,2013-07-31,USD,69239185
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_RBI,2014,2013,0,2013-07-31,USD,1212960014
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_FR_DIR_INV,2014,2013,0,2013-07-31,USD,1930254117
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_PORTF_INV,2014,2013,0,2013-07-31,USD,-4715543467
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2014,2013,0,2013-07-31,USD,2519362097
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DI_IND,2014,2013,0,2013-07-31,USD,2166851529
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_FDII,2014,2013,0,2013-07-31,USD,236597412
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_FII,2014,2013,0,2013-07-31,USD,-4703030000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_GDR_ADR,2014,2013,0,2013-07-31,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_OFF_FND_OTH,2014,2013,0,2013-07-31,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_PORTF_INV_IND,2014,2013,0,2013-07-31,USD,12513467
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_EQT,2014,2013,0,2013-07-31,USD,1732282097
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_EQT,2014,2013,0,2013-07-31,USD,241366667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_OTH_CAP,2014,2013,0,2013-07-31,USD,308570000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RE_INV_EAR,2014,2013,0,2013-07-31,USD,99000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RPTN_DINVT,2014,2013,0,2013-07-31,USD,412339255
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FII,2014,2013,0,2013-07-31,USD,-2785289350
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_OTH_CAP,2014,2013,0,2013-07-31,USD,91080000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_EQT,2014,2013,0,2013-07-31,USD,284083429
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_OTH_CAP,2014,2013,0,2013-07-31,USD,68427140
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RE_INV_EAR,2014,2013,0,2013-07-31,USD,696000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RPTN_DINVT,2014,2013,0,2013-07-31,USD,352510568
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_ACQ_SHAR,2014,2013,0,2013-08-31,USD,461530000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_CAP_UNINC_BOD,2014,2013,0,2013-08-31,USD,75666667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_GOVT_SIA_FIPB,2014,2013,0,2013-08-31,USD,156000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_RBI,2014,2013,0,2013-08-31,USD,790340000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_FR_DIR_INV,2014,2013,0,2013-08-31,USD,1660598686
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_PORTF_INV,2014,2013,0,2013-08-31,USD,-2030843467
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2014,2013,0,2013-08-31,USD,2270616667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DI_IND,2014,2013,0,2013-08-31,USD,1918106098
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_FDII,2014,2013,0,2013-08-31,USD,257507412
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_FII,2014,2013,0,2013-08-31,USD,-2018330000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_GDR_ADR,2014,2013,0,2013-08-31,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_OFF_FND_OTH,2014,2013,0,2013-08-31,USD,0.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NPI_PORTF_INV_IND,2014,2013,0,2013-08-31,USD,12513467
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_EQT,2014,2013,0,2013-08-31,USD,1483536667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_EQT,2014,2013,0,2013-08-31,USD,218776667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_OTH_CAP,2014,2013,0,2013-08-31,USD,352070000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RE_INV_EAR,2014,2013,0,2013-08-31,USD,99000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FDI_RPTN_DINVT,2014,2013,0,2013-08-31,USD,412339255
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_FII,2014,2013,0,2013-08-31,USD,-370244780
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_OTH_CAP,2014,2013,0,2013-08-31,USD,91080000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_EQT,2014,2013,0,2013-08-31,USD,284083429
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_REP_OTH_CAP,2014,2013,0,2013-08-31,USD,68427140
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RE_INV_EAR,2014,2013,0,2013-08-31,USD,696000000
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_RPTN_DINVT,2014,2013,0,2013-08-31,USD,352510568
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_ACQ_SHAR,2014,2013,0,2013-09-30,USD,3349412190
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_CAP_UNINC_BOD,2014,2013,0,2013-09-30,USD,75666667
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_GOVT_SIA_FIPB,2014,2013,0,2013-09-30,USD,9972848.0
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,EQT_RBI,2014,2013,0,2013-09-30,USD,774013248
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_FR_DIR_INV,2014,2013,0,2013-09-30,USD,4510566972
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NET_PORTF_INV,2014,2013,0,2013-09-30,USD,144776533
RBI:FR_INV_INFLW_RN(1.0),N_A,M,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2014,2013,0,2013-09-30,USD,4996144953
