DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_FD_OVRS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRI_DEP,0,2022-08-31,USD,134682150915.347
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRERA_NRI,0,2022-08-31,USD,96952354707.877
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_FCNRB_NRI,0,2022-07-31,USD,15877963644.056
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRO_NRI,0,2022-07-31,USD,21593766518.132
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRERA_NRI,0,2022-07-31,USD,97925408730.514
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRI_DEP,0,2022-07-31,USD,135397138892.702
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_FCNRB_NRI,0,2022-06-30,USD,15680638241.918
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRI_DEP,0,2022-06-30,USD,135976548343.691
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRERA_NRI,0,2022-06-30,USD,98982006094.665
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRO_NRI,0,2022-06-30,USD,21313904007.108
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_FCNRB_NRI,0,2022-05-31,USD,15910396707.666
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRERA_NRI,0,2022-05-31,USD,99927814038.775
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRO_NRI,0,2022-05-31,USD,21250403905.783
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRI_DEP,0,2022-05-31,USD,137088614652.224
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRO_NRI,0,2022-04-30,USD,21507997466.771
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_FCNRB_NRI,0,2022-04-30,USD,16134739166.39
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRERA_NRI,0,2022-04-30,USD,101558974631.072
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRI_DEP,0,2022-04-30,USD,139201711264.233
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2022-03-31,USD,139021776677
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2022-03-31,USD,21302832533
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2022-03-31,USD,100800820445
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2022-03-31,USD,16918123699
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2022-02-28,USD,17292976428
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2022-02-28,USD,139571917906
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2022-02-28,USD,21163028365
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2022-02-28,USD,101115913113
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2022-01-31,USD,140484786615
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2022-01-31,USD,20852372541
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2022-01-31,USD,18089376995
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2022-01-31,USD,101543037079
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-12-31,USD,18154372504
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-12-31,USD,102915642610
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-12-31,USD,20838484304
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-12-31,USD,141908499418
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-11-30,USD,20278929329
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-11-30,USD,18672908808
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-11-30,USD,140745384623
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-11-30,USD,101793546486
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-10-31,USD,102481491754
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-10-31,USD,20019547147
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-10-31,USD,141306188127
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-10-31,USD,18805149226
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-09-30,USD,141554984035
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-09-30,USD,102744215270
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-09-30,USD,18949998901
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-09-30,USD,19860769864
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-08-31,USD,19331061144
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-08-31,USD,102667226668
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-08-31,USD,19524969973
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-08-31,USD,141523257785
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-07-31,USD,141791102382
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-07-31,USD,19598510911
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-07-31,USD,102989441745
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-07-31,USD,19203149726
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-06-30,USD,19698704431
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-06-30,USD,141529182315
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-06-30,USD,18910049151
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-06-30,USD,102920428733
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-05-31,USD,144287767986
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-05-31,USD,19166143533
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-05-31,USD,19876298479
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-05-31,USD,105245325974
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-04-30,USD,103248962609
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-04-30,USD,18804921187
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-04-30,USD,20027347210
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-04-30,USD,142081231006
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2021-03-31,USD,18842458117
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2021-03-31,USD,102579082295
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2021-03-31,USD,20473079818
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2021-03-31,USD,141894620230
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2021-02-28,USD,142354031938
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2021-02-28,USD,101796947952
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2021-02-28,USD,22093457218
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2021-02-28,USD,18463626768
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2021-01-31,USD,18136481325
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2021-01-31,USD,21505959488
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2021-01-31,USD,141623333579
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2021-01-31,USD,101980892766
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-12-31,USD,140496343774
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-12-31,USD,100848860863
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-12-31,USD,22127568541
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-12-31,USD,17519914370
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-11-30,USD,17267987108
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-11-30,USD,139263598403
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-11-30,USD,100070131494
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-11-30,USD,21925479801
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-10-31,USD,21958266575
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-10-31,USD,17014617321.000002
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-10-31,USD,98992147954
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-10-31,USD,137965031850
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-09-30,USD,98100860928
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-09-30,USD,16900633747
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-09-30,USD,22291433005
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-09-30,USD,137292927680
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-08-31,USD,98435878739
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-08-31,USD,16908190240
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-08-31,USD,22468262738
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-08-31,USD,137812331717
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-07-31,USD,135091949053
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-07-31,USD,16549492698.999998
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-07-31,USD,22466925836
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-07-31,USD,96075530518
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-06-30,USD,132718965707
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-06-30,USD,16181582973
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-06-30,USD,94079258636
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-06-30,USD,22458124098
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-05-31,USD,131136667010
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-05-31,USD,92227868249
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-05-31,USD,16033037287
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-05-31,USD,22875761474
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-04-30,USD,90481555996
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-04-30,USD,129338517482
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-04-30,USD,23112210926
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-04-30,USD,15744750560
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2020-03-31,USD,130580543266
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2020-03-31,USD,24244055320
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2020-03-31,USD,15969435982
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2020-03-31,USD,90367051964
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2020-02-29,USD,132510720132
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2020-02-29,USD,24241578664
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2020-02-29,USD,92048978425
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2020-02-29,USD,16220163043
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2020-01-31,USD,16319176027
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2020-01-31,USD,24407904435
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2020-01-31,USD,133565296450
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2020-01-31,USD,92838215988
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-12-31,USD,133137693277
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-12-31,USD,16230330813
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-12-31,USD,24017917592
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-12-31,USD,92889444872
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-11-30,USD,92324788897
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-11-30,USD,24325726025
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-11-30,USD,132699041987
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-11-30,USD,16048527065
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-10-31,USD,15964911717
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-10-31,USD,24710099113
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-10-31,USD,93044855065
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-10-31,USD,133719865895
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-09-30,USD,24499876267
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-09-30,USD,132893343568
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-09-30,USD,15841887741
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-09-30,USD,92551579560
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-08-31,USD,91136111393
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-08-31,USD,130514623363
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-08-31,USD,23895340754
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-08-31,USD,15483171216
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-07-31,USD,23974873476
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-07-31,USD,133124657289
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-07-31,USD,15938446629
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-07-31,USD,93211337184
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-06-30,USD,15800881976
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-06-30,USD,93421655866
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-06-30,USD,24363937215
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-06-30,USD,133586475057
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-05-31,USD,92193458065
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-05-31,USD,15425160445
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-05-31,USD,24318278925
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-05-31,USD,131936897435
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-04-30,USD,91282142762
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-04-30,USD,130912140424
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-04-30,USD,24579707233
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-04-30,USD,15050290429
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2019-03-31,USD,130422876597
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRERA_NRI,0,2019-03-31,USD,92016566914
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2019-03-31,USD,15236132731
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_FCNRB_NRI,0,2019-03-31,USD,23170176952
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_FCNRB_NRI,0,2019-02-28,USD,21623300794
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRERA_NRI,0,2019-02-28,USD,89183357607
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2019-02-28,USD,14792386078
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2019-02-28,USD,125599044479
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2019-01-31,USD,14736725758
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRERA_NRI,0,2019-01-31,USD,89054167082
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_FCNRB_NRI,0,2019-01-31,USD,21413044809
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2019-01-31,USD,125203937649
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_FCNRB_NRI,0,2018-12-31,USD,20839863415
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRERA_NRI,0,2018-12-31,USD,90253558259
