DATAFLOW,AUDST,CAT_EXT_AST_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,1997,1996,0,1997-03-31,INR,48700000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,1997,1996,0,1997-03-31,USD,1354000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,1997,1996,0,1997-03-31,INR,142090000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,1997,1996,0,1997-03-31,USD,4000000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,1997,1996,0,1997-03-31,INR,108930000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,1997,1996,0,1997-03-31,USD,3067000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,1997,1996,0,1997-03-31,INR,390000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,1997,1996,0,1997-03-31,USD,53000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,1997,1996,0,1997-03-31,INR,171420000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,1997,1996,0,1997-03-31,USD,4826000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,1997,1996,0,1997-03-31,INR,119790000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,1997,1996,0,1997-03-31,USD,3373000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,1998,1997,0,1998-03-31,INR,75500000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,1998,1997,0,1998-03-31,USD,1908000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,1998,1997,0,1998-03-31,INR,123450000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,1998,1997,0,1998-03-31,USD,3120000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,1998,1997,0,1998-03-31,INR,9210000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,1998,1997,0,1998-03-31,USD,248000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,1998,1997,0,1998-03-31,INR,21010000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,1998,1997,0,1998-03-31,USD,566000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,1998,1997,0,1998-03-31,INR,47950000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,1998,1997,0,1998-03-31,USD,1212000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,1998,1997,0,1998-03-31,INR,148650000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,1998,1997,0,1998-03-31,USD,4007000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,1998,1997,0,1998-03-31,INR,108230000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,1998,1997,0,1998-03-31,USD,2917000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,1998,1997,0,1998-03-31,INR,-6010000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,1998,1997,0,1998-03-31,USD,45000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,1998,1997,0,1998-03-31,INR,169660000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,1998,1997,0,1998-03-31,USD,4573000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,1998,1997,0,1998-03-31,INR,117440000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,1998,1997,0,1998-03-31,USD,3165000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,1999,1998,0,1999-03-31,INR,88800000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,1999,1998,0,1999-03-31,USD,2091000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,1999,1998,0,1999-03-31,INR,140720000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,1999,1998,0,1999-03-31,USD,3314000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,1999,1998,0,1999-03-31,INR,8960000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,1999,1998,0,1999-03-31,USD,213000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,1999,1998,0,1999-03-31,INR,2100000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,1999,1998,0,1999-03-31,USD,50000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,1999,1998,0,1999-03-31,INR,51920000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,1999,1998,0,1999-03-31,USD,1223000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,1999,1998,0,1999-03-31,INR,83210000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,1999,1998,0,1999-03-31,USD,1979000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,1999,1998,0,1999-03-31,INR,123430000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,1999,1998,0,1999-03-31,USD,2936000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,1999,1998,0,1999-03-31,INR,-8330000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,1999,1998,0,1999-03-31,USD,-165000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,1999,1998,0,1999-03-31,INR,85310000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,1999,1998,0,1999-03-31,USD,2029000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,1999,1998,0,1999-03-31,INR,132390000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,1999,1998,0,1999-03-31,USD,3149000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2000,1999,0,2000-03-31,INR,96860000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2000,1999,0,2000-03-31,USD,2221000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2000,1999,0,2000-03-31,INR,151660000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2000,1999,0,2000-03-31,USD,3477000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2000,1999,0,2000-03-31,INR,10740000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2000,1999,0,2000-03-31,USD,248000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2000,1999,0,2000-03-31,INR,26150000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2000,1999,0,2000-03-31,USD,604000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2000,1999,0,2000-03-31,INR,54800000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2000,1999,0,2000-03-31,USD,1256000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2000,1999,0,2000-03-31,INR,177040000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2000,1999,0,2000-03-31,USD,4091000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2000,1999,0,2000-03-31,INR,133310000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2000,1999,0,2000-03-31,USD,3081000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2000,1999,0,2000-03-31,INR,-7610000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2000,1999,0,2000-03-31,USD,-148000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2000,1999,0,2000-03-31,INR,203190000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2000,1999,0,2000-03-31,USD,4695000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2000,1999,0,2000-03-31,INR,144050000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2000,1999,0,2000-03-31,USD,3329000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2001,2000,0,2001-03-31,INR,116620000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2001,2000,0,2001-03-31,USD,2500000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2001,2000,0,2001-03-31,INR,170910000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2001,2000,0,2001-03-31,USD,3664000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2001,2000,0,2001-03-31,INR,7270000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2001,2000,0,2001-03-31,USD,160000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2001,2000,0,2001-03-31,INR,9410000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2001,2000,0,2001-03-31,USD,206000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2001,2000,0,2001-03-31,INR,54290000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2001,2000,0,2001-03-31,USD,1164000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2001,2000,0,2001-03-31,INR,171840000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2001,2000,0,2001-03-31,USD,3769000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2001,2000,0,2001-03-31,INR,135270000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2001,2000,0,2001-03-31,USD,2967000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2001,2000,0,2001-03-31,INR,-28370000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2001,2000,0,2001-03-31,USD,-537000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2001,2000,0,2001-03-31,INR,181250000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2001,2000,0,2001-03-31,USD,3975000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2001,2000,0,2001-03-31,INR,142540000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2001,2000,0,2001-03-31,USD,3127000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2002,2001,0,2002-03-31,INR,107050000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2002,2001,0,2002-03-31,USD,2194000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2002,2001,0,2002-03-31,INR,159610000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2002,2001,0,2002-03-31,USD,3271000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2002,2001,0,2002-03-31,INR,14480000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2002,2001,0,2002-03-31,USD,297000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2002,2001,0,2002-03-31,INR,34650000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2002,2001,0,2002-03-31,USD,711000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2002,2001,0,2002-03-31,INR,52560000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2002,2001,0,2002-03-31,USD,1077000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2002,2001,0,2002-03-31,INR,216300000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2002,2001,0,2002-03-31,USD,4439000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2002,2001,0,2002-03-31,INR,161120000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2002,2001,0,2002-03-31,USD,3306000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2002,2001,0,2002-03-31,INR,15990000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2002,2001,0,2002-03-31,USD,332000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2002,2001,0,2002-03-31,INR,250950000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2002,2001,0,2002-03-31,USD,5150000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2002,2001,0,2002-03-31,INR,175600000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2002,2001,0,2002-03-31,USD,3603000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2003,2002,0,2003-03-31,INR,289760000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2003,2002,0,2003-03-31,USD,6091000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2003,2002,0,2003-03-31,INR,343660000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2003,2002,0,2003-03-31,USD,7224000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2003,2002,0,2003-03-31,INR,18390000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2003,2002,0,2003-03-31,USD,387000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2003,2002,0,2003-03-31,INR,12300000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2003,2002,0,2003-03-31,USD,254000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2003,2002,0,2003-03-31,INR,53900000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2003,2002,0,2003-03-31,USD,1133000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2003,2002,0,2003-03-31,INR,199150000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2003,2002,0,2003-03-31,USD,4115000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2003,2002,0,2003-03-31,INR,138980000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2003,2002,0,2003-03-31,USD,2925000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2003,2002,0,2003-03-31,INR,-186290000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2003,2002,0,2003-03-31,USD,-3912000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2003,2002,0,2003-03-31,INR,211450000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2003,2002,0,2003-03-31,USD,4369000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2003,2002,0,2003-03-31,INR,157370000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2003,2002,0,2003-03-31,USD,3312000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2004,2003,0,2004-03-31,INR,279700000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2004,2003,0,2004-03-31,USD,6249000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2004,2003,0,2004-03-31,INR,318130000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2004,2003,0,2004-03-31,USD,7108000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2004,2003,0,2004-03-31,INR,20770000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2004,2003,0,2004-03-31,USD,465000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2004,2003,0,2004-03-31,INR,26250000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2004,2003,0,2004-03-31,USD,571000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2004,2003,0,2004-03-31,INR,38430000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2004,2003,0,2004-03-31,USD,859000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2004,2003,0,2004-03-31,INR,148090000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2004,2003,0,2004-03-31,USD,3223000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2004,2003,0,2004-03-31,INR,152760000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2004,2003,0,2004-03-31,USD,3418000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2004,2003,0,2004-03-31,INR,-144600000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2004,2003,0,2004-03-31,USD,-3225000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2004,2003,0,2004-03-31,INR,174340000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2004,2003,0,2004-03-31,USD,3794000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2004,2003,0,2004-03-31,INR,173530000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2004,2003,0,2004-03-31,USD,3883000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2005,2004,0,2005-03-31,INR,95680000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2005,2004,0,2005-03-31,USD,2128000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2005,2004,0,2005-03-31,INR,128270000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2005,2004,0,2005-03-31,USD,2853000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2005,2004,0,2005-03-31,INR,24530000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2005,2004,0,2005-03-31,USD,546000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2005,2004,0,2005-03-31,INR,29760000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2005,2004,0,2005-03-31,USD,663000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2005,2004,0,2005-03-31,INR,32590000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2005,2004,0,2005-03-31,USD,725000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2005,2004,0,2005-03-31,INR,177850000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2005,2004,0,2005-03-31,USD,3961000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2005,2004,0,2005-03-31,INR,146300000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2005,2004,0,2005-03-31,USD,3259000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2005,2004,0,2005-03-31,INR,42560000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2005,2004,0,2005-03-31,USD,952000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2005,2004,0,2005-03-31,INR,207610000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2005,2004,0,2005-03-31,USD,4624000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2005,2004,0,2005-03-31,INR,170830000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2005,2004,0,2005-03-31,USD,3805000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2006,2005,0,2006-03-31,INR,83600000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2006,2005,0,2006-03-31,USD,1887000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2006,2005,0,2006-03-31,INR,120150000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2006,2005,0,2006-03-31,USD,2712000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2006,2005,0,2006-03-31,INR,27330000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2006,2005,0,2006-03-31,USD,618000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2006,2005,0,2006-03-31,INR,15890000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2006,2005,0,2006-03-31,USD,356000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2006,2005,0,2006-03-31,INR,36550000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2006,2005,0,2006-03-31,USD,825000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2006,2005,0,2006-03-31,INR,113600000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2006,2005,0,2006-03-31,USD,2542000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2006,2005,0,2006-03-31,INR,160980000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2006,2005,0,2006-03-31,USD,3639000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2006,2005,0,2006-03-31,INR,68160000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2006,2005,0,2006-03-31,USD,1545000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2006,2005,0,2006-03-31,INR,129490000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2006,2005,0,2006-03-31,USD,2898000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2006,2005,0,2006-03-31,INR,188310000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2006,2005,0,2006-03-31,USD,4257000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2007,2006,0,2007-03-31,INR,89800000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2007,2006,0,2007-03-31,USD,1970000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2007,2006,0,2007-03-31,INR,134330000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2007,2006,0,2007-03-31,USD,2947000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2007,2006,0,2007-03-31,INR,24850000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2007,2006,0,2007-03-31,USD,546000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2007,2006,0,2007-03-31,INR,34550000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2007,2006,0,2007-03-31,USD,801000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2007,2006,0,2007-03-31,INR,44530000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2007,2006,0,2007-03-31,USD,977000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2007,2006,0,2007-03-31,INR,282680000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2007,2006,0,2007-03-31,USD,6557000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2007,2006,0,2007-03-31,INR,168030000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2007,2006,0,2007-03-31,USD,3691000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2007,2006,0,2007-03-31,INR,58550000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2007,2006,0,2007-03-31,USD,1290000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2007,2006,0,2007-03-31,INR,317230000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2007,2006,0,2007-03-31,USD,7358000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2007,2006,0,2007-03-31,INR,192880000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2007,2006,0,2007-03-31,USD,4237000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2008,2007,0,2008-03-31,INR,85930000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2008,2007,0,2008-03-31,USD,2139000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2008,2007,0,2008-03-31,INR,132200000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2008,2007,0,2008-03-31,USD,3291000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2008,2007,0,2008-03-31,INR,26740000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2008,2007,0,2008-03-31,USD,666000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2008,2007,0,2008-03-31,INR,42940000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2008,2007,0,2008-03-31,USD,1070000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2008,2007,0,2008-03-31,INR,46270000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2008,2007,0,2008-03-31,USD,1152000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2008,2007,0,2008-03-31,INR,286740000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2008,2007,0,2008-03-31,USD,7145000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2008,2007,0,2008-03-31,INR,171760000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2008,2007,0,2008-03-31,USD,4280000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2008,2007,0,2008-03-31,INR,66300000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2008,2007,0,2008-03-31,USD,1655000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2008,2007,0,2008-03-31,INR,329680000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2008,2007,0,2008-03-31,USD,8215000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2008,2007,0,2008-03-31,INR,198500000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2008,2007,0,2008-03-31,USD,4946000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2009,2008,0,2009-03-31,INR,110870000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2009,2008,0,2009-03-31,USD,2192000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2009,2008,0,2009-03-31,INR,159390000000
