DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_MAJ_FR_EXC_RES_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_FR_CURR_ASS,0,2021-06-30,USD,568665430000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_GLD,0,2021-06-30,INR,2657158400000.0005
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_GLD,0,2021-06-30,USD,35745240000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_TTL,0,2021-06-30,INR,45424918099999.99
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_FR_CURR_ASS,0,2021-05-31,USD,554069300000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_RES_TRN_POS,0,2021-05-31,USD,5015610000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_SDR,0,2021-05-31,USD,1514930000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_SDR,0,2021-05-31,SDR,1048630000.0000001
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_FR_CURR_ASS,0,2021-05-31,INR,40239282400000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_SDR,0,2021-05-31,INR,110021800000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_GLD,0,2021-05-31,USD,38277220000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_TTL,0,2021-05-31,INR,43492925199999.99
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_TTL,0,2021-05-31,USD,598877060000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_RES_TRN_POS,0,2021-05-31,INR,363737600000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_GLD,0,2021-05-31,INR,2779883300000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_SDR,0,2021-04-30,INR,111684800000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_TTL,0,2021-04-30,USD,588020400000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_RES_TRN_POS,0,2021-04-30,INR,369364100000.00006
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_GLD,0,2021-04-30,INR,2627091800000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_GLD,0,2021-04-30,USD,35463520000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_RES_TRN_POS,0,2021-04-30,USD,4989840000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_FR_CURR_ASS,0,2021-04-30,USD,546059390000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_SDR,0,2021-04-30,USD,1507650000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_FR_CURR_ASS,0,2021-04-30,INR,40451369200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_SDR,0,2021-04-30,SDR,1048630000.0000001
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2022,2021,FER_TTL,0,2021-04-30,INR,43559509900000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2021-03-31,USD,536693390000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2021-03-31,SDR,1048630000.0000001
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2021-03-31,USD,576983890000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2021-03-31,USD,33880129999.999996
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2021-03-31,INR,2477230100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2021-03-31,USD,1485790000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2021-03-31,INR,39241678400000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2021-03-31,USD,4924580000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2021-03-31,INR,108637300000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2021-03-31,INR,361980100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2021-03-31,INR,42189525900000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2021-02-28,INR,365294500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2021-02-28,INR,111453400000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2021-02-28,INR,39865976800000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2021-02-28,USD,35421020000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2021-02-28,INR,42945110400000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2021-02-28,INR,2602385700000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2021-02-28,USD,542614980000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2021-02-28,USD,1516990000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2021-02-28,USD,5001240000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2021-02-28,SDR,1048619999.9999999
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2021-02-28,USD,584554230000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2021-01-31,INR,43069986400000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2021-01-31,USD,5164920000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2021-01-31,USD,590321450000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2021-01-31,SDR,1048530000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2021-01-31,USD,547153880000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2021-01-31,USD,36491930000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2021-01-31,INR,376790600000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2021-01-31,USD,1510720000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2021-01-31,INR,39920511200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2021-01-31,INR,110222600000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2021-01-31,INR,2662462000000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-12-31,USD,36957920000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-12-31,INR,2700537000000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-12-31,USD,542157160000.00006
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-12-31,SDR,1048530000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-12-31,USD,1510170000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-12-31,INR,375888500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-12-31,INR,39615748100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-12-31,INR,42802522600000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-12-31,USD,585770630000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-12-31,INR,110349000000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-12-31,USD,5145380000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-11-30,INR,345318900000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-11-30,INR,42572572200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-11-30,USD,35192450000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-11-30,USD,574820835000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-11-30,USD,533454720000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-11-30,USD,1494440000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-11-30,INR,2606511100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-11-30,SDR,1048530000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-11-30,USD,4679225000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-11-30,INR,110685000000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-11-30,INR,39510057200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-10-31,INR,342827100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-10-31,INR,2704106200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-10-31,USD,1480060000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-10-31,INR,41512917400000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-10-31,INR,38356303400000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-10-31,USD,517586310000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-10-31,USD,560190510000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-10-31,USD,36489660000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-10-31,INR,109680700000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-10-31,SDR,1048460000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-10-31,USD,4634480000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-09-30,INR,37050271200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-09-30,USD,502162080000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-09-30,USD,36428650000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-09-30,INR,2687759900000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-09-30,USD,4621120000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-09-30,INR,108863100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-09-30,USD,1475480000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-09-30,INR,341028200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-09-30,SDR,1048460000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-09-30,INR,40187922400000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-09-30,USD,544687329999.99994
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-08-31,USD,1487130000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-08-31,USD,37847930000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-08-31,INR,2786008700000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-08-31,USD,498887430000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-08-31,USD,542880839999.99994
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-08-31,INR,109468500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-08-31,INR,39961711500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-08-31,INR,36723402900000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-08-31,SDR,1048460000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-08-31,USD,4658350000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-08-31,INR,342831400000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-07-31,INR,110356800000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-07-31,INR,346881100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-07-31,USD,4639170000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-07-31,INR,2814627400000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-07-31,SDR,1048430000.0000001
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-07-31,USD,490828800000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-07-31,INR,36717920200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-07-31,USD,37624690000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-07-31,USD,1475200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-07-31,USD,534567860000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-07-31,INR,39989785500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-06-30,USD,465832990000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-06-30,INR,2560205900000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-06-30,INR,35175142599999.996
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-06-30,INR,38185697600000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-06-30,INR,109232500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-06-30,USD,4516490000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-06-30,USD,505701500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-06-30,USD,33905430000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-06-30,INR,341116600000.00006
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-06-30,USD,1446590000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-06-30,SDR,1048430000.0000001
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-05-31,USD,493559530000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-05-31,INR,34411047200000.004
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-05-31,SDR,1048430000.0000001
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-05-31,INR,2487651500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-05-31,INR,37321965100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-05-31,USD,4157930000.0000005
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-05-31,INR,314492700000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-05-31,INR,108773700000.00002
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-05-31,USD,1438470000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-05-31,USD,32897699999.999996
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-05-31,USD,455065430000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-04-30,SDR,1045260000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-04-30,INR,33287200099999.996
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-04-30,INR,107049500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_FR_CURR_ASS,0,2020-04-30,USD,443315690000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-04-30,USD,4058910000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-04-30,USD,32277300000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_GLD,0,2020-04-30,INR,2423602500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_SDR,0,2020-04-30,USD,1425670000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-04-30,INR,36122737200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_RES_TRN_POS,0,2020-04-30,INR,304885100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2021,2020,FER_TTL,0,2020-04-30,USD,481077570000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_FR_CURR_ASS,0,2020-03-31,INR,33338151000000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_RES_TRN_POS,0,2020-03-31,INR,270130500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2020-03-31,SDR,1045260000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_GLD,0,2020-03-31,INR,2305269600000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_TTL,0,2020-03-31,INR,36021554300000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_TTL,0,2020-03-31,USD,477806780000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2020-03-31,INR,108003200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_GLD,0,2020-03-31,USD,30578160000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_RES_TRN_POS,0,2020-03-31,USD,3583300000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2020-03-31,USD,1432600000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_FR_CURR_ASS,0,2020-03-31,USD,442212720000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_TTL,0,2020-02-29,INR,34729794200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_GLD,0,2020-02-29,USD,29896830000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2020-02-29,INR,103588100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2020-02-29,USD,1435440000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_FR_CURR_ASS,0,2020-02-29,USD,446318290000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_FR_CURR_ASS,0,2020-02-29,INR,32208426200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_TTL,0,2020-02-29,USD,481256130000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2020-02-29,SDR,1045260000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_GLD,0,2020-02-29,INR,2157495799999.9998
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_RES_TRN_POS,0,2020-02-29,INR,260284100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_RES_TRN_POS,0,2020-02-29,USD,3605570000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_TTL,0,2020-01-31,INR,33631449600000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_GLD,0,2020-01-31,USD,28997490000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_RES_TRN_POS,0,2020-01-31,INR,258521699999.99997
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_GLD,0,2020-01-31,INR,2069196700000.0002
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_FR_CURR_ASS,0,2020-01-31,INR,31201056600000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_FR_CURR_ASS,0,2020-01-31,USD,437248020000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_RES_TRN_POS,0,2020-01-31,USD,3615200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_TTL,0,2020-01-31,USD,471299580000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2020-01-31,USD,1438870000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2020-01-31,INR,102674599999.99998
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2020-01-31,SDR,1045760000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_RES_TRN_POS,0,2019-12-31,INR,264191100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_TTL,0,2019-12-31,USD,459863190000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_FR_CURR_ASS,0,2019-12-31,INR,30456194200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_RES_TRN_POS,0,2019-12-31,USD,3706700000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_TTL,0,2019-12-31,INR,32809177700000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_GLD,0,2019-12-31,INR,1985618100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_GLD,0,2019-12-31,USD,27830780000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_FR_CURR_ASS,0,2019-12-31,USD,426879600000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2019-12-31,USD,1446110000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2019-12-31,SDR,1045760000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2019-12-31,INR,103174300000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_RES_TRN_POS,0,2019-11-30,INR,260282500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_GLD,0,2019-11-30,USD,26748760000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_FR_CURR_ASS,0,2019-11-30,USD,419445200000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_TTL,0,2019-11-30,USD,451258560000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2019-11-30,USD,1435730000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_TTL,0,2019-11-30,INR,32371758900000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2019-11-30,SDR,1045760000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2019-11-30,INR,102994500000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_FR_CURR_ASS,0,2019-11-30,INR,30089614000000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_RES_TRN_POS,0,2019-11-30,USD,3628870000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_GLD,0,2019-11-30,INR,1918867900000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_RES_TRN_POS,0,2019-10-31,INR,258173100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2019-10-31,SDR,1046310000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_TTL,0,2019-10-31,INR,31591602900000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2019-10-31,USD,1440410000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_SDR,0,2019-10-31,INR,102234100000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_RES_TRN_POS,0,2019-10-31,USD,3646024000
RBI:FR_EXG_RESV_M_RN(1.0),N_A,M,2020,2019,FER_GLD,0,2019-10-31,USD,27011767000
