DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_MAJ_FR_EXC_RES_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-07-28,INR,49671380000000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-07-28,INR,44034213800000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-07-21,INR,3738615200000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-07-21,INR,49754310000000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-07-21,USD,18473670000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-07-21,INR,44075392200000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-07-21,SDR,13673570000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-07-21,USD,45613840000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-07-21,USD,5195650000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-07-21,USD,607035000000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-07-21,INR,1514144500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-07-21,INR,426156300000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-07-21,USD,537752030000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-07-14,USD,18484480000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-07-14,INR,424838600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-07-14,USD,609022250000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-07-14,USD,5174520000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-07-14,INR,50040168099999.99
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-07-14,USD,45197200000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-07-14,USD,540166050000.00006
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-07-14,INR,3713641200000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-07-14,INR,1518782800000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-07-14,INR,44382905500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-07-14,SDR,13673570000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-07-07,USD,18234520000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-07-07,SDR,13673570000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-07-07,USD,5016950000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-07-07,USD,528967860000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-07-07,INR,43767435300000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-07-07,INR,414787800000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-07-07,USD,44060370000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-07-07,INR,1508746099999.9998
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-07-07,USD,596279700000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-07-07,INR,3645607900000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-07-07,INR,49336577100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-06-30,INR,48816021800000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-06-30,USD,527978590000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-06-30,INR,43313567200000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-06-30,INR,3595851500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-30,SDR,13673570000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-06-30,INR,410345800000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-30,INR,1496257300000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-06-30,USD,5001610000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-06-30,USD,595051380000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-30,USD,18238900000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-06-30,USD,43832280000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-06-23,INR,48664408100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-06-23,USD,44304160000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-06-23,USD,593197720000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-23,INR,1504077600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-06-23,INR,420097700000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-06-23,INR,43105639400000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-23,SDR,13673570000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-06-23,USD,525439530000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-23,USD,18334070000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-06-23,USD,5119960000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-06-23,INR,3634593400000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-06-16,USD,596098370000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-16,SDR,13673570000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-06-16,INR,421585100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-16,INR,1495306200000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-06-16,INR,3691280900000.0005
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-06-16,INR,43234891700000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-06-16,INR,48843063900000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-06-16,USD,5148600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-16,USD,18249150000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-06-16,USD,45049460000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-06-16,USD,527651160000.00006
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-06-09,INR,3741593600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-06-09,INR,48961391400000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-09,INR,1499739400000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-06-09,USD,5115000000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-06-09,USD,525072860000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-09,USD,18187080000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-06-09,USD,45373660000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-09,SDR,13673570000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-06-09,INR,421604800000.00006
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-06-09,USD,593748600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-06-09,INR,43298453600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-06-02,USD,595066540000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-06-02,USD,5122880000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-06-02,USD,526200990000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-06-02,INR,43305289500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-02,INR,1496636000000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-06-02,INR,48972886200000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-02,SDR,13673570000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-06-02,INR,3749258300000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-06-02,USD,45557100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-06-02,USD,18185570000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-06-02,INR,421702400000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-05-26,USD,18191590000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-05-26,INR,422951500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-05-26,USD,520930630000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-05-26,USD,44902250000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-05-26,INR,43012981400000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-05-26,SDR,13673570000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-05-26,INR,1502070500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-05-26,USD,5113160000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-05-26,INR,48645560100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-05-26,USD,589137630000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-05-26,INR,3707556700000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-05-19,USD,45126780000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-05-19,INR,49054624300000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-05-19,USD,524944500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-05-19,USD,18275680000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-05-19,USD,593476630000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-05-19,SDR,13673570000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-05-19,USD,5129670000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-05-19,INR,424218300000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-05-19,INR,1510594600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-05-19,INR,43389812500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-05-19,INR,3729998900000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-05-12,INR,1512896600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-05-12,INR,424312100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-05-12,INR,49261213300000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-05-12,USD,529598410000.00006
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-05-12,USD,599528810000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-05-12,USD,5164420000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-05-12,SDR,13673570000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-05-12,USD,18412550000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-05-12,INR,43515301000000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-05-12,INR,3808703600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-05-12,USD,46353430000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-05-05,USD,595976170000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-05-05,SDR,13667330000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-05-05,INR,424391000000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-05-05,INR,1509184300000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-05-05,USD,526021350000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-05-05,USD,5192260000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-05-05,USD,46315490000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-05-05,INR,43034648500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-05-05,INR,3789144200000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-05-05,INR,48757368000000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-05-05,USD,18447070000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-04-28,INR,3736478300000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-04-28,INR,423002100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-04-28,USD,45656730000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-04-28,USD,588779850000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-04-28,USD,18465930000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-04-28,USD,519484930000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-04-28,INR,48184572100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-04-28,INR,1511224000000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-04-28,USD,5172260000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-04-28,SDR,13667330000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-04-28,INR,42513867699999.99
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-04-21,USD,5176370000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-04-21,SDR,13667330000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-04-21,INR,42242438099999.99
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-04-21,USD,514489130000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-04-21,INR,1513294900000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-04-21,USD,584247670000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-04-21,USD,46151090000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-04-21,INR,3789262600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-04-21,USD,18431080000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-04-21,INR,425260100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-04-21,INR,47970255700000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-04-14,USD,5190110000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-04-14,SDR,13667330000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-04-14,USD,516634890000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-04-14,INR,42291214800000.01
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-04-14,INR,48003695800000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-04-14,USD,586411900000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-04-14,INR,1507160900000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-04-14,INR,425462000000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-04-14,USD,46175230000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-04-14,INR,3779858100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-04-14,USD,18411670000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-04-07,INR,3824465400000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-04-07,INR,42132557200000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-04-07,INR,424463100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_GLD,0,2023-04-07,USD,46696030000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-04-07,INR,47892559800000.01
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_RES_TRN_POS,0,2023-04-07,USD,5177940000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-04-07,USD,18449940000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_TTL,0,2023-04-07,USD,584754780000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-04-07,SDR,13667330000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_SDR,0,2023-04-07,INR,1511074100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2024,2023,FER_FR_CURR_ASS,0,2023-04-07,USD,514430870000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_TTL,0,2023-03-31,INR,47542645300000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_GLD,0,2023-03-31,USD,45200310000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_TTL,0,2023-03-31,USD,578449150000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_GLD,0,2023-03-31,INR,3714995500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_FR_CURR_ASS,0,2023-03-31,USD,509691300000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_RES_TRN_POS,0,2023-03-31,INR,424684900000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-31,SDR,13667330000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-31,USD,18392120000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_FR_CURR_ASS,0,2023-03-31,INR,41891323900000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-31,INR,1511641000000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_RES_TRN_POS,0,2023-03-31,USD,5165420000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-24,USD,18419320000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_RES_TRN_POS,0,2023-03-24,USD,5151440000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-24,INR,1519229200000.0002
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_GLD,0,2023-03-24,INR,3751173200000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_RES_TRN_POS,0,2023-03-24,INR,423643399999.99994
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_FR_CURR_ASS,0,2023-03-24,USD,509727730000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_TTL,0,2023-03-24,USD,578778170000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_FR_CURR_ASS,0,2023-03-24,INR,42042445100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_TTL,0,2023-03-24,INR,47736490900000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_GLD,0,2023-03-24,USD,45479680000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-24,SDR,13667330000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-17,USD,18218680000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_TTL,0,2023-03-17,INR,47275021700000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-17,SDR,13667330000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_FR_CURR_ASS,0,2023-03-17,INR,41708246200000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_FR_CURR_ASS,0,2023-03-17,USD,505348060000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_TTL,0,2023-03-17,USD,572800760000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_GLD,0,2023-03-17,INR,3640513300000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_GLD,0,2023-03-17,USD,44109420000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_RES_TRN_POS,0,2023-03-17,INR,422607100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_RES_TRN_POS,0,2023-03-17,USD,5124600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-17,INR,1503655100000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-10,SDR,13667330000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-10,USD,18120690000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_GLD,0,2023-03-10,INR,3439607600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-10,INR,1486733800000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_RES_TRN_POS,0,2023-03-10,USD,5096040000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_FR_CURR_ASS,0,2023-03-10,USD,494862960000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_TTL,0,2023-03-10,INR,45945916800000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_FR_CURR_ASS,0,2023-03-10,INR,40601625500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_RES_TRN_POS,0,2023-03-10,INR,417949900000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_TTL,0,2023-03-10,USD,560002500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_GLD,0,2023-03-10,USD,41922810000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_RES_TRN_POS,0,2023-03-03,INR,420100000000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_GLD,0,2023-03-03,USD,42032690000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-03,INR,1489930600000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_SDR,0,2023-03-03,SDR,13667330000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_GLD,0,2023-03-03,INR,3445953500000
RBI:FR_EXG_RESV_RN(1.0),N_A,W,2023,2022,FER_TTL,0,2023-03-03,USD,562399800000
