DATAFLOW,AUDST,COMP_COUNT,FREQ,IND_CLASF_RN,PERF_IND_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,EBT_BEFORE_NOP,2015,2014,0,2014-06-30,INR,53955900000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,EBT_BEFORE_NOP,2015,2014,0,2014-06-30,PT,25.519996091742
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,EXPD,2015,2014,0,2014-06-30,INR,557242800000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,EXPD,2015,2014,0,2014-06-30,PT,-3.701088463941
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,EXPD_OTH,2015,2014,0,2014-06-30,PT,427033200000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,EXPD_PNF,2015,2014,0,2014-06-30,INR,39204900000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,EXPD_PNF,2015,2014,0,2014-06-30,PT,8.312198518076
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,EXPD_RAW_MATR,2015,2014,0,2014-06-30,INR,44148100000.00001
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,EXPD_RAW_MATR,2015,2014,0,2014-06-30,PT,8.259461156109
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,EXPD_STAFF_COST,2015,2014,0,2014-06-30,INR,46856600000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,EXPD_STAFF_COST,2015,2014,0,2014-06-30,PT,9.043138696833
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,GROSS_PFT_EBIT,2015,2014,0,2014-06-30,INR,95325900000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,GROSS_PFT_EBIT,2015,2014,0,2014-06-30,PT,6.955131441651
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,INT,2015,2014,0,2014-06-30,INR,41370000000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,INT,2015,2014,0,2014-06-30,PT,-10.34023896266
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,NET_PFT,2015,2014,0,2014-06-30,INR,44806899999.99999
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,NET_PFT,2015,2014,0,2014-06-30,PT,49.193712187049
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,OPR_PFT,2015,2014,0,2014-06-30,INR,132943700000.00002
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,OPR_PFT,2015,2014,0,2014-06-30,PT,9.030659611391
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,OTH_INC,2015,2014,0,2014-06-30,INR,21543000000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,OTH_INC,2015,2014,0,2014-06-30,PT,-5.794534744907
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,SALES,2015,2014,0,2014-06-30,INR,688822700000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,SALES,2015,2014,0,2014-06-30,PT,-1.102765456311
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,TAX_PROV,2015,2014,0,2014-06-30,INR,18372800000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,433,QFY,ICC_SRV_NON_IT,TAX_PROV,2015,2014,0,2014-06-30,PT,30.935938825106
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,DEPRC,2015,2014,0,2014-09-30,INR,184105700000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,DEPRC,2015,2014,0,2014-09-30,PT,2.976896637553
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EBITDA,2015,2014,0,2014-09-30,INR,775975800000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EBITDA,2015,2014,0,2014-09-30,PT,9.733820721305
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EBT_BEFORE_NOP,2015,2014,0,2014-09-30,INR,403538100000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EBT_BEFORE_NOP,2015,2014,0,2014-09-30,PT,16.699967118876
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EXPD,2015,2014,0,2014-09-30,INR,5270384300000.001
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EXPD,2015,2014,0,2014-09-30,PT,3.512010514482
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EXPD_OTH,2015,2014,0,2014-09-30,INR,1435697200000.001
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EXPD_PNF,2015,2014,0,2014-09-30,INR,167506200000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EXPD_PNF,2015,2014,0,2014-09-30,PT,10.539246579184
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EXPD_RAW_MATR,2015,2014,0,2014-09-30,INR,3374388000000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EXPD_RAW_MATR,2015,2014,0,2014-09-30,PT,3.019362818212
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EXPD_STAFF_COST,2015,2014,0,2014-09-30,INR,292792900000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,EXPD_STAFF_COST,2015,2014,0,2014-09-30,PT,11.310576966211
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,GROSS_PFT_EBIT,2015,2014,0,2014-09-30,INR,591870100000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,GROSS_PFT_EBIT,2015,2014,0,2014-09-30,PT,12.020190014312
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,INT,2015,2014,0,2014-09-30,INR,188332000000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,INT,2015,2014,0,2014-09-30,PT,3.156558256572
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,NET_PFT,2015,2014,0,2014-09-30,INR,281374900000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,NET_PFT,2015,2014,0,2014-09-30,PT,21.644438853085
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,OPR_PFT,2015,2014,0,2014-09-30,INR,648522200000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,OPR_PFT,2015,2014,0,2014-09-30,PT,7.89808580208
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,OTH_INC,2015,2014,0,2014-09-30,INR,127453600000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,OTH_INC,2015,2014,0,2014-09-30,PT,20.133844834249
