DATAFLOW,AUDST,COMP_COUNT,FREQ,PERF_IND_RN,PUC_CLS_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,520,AFY,GROSS_PFT_EBIT,10_TO_15,2018,2017,0,2018-03-31,PT,19.2517
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,GROSS_PFT_EBIT,15_TO_25,2018,2017,0,2018-03-31,PT,3.131
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,GROSS_PFT_EBIT,25_N_ABOVE,2018,2017,0,2018-03-31,PT,4.9138
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,GROSS_PFT_EBIT,5_TO_10,2018,2017,0,2018-03-31,PT,2.8705
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,GROSS_PFT_EBIT,ALL_COMP,2018,2017,0,2018-03-31,PT,5.2275
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,GROSS_PFT_EBIT,LES_THN_5,2018,2017,0,2018-03-31,PT,2.397
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,520,AFY,INT,10_TO_15,2018,2017,0,2018-03-31,PT,-0.3273
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,INT,15_TO_25,2018,2017,0,2018-03-31,PT,-7.5977
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,INT,25_N_ABOVE,2018,2017,0,2018-03-31,PT,1.5328
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,INT,5_TO_10,2018,2017,0,2018-03-31,PT,0.3911
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,INT,ALL_COMP,2018,2017,0,2018-03-31,PT,0.813
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,INT,LES_THN_5,2018,2017,0,2018-03-31,PT,-2.0776
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,520,AFY,NET_PFT,10_TO_15,2018,2017,0,2018-03-31,PT,43.0883
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,NET_PFT,15_TO_25,2018,2017,0,2018-03-31,PT,-6.9511
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,NET_PFT,25_N_ABOVE,2018,2017,0,2018-03-31,PT,-1.7663
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,NET_PFT,5_TO_10,2018,2017,0,2018-03-31,PT,5.5966
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,NET_PFT,ALL_COMP,2018,2017,0,2018-03-31,PT,-0.275
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,NET_PFT,LES_THN_5,2018,2017,0,2018-03-31,PT,2.6731
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,520,AFY,OPR_PFT,10_TO_15,2018,2017,0,2018-03-31,PT,3.2913
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,OPR_PFT,15_TO_25,2018,2017,0,2018-03-31,PT,0.0747
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,OPR_PFT,25_N_ABOVE,2018,2017,0,2018-03-31,PT,5.8266
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,OPR_PFT,5_TO_10,2018,2017,0,2018-03-31,PT,2.9699
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,OPR_PFT,ALL_COMP,2018,2017,0,2018-03-31,PT,5.2312
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,OPR_PFT,LES_THN_5,2018,2017,0,2018-03-31,PT,1.8336
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,520,AFY,OTH_INC,10_TO_15,2018,2017,0,2018-03-31,PT,87.5787
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,OTH_INC,15_TO_25,2018,2017,0,2018-03-31,PT,29.222
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,OTH_INC,25_N_ABOVE,2018,2017,0,2018-03-31,PT,-0.9834
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,OTH_INC,5_TO_10,2018,2017,0,2018-03-31,PT,4.4147
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,OTH_INC,ALL_COMP,2018,2017,0,2018-03-31,PT,3.4851
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,OTH_INC,LES_THN_5,2018,2017,0,2018-03-31,PT,12.2973
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,520,AFY,PUC_SHARE,10_TO_15,2018,2017,0,2018-03-31,PT,4.0908
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,PUC_SHARE,15_TO_25,2018,2017,0,2018-03-31,PT,5.7678
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,PUC_SHARE,25_N_ABOVE,2018,2017,0,2018-03-31,PT,85.7719
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,PUC_SHARE,5_TO_10,2018,2017,0,2018-03-31,PT,3.0266
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,PUC_SHARE,ALL_COMP,2018,2017,0,2018-03-31,PT,100.0
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,PUC_SHARE,LES_THN_5,2018,2017,0,2018-03-31,PT,1.3428
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,520,AFY,SALES,10_TO_15,2018,2017,0,2018-03-31,PT,10.8785
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,SALES,15_TO_25,2018,2017,0,2018-03-31,PT,7.9693
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,SALES,25_N_ABOVE,2018,2017,0,2018-03-31,PT,9.9314
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,SALES,5_TO_10,2018,2017,0,2018-03-31,PT,8.3115
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,SALES,ALL_COMP,2018,2017,0,2018-03-31,PT,9.7845
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,SALES,LES_THN_5,2018,2017,0,2018-03-31,PT,12.0637
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,520,AFY,SAL_SHARE,10_TO_15,2018,2017,0,2018-03-31,PT,4.9504
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,SAL_SHARE,15_TO_25,2018,2017,0,2018-03-31,PT,8.8453
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,SAL_SHARE,25_N_ABOVE,2018,2017,0,2018-03-31,PT,80.6438
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,SAL_SHARE,5_TO_10,2018,2017,0,2018-03-31,PT,3.5656
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,SAL_SHARE,ALL_COMP,2018,2017,0,2018-03-31,PT,100.0
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,SAL_SHARE,LES_THN_5,2018,2017,0,2018-03-31,PT,1.9949
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,520,AFY,TAX_PROV,10_TO_15,2018,2017,0,2018-03-31,PT,18.2762
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,TAX_PROV,15_TO_25,2018,2017,0,2018-03-31,PT,10.083
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,TAX_PROV,25_N_ABOVE,2018,2017,0,2018-03-31,PT,15.0014
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,TAX_PROV,5_TO_10,2018,2017,0,2018-03-31,PT,17.8439
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,TAX_PROV,ALL_COMP,2018,2017,0,2018-03-31,PT,14.712
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,TAX_PROV,LES_THN_5,2018,2017,0,2018-03-31,PT,3.8775
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,DEPRC,10_TO_15,2019,2018,0,2019-03-31,PT,10.3726
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,DEPRC,15_TO_25,2019,2018,0,2019-03-31,PT,4.4916
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,DEPRC,25_N_ABOVE,2019,2018,0,2019-03-31,PT,7.0125
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,DEPRC,5_TO_10,2019,2018,0,2019-03-31,PT,4.3278
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,DEPRC,ALL_COMP,2019,2018,0,2019-03-31,PT,6.941
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,DEPRC,LES_THN_5,2019,2018,0,2019-03-31,PT,8.5124
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,EBITDA,10_TO_15,2019,2018,0,2019-03-31,PT,-2.8506
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,EBITDA,15_TO_25,2019,2018,0,2019-03-31,PT,4.2156
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,EBITDA,25_N_ABOVE,2019,2018,0,2019-03-31,PT,13.635
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,EBITDA,5_TO_10,2019,2018,0,2019-03-31,PT,12.2476
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,EBITDA,ALL_COMP,2019,2018,0,2019-03-31,PT,12.2794
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,EBITDA,LES_THN_5,2019,2018,0,2019-03-31,PT,8.529
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,EXPD,10_TO_15,2019,2018,0,2019-03-31,PT,13.7408
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,EXPD,15_TO_25,2019,2018,0,2019-03-31,PT,12.1481
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,EXPD,25_N_ABOVE,2019,2018,0,2019-03-31,PT,16.0066
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,EXPD,5_TO_10,2019,2018,0,2019-03-31,PT,13.0612
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,EXPD,ALL_COMP,2019,2018,0,2019-03-31,PT,15.3194
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,EXPD,LES_THN_5,2019,2018,0,2019-03-31,PT,11.0326
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,GROSS_PFT_EBIT,10_TO_15,2019,2018,0,2019-03-31,PT,-6.151
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,GROSS_PFT_EBIT,15_TO_25,2019,2018,0,2019-03-31,PT,4.1424
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,GROSS_PFT_EBIT,25_N_ABOVE,2019,2018,0,2019-03-31,PT,15.3746
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,GROSS_PFT_EBIT,5_TO_10,2019,2018,0,2019-03-31,PT,14.3385
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,GROSS_PFT_EBIT,ALL_COMP,2019,2018,0,2019-03-31,PT,13.6848
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,GROSS_PFT_EBIT,LES_THN_5,2019,2018,0,2019-03-31,PT,8.535
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,INT,10_TO_15,2019,2018,0,2019-03-31,PT,17.0222
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,INT,15_TO_25,2019,2018,0,2019-03-31,PT,-0.4669
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,INT,25_N_ABOVE,2019,2018,0,2019-03-31,PT,1.4233
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,INT,5_TO_10,2019,2018,0,2019-03-31,PT,6.3235
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,INT,ALL_COMP,2019,2018,0,2019-03-31,PT,2.0477
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,INT,LES_THN_5,2019,2018,0,2019-03-31,PT,2.1569
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,NET_PFT,10_TO_15,2019,2018,0,2019-03-31,PT,-14.9907
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,NET_PFT,15_TO_25,2019,2018,0,2019-03-31,PT,7.1118
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,NET_PFT,25_N_ABOVE,2019,2018,0,2019-03-31,PT,43.2345
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,NET_PFT,5_TO_10,2019,2018,0,2019-03-31,PT,15.3993
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,NET_PFT,ALL_COMP,2019,2018,0,2019-03-31,PT,36.158
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,NET_PFT,LES_THN_5,2019,2018,0,2019-03-31,PT,25.9005
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,OPR_PFT,10_TO_15,2019,2018,0,2019-03-31,PT,7.9749
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,OPR_PFT,15_TO_25,2019,2018,0,2019-03-31,PT,3.276
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,OPR_PFT,25_N_ABOVE,2019,2018,0,2019-03-31,PT,11.0308
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,OPR_PFT,5_TO_10,2019,2018,0,2019-03-31,PT,14.3017
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,OPR_PFT,ALL_COMP,2019,2018,0,2019-03-31,PT,10.4592
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,OPR_PFT,LES_THN_5,2019,2018,0,2019-03-31,PT,8.7717
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,OTH_INC,10_TO_15,2019,2018,0,2019-03-31,PT,-36.3735
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,OTH_INC,15_TO_25,2019,2018,0,2019-03-31,PT,9.2436
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,OTH_INC,25_N_ABOVE,2019,2018,0,2019-03-31,PT,26.5255
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,OTH_INC,5_TO_10,2019,2018,0,2019-03-31,PT,3.6167
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,OTH_INC,ALL_COMP,2019,2018,0,2019-03-31,PT,21.0985
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,OTH_INC,LES_THN_5,2019,2018,0,2019-03-31,PT,7.393
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,PUC_SHARE,10_TO_15,2019,2018,0,2019-03-31,PT,4.1774
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,PUC_SHARE,15_TO_25,2019,2018,0,2019-03-31,PT,5.7064
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,PUC_SHARE,25_N_ABOVE,2019,2018,0,2019-03-31,PT,85.8846
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,PUC_SHARE,5_TO_10,2019,2018,0,2019-03-31,PT,2.9562
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,PUC_SHARE,ALL_COMP,2019,2018,0,2019-03-31,PT,100.0
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,PUC_SHARE,LES_THN_5,2019,2018,0,2019-03-31,PT,1.2754
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,SALES,10_TO_15,2019,2018,0,2019-03-31,PT,11.9483
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,SALES,15_TO_25,2019,2018,0,2019-03-31,PT,10.726
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,SALES,25_N_ABOVE,2019,2018,0,2019-03-31,PT,14.5999
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,SALES,5_TO_10,2019,2018,0,2019-03-31,PT,12.8678
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,SALES,ALL_COMP,2019,2018,0,2019-03-31,PT,13.9524
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,SALES,LES_THN_5,2019,2018,0,2019-03-31,PT,8.7489
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,SAL_SHARE,10_TO_15,2019,2018,0,2019-03-31,PT,5.1673
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,SAL_SHARE,15_TO_25,2019,2018,0,2019-03-31,PT,8.6952
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,SAL_SHARE,25_N_ABOVE,2019,2018,0,2019-03-31,PT,81.2133
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,SAL_SHARE,5_TO_10,2019,2018,0,2019-03-31,PT,3.2072
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,SAL_SHARE,ALL_COMP,2019,2018,0,2019-03-31,PT,100.0
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,SAL_SHARE,LES_THN_5,2019,2018,0,2019-03-31,PT,1.717
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,TAX_PROV,10_TO_15,2019,2018,0,2019-03-31,PT,-12.8417
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,TAX_PROV,15_TO_25,2019,2018,0,2019-03-31,PT,12.0629
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,TAX_PROV,25_N_ABOVE,2019,2018,0,2019-03-31,PT,17.7834
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,TAX_PROV,5_TO_10,2019,2018,0,2019-03-31,PT,10.0666
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,TAX_PROV,ALL_COMP,2019,2018,0,2019-03-31,PT,15.7291
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,TAX_PROV,LES_THN_5,2019,2018,0,2019-03-31,PT,-5.4734
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,DEPRC,10_TO_15,2020,2019,0,2020-03-31,PT,20.9612
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,DEPRC,15_TO_25,2020,2019,0,2020-03-31,PT,16.2761
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,DEPRC,25_N_ABOVE,2020,2019,0,2020-03-31,PT,26.1111
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,648,AFY,DEPRC,5_TO_10,2020,2019,0,2020-03-31,PT,12.8765
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3064,AFY,DEPRC,ALL_COMP,2020,2019,0,2020-03-31,PT,24.9596
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,627,AFY,DEPRC,LES_THN_5,2020,2019,0,2020-03-31,PT,14.1575
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,EBITDA,10_TO_15,2020,2019,0,2020-03-31,PT,-9.0768
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,EBITDA,15_TO_25,2020,2019,0,2020-03-31,PT,3.3282
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,EBITDA,25_N_ABOVE,2020,2019,0,2020-03-31,PT,-3.2797
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,648,AFY,EBITDA,5_TO_10,2020,2019,0,2020-03-31,PT,-11.6946
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3064,AFY,EBITDA,ALL_COMP,2020,2019,0,2020-03-31,PT,-3.2526
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,627,AFY,EBITDA,LES_THN_5,2020,2019,0,2020-03-31,PT,-3.284
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,EXPD,10_TO_15,2020,2019,0,2020-03-31,PT,-3.8666
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,EXPD,15_TO_25,2020,2019,0,2020-03-31,PT,-5.8124
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,EXPD,25_N_ABOVE,2020,2019,0,2020-03-31,PT,-4.9384
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,648,AFY,EXPD,5_TO_10,2020,2019,0,2020-03-31,PT,-10.0023
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3064,AFY,EXPD,ALL_COMP,2020,2019,0,2020-03-31,PT,-5.1632
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,627,AFY,EXPD,LES_THN_5,2020,2019,0,2020-03-31,PT,-6.4174
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,GROSS_PFT_EBIT,10_TO_15,2020,2019,0,2020-03-31,PT,-16.8307
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,GROSS_PFT_EBIT,15_TO_25,2020,2019,0,2020-03-31,PT,-0.1435
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,GROSS_PFT_EBIT,25_N_ABOVE,2020,2019,0,2020-03-31,PT,-11.2612
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,648,AFY,GROSS_PFT_EBIT,5_TO_10,2020,2019,0,2020-03-31,PT,-18.0379
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3064,AFY,GROSS_PFT_EBIT,ALL_COMP,2020,2019,0,2020-03-31,PT,-10.9117
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,627,AFY,GROSS_PFT_EBIT,LES_THN_5,2020,2019,0,2020-03-31,PT,-9.6942
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,INT,10_TO_15,2020,2019,0,2020-03-31,PT,10.0338
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,INT,15_TO_25,2020,2019,0,2020-03-31,PT,2.5839
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,INT,25_N_ABOVE,2020,2019,0,2020-03-31,PT,14.7724
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,648,AFY,INT,5_TO_10,2020,2019,0,2020-03-31,PT,3.2124
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3064,AFY,INT,ALL_COMP,2020,2019,0,2020-03-31,PT,13.6271
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,627,AFY,INT,LES_THN_5,2020,2019,0,2020-03-31,PT,4.6084
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,NET_PFT,10_TO_15,2020,2019,0,2020-03-31,PT,-21.0845
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,NET_PFT,15_TO_25,2020,2019,0,2020-03-31,PT,15.7293
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,NET_PFT,25_N_ABOVE,2020,2019,0,2020-03-31,PT,-67.5205
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,648,AFY,NET_PFT,5_TO_10,2020,2019,0,2020-03-31,PT,-26.1081
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3064,AFY,NET_PFT,ALL_COMP,2020,2019,0,2020-03-31,PT,-58.7362
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,627,AFY,NET_PFT,LES_THN_5,2020,2019,0,2020-03-31,PT,0.8745
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,OPR_PFT,10_TO_15,2020,2019,0,2020-03-31,PT,-11.8368
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,OPR_PFT,15_TO_25,2020,2019,0,2020-03-31,PT,4.2297
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,OPR_PFT,25_N_ABOVE,2020,2019,0,2020-03-31,PT,-3.8209
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,648,AFY,OPR_PFT,5_TO_10,2020,2019,0,2020-03-31,PT,-15.6466
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3064,AFY,OPR_PFT,ALL_COMP,2020,2019,0,2020-03-31,PT,-3.8544
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,627,AFY,OPR_PFT,LES_THN_5,2020,2019,0,2020-03-31,PT,-4.1464
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,OTH_INC,10_TO_15,2020,2019,0,2020-03-31,PT,6.8779
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,OTH_INC,15_TO_25,2020,2019,0,2020-03-31,PT,-1.514
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,OTH_INC,25_N_ABOVE,2020,2019,0,2020-03-31,PT,-0.7973
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,648,AFY,OTH_INC,5_TO_10,2020,2019,0,2020-03-31,PT,7.1264
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,3064,AFY,OTH_INC,ALL_COMP,2020,2019,0,2020-03-31,PT,-0.4429
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,627,AFY,OTH_INC,LES_THN_5,2020,2019,0,2020-03-31,PT,0.9759
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,PUC_SHARE,10_TO_15,2020,2019,0,2020-03-31,PT,3.6577
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,PUC_SHARE,15_TO_25,2020,2019,0,2020-03-31,PT,4.7938
RBI:PRF_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,PUC_SHARE,25_N_ABOVE,2020,2019,0,2020-03-31,PT,88.1021
