DATAFLOW,AUDST,COMP_COUNT,FREQ,REPYEAREND,REPYEARSTART,SALE_SZ_CLS_RN,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,509,AFY,2018,2017,100_N_ABOVE,OTH_INC_NET_PFT,0,2018-03-31,RPT,38.9409
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,509,AFY,2018,2017,100_N_ABOVE,SC_TO_SAL,0,2018-03-31,RPT,10.4889
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,509,AFY,2018,2017,100_N_ABOVE,TAX_PROV_TO_EBT,0,2018-03-31,RPT,24.1241
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,2018,2017,100_TO_500,CORM_TO_SAL,0,2018-03-31,RPT,55.6007
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,2018,2017,100_TO_500,CSH_CVG_RATIO,0,2018-03-31,RPT,1.958503
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,2018,2017,100_TO_500,EBITDA_TO_SAL,0,2018-03-31,RPT,11.8651
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,2018,2017,100_TO_500,EBIT_TO_SAL,0,2018-03-31,RPT,7.8837
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,2018,2017,100_TO_500,INT_BURDEN,0,2018-03-31,RPT,76.845
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,2018,2017,100_TO_500,INT_CVG,0,2018-03-31,RPT,1.301321
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,2018,2017,100_TO_500,INT_TO_SAL,0,2018-03-31,RPT,6.0582
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,2018,2017,100_TO_500,NET_PFT_TO_SAL,0,2018-03-31,RPT,-0.6322
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,2018,2017,100_TO_500,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,8.4882
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,2018,2017,100_TO_500,SC_TO_SAL,0,2018-03-31,RPT,10.6588
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,2018,2017,100_TO_500,TAX_PROV_TO_EBT,0,2018-03-31,RPT,27.0848
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,2018,2017,25_TO_50,CORM_TO_SAL,0,2018-03-31,RPT,49.6108
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,2018,2017,25_TO_50,CSH_CVG_RATIO,0,2018-03-31,RPT,1.089713
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,2018,2017,25_TO_50,EBITDA_TO_SAL,0,2018-03-31,RPT,11.0496
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,2018,2017,25_TO_50,EBIT_TO_SAL,0,2018-03-31,RPT,6.0976
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,2018,2017,25_TO_50,INT_CVG,0,2018-03-31,RPT,0.60134
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,2018,2017,25_TO_50,INT_TO_SAL,0,2018-03-31,RPT,10.14
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,2018,2017,25_TO_50,NET_PFT_TO_SAL,0,2018-03-31,RPT,-10.4121
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,2018,2017,25_TO_50,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,0.875
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,2018,2017,25_TO_50,SC_TO_SAL,0,2018-03-31,RPT,12.7001
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,2018,2017,25_TO_50,TAX_PROV_TO_EBT,0,2018-03-31,RPT,24.1382
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,2018,2017,500_TO_1000,CORM_TO_SAL,0,2018-03-31,RPT,52.2378
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,2018,2017,500_TO_1000,CSH_CVG_RATIO,0,2018-03-31,RPT,3.290415
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,2018,2017,500_TO_1000,EBITDA_TO_SAL,0,2018-03-31,RPT,15.5519
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,2018,2017,500_TO_1000,EBIT_TO_SAL,0,2018-03-31,RPT,11.96
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,2018,2017,500_TO_1000,INT_BURDEN,0,2018-03-31,RPT,39.5186
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,2018,2017,500_TO_1000,INT_CVG,0,2018-03-31,RPT,2.530457
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,2018,2017,500_TO_1000,INT_TO_SAL,0,2018-03-31,RPT,4.7264
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,2018,2017,500_TO_1000,NET_PFT_TO_SAL,0,2018-03-31,RPT,1.6533
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,2018,2017,500_TO_1000,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,10.8565
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,2018,2017,500_TO_1000,SC_TO_SAL,0,2018-03-31,RPT,9.4489
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,2018,2017,500_TO_1000,TAX_PROV_TO_EBT,0,2018-03-31,RPT,24.0434
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,2018,2017,50_TO_100,CORM_TO_SAL,0,2018-03-31,RPT,53.3711
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,2018,2017,50_TO_100,CSH_CVG_RATIO,0,2018-03-31,RPT,0.180815
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,2018,2017,50_TO_100,EBITDA_TO_SAL,0,2018-03-31,RPT,1.492
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,2018,2017,50_TO_100,EBIT_TO_SAL,0,2018-03-31,RPT,-3.7586
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,2018,2017,50_TO_100,INT_TO_SAL,0,2018-03-31,RPT,8.2513
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,2018,2017,50_TO_100,NET_PFT_TO_SAL,0,2018-03-31,RPT,-15.3851
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,2018,2017,50_TO_100,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,-3.3634
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,2018,2017,50_TO_100,SC_TO_SAL,0,2018-03-31,RPT,12.2485
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,2018,2017,50_TO_100,TAX_PROV_TO_EBT,0,2018-03-31,RPT,26.4513
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,2018,2017,ALL_COMP,CORM_TO_SAL,0,2018-03-31,RPT,50.0742
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,2018,2017,ALL_COMP,CSH_CVG_RATIO,0,2018-03-31,RPT,5.154412
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,2018,2017,ALL_COMP,EBITDA_TO_SAL,0,2018-03-31,RPT,18.55
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,2018,2017,ALL_COMP,EBIT_TO_SAL,0,2018-03-31,RPT,14.5016
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,2018,2017,ALL_COMP,INT_BURDEN,0,2018-03-31,RPT,24.817
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,2018,2017,ALL_COMP,INT_CVG,0,2018-03-31,RPT,4.029495
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,2018,2017,ALL_COMP,INT_TO_SAL,0,2018-03-31,RPT,3.5989
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,2018,2017,ALL_COMP,NET_PFT_TO_SAL,0,2018-03-31,RPT,6.7422
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,2018,2017,ALL_COMP,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,15.3205
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,2018,2017,ALL_COMP,OTH_INC_NET_PFT,0,2018-03-31,RPT,47.9002
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,2018,2017,ALL_COMP,SC_TO_SAL,0,2018-03-31,RPT,10.4788
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,2018,2017,ALL_COMP,TAX_PROV_TO_EBT,0,2018-03-31,RPT,24.2233
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,944,AFY,2018,2017,LES_CLS_THAN_25,CORM_TO_SAL,0,2018-03-31,RPT,53.7291
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,944,AFY,2018,2017,LES_CLS_THAN_25,EBITDA_TO_SAL,0,2018-03-31,RPT,-1.1029
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,944,AFY,2018,2017,LES_CLS_THAN_25,EBIT_TO_SAL,0,2018-03-31,RPT,-15.049
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,944,AFY,2018,2017,LES_CLS_THAN_25,INT_TO_SAL,0,2018-03-31,RPT,16.0985
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,944,AFY,2018,2017,LES_CLS_THAN_25,NET_PFT_TO_SAL,0,2018-03-31,RPT,-37.3521
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,944,AFY,2018,2017,LES_CLS_THAN_25,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,-23.523
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,944,AFY,2018,2017,LES_CLS_THAN_25,SC_TO_SAL,0,2018-03-31,RPT,19.1124
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,944,AFY,2018,2017,LES_CLS_THAN_25,TAX_PROV_TO_EBT,0,2018-03-31,RPT,23.0433
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,2019,2018,100_N_ABOVE,CORM_TO_SAL,0,2019-03-31,RPT,51.245
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,2019,2018,100_N_ABOVE,CSH_CVG_RATIO,0,2019-03-31,RPT,6.945597
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,2019,2018,100_N_ABOVE,EBITDA_TO_SAL,0,2019-03-31,RPT,18.7802
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,2019,2018,100_N_ABOVE,EBIT_TO_SAL,0,2019-03-31,RPT,15.2004
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,2019,2018,100_N_ABOVE,INT_BURDEN,0,2019-03-31,RPT,17.7883
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,2019,2018,100_N_ABOVE,INT_CVG,0,2019-03-31,RPT,5.621666
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,2019,2018,100_N_ABOVE,INT_TO_SAL,0,2019-03-31,RPT,2.7039
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,2019,2018,100_N_ABOVE,NET_PFT_TO_SAL,0,2019-03-31,RPT,8.6295
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,2019,2018,100_N_ABOVE,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,15.9251
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,2019,2018,100_N_ABOVE,OTH_INC_NET_PFT,0,2019-03-31,RPT,33.0849
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,2019,2018,100_N_ABOVE,SC_TO_SAL,0,2019-03-31,RPT,9.939
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,2019,2018,100_N_ABOVE,TAX_PROV_TO_EBT,0,2019-03-31,RPT,25.2026
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,2019,2018,100_TO_500,CORM_TO_SAL,0,2019-03-31,RPT,56.329
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,2019,2018,100_TO_500,CSH_CVG_RATIO,0,2019-03-31,RPT,2.220259
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,2019,2018,100_TO_500,EBITDA_TO_SAL,0,2019-03-31,RPT,12.3734
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,2019,2018,100_TO_500,EBIT_TO_SAL,0,2019-03-31,RPT,8.2167
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,2019,2018,100_TO_500,INT_BURDEN,0,2019-03-31,RPT,67.8252
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,2019,2018,100_TO_500,INT_CVG,0,2019-03-31,RPT,1.474377
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,2019,2018,100_TO_500,INT_TO_SAL,0,2019-03-31,RPT,5.573
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,2019,2018,100_TO_500,NET_PFT_TO_SAL,0,2019-03-31,RPT,-5.5362
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,2019,2018,100_TO_500,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,8.8825
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,2019,2018,100_TO_500,SC_TO_SAL,0,2019-03-31,RPT,10.8549
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,2019,2018,100_TO_500,TAX_PROV_TO_EBT,0,2019-03-31,RPT,25.4809
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,2019,2018,25_TO_50,CORM_TO_SAL,0,2019-03-31,RPT,52.1336
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,2019,2018,25_TO_50,CSH_CVG_RATIO,0,2019-03-31,RPT,0.140361
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,2019,2018,25_TO_50,EBITDA_TO_SAL,0,2019-03-31,RPT,1.4813
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,2019,2018,25_TO_50,EBIT_TO_SAL,0,2019-03-31,RPT,-4.9831
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,2019,2018,25_TO_50,INT_TO_SAL,0,2019-03-31,RPT,10.5535
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,2019,2018,25_TO_50,NET_PFT_TO_SAL,0,2019-03-31,RPT,-19.9251
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,2019,2018,25_TO_50,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,-15.1724
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,2019,2018,25_TO_50,SC_TO_SAL,0,2019-03-31,RPT,14.0356
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,2019,2018,25_TO_50,TAX_PROV_TO_EBT,0,2019-03-31,RPT,20.3069
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,2019,2018,500_TO_1000,CORM_TO_SAL,0,2019-03-31,RPT,53.3081
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,2019,2018,500_TO_1000,CSH_CVG_RATIO,0,2019-03-31,RPT,2.954908
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,2019,2018,500_TO_1000,EBITDA_TO_SAL,0,2019-03-31,RPT,16.9032
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,2019,2018,500_TO_1000,EBIT_TO_SAL,0,2019-03-31,RPT,13.5133
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,2019,2018,500_TO_1000,INT_BURDEN,0,2019-03-31,RPT,42.3314
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,2019,2018,500_TO_1000,INT_CVG,0,2019-03-31,RPT,2.362315
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,2019,2018,500_TO_1000,INT_TO_SAL,0,2019-03-31,RPT,5.7204
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,2019,2018,500_TO_1000,NET_PFT_TO_SAL,0,2019-03-31,RPT,0.7549
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,2019,2018,500_TO_1000,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,5.8804
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,2019,2018,500_TO_1000,SC_TO_SAL,0,2019-03-31,RPT,9.4426
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,2019,2018,500_TO_1000,TAX_PROV_TO_EBT,0,2019-03-31,RPT,19.163
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,2019,2018,50_TO_100,CORM_TO_SAL,0,2019-03-31,RPT,54.2448
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,2019,2018,50_TO_100,CSH_CVG_RATIO,0,2019-03-31,RPT,1.529417
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,2019,2018,50_TO_100,EBITDA_TO_SAL,0,2019-03-31,RPT,11.1805
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,2019,2018,50_TO_100,EBIT_TO_SAL,0,2019-03-31,RPT,7.244
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,2019,2018,50_TO_100,INT_BURDEN,0,2019-03-31,RPT,100.9157
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,2019,2018,50_TO_100,INT_CVG,0,2019-03-31,RPT,0.990926
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,2019,2018,50_TO_100,INT_TO_SAL,0,2019-03-31,RPT,7.3103
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,2019,2018,50_TO_100,NET_PFT_TO_SAL,0,2019-03-31,RPT,-0.6985
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,2019,2018,50_TO_100,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,6.4221
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,2019,2018,50_TO_100,SC_TO_SAL,0,2019-03-31,RPT,12.522
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,2019,2018,50_TO_100,TAX_PROV_TO_EBT,0,2019-03-31,RPT,24.6771
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,2019,2018,ALL_COMP,CORM_TO_SAL,0,2019-03-31,RPT,51.6247
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,2019,2018,ALL_COMP,CSH_CVG_RATIO,0,2019-03-31,RPT,5.959442
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,2019,2018,ALL_COMP,EBITDA_TO_SAL,0,2019-03-31,RPT,18.2466
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,2019,2018,ALL_COMP,EBIT_TO_SAL,0,2019-03-31,RPT,14.6248
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,2019,2018,ALL_COMP,INT_BURDEN,0,2019-03-31,RPT,20.9357
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,2019,2018,ALL_COMP,INT_CVG,0,2019-03-31,RPT,4.776524
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,2019,2018,ALL_COMP,INT_TO_SAL,0,2019-03-31,RPT,3.0618
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,2019,2018,ALL_COMP,NET_PFT_TO_SAL,0,2019-03-31,RPT,7.3131
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,2019,2018,ALL_COMP,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,14.8797
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,2019,2018,ALL_COMP,OTH_INC_NET_PFT,0,2019-03-31,RPT,46.0397
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,2019,2018,ALL_COMP,SC_TO_SAL,0,2019-03-31,RPT,10.0004
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,2019,2018,ALL_COMP,TAX_PROV_TO_EBT,0,2019-03-31,RPT,24.9142
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,2019,2018,LES_CLS_THAN_25,CORM_TO_SAL,0,2019-03-31,RPT,50.8619
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,2019,2018,LES_CLS_THAN_25,EBITDA_TO_SAL,0,2019-03-31,RPT,-1.657
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,2019,2018,LES_CLS_THAN_25,EBIT_TO_SAL,0,2019-03-31,RPT,-12.9656
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,2019,2018,LES_CLS_THAN_25,INT_TO_SAL,0,2019-03-31,RPT,15.5892
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,2019,2018,LES_CLS_THAN_25,NET_PFT_TO_SAL,0,2019-03-31,RPT,-55.2158
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,2019,2018,LES_CLS_THAN_25,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,-27.1169
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,2019,2018,LES_CLS_THAN_25,SC_TO_SAL,0,2019-03-31,RPT,18.0635
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,2019,2018,LES_CLS_THAN_25,TAX_PROV_TO_EBT,0,2019-03-31,RPT,6.9844
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,2020,2019,100_N_ABOVE,CORM_TO_SAL,0,2020-03-31,RPT,49.6695
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,2020,2019,100_N_ABOVE,CSH_CVG_RATIO,0,2020-03-31,RPT,5.181968
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,2020,2019,100_N_ABOVE,EBITDA_TO_SAL,0,2020-03-31,RPT,19.5418
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,2020,2019,100_N_ABOVE,EBIT_TO_SAL,0,2020-03-31,RPT,14.348
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,2020,2019,100_N_ABOVE,INT_BURDEN,0,2020-03-31,RPT,26.2832
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,2020,2019,100_N_ABOVE,INT_CVG,0,2020-03-31,RPT,3.804715
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,2020,2019,100_N_ABOVE,INT_TO_SAL,0,2020-03-31,RPT,3.7711
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,2020,2019,100_N_ABOVE,NET_PFT_TO_SAL,0,2020-03-31,RPT,5.1865
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,2020,2019,100_N_ABOVE,OPR_PFTS_TO_SAL,0,2020-03-31,RPT,16.2736
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,2020,2019,100_N_ABOVE,OTH_INC_NET_PFT,0,2020-03-31,RPT,63.013
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,2020,2019,100_N_ABOVE,SC_TO_SAL,0,2020-03-31,RPT,11.3239
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,2020,2019,100_N_ABOVE,TAX_PROV_TO_EBT,0,2020-03-31,RPT,20.9579
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,2020,2019,100_TO_500,CORM_TO_SAL,0,2020-03-31,RPT,54.4291
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,2020,2019,100_TO_500,CSH_CVG_RATIO,0,2020-03-31,RPT,1.46528
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,2020,2019,100_TO_500,EBITDA_TO_SAL,0,2020-03-31,RPT,9.5465
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,2020,2019,100_TO_500,EBIT_TO_SAL,0,2020-03-31,RPT,4.5817
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,2020,2019,100_TO_500,INT_BURDEN,0,2020-03-31,RPT,142.1992
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,2020,2019,100_TO_500,INT_CVG,0,2020-03-31,RPT,0.703239
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,2020,2019,100_TO_500,INT_TO_SAL,0,2020-03-31,RPT,6.5152
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,2020,2019,100_TO_500,NET_PFT_TO_SAL,0,2020-03-31,RPT,-3.6732
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,2020,2019,100_TO_500,OPR_PFTS_TO_SAL,0,2020-03-31,RPT,6.0177
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,2020,2019,100_TO_500,SC_TO_SAL,0,2020-03-31,RPT,12.082
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,2020,2019,100_TO_500,TAX_PROV_TO_EBT,0,2020-03-31,RPT,22.2518
RBI:RATIO_LNGNFC_SAL_ANN_RN(1.0),N_A,303,AFY,2020,2019,25_TO_50,CORM_TO_SAL,0,2020-03-31,RPT,52.2596
