DATAFLOW,AUDST,COMP_COUNT,FREQ,IND_CLASF_RN,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1899,QFY,ICC_MANF,2015,2014,INT_CVG,0,2014-12-31,RPT,2.708273009634
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1899,QFY,ICC_MANF,2015,2014,INT_TO_SAL,0,2014-12-31,RPT,3.431334260327
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1899,QFY,ICC_MANF,2015,2014,NET_PFT_TO_SAL,0,2014-12-31,RPT,2.778715805026
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1899,QFY,ICC_MANF,2015,2014,OPR_PFTS_TO_SAL,0,2014-12-31,RPT,10.811621128966
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1899,QFY,ICC_MANF,2015,2014,OTH_INC_NET_PFT,0,2014-12-31,RPT,64.762801877446
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1899,QFY,ICC_MANF,2015,2014,SC_TO_SAL,0,2014-12-31,RPT,5.323208807467
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1899,QFY,ICC_MANF,2015,2014,TAX_PROV_TO_EBT,0,2014-12-31,RPT,24.395029088511
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,194,QFY,ICC_SRV_IT,2015,2014,CSH_CVG_RATIO,0,2014-12-31,RPT,37.548012287676
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,194,QFY,ICC_SRV_IT,2015,2014,EBITDA_TO_SAL,0,2014-12-31,RPT,33.80422217038
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,194,QFY,ICC_SRV_IT,2015,2014,EBIT_TO_SAL,0,2014-12-31,RPT,31.033827534788
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,194,QFY,ICC_SRV_IT,2015,2014,INT_BURDEN,0,2014-12-31,RPT,2.901006178399
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,194,QFY,ICC_SRV_IT,2015,2014,INT_CVG,0,2014-12-31,RPT,34.470798698952
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,194,QFY,ICC_SRV_IT,2015,2014,INT_TO_SAL,0,2014-12-31,RPT,0.900293254178
