DATAFLOW,AUDST,COMP_COUNT,FREQ,PERF_IND_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2845.000000000000,QFY,VAL_OF_PROD,2015,2014,0,2014-12-31,INR,7878180199999.999
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2845.000000000000,QFY,VAL_OF_PROD,2015,2014,0,2014-12-31,PT,1.0
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,DEPRC,2015,2014,0,2015-03-31,INR,295930600000.00006
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,DEPRC,2015,2014,0,2015-03-31,PT,1.2
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EBITDA,2015,2014,0,2015-03-31,INR,1309462500000.0002
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EBITDA,2015,2014,0,2015-03-31,PT,4.6
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EBT_BEFORE_NOP,2015,2014,0,2015-03-31,INR,688266700000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EBT_BEFORE_NOP,2015,2014,0,2015-03-31,PT,5.0
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EXPD,2015,2014,0,2015-03-31,INR,6685298400000.001
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EXPD,2015,2014,0,2015-03-31,PT,-6.1
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EXPD_OTH,2015,2014,0,2015-03-31,INR,2537237100000.001
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EXPD_PNF,2015,2014,0,2015-03-31,INR,263592500000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EXPD_PNF,2015,2014,0,2015-03-31,PT,-4.8
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EXPD_RAW_MATR,2015,2014,0,2015-03-31,INR,3199624300000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EXPD_RAW_MATR,2015,2014,0,2015-03-31,PT,-16.7
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EXPD_STAFF_COST,2015,2014,0,2015-03-31,INR,684844500000.0001
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,EXPD_STAFF_COST,2015,2014,0,2015-03-31,PT,16.2
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,GROSS_PFT_EBIT,2015,2014,0,2015-03-31,INR,1013531900000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,GROSS_PFT_EBIT,2015,2014,0,2015-03-31,PT,5.6
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,INT,2015,2014,0,2015-03-31,INR,325265199999.99994
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,INT,2015,2014,0,2015-03-31,PT,7.0
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,NET_PFT,2015,2014,0,2015-03-31,INR,416558100000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,NET_PFT,2015,2014,0,2015-03-31,PT,-12.5
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,OPR_PFT,2015,2014,0,2015-03-31,INR,1062708499999.9999
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,OPR_PFT,2015,2014,0,2015-03-31,PT,3.7
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,OTH_INC,2015,2014,0,2015-03-31,INR,246754000000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,OTH_INC,2015,2014,0,2015-03-31,PT,8.7
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,SALES,2015,2014,0,2015-03-31,INR,7697324099999.999
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,SALES,2015,2014,0,2015-03-31,PT,-4.7
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,TAX_PROV,2015,2014,0,2015-03-31,INR,185673900000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,TAX_PROV,2015,2014,0,2015-03-31,PT,48.5
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,VAL_OF_PROD,2015,2014,0,2015-03-31,INR,7748006899999.999
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2712.000000000000,QFY,VAL_OF_PROD,2015,2014,0,2015-03-31,PT,-4.9
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,DEPRC,2016,2015,0,2015-06-30,INR,304105100000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,DEPRC,2016,2015,0,2015-06-30,PT,3.6
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EBITDA,2016,2015,0,2015-06-30,INR,1374331800000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EBITDA,2016,2015,0,2015-06-30,PT,3.4
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EBT_BEFORE_NOP,2016,2015,0,2015-06-30,INR,728586900000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EBT_BEFORE_NOP,2016,2015,0,2015-06-30,PT,0.7
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EXPD,2016,2015,0,2015-06-30,INR,6534128300000.001
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EXPD,2016,2015,0,2015-06-30,PT,-3.5
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EXPD_OTH,2016,2015,0,2015-06-30,INR,2370306000000.0005
