DATAFLOW,AUDST,COMP_COUNT,FREQ,PUC_CLS_RN,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,520,AFY,10_TO_15,2018,2017,SC_TO_SAL,0,2018-03-31,RPT,8.9327
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,520,AFY,10_TO_15,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,24.1088
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,15_TO_25,2018,2017,CORM_TO_SAL,0,2018-03-31,RPT,51.227
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,15_TO_25,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,5.576059
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,15_TO_25,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,13.3478
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,15_TO_25,2018,2017,EBIT_TO_SAL,0,2018-03-31,RPT,10.4468
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,15_TO_25,2018,2017,INT_BURDEN,0,2018-03-31,RPT,22.9138
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,15_TO_25,2018,2017,INT_CVG,0,2018-03-31,RPT,4.364176
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,15_TO_25,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,2.3938
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,15_TO_25,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,4.9933
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,15_TO_25,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,11.1513
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,15_TO_25,2018,2017,OTH_INC_NET_PFT,0,2018-03-31,RPT,43.9889
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,15_TO_25,2018,2017,SC_TO_SAL,0,2018-03-31,RPT,11.4132
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,458,AFY,15_TO_25,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,27.4709
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2018,2017,CORM_TO_SAL,0,2018-03-31,RPT,49.3671
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,5.107021
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,19.8286
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2018,2017,EBIT_TO_SAL,0,2018-03-31,RPT,15.4869
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2018,2017,INT_BURDEN,0,2018-03-31,RPT,25.0703
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2018,2017,INT_CVG,0,2018-03-31,RPT,3.988781
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,3.8826
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,7.0634
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,16.4406
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2018,2017,OTH_INC_NET_PFT,0,2018-03-31,RPT,47.965
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2018,2017,SC_TO_SAL,0,2018-03-31,RPT,10.5887
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,23.815
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,5_TO_10,2018,2017,CORM_TO_SAL,0,2018-03-31,RPT,51.6097
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,5_TO_10,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,4.591475
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,5_TO_10,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,12.5801
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,5_TO_10,2018,2017,EBIT_TO_SAL,0,2018-03-31,RPT,9.9294
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,5_TO_10,2018,2017,INT_BURDEN,0,2018-03-31,RPT,27.5937
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,5_TO_10,2018,2017,INT_CVG,0,2018-03-31,RPT,3.624018
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,5_TO_10,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,2.7399
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,5_TO_10,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,4.9165
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,5_TO_10,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,10.2377
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,5_TO_10,2018,2017,OTH_INC_NET_PFT,0,2018-03-31,RPT,47.6432
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,5_TO_10,2018,2017,SC_TO_SAL,0,2018-03-31,RPT,9.4177
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,664,AFY,5_TO_10,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,29.7023
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,ALL_COMP,2018,2017,CORM_TO_SAL,0,2018-03-31,RPT,50.0742
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,ALL_COMP,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,5.154412
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,ALL_COMP,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,18.55
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,ALL_COMP,2018,2017,EBIT_TO_SAL,0,2018-03-31,RPT,14.5016
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,ALL_COMP,2018,2017,INT_BURDEN,0,2018-03-31,RPT,24.817
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,ALL_COMP,2018,2017,INT_CVG,0,2018-03-31,RPT,4.029495
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,ALL_COMP,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,3.5989
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,ALL_COMP,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,6.7422
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,ALL_COMP,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,15.3205
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,ALL_COMP,2018,2017,OTH_INC_NET_PFT,0,2018-03-31,RPT,47.9002
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,ALL_COMP,2018,2017,SC_TO_SAL,0,2018-03-31,RPT,10.4788
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3096,AFY,ALL_COMP,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,24.2233
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,LES_THN_5,2018,2017,CORM_TO_SAL,0,2018-03-31,RPT,58.9452
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,LES_THN_5,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,5.253878
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,LES_THN_5,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,10.2344
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,LES_THN_5,2018,2017,EBIT_TO_SAL,0,2018-03-31,RPT,7.6326
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,LES_THN_5,2018,2017,INT_BURDEN,0,2018-03-31,RPT,25.5216
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,LES_THN_5,2018,2017,INT_CVG,0,2018-03-31,RPT,3.918247
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,LES_THN_5,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,1.948
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,LES_THN_5,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,3.9479
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,LES_THN_5,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,8.261
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,LES_THN_5,2018,2017,OTH_INC_NET_PFT,0,2018-03-31,RPT,49.9867
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,LES_THN_5,2018,2017,SC_TO_SAL,0,2018-03-31,RPT,7.6248
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,680,AFY,LES_THN_5,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,25.9292
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,10_TO_15,2019,2018,CORM_TO_SAL,0,2019-03-31,RPT,55.5623
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,10_TO_15,2019,2018,CSH_CVG_RATIO,0,2019-03-31,RPT,4.581187
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,10_TO_15,2019,2018,EBITDA_TO_SAL,0,2019-03-31,RPT,12.38
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,10_TO_15,2019,2018,EBIT_TO_SAL,0,2019-03-31,RPT,9.5707
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,10_TO_15,2019,2018,INT_BURDEN,0,2019-03-31,RPT,28.2357
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,10_TO_15,2019,2018,INT_CVG,0,2019-03-31,RPT,3.541616
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,10_TO_15,2019,2018,INT_TO_SAL,0,2019-03-31,RPT,2.7024
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,10_TO_15,2019,2018,NET_PFT_TO_SAL,0,2019-03-31,RPT,5.0056
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,10_TO_15,2019,2018,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,10.4008
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,10_TO_15,2019,2018,OTH_INC_NET_PFT,0,2019-03-31,RPT,39.5397
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,10_TO_15,2019,2018,SC_TO_SAL,0,2019-03-31,RPT,8.6886
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,553,AFY,10_TO_15,2019,2018,TAX_PROV_TO_EBT,0,2019-03-31,RPT,22.5439
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,15_TO_25,2019,2018,CORM_TO_SAL,0,2019-03-31,RPT,53.6282
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,15_TO_25,2019,2018,CSH_CVG_RATIO,0,2019-03-31,RPT,5.866482
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,15_TO_25,2019,2018,EBITDA_TO_SAL,0,2019-03-31,RPT,12.4888
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,15_TO_25,2019,2018,EBIT_TO_SAL,0,2019-03-31,RPT,9.8635
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,15_TO_25,2019,2018,INT_BURDEN,0,2019-03-31,RPT,21.5832
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,15_TO_25,2019,2018,INT_CVG,0,2019-03-31,RPT,4.633241
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,15_TO_25,2019,2018,INT_TO_SAL,0,2019-03-31,RPT,2.1288
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,15_TO_25,2019,2018,NET_PFT_TO_SAL,0,2019-03-31,RPT,5.1474
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,15_TO_25,2019,2018,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,10.4276
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,15_TO_25,2019,2018,OTH_INC_NET_PFT,0,2019-03-31,RPT,40.0446
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,15_TO_25,2019,2018,SC_TO_SAL,0,2019-03-31,RPT,10.5122
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,471,AFY,15_TO_25,2019,2018,TAX_PROV_TO_EBT,0,2019-03-31,RPT,27.1654
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2019,2018,CORM_TO_SAL,0,2019-03-31,RPT,50.7978
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2019,2018,CSH_CVG_RATIO,0,2019-03-31,RPT,6.06155
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2019,2018,EBITDA_TO_SAL,0,2019-03-31,RPT,19.6228
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2019,2018,EBIT_TO_SAL,0,2019-03-31,RPT,15.7786
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2019,2018,INT_BURDEN,0,2019-03-31,RPT,20.5167
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2019,2018,INT_CVG,0,2019-03-31,RPT,4.874085
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2019,2018,INT_TO_SAL,0,2019-03-31,RPT,3.2373
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2019,2018,NET_PFT_TO_SAL,0,2019-03-31,RPT,7.8298
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2019,2018,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,15.9506
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2019,2018,OTH_INC_NET_PFT,0,2019-03-31,RPT,46.8995
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2019,2018,SC_TO_SAL,0,2019-03-31,RPT,10.0901
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,774,AFY,25_N_ABOVE,2019,2018,TAX_PROV_TO_EBT,0,2019-03-31,RPT,24.7359
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,5_TO_10,2019,2018,CORM_TO_SAL,0,2019-03-31,RPT,52.5923
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,5_TO_10,2019,2018,CSH_CVG_RATIO,0,2019-03-31,RPT,5.45374
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,5_TO_10,2019,2018,EBITDA_TO_SAL,0,2019-03-31,RPT,12.5023
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,5_TO_10,2019,2018,EBIT_TO_SAL,0,2019-03-31,RPT,10.0751
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,5_TO_10,2019,2018,INT_BURDEN,0,2019-03-31,RPT,22.7533
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,5_TO_10,2019,2018,INT_CVG,0,2019-03-31,RPT,4.394968
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,5_TO_10,2019,2018,INT_TO_SAL,0,2019-03-31,RPT,2.2924
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,5_TO_10,2019,2018,NET_PFT_TO_SAL,0,2019-03-31,RPT,5.3716
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,5_TO_10,2019,2018,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,10.2835
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,5_TO_10,2019,2018,OTH_INC_NET_PFT,0,2019-03-31,RPT,41.3053
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,5_TO_10,2019,2018,SC_TO_SAL,0,2019-03-31,RPT,9.3776
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,671,AFY,5_TO_10,2019,2018,TAX_PROV_TO_EBT,0,2019-03-31,RPT,29.3034
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,ALL_COMP,2019,2018,CORM_TO_SAL,0,2019-03-31,RPT,51.6247
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,ALL_COMP,2019,2018,CSH_CVG_RATIO,0,2019-03-31,RPT,5.959442
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,ALL_COMP,2019,2018,EBITDA_TO_SAL,0,2019-03-31,RPT,18.2466
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,ALL_COMP,2019,2018,EBIT_TO_SAL,0,2019-03-31,RPT,14.6248
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,ALL_COMP,2019,2018,INT_BURDEN,0,2019-03-31,RPT,20.9357
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,ALL_COMP,2019,2018,INT_CVG,0,2019-03-31,RPT,4.776524
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,ALL_COMP,2019,2018,INT_TO_SAL,0,2019-03-31,RPT,3.0618
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,ALL_COMP,2019,2018,NET_PFT_TO_SAL,0,2019-03-31,RPT,7.3131
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,ALL_COMP,2019,2018,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,14.8797
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,ALL_COMP,2019,2018,OTH_INC_NET_PFT,0,2019-03-31,RPT,46.0397
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,ALL_COMP,2019,2018,SC_TO_SAL,0,2019-03-31,RPT,10.0004
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,3151,AFY,ALL_COMP,2019,2018,TAX_PROV_TO_EBT,0,2019-03-31,RPT,24.9142
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,LES_THN_5,2019,2018,CORM_TO_SAL,0,2019-03-31,RPT,62.2122
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,LES_THN_5,2019,2018,CSH_CVG_RATIO,0,2019-03-31,RPT,5.332393
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,LES_THN_5,2019,2018,EBITDA_TO_SAL,0,2019-03-31,RPT,10.6996
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,LES_THN_5,2019,2018,EBIT_TO_SAL,0,2019-03-31,RPT,7.8674
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,LES_THN_5,2019,2018,INT_BURDEN,0,2019-03-31,RPT,25.5044
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,LES_THN_5,2019,2018,INT_CVG,0,2019-03-31,RPT,3.920899
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,LES_THN_5,2019,2018,INT_TO_SAL,0,2019-03-31,RPT,2.0065
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,LES_THN_5,2019,2018,NET_PFT_TO_SAL,0,2019-03-31,RPT,4.4118
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,LES_THN_5,2019,2018,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,8.8356
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,LES_THN_5,2019,2018,OTH_INC_NET_PFT,0,2019-03-31,RPT,42.2491
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,LES_THN_5,2019,2018,SC_TO_SAL,0,2019-03-31,RPT,8.2797
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,682,AFY,LES_THN_5,2019,2018,TAX_PROV_TO_EBT,0,2019-03-31,RPT,25.1862
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,10_TO_15,2020,2019,CORM_TO_SAL,0,2020-03-31,RPT,55.0044
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,10_TO_15,2020,2019,CSH_CVG_RATIO,0,2020-03-31,RPT,4.791908
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,10_TO_15,2020,2019,EBITDA_TO_SAL,0,2020-03-31,RPT,11.9504
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,10_TO_15,2020,2019,EBIT_TO_SAL,0,2020-03-31,RPT,8.6885
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,10_TO_15,2020,2019,INT_BURDEN,0,2020-03-31,RPT,28.7033
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,10_TO_15,2020,2019,INT_CVG,0,2020-03-31,RPT,3.48392
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,10_TO_15,2020,2019,INT_TO_SAL,0,2020-03-31,RPT,2.4939
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,10_TO_15,2020,2019,NET_PFT_TO_SAL,0,2020-03-31,RPT,4.5549
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,10_TO_15,2020,2019,OPR_PFTS_TO_SAL,0,2020-03-31,RPT,9.8787
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,10_TO_15,2020,2019,OTH_INC_NET_PFT,0,2020-03-31,RPT,45.484
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,10_TO_15,2020,2019,SC_TO_SAL,0,2020-03-31,RPT,9.7053
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,573,AFY,10_TO_15,2020,2019,TAX_PROV_TO_EBT,0,2020-03-31,RPT,21.3643
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,15_TO_25,2020,2019,CORM_TO_SAL,0,2020-03-31,RPT,53.0429
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,15_TO_25,2020,2019,CSH_CVG_RATIO,0,2020-03-31,RPT,6.066583
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,15_TO_25,2020,2019,EBITDA_TO_SAL,0,2020-03-31,RPT,13.3928
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,15_TO_25,2020,2019,EBIT_TO_SAL,0,2020-03-31,RPT,10.2062
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,15_TO_25,2020,2019,INT_BURDEN,0,2020-03-31,RPT,21.6302
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,15_TO_25,2020,2019,INT_CVG,0,2020-03-31,RPT,4.623163
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,15_TO_25,2020,2019,INT_TO_SAL,0,2020-03-31,RPT,2.2076
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,15_TO_25,2020,2019,NET_PFT_TO_SAL,0,2020-03-31,RPT,6.3145
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,15_TO_25,2020,2019,OPR_PFTS_TO_SAL,0,2020-03-31,RPT,11.3891
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,15_TO_25,2020,2019,OTH_INC_NET_PFT,0,2020-03-31,RPT,31.7306
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,15_TO_25,2020,2019,SC_TO_SAL,0,2020-03-31,RPT,12.6353
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,467,AFY,15_TO_25,2020,2019,TAX_PROV_TO_EBT,0,2020-03-31,RPT,22.14
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,25_N_ABOVE,2020,2019,CORM_TO_SAL,0,2020-03-31,RPT,49.0662
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,25_N_ABOVE,2020,2019,CSH_CVG_RATIO,0,2020-03-31,RPT,4.526852
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,25_N_ABOVE,2020,2019,EBITDA_TO_SAL,0,2020-03-31,RPT,20.0481
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,25_N_ABOVE,2020,2019,EBIT_TO_SAL,0,2020-03-31,RPT,14.4654
RBI:RATIO_LNGNFC_PUC_ANN_RN(1.0),N_A,749,AFY,25_N_ABOVE,2020,2019,INT_BURDEN,0,2020-03-31,RPT,30.6159
