DATAFLOW,AUDST,COMP_COUNT,FREQ,PERF_IND_RN,REPYEAREND,REPYEARSTART,SALE_SZ_CLS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,OPR_PFT,2018,2017,100_TO_500,0,2018-03-31,PT,-13.2679
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,OPR_PFT,2018,2017,25_TO_50,0,2018-03-31,PT,-88.0437
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,OPR_PFT,2018,2017,500_TO_1000,0,2018-03-31,PT,6.3628
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,OPR_PFT,2018,2017,ALL_COMP,0,2018-03-31,PT,5.2312
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,509,AFY,OTH_INC,2018,2017,100_N_ABOVE,0,2018-03-31,PT,0.0778
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,OTH_INC,2018,2017,100_TO_500,0,2018-03-31,PT,3.2483
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,OTH_INC,2018,2017,25_TO_50,0,2018-03-31,PT,15.6305
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,OTH_INC,2018,2017,500_TO_1000,0,2018-03-31,PT,59.5528
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,OTH_INC,2018,2017,50_TO_100,0,2018-03-31,PT,0.0558
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,OTH_INC,2018,2017,ALL_COMP,0,2018-03-31,PT,3.4851
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,944,AFY,OTH_INC,2018,2017,LES_CLS_THAN_25,0,2018-03-31,PT,10.5146
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,509,AFY,SALES,2018,2017,100_N_ABOVE,0,2018-03-31,PT,10.9614
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,SALES,2018,2017,100_TO_500,0,2018-03-31,PT,0.5266
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,SALES,2018,2017,25_TO_50,0,2018-03-31,PT,-10.5294
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,SALES,2018,2017,500_TO_1000,0,2018-03-31,PT,7.3802
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,SALES,2018,2017,50_TO_100,0,2018-03-31,PT,-7.6548
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,SALES,2018,2017,ALL_COMP,0,2018-03-31,PT,9.7845
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,944,AFY,SALES,2018,2017,LES_CLS_THAN_25,0,2018-03-31,PT,-30.0113
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,509,AFY,SAL_SHARE,2018,2017,100_N_ABOVE,0,2018-03-31,PT,88.0716
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,SAL_SHARE,2018,2017,100_TO_500,0,2018-03-31,PT,5.43
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,SAL_SHARE,2018,2017,25_TO_50,0,2018-03-31,PT,0.3079
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,SAL_SHARE,2018,2017,500_TO_1000,0,2018-03-31,PT,5.2784
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,SAL_SHARE,2018,2017,50_TO_100,0,2018-03-31,PT,0.7178
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,SAL_SHARE,2018,2017,ALL_COMP,0,2018-03-31,PT,100.0
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,944,AFY,SAL_SHARE,2018,2017,LES_CLS_THAN_25,0,2018-03-31,PT,0.1942
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,509,AFY,TAX_PROV,2018,2017,100_N_ABOVE,0,2018-03-31,PT,13.3529
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,762,AFY,TAX_PROV,2018,2017,100_TO_500,0,2018-03-31,PT,21.2224
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,285,AFY,TAX_PROV,2018,2017,25_TO_50,0,2018-03-31,PT,-38.0843
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,253,AFY,TAX_PROV,2018,2017,500_TO_1000,0,2018-03-31,PT,51.2371
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,343,AFY,TAX_PROV,2018,2017,50_TO_100,0,2018-03-31,PT,4.7306
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3096,AFY,TAX_PROV,2018,2017,ALL_COMP,0,2018-03-31,PT,14.712
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,944,AFY,TAX_PROV,2018,2017,LES_CLS_THAN_25,0,2018-03-31,PT,-27.9177
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,DEPRC,2019,2018,100_N_ABOVE,0,2019-03-31,PT,7.5833
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,DEPRC,2019,2018,100_TO_500,0,2019-03-31,PT,1.205
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,DEPRC,2019,2018,25_TO_50,0,2019-03-31,PT,8.5231
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,DEPRC,2019,2018,500_TO_1000,0,2019-03-31,PT,5.0883
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,DEPRC,2019,2018,50_TO_100,0,2019-03-31,PT,-0.9883
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,DEPRC,2019,2018,ALL_COMP,0,2019-03-31,PT,6.941
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,DEPRC,2019,2018,LES_CLS_THAN_25,0,2019-03-31,PT,-7.347
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,EBITDA,2019,2018,100_N_ABOVE,0,2019-03-31,PT,12.5452
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,EBITDA,2019,2018,100_TO_500,0,2019-03-31,PT,15.5291
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,EBITDA,2019,2018,25_TO_50,0,2019-03-31,PT,-80.536
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,EBITDA,2019,2018,500_TO_1000,0,2019-03-31,PT,7.6519
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,EBITDA,2019,2018,50_TO_100,0,2019-03-31,PT,23.829
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,EBITDA,2019,2018,ALL_COMP,0,2019-03-31,PT,12.2794
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,EBITDA,2019,2018,LES_CLS_THAN_25,0,2019-03-31,PT,-149.4877
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,EXPD,2019,2018,100_N_ABOVE,0,2019-03-31,PT,16.2685
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,EXPD,2019,2018,100_TO_500,0,2019-03-31,PT,6.0571
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,EXPD,2019,2018,25_TO_50,0,2019-03-31,PT,6.468
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,EXPD,2019,2018,500_TO_1000,0,2019-03-31,PT,15.6915
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,EXPD,2019,2018,50_TO_100,0,2019-03-31,PT,6.9192
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,EXPD,2019,2018,ALL_COMP,0,2019-03-31,PT,15.3194
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,EXPD,2019,2018,LES_CLS_THAN_25,0,2019-03-31,PT,-35.2052
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,GROSS_PFT_EBIT,2019,2018,100_N_ABOVE,0,2019-03-31,PT,13.7811
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,GROSS_PFT_EBIT,2019,2018,100_TO_500,0,2019-03-31,PT,24.4393
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,GROSS_PFT_EBIT,2019,2018,500_TO_1000,0,2019-03-31,PT,8.3148
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,GROSS_PFT_EBIT,2019,2018,50_TO_100,0,2019-03-31,PT,43.3553
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,GROSS_PFT_EBIT,2019,2018,ALL_COMP,0,2019-03-31,PT,13.6848
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,INT,2019,2018,100_N_ABOVE,0,2019-03-31,PT,2.8061
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,INT,2019,2018,100_TO_500,0,2019-03-31,PT,-5.3756
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,INT,2019,2018,25_TO_50,0,2019-03-31,PT,1.7058
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,INT,2019,2018,500_TO_1000,0,2019-03-31,PT,4.4414
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,INT,2019,2018,50_TO_100,0,2019-03-31,PT,12.649
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,INT,2019,2018,ALL_COMP,0,2019-03-31,PT,2.0477
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,INT,2019,2018,LES_CLS_THAN_25,0,2019-03-31,PT,-19.5628
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,NET_PFT,2019,2018,100_N_ABOVE,0,2019-03-31,PT,39.8988
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,NET_PFT,2019,2018,500_TO_1000,0,2019-03-31,PT,-84.6062
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,NET_PFT,2019,2018,ALL_COMP,0,2019-03-31,PT,36.158
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,OPR_PFT,2019,2018,100_N_ABOVE,0,2019-03-31,PT,12.5276
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,OPR_PFT,2019,2018,100_TO_500,0,2019-03-31,PT,19.6405
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,OPR_PFT,2019,2018,500_TO_1000,0,2019-03-31,PT,-41.7136
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,OPR_PFT,2019,2018,50_TO_100,0,2019-03-31,PT,45.1501
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,OPR_PFT,2019,2018,ALL_COMP,0,2019-03-31,PT,10.4592
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,OTH_INC,2019,2018,100_N_ABOVE,0,2019-03-31,PT,12.6434
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,OTH_INC,2019,2018,100_TO_500,0,2019-03-31,PT,6.2397
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,OTH_INC,2019,2018,25_TO_50,0,2019-03-31,PT,101.7884
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,OTH_INC,2019,2018,500_TO_1000,0,2019-03-31,PT,96.3853
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,OTH_INC,2019,2018,50_TO_100,0,2019-03-31,PT,3.3417
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,OTH_INC,2019,2018,ALL_COMP,0,2019-03-31,PT,21.0985
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,OTH_INC,2019,2018,LES_CLS_THAN_25,0,2019-03-31,PT,17.1595
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,SALES,2019,2018,100_N_ABOVE,0,2019-03-31,PT,14.9822
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,SALES,2019,2018,100_TO_500,0,2019-03-31,PT,6.3125
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,SALES,2019,2018,25_TO_50,0,2019-03-31,PT,-4.1143
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,SALES,2019,2018,500_TO_1000,0,2019-03-31,PT,10.1468
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,SALES,2019,2018,50_TO_100,0,2019-03-31,PT,6.2352
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,SALES,2019,2018,ALL_COMP,0,2019-03-31,PT,13.9524
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,SALES,2019,2018,LES_CLS_THAN_25,0,2019-03-31,PT,-45.7664
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,SAL_SHARE,2019,2018,100_N_ABOVE,0,2019-03-31,PT,89.2104
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,SAL_SHARE,2019,2018,100_TO_500,0,2019-03-31,PT,4.8987
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,SAL_SHARE,2019,2018,25_TO_50,0,2019-03-31,PT,0.2722
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,SAL_SHARE,2019,2018,500_TO_1000,0,2019-03-31,PT,4.8177
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,SAL_SHARE,2019,2018,50_TO_100,0,2019-03-31,PT,0.6347
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,SAL_SHARE,2019,2018,ALL_COMP,0,2019-03-31,PT,100.0
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,SAL_SHARE,2019,2018,LES_CLS_THAN_25,0,2019-03-31,PT,0.1663
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,549,AFY,TAX_PROV,2019,2018,100_N_ABOVE,0,2019-03-31,PT,17.2954
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,789,AFY,TAX_PROV,2019,2018,100_TO_500,0,2019-03-31,PT,-7.5494
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,291,AFY,TAX_PROV,2019,2018,25_TO_50,0,2019-03-31,PT,-8.7109
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,265,AFY,TAX_PROV,2019,2018,500_TO_1000,0,2019-03-31,PT,9.5081
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,TAX_PROV,2019,2018,50_TO_100,0,2019-03-31,PT,19.1479
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3151,AFY,TAX_PROV,2019,2018,ALL_COMP,0,2019-03-31,PT,15.7291
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,915,AFY,TAX_PROV,2019,2018,LES_CLS_THAN_25,0,2019-03-31,PT,-98.3805
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,DEPRC,2020,2019,100_N_ABOVE,0,2020-03-31,PT,26.7316
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,DEPRC,2020,2019,100_TO_500,0,2020-03-31,PT,10.9426
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,303,AFY,DEPRC,2020,2019,25_TO_50,0,2020-03-31,PT,-7.1546
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,252,AFY,DEPRC,2020,2019,500_TO_1000,0,2020-03-31,PT,18.2976
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,358,AFY,DEPRC,2020,2019,50_TO_100,0,2020-03-31,PT,-5.188
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3064,AFY,DEPRC,2020,2019,ALL_COMP,0,2020-03-31,PT,24.9596
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,887,AFY,DEPRC,2020,2019,LES_CLS_THAN_25,0,2020-03-31,PT,-6.8673
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,EBITDA,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-2.3612
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,EBITDA,2020,2019,100_TO_500,0,2020-03-31,PT,-16.3503
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,252,AFY,EBITDA,2020,2019,500_TO_1000,0,2020-03-31,PT,-15.1551
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,358,AFY,EBITDA,2020,2019,50_TO_100,0,2020-03-31,PT,-24.2419
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3064,AFY,EBITDA,2020,2019,ALL_COMP,0,2020-03-31,PT,-3.2526
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,887,AFY,EBITDA,2020,2019,LES_CLS_THAN_25,0,2020-03-31,PT,-148.333
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,EXPD,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-4.076
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,EXPD,2020,2019,100_TO_500,0,2020-03-31,PT,-11.107
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,303,AFY,EXPD,2020,2019,25_TO_50,0,2020-03-31,PT,-29.8219
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,252,AFY,EXPD,2020,2019,500_TO_1000,0,2020-03-31,PT,-6.8992
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,358,AFY,EXPD,2020,2019,50_TO_100,0,2020-03-31,PT,-28.7169
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3064,AFY,EXPD,2020,2019,ALL_COMP,0,2020-03-31,PT,-5.1632
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,887,AFY,EXPD,2020,2019,LES_CLS_THAN_25,0,2020-03-31,PT,-44.3073
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,GROSS_PFT_EBIT,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-9.8524
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,GROSS_PFT_EBIT,2020,2019,100_TO_500,0,2020-03-31,PT,-33.9562
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,252,AFY,GROSS_PFT_EBIT,2020,2019,500_TO_1000,0,2020-03-31,PT,-24.8038
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,358,AFY,GROSS_PFT_EBIT,2020,2019,50_TO_100,0,2020-03-31,PT,-34.3456
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3064,AFY,GROSS_PFT_EBIT,2020,2019,ALL_COMP,0,2020-03-31,PT,-10.9117
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,INT,2020,2019,100_N_ABOVE,0,2020-03-31,PT,16.6643
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,INT,2020,2019,100_TO_500,0,2020-03-31,PT,0.1034
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,303,AFY,INT,2020,2019,25_TO_50,0,2020-03-31,PT,3.266
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,252,AFY,INT,2020,2019,500_TO_1000,0,2020-03-31,PT,-0.096
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,358,AFY,INT,2020,2019,50_TO_100,0,2020-03-31,PT,8.9246
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3064,AFY,INT,2020,2019,ALL_COMP,0,2020-03-31,PT,13.6271
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,887,AFY,INT,2020,2019,LES_CLS_THAN_25,0,2020-03-31,PT,-18.6195
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,NET_PFT,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-41.7879
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3064,AFY,NET_PFT,2020,2019,ALL_COMP,0,2020-03-31,PT,-58.7362
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,OPR_PFT,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-3.3111
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,OPR_PFT,2020,2019,100_TO_500,0,2020-03-31,PT,-22.9744
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,252,AFY,OPR_PFT,2020,2019,500_TO_1000,0,2020-03-31,PT,-12.4914
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,358,AFY,OPR_PFT,2020,2019,50_TO_100,0,2020-03-31,PT,88.0166
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3064,AFY,OPR_PFT,2020,2019,ALL_COMP,0,2020-03-31,PT,-3.8544
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,OTH_INC,2020,2019,100_N_ABOVE,0,2020-03-31,PT,2.6605
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,OTH_INC,2020,2019,100_TO_500,0,2020-03-31,PT,-1.9749
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,303,AFY,OTH_INC,2020,2019,25_TO_50,0,2020-03-31,PT,55.627
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,252,AFY,OTH_INC,2020,2019,500_TO_1000,0,2020-03-31,PT,-20.7833
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,358,AFY,OTH_INC,2020,2019,50_TO_100,0,2020-03-31,PT,-46.7756
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3064,AFY,OTH_INC,2020,2019,ALL_COMP,0,2020-03-31,PT,-0.4429
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,887,AFY,OTH_INC,2020,2019,LES_CLS_THAN_25,0,2020-03-31,PT,-14.3266
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,SALES,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-3.1532
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,SALES,2020,2019,100_TO_500,0,2020-03-31,PT,-11.9418
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,303,AFY,SALES,2020,2019,25_TO_50,0,2020-03-31,PT,-24.4934
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,252,AFY,SALES,2020,2019,500_TO_1000,0,2020-03-31,PT,-6.5448
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,358,AFY,SALES,2020,2019,50_TO_100,0,2020-03-31,PT,-26.0964
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3064,AFY,SALES,2020,2019,ALL_COMP,0,2020-03-31,PT,-4.2073
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,887,AFY,SALES,2020,2019,LES_CLS_THAN_25,0,2020-03-31,PT,-47.7619
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,SAL_SHARE,2020,2019,100_N_ABOVE,0,2020-03-31,PT,89.1907
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,SAL_SHARE,2020,2019,100_TO_500,0,2020-03-31,PT,4.8665
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,303,AFY,SAL_SHARE,2020,2019,25_TO_50,0,2020-03-31,PT,0.291
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,252,AFY,SAL_SHARE,2020,2019,500_TO_1000,0,2020-03-31,PT,4.787
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,358,AFY,SAL_SHARE,2020,2019,50_TO_100,0,2020-03-31,PT,0.6987
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3064,AFY,SAL_SHARE,2020,2019,ALL_COMP,0,2020-03-31,PT,100.0
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,887,AFY,SAL_SHARE,2020,2019,LES_CLS_THAN_25,0,2020-03-31,PT,0.166
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,522,AFY,TAX_PROV,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-24.9154
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,742,AFY,TAX_PROV,2020,2019,100_TO_500,0,2020-03-31,PT,-28.5928
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,303,AFY,TAX_PROV,2020,2019,25_TO_50,0,2020-03-31,PT,22.2413
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,252,AFY,TAX_PROV,2020,2019,500_TO_1000,0,2020-03-31,PT,-27.4227
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,358,AFY,TAX_PROV,2020,2019,50_TO_100,0,2020-03-31,PT,-24.8445
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3064,AFY,TAX_PROV,2020,2019,ALL_COMP,0,2020-03-31,PT,-25.0225
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,887,AFY,TAX_PROV,2020,2019,LES_CLS_THAN_25,0,2020-03-31,PT,-6.5825
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,510,AFY,DEPRC,2021,2020,100_N_ABOVE,0,2021-03-31,PT,0.9014
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,721,AFY,DEPRC,2021,2020,100_TO_500,0,2021-03-31,PT,-3.0069
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,281,AFY,DEPRC,2021,2020,25_TO_50,0,2021-03-31,PT,-13.7048
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,233,AFY,DEPRC,2021,2020,500_TO_1000,0,2021-03-31,PT,-3.4106
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,342,AFY,DEPRC,2021,2020,50_TO_100,0,2021-03-31,PT,-5.3702
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,3049,AFY,DEPRC,2021,2020,ALL_COMP,0,2021-03-31,PT,0.2918
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,962,AFY,DEPRC,2021,2020,LES_CLS_THAN_25,0,2021-03-31,PT,-19.9469
RBI:PRF_LNGNFC_SAL_ANN_RN(1.0),N_A,510,AFY,EBITDA,2021,2020,100_N_ABOVE,0,2021-03-31,PT,9.9016
