DATAFLOW,AUDST,COMP_COUNT,FREQ,IND_CLASF_RN,PERF_IND_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,579,AFY,ICC_SRV_NON_IT,OPR_PFT,2017,2016,0,2017-03-31,INR,639942400000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,579,AFY,ICC_SRV_NON_IT,OPR_PFT,2017,2016,0,2017-03-31,PT,-7.737112453785
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,579,AFY,ICC_SRV_NON_IT,OTH_INC,2017,2016,0,2017-03-31,INR,104628400000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,579,AFY,ICC_SRV_NON_IT,OTH_INC,2017,2016,0,2017-03-31,PT,11.628869675063
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,579,AFY,ICC_SRV_NON_IT,SALES,2017,2016,0,2017-03-31,INR,3335156700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,579,AFY,ICC_SRV_NON_IT,SALES,2017,2016,0,2017-03-31,PT,-1.518138045004
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,579,AFY,ICC_SRV_NON_IT,TAX_PROV,2017,2016,0,2017-03-31,INR,53951600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,579,AFY,ICC_SRV_NON_IT,TAX_PROV,2017,2016,0,2017-03-31,PT,-38.211661444304
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,DEPRC,2018,2017,0,2018-03-31,INR,822215600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,DEPRC,2018,2017,0,2018-03-31,PT,4.816121438557
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EBITDA,2018,2017,0,2018-03-31,INR,3960939200000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EBITDA,2018,2017,0,2018-03-31,PT,9.984896490017
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EBT_BEFORE_NOP,2018,2017,0,2018-03-31,INR,2514022200000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EBT_BEFORE_NOP,2018,2017,0,2018-03-31,PT,13.729561091914
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EXPD,2018,2017,0,2018-03-31,INR,20200778100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EXPD,2018,2017,0,2018-03-31,PT,11.281681300957
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EXPD_OTH,2018,2017,0,2018-03-31,INR,5918559600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EXPD_PNF,2018,2017,0,2018-03-31,INR,583307000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EXPD_PNF,2018,2017,0,2018-03-31,PT,21.161004695789
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EXPD_RAW_MATR,2018,2017,0,2018-03-31,INR,12232950500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EXPD_RAW_MATR,2018,2017,0,2018-03-31,PT,12.530142732273
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EXPD_STAFF_COST,2018,2017,0,2018-03-31,INR,1465961000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,EXPD_STAFF_COST,2018,2017,0,2018-03-31,PT,8.909235332819
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,GROSS_PFT_EBIT,2018,2017,0,2018-03-31,INR,3138723600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,GROSS_PFT_EBIT,2018,2017,0,2018-03-31,PT,11.424264889203
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,INT,2018,2017,0,2018-03-31,INR,624701400000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,INT,2018,2017,0,2018-03-31,PT,3.020504283166
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,NET_PFT,2018,2017,0,2018-03-31,INR,1598952600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,NET_PFT,2018,2017,0,2018-03-31,PT,1.993167594732
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,OPR_PFT,2018,2017,0,2018-03-31,INR,3392724900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,OPR_PFT,2018,2017,0,2018-03-31,PT,10.398368353572
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,OTH_INC,2018,2017,0,2018-03-31,INR,568214300000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,OTH_INC,2018,2017,0,2018-03-31,PT,7.579160612099
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,SALES,2018,2017,0,2018-03-31,INR,23531470900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,SALES,2018,2017,0,2018-03-31,PT,11.932238755521
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,TAX_PROV,2018,2017,0,2018-03-31,INR,713386900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1891,AFY,ICC_MANF,TAX_PROV,2018,2017,0,2018-03-31,PT,19.19664264979
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,DEPRC,2018,2017,0,2018-03-31,INR,72045300000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,DEPRC,2018,2017,0,2018-03-31,PT,7.379006295607
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,EBITDA,2018,2017,0,2018-03-31,INR,961673500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,EBITDA,2018,2017,0,2018-03-31,PT,6.49878664229
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,EBT_BEFORE_NOP,2018,2017,0,2018-03-31,INR,877612700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,EBT_BEFORE_NOP,2018,2017,0,2018-03-31,PT,6.758716748626
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,EXPD,2018,2017,0,2018-03-31,INR,2344177600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,EXPD,2018,2017,0,2018-03-31,PT,5.474380531192
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,EXPD_OTH,2018,2017,0,2018-03-31,INR,819154200000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,EXPD_RAW_MATR,2018,2017,0,2018-03-31,INR,18045500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,EXPD_RAW_MATR,2018,2017,0,2018-03-31,PT,-28.482823671153
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,EXPD_STAFF_COST,2018,2017,0,2018-03-31,INR,1506977900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,EXPD_STAFF_COST,2018,2017,0,2018-03-31,PT,5.689325074343
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,GROSS_PFT_EBIT,2018,2017,0,2018-03-31,INR,889628200000.0001
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,GROSS_PFT_EBIT,2018,2017,0,2018-03-31,PT,6.428134514868
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,INT,2018,2017,0,2018-03-31,INR,12015500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,INT,2018,2017,0,2018-03-31,PT,-13.202872168285
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,NET_PFT,2018,2017,0,2018-03-31,INR,691445900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,NET_PFT,2018,2017,0,2018-03-31,PT,10.137276986421
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,OPR_PFT,2018,2017,0,2018-03-31,INR,784757200000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,OPR_PFT,2018,2017,0,2018-03-31,PT,3.203819591252
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,OTH_INC,2018,2017,0,2018-03-31,INR,176916300000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,OTH_INC,2018,2017,0,2018-03-31,PT,24.069424788877
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,SALES,2018,2017,0,2018-03-31,INR,3133333100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,SALES,2018,2017,0,2018-03-31,PT,4.958477808968
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,TAX_PROV,2018,2017,0,2018-03-31,INR,192517800000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,192,AFY,ICC_SRV_IT,TAX_PROV,2018,2017,0,2018-03-31,PT,1.068815462257
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,DEPRC,2018,2017,0,2018-03-31,INR,329693700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,DEPRC,2018,2017,0,2018-03-31,PT,6.437235213352
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EBITDA,2018,2017,0,2018-03-31,INR,632851000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EBITDA,2018,2017,0,2018-03-31,PT,-15.631318309062
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EBT_BEFORE_NOP,2018,2017,0,2018-03-31,INR,80633300000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EBT_BEFORE_NOP,2018,2017,0,2018-03-31,PT,-66.270205465986
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EXPD,2018,2017,0,2018-03-31,INR,3048265000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EXPD,2018,2017,0,2018-03-31,PT,6.173490025
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EXPD_OTH,2018,2017,0,2018-03-31,INR,2388350900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EXPD_PNF,2018,2017,0,2018-03-31,INR,177488100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EXPD_PNF,2018,2017,0,2018-03-31,PT,26.024130091184
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EXPD_RAW_MATR,2018,2017,0,2018-03-31,INR,158465000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EXPD_RAW_MATR,2018,2017,0,2018-03-31,PT,3.305125131116
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EXPD_STAFF_COST,2018,2017,0,2018-03-31,INR,323961000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,EXPD_STAFF_COST,2018,2017,0,2018-03-31,PT,9.538355212084
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,GROSS_PFT_EBIT,2018,2017,0,2018-03-31,INR,303157300000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,GROSS_PFT_EBIT,2018,2017,0,2018-03-31,PT,-31.155016819663
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,INT,2018,2017,0,2018-03-31,INR,222524000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,INT,2018,2017,0,2018-03-31,PT,10.548355093693
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,NET_PFT,2018,2017,0,2018-03-31,INR,-156349600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,OPR_PFT,2018,2017,0,2018-03-31,INR,523534100000.00006
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,OPR_PFT,2018,2017,0,2018-03-31,PT,-17.946893861386
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,OTH_INC,2018,2017,0,2018-03-31,INR,109316900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,OTH_INC,2018,2017,0,2018-03-31,PT,-2.446840408785
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,SALES,2018,2017,0,2018-03-31,INR,3560115300000.0005
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,SALES,2018,2017,0,2018-03-31,PT,1.770864316817
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,TAX_PROV,2018,2017,0,2018-03-31,INR,66561100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,626,AFY,ICC_SRV_NON_IT,TAX_PROV,2018,2017,0,2018-03-31,PT,9.68367592437
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,DEPRC,2019,2018,0,2019-03-31,INR,913926300000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,DEPRC,2019,2018,0,2019-03-31,PT,6.770321672116
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EBITDA,2019,2018,0,2019-03-31,INR,4675006900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EBITDA,2019,2018,0,2019-03-31,PT,15.227806639596
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EBT_BEFORE_NOP,2019,2018,0,2019-03-31,INR,3061807500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EBT_BEFORE_NOP,2019,2018,0,2019-03-31,PT,21.45970019624
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EXPD,2019,2018,0,2019-03-31,INR,23910543600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EXPD,2019,2018,0,2019-03-31,PT,15.533346942218
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EXPD_OTH,2019,2018,0,2019-03-31,INR,6712944100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EXPD_PNF,2019,2018,0,2019-03-31,INR,724755900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EXPD_PNF,2019,2018,0,2019-03-31,PT,16.88634723744
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EXPD_RAW_MATR,2019,2018,0,2019-03-31,INR,14830107800000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EXPD_RAW_MATR,2019,2018,0,2019-03-31,PT,18.020266518861
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EXPD_STAFF_COST,2019,2018,0,2019-03-31,INR,1642735799999.9998
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,EXPD_STAFF_COST,2019,2018,0,2019-03-31,PT,9.714317543329
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,GROSS_PFT_EBIT,2019,2018,0,2019-03-31,INR,3761080600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,GROSS_PFT_EBIT,2019,2018,0,2019-03-31,PT,17.489258678657
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,INT,2019,2018,0,2019-03-31,INR,699273100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,INT,2019,2018,0,2019-03-31,PT,2.778355894587
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,NET_PFT,2019,2018,0,2019-03-31,INR,1885909600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,NET_PFT,2019,2018,0,2019-03-31,PT,42.232271304093
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,OPR_PFT,2019,2018,0,2019-03-31,INR,4035272000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,OPR_PFT,2019,2018,0,2019-03-31,PT,16.349829137304
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,OTH_INC,2019,2018,0,2019-03-31,INR,639734900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,OTH_INC,2019,2018,0,2019-03-31,PT,8.620558507071
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,SALES,2019,2018,0,2019-03-31,INR,27660064600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,SALES,2019,2018,0,2019-03-31,PT,14.821457430171
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,TAX_PROV,2019,2018,0,2019-03-31,INR,847436700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1918,AFY,ICC_MANF,TAX_PROV,2019,2018,0,2019-03-31,PT,15.809308566101
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,DEPRC,2019,2018,0,2019-03-31,INR,79191500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,DEPRC,2019,2018,0,2019-03-31,PT,8.527147718287
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,EBITDA,2019,2018,0,2019-03-31,INR,1088064900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,EBITDA,2019,2018,0,2019-03-31,PT,12.280458617677
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,EBT_BEFORE_NOP,2019,2018,0,2019-03-31,INR,991309700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,EBT_BEFORE_NOP,2019,2018,0,2019-03-31,PT,12.260662790071
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,EXPD,2019,2018,0,2019-03-31,INR,2768499500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,EXPD,2019,2018,0,2019-03-31,PT,16.992573199395
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,EXPD_OTH,2019,2018,0,2019-03-31,INR,1054103800000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,EXPD_RAW_MATR,2019,2018,0,2019-03-31,INR,14985100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,EXPD_RAW_MATR,2019,2018,0,2019-03-31,PT,-19.889337360669
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,EXPD_STAFF_COST,2019,2018,0,2019-03-31,INR,1699410600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,EXPD_STAFF_COST,2019,2018,0,2019-03-31,PT,11.716763155497
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,GROSS_PFT_EBIT,2019,2018,0,2019-03-31,INR,1008873400000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,GROSS_PFT_EBIT,2019,2018,0,2019-03-31,PT,12.586093415108
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,INT,2019,2018,0,2019-03-31,INR,17563700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,INT,2019,2018,0,2019-03-31,PT,34.610432410061
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,NET_PFT,2019,2018,0,2019-03-31,INR,720699000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,NET_PFT,2019,2018,0,2019-03-31,PT,3.612616230097
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,OPR_PFT,2019,2018,0,2019-03-31,INR,899704200000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,OPR_PFT,2019,2018,0,2019-03-31,PT,13.994151697798
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,OTH_INC,2019,2018,0,2019-03-31,INR,188360700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,OTH_INC,2019,2018,0,2019-03-31,PT,4.758204990734
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,SALES,2019,2018,0,2019-03-31,INR,3667964000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,SALES,2019,2018,0,2019-03-31,PT,16.165967325689
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,TAX_PROV,2019,2018,0,2019-03-31,INR,242950000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,202,AFY,ICC_SRV_IT,TAX_PROV,2019,2018,0,2019-03-31,PT,25.349296042068
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,DEPRC,2019,2018,0,2019-03-31,INR,273802400000.00003
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,DEPRC,2019,2018,0,2019-03-31,PT,10.391952505267
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EBITDA,2019,2018,0,2019-03-31,INR,529705500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EBITDA,2019,2018,0,2019-03-31,PT,-8.62114412661
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EBT_BEFORE_NOP,2019,2018,0,2019-03-31,INR,77044400000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EBT_BEFORE_NOP,2019,2018,0,2019-03-31,PT,-51.240838402102
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EXPD,2019,2018,0,2019-03-31,INR,3206386400000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EXPD,2019,2018,0,2019-03-31,PT,16.086149582692
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EXPD_OTH,2019,2018,0,2019-03-31,INR,2559312300000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EXPD_PNF,2019,2018,0,2019-03-31,INR,163360000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EXPD_PNF,2019,2018,0,2019-03-31,PT,51.103818201831
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EXPD_RAW_MATR,2019,2018,0,2019-03-31,INR,189034700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EXPD_RAW_MATR,2019,2018,0,2019-03-31,PT,8.784928514374
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EXPD_STAFF_COST,2019,2018,0,2019-03-31,INR,294679400000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,EXPD_STAFF_COST,2019,2018,0,2019-03-31,PT,10.741013266551
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,GROSS_PFT_EBIT,2019,2018,0,2019-03-31,INR,255903100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,GROSS_PFT_EBIT,2019,2018,0,2019-03-31,PT,-22.840130244524
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,INT,2019,2018,0,2019-03-31,INR,178858700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,INT,2019,2018,0,2019-03-31,PT,3.003691481949
