DATAFLOW,AUDST,COMP_COUNT,FREQ,INDS_GRP_RN,PERF_IND_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,111,AFY,MNF_CP_BASIC,NET_PFT,2017,2016,0,2017-03-31,PT,23.2592
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,111,AFY,MNF_CP_BASIC,OPR_PFT,2017,2016,0,2017-03-31,PT,19.6816
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,111,AFY,MNF_CP_BASIC,OTH_INC,2017,2016,0,2017-03-31,PT,7.8964
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,111,AFY,MNF_CP_BASIC,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,1.769167
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,111,AFY,MNF_CP_BASIC,SALES,2017,2016,0,2017-03-31,INR,554036900000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,111,AFY,MNF_CP_BASIC,SALES,2017,2016,0,2017-03-31,PT,3.2481
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,111,AFY,MNF_CP_BASIC,TAX_PROV,2017,2016,0,2017-03-31,PT,22.037
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,23,AFY,MNF_CP_FNP,DEPRC,2017,2016,0,2017-03-31,PT,0.7805
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,23,AFY,MNF_CP_FNP,EBITDA,2017,2016,0,2017-03-31,PT,19.4675
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,23,AFY,MNF_CP_FNP,EXPD,2017,2016,0,2017-03-31,PT,-15.7941
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,23,AFY,MNF_CP_FNP,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,23.0337
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,23,AFY,MNF_CP_FNP,INT,2017,2016,0,2017-03-31,PT,-3.2168
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,23,AFY,MNF_CP_FNP,OPR_PFT,2017,2016,0,2017-03-31,PT,26.5416
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,23,AFY,MNF_CP_FNP,OTH_INC,2017,2016,0,2017-03-31,PT,-13.1417
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,23,AFY,MNF_CP_FNP,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,1.266832
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,23,AFY,MNF_CP_FNP,SALES,2017,2016,0,2017-03-31,INR,396724300000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,23,AFY,MNF_CP_FNP,SALES,2017,2016,0,2017-03-31,PT,-11.8698
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,23,AFY,MNF_CP_FNP,TAX_PROV,2017,2016,0,2017-03-31,PT,26.0934
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,85,AFY,MNF_CP_OTH,DEPRC,2017,2016,0,2017-03-31,PT,4.9805
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,85,AFY,MNF_CP_OTH,EBITDA,2017,2016,0,2017-03-31,PT,8.3952
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,85,AFY,MNF_CP_OTH,EXPD,2017,2016,0,2017-03-31,PT,5.6794
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,85,AFY,MNF_CP_OTH,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,9.0232
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,85,AFY,MNF_CP_OTH,INT,2017,2016,0,2017-03-31,PT,-9.1664
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,85,AFY,MNF_CP_OTH,NET_PFT,2017,2016,0,2017-03-31,PT,13.05
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,85,AFY,MNF_CP_OTH,OPR_PFT,2017,2016,0,2017-03-31,PT,9.8578
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,85,AFY,MNF_CP_OTH,OTH_INC,2017,2016,0,2017-03-31,PT,-2.6588
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,85,AFY,MNF_CP_OTH,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,3.331251
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,85,AFY,MNF_CP_OTH,SALES,2017,2016,0,2017-03-31,INR,1043223200000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,85,AFY,MNF_CP_OTH,SALES,2017,2016,0,2017-03-31,PT,5.7808
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,85,AFY,MNF_CP_OTH,TAX_PROV,2017,2016,0,2017-03-31,PT,8.8729
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_CP_PNV,DEPRC,2017,2016,0,2017-03-31,PT,14.7774
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_CP_PNV,EBITDA,2017,2016,0,2017-03-31,PT,12.5058
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_CP_PNV,EXPD,2017,2016,0,2017-03-31,PT,9.2782
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_CP_PNV,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,12.2324
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_CP_PNV,INT,2017,2016,0,2017-03-31,PT,-24.9444
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_CP_PNV,NET_PFT,2017,2016,0,2017-03-31,PT,-4.5546
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_CP_PNV,OPR_PFT,2017,2016,0,2017-03-31,PT,10.3672
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_CP_PNV,OTH_INC,2017,2016,0,2017-03-31,PT,35.3453
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_CP_PNV,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,0.8101
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_CP_PNV,SALES,2017,2016,0,2017-03-31,INR,253692900000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_CP_PNV,SALES,2017,2016,0,2017-03-31,PT,5.7445
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_CP_PNV,TAX_PROV,2017,2016,0,2017-03-31,PT,16.2129
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,114,AFY,MNF_EMA,DEPRC,2017,2016,0,2017-03-31,PT,7.5142
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,114,AFY,MNF_EMA,EBITDA,2017,2016,0,2017-03-31,PT,2.0718
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,114,AFY,MNF_EMA,EXPD,2017,2016,0,2017-03-31,PT,8.0067
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,114,AFY,MNF_EMA,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,0.8801
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,114,AFY,MNF_EMA,INT,2017,2016,0,2017-03-31,PT,5.9606
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,114,AFY,MNF_EMA,NET_PFT,2017,2016,0,2017-03-31,PT,102.0794
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,114,AFY,MNF_EMA,OPR_PFT,2017,2016,0,2017-03-31,PT,0.9759
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,114,AFY,MNF_EMA,OTH_INC,2017,2016,0,2017-03-31,PT,7.5488
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,114,AFY,MNF_EMA,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,4.187841
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,114,AFY,MNF_EMA,SALES,2017,2016,0,2017-03-31,INR,1311475300000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,114,AFY,MNF_EMA,SALES,2017,2016,0,2017-03-31,PT,5.8016
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,114,AFY,MNF_EMA,TAX_PROV,2017,2016,0,2017-03-31,PT,32.2021
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,42,AFY,MNF_FMP,DEPRC,2017,2016,0,2017-03-31,PT,14.1906
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,42,AFY,MNF_FMP,EBITDA,2017,2016,0,2017-03-31,PT,-3.4293
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,42,AFY,MNF_FMP,EXPD,2017,2016,0,2017-03-31,PT,-4.2264
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,42,AFY,MNF_FMP,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,-9.6662
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,42,AFY,MNF_FMP,INT,2017,2016,0,2017-03-31,PT,34.2373
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,42,AFY,MNF_FMP,NET_PFT,2017,2016,0,2017-03-31,PT,-52.272
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,42,AFY,MNF_FMP,OPR_PFT,2017,2016,0,2017-03-31,PT,-3.7342
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,42,AFY,MNF_FMP,OTH_INC,2017,2016,0,2017-03-31,PT,-0.7608
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,42,AFY,MNF_FMP,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,0.598281
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,42,AFY,MNF_FMP,SALES,2017,2016,0,2017-03-31,INR,187359100000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,42,AFY,MNF_FMP,SALES,2017,2016,0,2017-03-31,PT,-2.8602
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,42,AFY,MNF_FMP,TAX_PROV,2017,2016,0,2017-03-31,PT,-24.713
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,176,AFY,MNF_FPB,DEPRC,2017,2016,0,2017-03-31,PT,3.096
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,176,AFY,MNF_FPB,EBITDA,2017,2016,0,2017-03-31,PT,21.6547
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,176,AFY,MNF_FPB,EXPD,2017,2016,0,2017-03-31,PT,-0.5998
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,176,AFY,MNF_FPB,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,27.6472
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,176,AFY,MNF_FPB,INT,2017,2016,0,2017-03-31,PT,-11.1165
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,176,AFY,MNF_FPB,OPR_PFT,2017,2016,0,2017-03-31,PT,24.5896
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,176,AFY,MNF_FPB,OTH_INC,2017,2016,0,2017-03-31,PT,5.7112
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,176,AFY,MNF_FPB,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,5.555239
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,176,AFY,MNF_FPB,SALES,2017,2016,0,2017-03-31,INR,1739693100000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,176,AFY,MNF_FPB,SALES,2017,2016,0,2017-03-31,PT,-0.3661
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,176,AFY,MNF_FPB,TAX_PROV,2017,2016,0,2017-03-31,PT,28.0865
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,14,AFY,MNF_FPB_DAIRY_PRD,DEPRC,2017,2016,0,2017-03-31,PT,10.4273
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,14,AFY,MNF_FPB_DAIRY_PRD,EBITDA,2017,2016,0,2017-03-31,PT,11.1863
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,14,AFY,MNF_FPB_DAIRY_PRD,EXPD,2017,2016,0,2017-03-31,PT,14.9154
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,14,AFY,MNF_FPB_DAIRY_PRD,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,11.3859
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,14,AFY,MNF_FPB_DAIRY_PRD,INT,2017,2016,0,2017-03-31,PT,-2.712
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,14,AFY,MNF_FPB_DAIRY_PRD,NET_PFT,2017,2016,0,2017-03-31,PT,56.5096
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,14,AFY,MNF_FPB_DAIRY_PRD,OPR_PFT,2017,2016,0,2017-03-31,PT,10.9067
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,14,AFY,MNF_FPB_DAIRY_PRD,OTH_INC,2017,2016,0,2017-03-31,PT,14.8387
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,14,AFY,MNF_FPB_DAIRY_PRD,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,0.833185
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,14,AFY,MNF_FPB_DAIRY_PRD,SALES,2017,2016,0,2017-03-31,INR,260922500000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,14,AFY,MNF_FPB_DAIRY_PRD,SALES,2017,2016,0,2017-03-31,PT,12.4241
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,14,AFY,MNF_FPB_DAIRY_PRD,TAX_PROV,2017,2016,0,2017-03-31,PT,36.4058
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,36,AFY,MNF_FPB_EDD_OIL,DEPRC,2017,2016,0,2017-03-31,PT,0.8591
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,36,AFY,MNF_FPB_EDD_OIL,EBITDA,2017,2016,0,2017-03-31,PT,-6.1193
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,36,AFY,MNF_FPB_EDD_OIL,EXPD,2017,2016,0,2017-03-31,PT,-18.5641
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,36,AFY,MNF_FPB_EDD_OIL,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,-9.1228
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,36,AFY,MNF_FPB_EDD_OIL,INT,2017,2016,0,2017-03-31,PT,-28.0044
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,36,AFY,MNF_FPB_EDD_OIL,OPR_PFT,2017,2016,0,2017-03-31,PT,-13.5277
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,36,AFY,MNF_FPB_EDD_OIL,OTH_INC,2017,2016,0,2017-03-31,PT,14.6361
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,36,AFY,MNF_FPB_EDD_OIL,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,1.434949
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,36,AFY,MNF_FPB_EDD_OIL,SALES,2017,2016,0,2017-03-31,INR,449372300000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,36,AFY,MNF_FPB_EDD_OIL,SALES,2017,2016,0,2017-03-31,PT,-19.1896
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,33,AFY,MNF_FPB_ESGR,DEPRC,2017,2016,0,2017-03-31,PT,-5.3542
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,33,AFY,MNF_FPB_ESGR,EBITDA,2017,2016,0,2017-03-31,PT,87.8906
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,33,AFY,MNF_FPB_ESGR,EXPD,2017,2016,0,2017-03-31,PT,13.651
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,33,AFY,MNF_FPB_ESGR,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,145.5156
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,33,AFY,MNF_FPB_ESGR,INT,2017,2016,0,2017-03-31,PT,-3.7909
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,33,AFY,MNF_FPB_ESGR,OPR_PFT,2017,2016,0,2017-03-31,PT,102.8888
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,33,AFY,MNF_FPB_ESGR,OTH_INC,2017,2016,0,2017-03-31,PT,6.7874
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,33,AFY,MNF_FPB_ESGR,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,1.281039
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,33,AFY,MNF_FPB_ESGR,SALES,2017,2016,0,2017-03-31,INR,401173400000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,33,AFY,MNF_FPB_ESGR,SALES,2017,2016,0,2017-03-31,PT,16.3455
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,93,AFY,MNF_FPB_OFP,DEPRC,2017,2016,0,2017-03-31,PT,8.8748
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,93,AFY,MNF_FPB_OFP,EBITDA,2017,2016,0,2017-03-31,PT,0.0839
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,93,AFY,MNF_FPB_OFP,EXPD,2017,2016,0,2017-03-31,PT,3.0647
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,93,AFY,MNF_FPB_OFP,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,-1.8817
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,93,AFY,MNF_FPB_OFP,INT,2017,2016,0,2017-03-31,PT,-10.0415
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,93,AFY,MNF_FPB_OFP,NET_PFT,2017,2016,0,2017-03-31,PT,4.0721
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,93,AFY,MNF_FPB_OFP,OPR_PFT,2017,2016,0,2017-03-31,PT,-0.1224
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,93,AFY,MNF_FPB_OFP,OTH_INC,2017,2016,0,2017-03-31,PT,1.1187
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,93,AFY,MNF_FPB_OFP,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,2.006066
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,93,AFY,MNF_FPB_OFP,SALES,2017,2016,0,2017-03-31,INR,628224900000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,93,AFY,MNF_FPB_OFP,SALES,2017,2016,0,2017-03-31,PT,2.4663
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,93,AFY,MNF_FPB_OFP,TAX_PROV,2017,2016,0,2017-03-31,PT,-16.9128
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,13,AFY,MNF_GGP,DEPRC,2017,2016,0,2017-03-31,PT,-5.0424
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,13,AFY,MNF_GGP,EBITDA,2017,2016,0,2017-03-31,PT,2.6021
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,13,AFY,MNF_GGP,EXPD,2017,2016,0,2017-03-31,PT,4.9826
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,13,AFY,MNF_GGP,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,7.5071
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,13,AFY,MNF_GGP,INT,2017,2016,0,2017-03-31,PT,-6.2729
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,13,AFY,MNF_GGP,OPR_PFT,2017,2016,0,2017-03-31,PT,1.1503
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,13,AFY,MNF_GGP,OTH_INC,2017,2016,0,2017-03-31,PT,22.4913
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,13,AFY,MNF_GGP,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,0.18412
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,13,AFY,MNF_GGP,SALES,2017,2016,0,2017-03-31,INR,57659500000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,13,AFY,MNF_GGP,SALES,2017,2016,0,2017-03-31,PT,2.9162
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,13,AFY,MNF_GGP,TAX_PROV,2017,2016,0,2017-03-31,PT,26.1615
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,162,AFY,MNF_INS,DEPRC,2017,2016,0,2017-03-31,PT,8.4665
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,162,AFY,MNF_INS,EBITDA,2017,2016,0,2017-03-31,PT,53.8502
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,162,AFY,MNF_INS,EXPD,2017,2016,0,2017-03-31,PT,9.5919
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,162,AFY,MNF_INS,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,106.4117
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,162,AFY,MNF_INS,INT,2017,2016,0,2017-03-31,PT,7.0999
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,162,AFY,MNF_INS,OPR_PFT,2017,2016,0,2017-03-31,PT,59.2029
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,162,AFY,MNF_INS,OTH_INC,2017,2016,0,2017-03-31,PT,5.4387
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,162,AFY,MNF_INS,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,7.703171
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,162,AFY,MNF_INS,SALES,2017,2016,0,2017-03-31,INR,2412345300000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,162,AFY,MNF_INS,SALES,2017,2016,0,2017-03-31,PT,11.4658
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,162,AFY,MNF_INS,TAX_PROV,2017,2016,0,2017-03-31,PT,135.596
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,37,AFY,MNF_JRA,DEPRC,2017,2016,0,2017-03-31,PT,-4.4752
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,37,AFY,MNF_JRA,EBITDA,2017,2016,0,2017-03-31,PT,4.2031
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,37,AFY,MNF_JRA,EXPD,2017,2016,0,2017-03-31,PT,7.9131
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,37,AFY,MNF_JRA,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,4.8515
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,37,AFY,MNF_JRA,INT,2017,2016,0,2017-03-31,PT,5.6234
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,37,AFY,MNF_JRA,NET_PFT,2017,2016,0,2017-03-31,PT,-4.2789
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,37,AFY,MNF_JRA,OPR_PFT,2017,2016,0,2017-03-31,PT,-1.1877
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,37,AFY,MNF_JRA,OTH_INC,2017,2016,0,2017-03-31,PT,76.7387
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,37,AFY,MNF_JRA,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,2.775195
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,37,AFY,MNF_JRA,SALES,2017,2016,0,2017-03-31,INR,869087500000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,37,AFY,MNF_JRA,SALES,2017,2016,0,2017-03-31,PT,5.7866
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,37,AFY,MNF_JRA,TAX_PROV,2017,2016,0,2017-03-31,PT,17.6242
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_LTH,DEPRC,2017,2016,0,2017-03-31,PT,-3.1769
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_LTH,EBITDA,2017,2016,0,2017-03-31,PT,1.3624
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_LTH,EXPD,2017,2016,0,2017-03-31,PT,1.455
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_LTH,GROSS_PFT_EBIT,2017,2016,0,2017-03-31,PT,2.5221
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_LTH,INT,2017,2016,0,2017-03-31,PT,-8.0272
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_LTH,NET_PFT,2017,2016,0,2017-03-31,PT,-11.9368
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_LTH,OPR_PFT,2017,2016,0,2017-03-31,PT,-1.1257
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_LTH,OTH_INC,2017,2016,0,2017-03-31,PT,44.9339
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_LTH,PC_SHARE_SAL,2017,2016,0,2017-03-31,PT,0.258885
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_LTH,SALES,2017,2016,0,2017-03-31,INR,81073000000
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_LTH,SALES,2017,2016,0,2017-03-31,PT,2.0328
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,15,AFY,MNF_LTH,TAX_PROV,2017,2016,0,2017-03-31,PT,-2.5099
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,132,AFY,MNF_MMT,DEPRC,2017,2016,0,2017-03-31,PT,-1.7284
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,132,AFY,MNF_MMT,EBITDA,2017,2016,0,2017-03-31,PT,7.8721
RBI:PRF_LNGNFC_INDUS_ANN_RN(1.0),N_A,132,AFY,MNF_MMT,EXPD,2017,2016,0,2017-03-31,PT,4.7614
