DATAFLOW,AUDST,COMP_COUNT,FREQ,REPYEAREND,REPYEARSTART,SALE_SZ_CLS_RN,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,2018,2017,100_N_ABOVE,OPR_PFTS_TO_SAL,0,2017-12-31,RPT,16.4768
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,2018,2017,100_N_ABOVE,OTH_INC_NET_PFT,0,2017-12-31,RPT,34.1989
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,2018,2017,100_N_ABOVE,SC_TO_SAL,0,2017-12-31,RPT,10.3145
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,2018,2017,100_N_ABOVE,TAX_PROV_TO_EBT,0,2017-12-31,RPT,22.6418
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,725,QFY,2018,2017,100_TO_500,CORM_TO_SAL,0,2017-12-31,RPT,56.032
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,725,QFY,2018,2017,100_TO_500,CSH_CVG_RATIO,0,2017-12-31,RPT,1.433108
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,725,QFY,2018,2017,100_TO_500,EBITDA_TO_SAL,0,2017-12-31,RPT,9.1424
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,725,QFY,2018,2017,100_TO_500,EBIT_TO_SAL,0,2017-12-31,RPT,4.9346
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,725,QFY,2018,2017,100_TO_500,INT_BURDEN,0,2017-12-31,RPT,129.2778
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,725,QFY,2018,2017,100_TO_500,INT_CVG,0,2017-12-31,RPT,0.773528
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,725,QFY,2018,2017,100_TO_500,INT_TO_SAL,0,2017-12-31,RPT,6.3794
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,725,QFY,2018,2017,100_TO_500,NET_PFT_TO_SAL,0,2017-12-31,RPT,-2.8382
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,725,QFY,2018,2017,100_TO_500,OPR_PFTS_TO_SAL,0,2017-12-31,RPT,6.1053
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,725,QFY,2018,2017,100_TO_500,SC_TO_SAL,0,2017-12-31,RPT,11.3306
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,725,QFY,2018,2017,100_TO_500,TAX_PROV_TO_EBT,0,2017-12-31,RPT,26.6323
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,25_TO_50,CORM_TO_SAL,0,2017-12-31,RPT,51.7916
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,25_TO_50,CSH_CVG_RATIO,0,2017-12-31,RPT,0.190084
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,25_TO_50,EBITDA_TO_SAL,0,2017-12-31,RPT,5.3962
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,25_TO_50,EBIT_TO_SAL,0,2017-12-31,RPT,-1.3543
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,25_TO_50,INT_TO_SAL,0,2017-12-31,RPT,28.3884
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,25_TO_50,NET_PFT_TO_SAL,0,2017-12-31,RPT,-31.3426
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,25_TO_50,OPR_PFTS_TO_SAL,0,2017-12-31,RPT,-3.4237
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,25_TO_50,SC_TO_SAL,0,2017-12-31,RPT,15.0616
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,25_TO_50,TAX_PROV_TO_EBT,0,2017-12-31,RPT,20.1895
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,500_TO_1000,CORM_TO_SAL,0,2017-12-31,RPT,53.856
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,500_TO_1000,CSH_CVG_RATIO,0,2017-12-31,RPT,2.628272
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,500_TO_1000,EBITDA_TO_SAL,0,2017-12-31,RPT,11.3894
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,500_TO_1000,EBIT_TO_SAL,0,2017-12-31,RPT,8.1031
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,500_TO_1000,INT_BURDEN,0,2017-12-31,RPT,53.4789
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,500_TO_1000,INT_CVG,0,2017-12-31,RPT,1.869897
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,500_TO_1000,INT_TO_SAL,0,2017-12-31,RPT,4.3334
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,500_TO_1000,NET_PFT_TO_SAL,0,2017-12-31,RPT,1.3894
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,500_TO_1000,OPR_PFTS_TO_SAL,0,2017-12-31,RPT,8.8056
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,500_TO_1000,SC_TO_SAL,0,2017-12-31,RPT,9.7575
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,239,QFY,2018,2017,500_TO_1000,TAX_PROV_TO_EBT,0,2017-12-31,RPT,27.3865
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,279,QFY,2018,2017,50_TO_100,CORM_TO_SAL,0,2017-12-31,RPT,52.5282
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,279,QFY,2018,2017,50_TO_100,CSH_CVG_RATIO,0,2017-12-31,RPT,0.987037
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,279,QFY,2018,2017,50_TO_100,EBITDA_TO_SAL,0,2017-12-31,RPT,9.9544
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,279,QFY,2018,2017,50_TO_100,EBIT_TO_SAL,0,2017-12-31,RPT,3.6563
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,279,QFY,2018,2017,50_TO_100,INT_CVG,0,2017-12-31,RPT,0.362549
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,279,QFY,2018,2017,50_TO_100,INT_TO_SAL,0,2017-12-31,RPT,10.0851
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,279,QFY,2018,2017,50_TO_100,NET_PFT_TO_SAL,0,2017-12-31,RPT,-7.9321
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,279,QFY,2018,2017,50_TO_100,OPR_PFTS_TO_SAL,0,2017-12-31,RPT,6.2215
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,279,QFY,2018,2017,50_TO_100,SC_TO_SAL,0,2017-12-31,RPT,13.8131
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,279,QFY,2018,2017,50_TO_100,TAX_PROV_TO_EBT,0,2017-12-31,RPT,24.1226
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2705,QFY,2018,2017,ALL_COMP,CORM_TO_SAL,0,2017-12-31,RPT,50.9719
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2705,QFY,2018,2017,ALL_COMP,CSH_CVG_RATIO,0,2017-12-31,RPT,4.596299
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2705,QFY,2018,2017,ALL_COMP,EBITDA_TO_SAL,0,2017-12-31,RPT,18.1871
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2705,QFY,2018,2017,ALL_COMP,EBIT_TO_SAL,0,2017-12-31,RPT,14.0613
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2705,QFY,2018,2017,ALL_COMP,INT_BURDEN,0,2017-12-31,RPT,28.1404
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2705,QFY,2018,2017,ALL_COMP,INT_CVG,0,2017-12-31,RPT,3.553609
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2705,QFY,2018,2017,ALL_COMP,INT_TO_SAL,0,2017-12-31,RPT,3.9569
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2705,QFY,2018,2017,ALL_COMP,NET_PFT_TO_SAL,0,2017-12-31,RPT,6.7476
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2705,QFY,2018,2017,ALL_COMP,OPR_PFTS_TO_SAL,0,2017-12-31,RPT,15.3632
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2705,QFY,2018,2017,ALL_COMP,OTH_INC_NET_PFT,0,2017-12-31,RPT,41.8498
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2705,QFY,2018,2017,ALL_COMP,SC_TO_SAL,0,2017-12-31,RPT,10.3923
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2705,QFY,2018,2017,ALL_COMP,TAX_PROV_TO_EBT,0,2017-12-31,RPT,22.9186
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,701,QFY,2018,2017,LES_CLS_THAN_25,CORM_TO_SAL,0,2017-12-31,RPT,52.923
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,701,QFY,2018,2017,LES_CLS_THAN_25,CSH_CVG_RATIO,0,2017-12-31,RPT,0.109773
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,701,QFY,2018,2017,LES_CLS_THAN_25,EBITDA_TO_SAL,0,2017-12-31,RPT,4.0037
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,701,QFY,2018,2017,LES_CLS_THAN_25,EBIT_TO_SAL,0,2017-12-31,RPT,-13.0662
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,701,QFY,2018,2017,LES_CLS_THAN_25,INT_TO_SAL,0,2017-12-31,RPT,36.4723
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,701,QFY,2018,2017,LES_CLS_THAN_25,NET_PFT_TO_SAL,0,2017-12-31,RPT,-79.431
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,701,QFY,2018,2017,LES_CLS_THAN_25,OPR_PFTS_TO_SAL,0,2017-12-31,RPT,-45.8819
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,701,QFY,2018,2017,LES_CLS_THAN_25,SC_TO_SAL,0,2017-12-31,RPT,24.1987
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,701,QFY,2018,2017,LES_CLS_THAN_25,TAX_PROV_TO_EBT,0,2017-12-31,RPT,15.4647
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,532,QFY,2018,2017,100_N_ABOVE,CORM_TO_SAL,0,2018-03-31,RPT,50.3513
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,532,QFY,2018,2017,100_N_ABOVE,CSH_CVG_RATIO,0,2018-03-31,RPT,6.400788
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,532,QFY,2018,2017,100_N_ABOVE,EBITDA_TO_SAL,0,2018-03-31,RPT,19.4355
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,532,QFY,2018,2017,100_N_ABOVE,EBIT_TO_SAL,0,2018-03-31,RPT,15.6241
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,532,QFY,2018,2017,100_N_ABOVE,INT_BURDEN,0,2018-03-31,RPT,19.4342
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,532,QFY,2018,2017,100_N_ABOVE,INT_CVG,0,2018-03-31,RPT,5.145566
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,532,QFY,2018,2017,100_N_ABOVE,INT_TO_SAL,0,2018-03-31,RPT,3.0364
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,532,QFY,2018,2017,100_N_ABOVE,NET_PFT_TO_SAL,0,2018-03-31,RPT,7.2355
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,532,QFY,2018,2017,100_N_ABOVE,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,15.9638
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,532,QFY,2018,2017,100_N_ABOVE,OTH_INC_NET_PFT,0,2018-03-31,RPT,47.9814
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,532,QFY,2018,2017,100_N_ABOVE,SC_TO_SAL,0,2018-03-31,RPT,9.8589
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,532,QFY,2018,2017,100_N_ABOVE,TAX_PROV_TO_EBT,0,2018-03-31,RPT,23.738
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,730,QFY,2018,2017,100_TO_500,CORM_TO_SAL,0,2018-03-31,RPT,55.3531
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,730,QFY,2018,2017,100_TO_500,CSH_CVG_RATIO,0,2018-03-31,RPT,1.591045
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,730,QFY,2018,2017,100_TO_500,EBITDA_TO_SAL,0,2018-03-31,RPT,8.6793
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,730,QFY,2018,2017,100_TO_500,EBIT_TO_SAL,0,2018-03-31,RPT,4.4083
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,730,QFY,2018,2017,100_TO_500,INT_BURDEN,0,2018-03-31,RPT,123.7449
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,730,QFY,2018,2017,100_TO_500,INT_CVG,0,2018-03-31,RPT,0.808114
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,730,QFY,2018,2017,100_TO_500,INT_TO_SAL,0,2018-03-31,RPT,5.4551
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,730,QFY,2018,2017,100_TO_500,NET_PFT_TO_SAL,0,2018-03-31,RPT,-9.4477
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,730,QFY,2018,2017,100_TO_500,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,4.588
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,730,QFY,2018,2017,100_TO_500,SC_TO_SAL,0,2018-03-31,RPT,10.9838
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,730,QFY,2018,2017,100_TO_500,TAX_PROV_TO_EBT,0,2018-03-31,RPT,25.9338
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,221,QFY,2018,2017,25_TO_50,CORM_TO_SAL,0,2018-03-31,RPT,52.5546
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,221,QFY,2018,2017,25_TO_50,EBITDA_TO_SAL,0,2018-03-31,RPT,-14.4308
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,221,QFY,2018,2017,25_TO_50,EBIT_TO_SAL,0,2018-03-31,RPT,-20.0108
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,221,QFY,2018,2017,25_TO_50,INT_TO_SAL,0,2018-03-31,RPT,9.5045
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,221,QFY,2018,2017,25_TO_50,NET_PFT_TO_SAL,0,2018-03-31,RPT,-71.7236
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,221,QFY,2018,2017,25_TO_50,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,-25.8818
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,221,QFY,2018,2017,25_TO_50,SC_TO_SAL,0,2018-03-31,RPT,18.4124
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,221,QFY,2018,2017,25_TO_50,TAX_PROV_TO_EBT,0,2018-03-31,RPT,18.1264
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,252,QFY,2018,2017,500_TO_1000,CORM_TO_SAL,0,2018-03-31,RPT,55.8793
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,252,QFY,2018,2017,500_TO_1000,CSH_CVG_RATIO,0,2018-03-31,RPT,2.483689
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,252,QFY,2018,2017,500_TO_1000,EBITDA_TO_SAL,0,2018-03-31,RPT,12.5207
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,252,QFY,2018,2017,500_TO_1000,EBIT_TO_SAL,0,2018-03-31,RPT,9.1868
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,252,QFY,2018,2017,500_TO_1000,INT_BURDEN,0,2018-03-31,RPT,54.8743
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,252,QFY,2018,2017,500_TO_1000,INT_CVG,0,2018-03-31,RPT,1.822348
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,252,QFY,2018,2017,500_TO_1000,INT_TO_SAL,0,2018-03-31,RPT,5.0412
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,252,QFY,2018,2017,500_TO_1000,NET_PFT_TO_SAL,0,2018-03-31,RPT,0.8475
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,252,QFY,2018,2017,500_TO_1000,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,8.869
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,252,QFY,2018,2017,500_TO_1000,SC_TO_SAL,0,2018-03-31,RPT,8.918
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,252,QFY,2018,2017,500_TO_1000,TAX_PROV_TO_EBT,0,2018-03-31,RPT,26.4268
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,301,QFY,2018,2017,50_TO_100,CORM_TO_SAL,0,2018-03-31,RPT,53.0751
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,301,QFY,2018,2017,50_TO_100,EBITDA_TO_SAL,0,2018-03-31,RPT,-15.7946
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,301,QFY,2018,2017,50_TO_100,EBIT_TO_SAL,0,2018-03-31,RPT,-20.7735
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,301,QFY,2018,2017,50_TO_100,INT_TO_SAL,0,2018-03-31,RPT,10.8496
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,301,QFY,2018,2017,50_TO_100,NET_PFT_TO_SAL,0,2018-03-31,RPT,-37.0067
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,301,QFY,2018,2017,50_TO_100,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,-21.2544
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,301,QFY,2018,2017,50_TO_100,SC_TO_SAL,0,2018-03-31,RPT,13.6885
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,301,QFY,2018,2017,50_TO_100,TAX_PROV_TO_EBT,0,2018-03-31,RPT,21.4499
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2723,QFY,2018,2017,ALL_COMP,CORM_TO_SAL,0,2018-03-31,RPT,50.9127
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2723,QFY,2018,2017,ALL_COMP,CSH_CVG_RATIO,0,2018-03-31,RPT,5.451299
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2723,QFY,2018,2017,ALL_COMP,EBITDA_TO_SAL,0,2018-03-31,RPT,18.1747
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2723,QFY,2018,2017,ALL_COMP,EBIT_TO_SAL,0,2018-03-31,RPT,14.3379
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2723,QFY,2018,2017,ALL_COMP,INT_BURDEN,0,2018-03-31,RPT,23.2532
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2723,QFY,2018,2017,ALL_COMP,INT_CVG,0,2018-03-31,RPT,4.300484
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2723,QFY,2018,2017,ALL_COMP,INT_TO_SAL,0,2018-03-31,RPT,3.334
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2723,QFY,2018,2017,ALL_COMP,NET_PFT_TO_SAL,0,2018-03-31,RPT,5.5018
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2723,QFY,2018,2017,ALL_COMP,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,14.5993
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2723,QFY,2018,2017,ALL_COMP,OTH_INC_NET_PFT,0,2018-03-31,RPT,64.9861
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2723,QFY,2018,2017,ALL_COMP,SC_TO_SAL,0,2018-03-31,RPT,9.9262
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,2723,QFY,2018,2017,ALL_COMP,TAX_PROV_TO_EBT,0,2018-03-31,RPT,23.8748
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,687,QFY,2018,2017,LES_CLS_THAN_25,CORM_TO_SAL,0,2018-03-31,RPT,55.5635
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,687,QFY,2018,2017,LES_CLS_THAN_25,EBITDA_TO_SAL,0,2018-03-31,RPT,-60.4917
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,687,QFY,2018,2017,LES_CLS_THAN_25,EBIT_TO_SAL,0,2018-03-31,RPT,-75.2432
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,687,QFY,2018,2017,LES_CLS_THAN_25,INT_TO_SAL,0,2018-03-31,RPT,17.6456
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,687,QFY,2018,2017,LES_CLS_THAN_25,NET_PFT_TO_SAL,0,2018-03-31,RPT,-111.9832
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,687,QFY,2018,2017,LES_CLS_THAN_25,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,-88.5623
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,687,QFY,2018,2017,LES_CLS_THAN_25,SC_TO_SAL,0,2018-03-31,RPT,23.789
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,687,QFY,2018,2017,LES_CLS_THAN_25,TAX_PROV_TO_EBT,0,2018-03-31,RPT,19.3888
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,542,QFY,2019,2018,100_N_ABOVE,CORM_TO_SAL,0,2018-06-30,RPT,51.3721
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,542,QFY,2019,2018,100_N_ABOVE,CSH_CVG_RATIO,0,2018-06-30,RPT,5.862085
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,542,QFY,2019,2018,100_N_ABOVE,EBITDA_TO_SAL,0,2018-06-30,RPT,19.0861
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,542,QFY,2019,2018,100_N_ABOVE,EBIT_TO_SAL,0,2018-06-30,RPT,15.2844
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,542,QFY,2019,2018,100_N_ABOVE,INT_BURDEN,0,2018-06-30,RPT,21.3019
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,542,QFY,2019,2018,100_N_ABOVE,INT_CVG,0,2018-06-30,RPT,4.694425
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,542,QFY,2019,2018,100_N_ABOVE,INT_TO_SAL,0,2018-06-30,RPT,3.2559
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,542,QFY,2019,2018,100_N_ABOVE,NET_PFT_TO_SAL,0,2018-06-30,RPT,8.9051
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,542,QFY,2019,2018,100_N_ABOVE,OPR_PFTS_TO_SAL,0,2018-06-30,RPT,16.3991
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,542,QFY,2019,2018,100_N_ABOVE,OTH_INC_NET_PFT,0,2018-06-30,RPT,30.1736
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,542,QFY,2019,2018,100_N_ABOVE,SC_TO_SAL,0,2018-06-30,RPT,9.9527
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,542,QFY,2019,2018,100_N_ABOVE,TAX_PROV_TO_EBT,0,2018-06-30,RPT,26.498
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,2019,2018,100_TO_500,CORM_TO_SAL,0,2018-06-30,RPT,54.3227
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,2019,2018,100_TO_500,CSH_CVG_RATIO,0,2018-06-30,RPT,1.915975
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,2019,2018,100_TO_500,EBITDA_TO_SAL,0,2018-06-30,RPT,14.4167
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,2019,2018,100_TO_500,EBIT_TO_SAL,0,2018-06-30,RPT,9.7479
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,2019,2018,100_TO_500,INT_BURDEN,0,2018-06-30,RPT,77.1906
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,2019,2018,100_TO_500,INT_CVG,0,2018-06-30,RPT,1.295495
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,2019,2018,100_TO_500,INT_TO_SAL,0,2018-06-30,RPT,7.5244
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,2019,2018,100_TO_500,NET_PFT_TO_SAL,0,2018-06-30,RPT,0.3402
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,2019,2018,100_TO_500,OPR_PFTS_TO_SAL,0,2018-06-30,RPT,10.3625
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,2019,2018,100_TO_500,SC_TO_SAL,0,2018-06-30,RPT,11.9173
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,2019,2018,100_TO_500,TAX_PROV_TO_EBT,0,2018-06-30,RPT,26.7114
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,230,QFY,2019,2018,25_TO_50,CORM_TO_SAL,0,2018-06-30,RPT,51.7527
RBI:RATIO_LNGNFC_SAL_QTR_RN(1.0),N_A,230,QFY,2019,2018,25_TO_50,CSH_CVG_RATIO,0,2018-06-30,RPT,0.761553
