DATAFLOW,AUDST,COMP_COUNT,FREQ,PERF_IND_RN,PUC_CLS_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,767,QFY,SALES,25_N_ABOVE,2018,2017,0,2017-06-30,PT,7.7844
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,564,QFY,SALES,5_TO_10,2018,2017,0,2017-06-30,PT,6.5691
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2744,QFY,SALES,ALL_COMP,2018,2017,0,2017-06-30,PT,7.6318
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,563,QFY,SALES,LES_THN_5,2018,2017,0,2017-06-30,PT,7.9028
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,SAL_SHARE,10_TO_15,2018,2017,0,2017-06-30,PT,4.5176
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,410,QFY,SAL_SHARE,15_TO_25,2018,2017,0,2017-06-30,PT,8.8565
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,767,QFY,SAL_SHARE,25_N_ABOVE,2018,2017,0,2017-06-30,PT,81.2262
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,564,QFY,SAL_SHARE,5_TO_10,2018,2017,0,2017-06-30,PT,3.4531
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2744,QFY,SAL_SHARE,ALL_COMP,2018,2017,0,2017-06-30,PT,100.0
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,563,QFY,SAL_SHARE,LES_THN_5,2018,2017,0,2017-06-30,PT,1.9465
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,TAX_PROV,10_TO_15,2018,2017,0,2017-06-30,PT,-6.819
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,410,QFY,TAX_PROV,15_TO_25,2018,2017,0,2017-06-30,PT,-2.1766
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,767,QFY,TAX_PROV,25_N_ABOVE,2018,2017,0,2017-06-30,PT,1.7678
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,564,QFY,TAX_PROV,5_TO_10,2018,2017,0,2017-06-30,PT,11.7213
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2744,QFY,TAX_PROV,ALL_COMP,2018,2017,0,2017-06-30,PT,0.5996
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,563,QFY,TAX_PROV,LES_THN_5,2018,2017,0,2017-06-30,PT,-52.4346
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,DEPRC,10_TO_15,2018,2017,0,2017-09-30,PT,4.1856
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,403,QFY,DEPRC,15_TO_25,2018,2017,0,2017-09-30,PT,6.9356
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,768,QFY,DEPRC,25_N_ABOVE,2018,2017,0,2017-09-30,PT,3.7364
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,548,QFY,DEPRC,5_TO_10,2018,2017,0,2017-09-30,PT,6.2825
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2701,QFY,DEPRC,ALL_COMP,2018,2017,0,2017-09-30,PT,4.0485
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,542,QFY,DEPRC,LES_THN_5,2018,2017,0,2017-09-30,PT,7.3691
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,EBITDA,10_TO_15,2018,2017,0,2017-09-30,PT,-3.5218
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,403,QFY,EBITDA,15_TO_25,2018,2017,0,2017-09-30,PT,6.4415
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,768,QFY,EBITDA,25_N_ABOVE,2018,2017,0,2017-09-30,PT,3.3239
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,548,QFY,EBITDA,5_TO_10,2018,2017,0,2017-09-30,PT,5.4589
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2701,QFY,EBITDA,ALL_COMP,2018,2017,0,2017-09-30,PT,3.2607
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,542,QFY,EBITDA,LES_THN_5,2018,2017,0,2017-09-30,PT,-2.5274
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,EXPD,10_TO_15,2018,2017,0,2017-09-30,PT,5.4146
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,403,QFY,EXPD,15_TO_25,2018,2017,0,2017-09-30,PT,3.2898
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,768,QFY,EXPD,25_N_ABOVE,2018,2017,0,2017-09-30,PT,6.4036
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,548,QFY,EXPD,5_TO_10,2018,2017,0,2017-09-30,PT,1.9818
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2701,QFY,EXPD,ALL_COMP,2018,2017,0,2017-09-30,PT,5.9068
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,542,QFY,EXPD,LES_THN_5,2018,2017,0,2017-09-30,PT,6.6403
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,GROSS_PFT_EBIT,10_TO_15,2018,2017,0,2017-09-30,PT,-5.5233
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,403,QFY,GROSS_PFT_EBIT,15_TO_25,2018,2017,0,2017-09-30,PT,6.3118
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,768,QFY,GROSS_PFT_EBIT,25_N_ABOVE,2018,2017,0,2017-09-30,PT,3.2029
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,548,QFY,GROSS_PFT_EBIT,5_TO_10,2018,2017,0,2017-09-30,PT,5.2533
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2701,QFY,GROSS_PFT_EBIT,ALL_COMP,2018,2017,0,2017-09-30,PT,3.033
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,542,QFY,GROSS_PFT_EBIT,LES_THN_5,2018,2017,0,2017-09-30,PT,-5.3313
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,INT,10_TO_15,2018,2017,0,2017-09-30,PT,-0.0375
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,403,QFY,INT,15_TO_25,2018,2017,0,2017-09-30,PT,-2.0309
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,768,QFY,INT,25_N_ABOVE,2018,2017,0,2017-09-30,PT,9.4547
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,548,QFY,INT,5_TO_10,2018,2017,0,2017-09-30,PT,-3.8426
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2701,QFY,INT,ALL_COMP,2018,2017,0,2017-09-30,PT,8.0808
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,542,QFY,INT,LES_THN_5,2018,2017,0,2017-09-30,PT,2.999
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,NET_PFT,10_TO_15,2018,2017,0,2017-09-30,PT,-2.2804
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,403,QFY,NET_PFT,15_TO_25,2018,2017,0,2017-09-30,PT,4.0638
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,768,QFY,NET_PFT,25_N_ABOVE,2018,2017,0,2017-09-30,PT,-26.9962
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,548,QFY,NET_PFT,5_TO_10,2018,2017,0,2017-09-30,PT,1.8537
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2701,QFY,NET_PFT,ALL_COMP,2018,2017,0,2017-09-30,PT,-23.1239
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,542,QFY,NET_PFT,LES_THN_5,2018,2017,0,2017-09-30,PT,-8.1649
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,OPR_PFT,10_TO_15,2018,2017,0,2017-09-30,PT,-5.5723
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,403,QFY,OPR_PFT,15_TO_25,2018,2017,0,2017-09-30,PT,2.2375
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,768,QFY,OPR_PFT,25_N_ABOVE,2018,2017,0,2017-09-30,PT,5.6975
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,548,QFY,OPR_PFT,5_TO_10,2018,2017,0,2017-09-30,PT,7.1632
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2701,QFY,OPR_PFT,ALL_COMP,2018,2017,0,2017-09-30,PT,5.011
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,542,QFY,OPR_PFT,LES_THN_5,2018,2017,0,2017-09-30,PT,1.4666
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,OTH_INC,10_TO_15,2018,2017,0,2017-09-30,PT,8.6177
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,403,QFY,OTH_INC,15_TO_25,2018,2017,0,2017-09-30,PT,34.3986
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,768,QFY,OTH_INC,25_N_ABOVE,2018,2017,0,2017-09-30,PT,-7.0787
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,548,QFY,OTH_INC,5_TO_10,2018,2017,0,2017-09-30,PT,-3.0796
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2701,QFY,OTH_INC,ALL_COMP,2018,2017,0,2017-09-30,PT,-4.6923
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,542,QFY,OTH_INC,LES_THN_5,2018,2017,0,2017-09-30,PT,-18.0177
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,PUC_SHARE,10_TO_15,2018,2017,0,2017-09-30,PT,3.7158
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,403,QFY,PUC_SHARE,15_TO_25,2018,2017,0,2017-09-30,PT,5.3995
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,768,QFY,PUC_SHARE,25_N_ABOVE,2018,2017,0,2017-09-30,PT,87.0673
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,548,QFY,PUC_SHARE,5_TO_10,2018,2017,0,2017-09-30,PT,2.6805
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2701,QFY,PUC_SHARE,ALL_COMP,2018,2017,0,2017-09-30,PT,100.0
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,542,QFY,PUC_SHARE,LES_THN_5,2018,2017,0,2017-09-30,PT,1.137
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,SALES,10_TO_15,2018,2017,0,2017-09-30,PT,4.3073
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,403,QFY,SALES,15_TO_25,2018,2017,0,2017-09-30,PT,5.8962
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,768,QFY,SALES,25_N_ABOVE,2018,2017,0,2017-09-30,PT,7.7558
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,548,QFY,SALES,5_TO_10,2018,2017,0,2017-09-30,PT,2.7805
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2701,QFY,SALES,ALL_COMP,2018,2017,0,2017-09-30,PT,7.2415
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,542,QFY,SALES,LES_THN_5,2018,2017,0,2017-09-30,PT,7.4147
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,SAL_SHARE,10_TO_15,2018,2017,0,2017-09-30,PT,4.6583
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,403,QFY,SAL_SHARE,15_TO_25,2018,2017,0,2017-09-30,PT,8.7956
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,768,QFY,SAL_SHARE,25_N_ABOVE,2018,2017,0,2017-09-30,PT,81.1851
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,548,QFY,SAL_SHARE,5_TO_10,2018,2017,0,2017-09-30,PT,3.4064
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2701,QFY,SAL_SHARE,ALL_COMP,2018,2017,0,2017-09-30,PT,100.0
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,542,QFY,SAL_SHARE,LES_THN_5,2018,2017,0,2017-09-30,PT,1.9546
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,440,QFY,TAX_PROV,10_TO_15,2018,2017,0,2017-09-30,PT,-1.5481
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,403,QFY,TAX_PROV,15_TO_25,2018,2017,0,2017-09-30,PT,12.6446
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,768,QFY,TAX_PROV,25_N_ABOVE,2018,2017,0,2017-09-30,PT,10.9112
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,548,QFY,TAX_PROV,5_TO_10,2018,2017,0,2017-09-30,PT,12.8578
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2701,QFY,TAX_PROV,ALL_COMP,2018,2017,0,2017-09-30,PT,10.3814
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,542,QFY,TAX_PROV,LES_THN_5,2018,2017,0,2017-09-30,PT,-4.6331
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,451,QFY,DEPRC,10_TO_15,2018,2017,0,2017-12-31,PT,4.4426
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,402,QFY,DEPRC,15_TO_25,2018,2017,0,2017-12-31,PT,7.9107
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,769,QFY,DEPRC,25_N_ABOVE,2018,2017,0,2017-12-31,PT,4.7002
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,552,QFY,DEPRC,5_TO_10,2018,2017,0,2017-12-31,PT,2.5651
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2705,QFY,DEPRC,ALL_COMP,2018,2017,0,2017-12-31,PT,4.8525
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,531,QFY,DEPRC,LES_THN_5,2018,2017,0,2017-12-31,PT,6.2467
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,451,QFY,EBITDA,10_TO_15,2018,2017,0,2017-12-31,PT,16.8351
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,402,QFY,EBITDA,15_TO_25,2018,2017,0,2017-12-31,PT,12.4477
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,769,QFY,EBITDA,25_N_ABOVE,2018,2017,0,2017-12-31,PT,4.6967
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,552,QFY,EBITDA,5_TO_10,2018,2017,0,2017-12-31,PT,10.6092
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2705,QFY,EBITDA,ALL_COMP,2018,2017,0,2017-12-31,PT,5.9569
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,531,QFY,EBITDA,LES_THN_5,2018,2017,0,2017-12-31,PT,28.4425
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,451,QFY,EXPD,10_TO_15,2018,2017,0,2017-12-31,PT,14.6867
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,402,QFY,EXPD,15_TO_25,2018,2017,0,2017-12-31,PT,10.9633
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,769,QFY,EXPD,25_N_ABOVE,2018,2017,0,2017-12-31,PT,10.6445
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,552,QFY,EXPD,5_TO_10,2018,2017,0,2017-12-31,PT,8.9005
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2705,QFY,EXPD,ALL_COMP,2018,2017,0,2017-12-31,PT,10.8736
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,531,QFY,EXPD,LES_THN_5,2018,2017,0,2017-12-31,PT,13.633
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,451,QFY,GROSS_PFT_EBIT,10_TO_15,2018,2017,0,2017-12-31,PT,20.9174
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,402,QFY,GROSS_PFT_EBIT,15_TO_25,2018,2017,0,2017-12-31,PT,13.7531
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,769,QFY,GROSS_PFT_EBIT,25_N_ABOVE,2018,2017,0,2017-12-31,PT,4.6957
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,552,QFY,GROSS_PFT_EBIT,5_TO_10,2018,2017,0,2017-12-31,PT,12.9901
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2705,QFY,GROSS_PFT_EBIT,ALL_COMP,2018,2017,0,2017-12-31,PT,6.2853
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,531,QFY,GROSS_PFT_EBIT,LES_THN_5,2018,2017,0,2017-12-31,PT,36.62
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,451,QFY,INT,10_TO_15,2018,2017,0,2017-12-31,PT,-6.3158
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,402,QFY,INT,15_TO_25,2018,2017,0,2017-12-31,PT,-13.0065
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,769,QFY,INT,25_N_ABOVE,2018,2017,0,2017-12-31,PT,-5.2108
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,552,QFY,INT,5_TO_10,2018,2017,0,2017-12-31,PT,-3.7625
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2705,QFY,INT,ALL_COMP,2018,2017,0,2017-12-31,PT,-5.7765
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,531,QFY,INT,LES_THN_5,2018,2017,0,2017-12-31,PT,-13.9401
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,451,QFY,NET_PFT,10_TO_15,2018,2017,0,2017-12-31,PT,42.4934
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,402,QFY,NET_PFT,15_TO_25,2018,2017,0,2017-12-31,PT,3.7413
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,769,QFY,NET_PFT,25_N_ABOVE,2018,2017,0,2017-12-31,PT,3.7776
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,552,QFY,NET_PFT,5_TO_10,2018,2017,0,2017-12-31,PT,28.2826
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2705,QFY,NET_PFT,ALL_COMP,2018,2017,0,2017-12-31,PT,5.9769
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,531,QFY,NET_PFT,LES_THN_5,2018,2017,0,2017-12-31,PT,57.706
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,451,QFY,OPR_PFT,10_TO_15,2018,2017,0,2017-12-31,PT,18.551
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,402,QFY,OPR_PFT,15_TO_25,2018,2017,0,2017-12-31,PT,10.2497
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,769,QFY,OPR_PFT,25_N_ABOVE,2018,2017,0,2017-12-31,PT,6.2289
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,552,QFY,OPR_PFT,5_TO_10,2018,2017,0,2017-12-31,PT,12.9319
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2705,QFY,OPR_PFT,ALL_COMP,2018,2017,0,2017-12-31,PT,7.1964
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,531,QFY,OPR_PFT,LES_THN_5,2018,2017,0,2017-12-31,PT,20.5661
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,451,QFY,OTH_INC,10_TO_15,2018,2017,0,2017-12-31,PT,7.36
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,402,QFY,OTH_INC,15_TO_25,2018,2017,0,2017-12-31,PT,28.4416
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,769,QFY,OTH_INC,25_N_ABOVE,2018,2017,0,2017-12-31,PT,-2.8791
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,552,QFY,OTH_INC,5_TO_10,2018,2017,0,2017-12-31,PT,-0.7106
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2705,QFY,OTH_INC,ALL_COMP,2018,2017,0,2017-12-31,PT,-0.3145
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,531,QFY,OTH_INC,LES_THN_5,2018,2017,0,2017-12-31,PT,64.6469
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,451,QFY,PUC_SHARE,10_TO_15,2018,2017,0,2017-12-31,PT,3.7967
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,402,QFY,PUC_SHARE,15_TO_25,2018,2017,0,2017-12-31,PT,5.3826
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,769,QFY,PUC_SHARE,25_N_ABOVE,2018,2017,0,2017-12-31,PT,86.9877
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,552,QFY,PUC_SHARE,5_TO_10,2018,2017,0,2017-12-31,PT,2.7026
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2705,QFY,PUC_SHARE,ALL_COMP,2018,2017,0,2017-12-31,PT,100.0
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,531,QFY,PUC_SHARE,LES_THN_5,2018,2017,0,2017-12-31,PT,1.1304
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,451,QFY,SALES,10_TO_15,2018,2017,0,2017-12-31,PT,16.9335
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,402,QFY,SALES,15_TO_25,2018,2017,0,2017-12-31,PT,10.8652
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,769,QFY,SALES,25_N_ABOVE,2018,2017,0,2017-12-31,PT,10.9497
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,552,QFY,SALES,5_TO_10,2018,2017,0,2017-12-31,PT,10.4917
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2705,QFY,SALES,ALL_COMP,2018,2017,0,2017-12-31,PT,11.2961
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,531,QFY,SALES,LES_THN_5,2018,2017,0,2017-12-31,PT,15.8101
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,451,QFY,SAL_SHARE,10_TO_15,2018,2017,0,2017-12-31,PT,4.8418
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,402,QFY,SAL_SHARE,15_TO_25,2018,2017,0,2017-12-31,PT,8.7733
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,769,QFY,SAL_SHARE,25_N_ABOVE,2018,2017,0,2017-12-31,PT,81.0061
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,552,QFY,SAL_SHARE,5_TO_10,2018,2017,0,2017-12-31,PT,3.3744
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2705,QFY,SAL_SHARE,ALL_COMP,2018,2017,0,2017-12-31,PT,100.0
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,531,QFY,SAL_SHARE,LES_THN_5,2018,2017,0,2017-12-31,PT,2.0045
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,451,QFY,TAX_PROV,10_TO_15,2018,2017,0,2017-12-31,PT,37.1004
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,402,QFY,TAX_PROV,15_TO_25,2018,2017,0,2017-12-31,PT,40.098
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,769,QFY,TAX_PROV,25_N_ABOVE,2018,2017,0,2017-12-31,PT,3.3537
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,552,QFY,TAX_PROV,5_TO_10,2018,2017,0,2017-12-31,PT,21.7927
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2705,QFY,TAX_PROV,ALL_COMP,2018,2017,0,2017-12-31,PT,7.5621
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,531,QFY,TAX_PROV,LES_THN_5,2018,2017,0,2017-12-31,PT,47.4708
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,445,QFY,DEPRC,10_TO_15,2018,2017,0,2018-03-31,PT,5.9308
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,410,QFY,DEPRC,15_TO_25,2018,2017,0,2018-03-31,PT,6.1519
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,747,QFY,DEPRC,25_N_ABOVE,2018,2017,0,2018-03-31,PT,3.3686
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,566,QFY,DEPRC,5_TO_10,2018,2017,0,2018-03-31,PT,1.9768
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2723,QFY,DEPRC,ALL_COMP,2018,2017,0,2018-03-31,PT,3.6465
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,555,QFY,DEPRC,LES_THN_5,2018,2017,0,2018-03-31,PT,7.5674
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,445,QFY,EBITDA,10_TO_15,2018,2017,0,2018-03-31,PT,9.9112
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,410,QFY,EBITDA,15_TO_25,2018,2017,0,2018-03-31,PT,-1.9701
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,747,QFY,EBITDA,25_N_ABOVE,2018,2017,0,2018-03-31,PT,7.8516
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,566,QFY,EBITDA,5_TO_10,2018,2017,0,2018-03-31,PT,-10.0461
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2723,QFY,EBITDA,ALL_COMP,2018,2017,0,2018-03-31,PT,7.0389
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,555,QFY,EBITDA,LES_THN_5,2018,2017,0,2018-03-31,PT,31.0318
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,445,QFY,EXPD,10_TO_15,2018,2017,0,2018-03-31,PT,15.898
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,410,QFY,EXPD,15_TO_25,2018,2017,0,2018-03-31,PT,9.2872
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,747,QFY,EXPD,25_N_ABOVE,2018,2017,0,2018-03-31,PT,12.9505
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,566,QFY,EXPD,5_TO_10,2018,2017,0,2018-03-31,PT,14.6725
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2723,QFY,EXPD,ALL_COMP,2018,2017,0,2018-03-31,PT,12.8456
