DATAFLOW,AUDST,COMP_COUNT,FREQ,PUC_CLS_RN,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,435,QFY,10_TO_15,2015,2014,CSH_CVG_RATIO,0,2014-09-30,RPT,3.242761
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,435,QFY,10_TO_15,2015,2014,EBITDA_TO_SAL,0,2014-09-30,RPT,11.7187
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,435,QFY,10_TO_15,2015,2014,EBIT_TO_SAL,0,2014-09-30,RPT,8.4234
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,435,QFY,10_TO_15,2015,2014,INT_BURDEN,0,2014-09-30,RPT,42.9018
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,435,QFY,10_TO_15,2015,2014,INT_CVG,0,2014-09-30,RPT,2.330902
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,435,QFY,10_TO_15,2015,2014,INT_TO_SAL,0,2014-09-30,RPT,3.6138
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,435,QFY,10_TO_15,2015,2014,NET_PFT_TO_SAL,0,2014-09-30,RPT,3.4885
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,435,QFY,10_TO_15,2015,2014,OPR_PFTS_TO_SAL,0,2014-09-30,RPT,9.8814
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,435,QFY,10_TO_15,2015,2014,OTH_INC_NET_PFT,0,2014-09-30,RPT,52.6691
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,435,QFY,10_TO_15,2015,2014,SC_TO_SAL,0,2014-09-30,RPT,8.6642
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,435,QFY,10_TO_15,2015,2014,TAX_PROV_TO_EBT,0,2014-09-30,RPT,23.0928
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,430,QFY,15_TO_25,2015,2014,CORM_TO_SAL,0,2014-09-30,RPT,51.9673
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,430,QFY,15_TO_25,2015,2014,CSH_CVG_RATIO,0,2014-09-30,RPT,3.121035
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,430,QFY,15_TO_25,2015,2014,EBITDA_TO_SAL,0,2014-09-30,RPT,12.3185
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,430,QFY,15_TO_25,2015,2014,EBIT_TO_SAL,0,2014-09-30,RPT,9.0629
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,430,QFY,15_TO_25,2015,2014,INT_BURDEN,0,2014-09-30,RPT,43.5504
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,430,QFY,15_TO_25,2015,2014,INT_CVG,0,2014-09-30,RPT,2.296192
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,430,QFY,15_TO_25,2015,2014,INT_TO_SAL,0,2014-09-30,RPT,3.9469
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,430,QFY,15_TO_25,2015,2014,NET_PFT_TO_SAL,0,2014-09-30,RPT,3.3032
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,430,QFY,15_TO_25,2015,2014,OPR_PFTS_TO_SAL,0,2014-09-30,RPT,9.8819
