DATAFLOW,AUDST,DELY_PRJ_RN,FREQ,IIP_SEC_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_ATM_ENG,1998,1997,0,1998-03-31,INR,25857000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_COAL,1998,1997,0,1998-03-31,INR,14428000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_CVL_AVN,1998,1997,0,1998-03-31,INR,2721000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FIN,1998,1997,0,1998-03-31,INR,2305000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FRTZ,1998,1997,0,1998-03-31,INR,239000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_MINES,1998,1997,0,1998-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_OTH,1998,1997,0,1998-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETROLEUM,1998,1997,0,1998-03-31,INR,18253000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETRO_CHEM,1998,1997,0,1998-03-31,INR,318000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PWR,1998,1997,0,1998-03-31,INR,128421000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_RLWY,1998,1997,0,1998-03-31,INR,25968000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_STEEL,1998,1997,0,1998-03-31,INR,69877000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_SURF_TRANSP,1998,1997,0,1998-03-31,INR,16959000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_TEL_COMM,1998,1997,0,1998-03-31,INR,2063000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_ATM_ENG,1998,1997,0,1998-03-31,PN,5.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_COAL,1998,1997,0,1998-03-31,PN,15.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_CVL_AVN,1998,1997,0,1998-03-31,PN,2.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_FIN,1998,1997,0,1998-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_FRTZ,1998,1997,0,1998-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_MINES,1998,1997,0,1998-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_OTH,1998,1997,0,1998-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PETROLEUM,1998,1997,0,1998-03-31,PN,17.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PETRO_CHEM,1998,1997,0,1998-03-31,PN,3.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PWR,1998,1997,0,1998-03-31,PN,20.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_RLWY,1998,1997,0,1998-03-31,PN,20.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_STEEL,1998,1997,0,1998-03-31,PN,5.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_SURF_TRANSP,1998,1997,0,1998-03-31,PN,20.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_TEL_COMM,1998,1997,0,1998-03-31,PN,2.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_ATM_ENG,1998,1997,0,1998-03-31,INR,50413000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_COAL,1998,1997,0,1998-03-31,INR,77227000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_CVL_AVN,1998,1997,0,1998-03-31,INR,5662000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_FIN,1998,1997,0,1998-03-31,INR,3488000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_FRTZ,1998,1997,0,1998-03-31,INR,6424000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_MINES,1998,1997,0,1998-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_OTH,1998,1997,0,1998-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PETROLEUM,1998,1997,0,1998-03-31,INR,207159000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PETRO_CHEM,1998,1997,0,1998-03-31,INR,38526000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PWR,1998,1997,0,1998-03-31,INR,225521000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_RLWY,1998,1997,0,1998-03-31,INR,63228000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_STEEL,1998,1997,0,1998-03-31,INR,134988000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_SURF_TRANSP,1998,1997,0,1998-03-31,INR,53620000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_TEL_COMM,1998,1997,0,1998-03-31,INR,6719000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_ATM_ENG,1998,1997,0,1998-03-31,INR,24556000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_COAL,1998,1997,0,1998-03-31,INR,62799000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_CVL_AVN,1998,1997,0,1998-03-31,INR,2941000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_FIN,1998,1997,0,1998-03-31,INR,1183000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_FRTZ,1998,1997,0,1998-03-31,INR,6184000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_MINES,1998,1997,0,1998-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_OTH,1998,1997,0,1998-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PETROLEUM,1998,1997,0,1998-03-31,INR,188906000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PETRO_CHEM,1998,1997,0,1998-03-31,INR,38207000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PWR,1998,1997,0,1998-03-31,INR,97100000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_RLWY,1998,1997,0,1998-03-31,INR,37261000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_STEEL,1998,1997,0,1998-03-31,INR,65111000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_SURF_TRANSP,1998,1997,0,1998-03-31,INR,36662000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_TEL_COMM,1998,1997,0,1998-03-31,INR,4656000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_ATM_ENG,1999,1998,0,1999-03-31,INR,37759000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_COAL,1999,1998,0,1999-03-31,INR,16043000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_CVL_AVN,1999,1998,0,1999-03-31,INR,2721000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FIN,1999,1998,0,1999-03-31,INR,2305000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FRTZ,1999,1998,0,1999-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_MINES,1999,1998,0,1999-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_OTH,1999,1998,0,1999-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETROLEUM,1999,1998,0,1999-03-31,INR,18195000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETRO_CHEM,1999,1998,0,1999-03-31,INR,3246000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PWR,1999,1998,0,1999-03-31,INR,132232000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_RLWY,1999,1998,0,1999-03-31,INR,31890000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_STEEL,1999,1998,0,1999-03-31,INR,37026000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_SURF_TRANSP,1999,1998,0,1999-03-31,INR,19598000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_TEL_COMM,1999,1998,0,1999-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_ATM_ENG,1999,1998,0,1999-03-31,PN,3.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_COAL,1999,1998,0,1999-03-31,PN,16.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_CVL_AVN,1999,1998,0,1999-03-31,PN,2.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_FIN,1999,1998,0,1999-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_FRTZ,1999,1998,0,1999-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_MINES,1999,1998,0,1999-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_OTH,1999,1998,0,1999-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PETROLEUM,1999,1998,0,1999-03-31,PN,22.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PETRO_CHEM,1999,1998,0,1999-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PWR,1999,1998,0,1999-03-31,PN,19.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_RLWY,1999,1998,0,1999-03-31,PN,27.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_STEEL,1999,1998,0,1999-03-31,PN,4.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_SURF_TRANSP,1999,1998,0,1999-03-31,PN,18.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_TEL_COMM,1999,1998,0,1999-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_ATM_ENG,1999,1998,0,1999-03-31,INR,57137000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_COAL,1999,1998,0,1999-03-31,INR,99251000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_CVL_AVN,1999,1998,0,1999-03-31,INR,5662000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_FIN,1999,1998,0,1999-03-31,INR,3488000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_FRTZ,1999,1998,0,1999-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_MINES,1999,1998,0,1999-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_OTH,1999,1998,0,1999-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PETROLEUM,1999,1998,0,1999-03-31,INR,220581000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PETRO_CHEM,1999,1998,0,1999-03-31,INR,38090000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PWR,1999,1998,0,1999-03-31,INR,234565000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_RLWY,1999,1998,0,1999-03-31,INR,84438000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_STEEL,1999,1998,0,1999-03-31,INR,88567000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_SURF_TRANSP,1999,1998,0,1999-03-31,INR,52166000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_TEL_COMM,1999,1998,0,1999-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_ATM_ENG,1999,1998,0,1999-03-31,INR,19378000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_COAL,1999,1998,0,1999-03-31,INR,83208000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_CVL_AVN,1999,1998,0,1999-03-31,INR,2941000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_FIN,1999,1998,0,1999-03-31,INR,1183000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_FRTZ,1999,1998,0,1999-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_MINES,1999,1998,0,1999-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_OTH,1999,1998,0,1999-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PETROLEUM,1999,1998,0,1999-03-31,INR,202386000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PETRO_CHEM,1999,1998,0,1999-03-31,INR,34844000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PWR,1999,1998,0,1999-03-31,INR,102333000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_RLWY,1999,1998,0,1999-03-31,INR,52548000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_STEEL,1999,1998,0,1999-03-31,INR,51541000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_SURF_TRANSP,1999,1998,0,1999-03-31,INR,32569000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_TEL_COMM,1999,1998,0,1999-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_ATM_ENG,2000,1999,0,2000-03-31,INR,37759000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_COAL,2000,1999,0,2000-03-31,INR,14943000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_CVL_AVN,2000,1999,0,2000-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FIN,2000,1999,0,2000-03-31,INR,2305000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FRTZ,2000,1999,0,2000-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_MINES,2000,1999,0,2000-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_OTH,2000,1999,0,2000-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETROLEUM,2000,1999,0,2000-03-31,INR,9937000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETRO_CHEM,2000,1999,0,2000-03-31,INR,3246000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PWR,2000,1999,0,2000-03-31,INR,155024000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_RLWY,2000,1999,0,2000-03-31,INR,45218000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_STEEL,2000,1999,0,2000-03-31,INR,10946000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_SURF_TRANSP,2000,1999,0,2000-03-31,INR,19641000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_TEL_COMM,2000,1999,0,2000-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_ATM_ENG,2000,1999,0,2000-03-31,PN,3.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_COAL,2000,1999,0,2000-03-31,PN,15.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_CVL_AVN,2000,1999,0,2000-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_FIN,2000,1999,0,2000-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_FRTZ,2000,1999,0,2000-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_MINES,2000,1999,0,2000-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_OTH,2000,1999,0,2000-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PETROLEUM,2000,1999,0,2000-03-31,PN,17.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PETRO_CHEM,2000,1999,0,2000-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PWR,2000,1999,0,2000-03-31,PN,15.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_RLWY,2000,1999,0,2000-03-31,PN,27.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_STEEL,2000,1999,0,2000-03-31,PN,3.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_SURF_TRANSP,2000,1999,0,2000-03-31,PN,17.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_TEL_COMM,2000,1999,0,2000-03-31,PN,2.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_ATM_ENG,2000,1999,0,2000-03-31,INR,57137000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_COAL,2000,1999,0,2000-03-31,INR,86862000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_CVL_AVN,2000,1999,0,2000-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_FIN,2000,1999,0,2000-03-31,INR,3488000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_FRTZ,2000,1999,0,2000-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_MINES,2000,1999,0,2000-03-31,INR,1575000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_OTH,2000,1999,0,2000-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PETROLEUM,2000,1999,0,2000-03-31,INR,168991000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PETRO_CHEM,2000,1999,0,2000-03-31,INR,38090000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PWR,2000,1999,0,2000-03-31,INR,246463000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_RLWY,2000,1999,0,2000-03-31,INR,124316000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_STEEL,2000,1999,0,2000-03-31,INR,37877000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_SURF_TRANSP,2000,1999,0,2000-03-31,INR,52905000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_TEL_COMM,2000,1999,0,2000-03-31,INR,7308000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_ATM_ENG,2000,1999,0,2000-03-31,INR,19378000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_COAL,2000,1999,0,2000-03-31,INR,71919000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_CVL_AVN,2000,1999,0,2000-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_FIN,2000,1999,0,2000-03-31,INR,1183000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_FRTZ,2000,1999,0,2000-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_MINES,2000,1999,0,2000-03-31,INR,1575000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_OTH,2000,1999,0,2000-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PETROLEUM,2000,1999,0,2000-03-31,INR,159054000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PETRO_CHEM,2000,1999,0,2000-03-31,INR,34844000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PWR,2000,1999,0,2000-03-31,INR,91439000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_RLWY,2000,1999,0,2000-03-31,INR,79098000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_STEEL,2000,1999,0,2000-03-31,INR,26931000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_SURF_TRANSP,2000,1999,0,2000-03-31,INR,33264000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_TEL_COMM,2000,1999,0,2000-03-31,INR,7308000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_ATM_ENG,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_COAL,2001,2000,0,2001-03-31,INR,9920000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_CVL_AVN,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FIN,2001,2000,0,2001-03-31,INR,1835000000
