DATAFLOW,AUDST,BASE_PER,BASE_WEIGHT,FREQ,INDS_PROD_CLASS_RN,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,12.8393,AFY,USE_CONS_DUR,2023,2022,2023-03-31,IX,114.5
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,15.3292,AFY,USE_CONS_NON_DUR,2023,2022,2023-03-31,IX,147.7
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,12.3384,AFY,USE_INF_CONST_GDS,2023,2022,2023-03-31,IX,160.7
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,17.2215,AFY,USE_INTL_GDS,2023,2022,2023-03-31,IX,149.4
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,34.0486,AFY,USE_PRIM_GDS,2023,2022,2023-03-31,IX,139.2
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,8.223,AFY,USE_CAP_GDS,2024,2023,2024-03-31,IX,106.6
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,12.8393,AFY,USE_CONS_DUR,2024,2023,2024-03-31,IX,118.6
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,15.3292,AFY,USE_CONS_NON_DUR,2024,2023,2024-03-31,IX,153.7
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,12.3384,AFY,USE_INF_CONST_GDS,2024,2023,2024-03-31,IX,176.3
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,17.2215,AFY,USE_INTL_GDS,2024,2023,2024-03-31,IX,157.3
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,34.0486,AFY,USE_PRIM_GDS,2024,2023,2024-03-31,IX,147.7
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,8.223,AFY,USE_CAP_GDS,2025,2024,2025-03-31,IX,112.6
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,12.8393,AFY,USE_CONS_DUR,2025,2024,2025-03-31,IX,128.0
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,15.3292,AFY,USE_CONS_NON_DUR,2025,2024,2025-03-31,IX,151.4
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,12.3384,AFY,USE_INF_CONST_GDS,2025,2024,2025-03-31,IX,188.2
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,17.2215,AFY,USE_INTL_GDS,2025,2024,2025-03-31,IX,164.0
RBI:IIP_MANF_SEC_ANN_RN(1.0),N_A,BY_2011_12,34.0486,AFY,USE_PRIM_GDS,2025,2024,2025-03-31,IX,153.5
