DATAFLOW,AUDST,BASE_PER,CLASS_EXP_RN,FREQ,MET_CALC_RN,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1993,1992,0,1993-03-31,INR,1394320000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1993,1992,0,1993-03-31,INR,730000000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,1993,1992,0,1993-03-31,INR,10488250000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,1993,1992,0,1993-03-31,INR,5161180000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,1993,1992,0,1993-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,1993,1992,0,1993-03-31,INR,325548905740
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,1993,1992,0,1993-03-31,INR,178934652220
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,1993,1992,0,1993-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,1993,1992,0,1993-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1993,1992,0,1993-03-31,INR,1805074284620
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1993,1992,0,1993-03-31,INR,673120000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,1993,1992,0,1993-03-31,INR,26804376392900
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,1993,1992,0,1993-03-31,INR,7611959317360
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,1993,1992,0,1993-03-31,INR,2930730959730
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,1993,1992,0,1993-03-31,INR,830848897540
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,1993,1992,0,1993-03-31,INR,5802975598930.001
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,1993,1992,0,1993-03-31,INR,1909802524680
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1993,1992,0,1993-03-31,INR,2044092608770
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1993,1992,0,1993-03-31,INR,730000000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,1993,1992,0,1993-03-31,INR,17658675807370
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,1993,1992,0,1993-03-31,INR,5004432312160
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_VAL,AFY,MRKT_CST,CNST_PRC,1993,1992,0,1993-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,1993,1992,0,1993-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,-19460000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,-16740000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,3510000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,97210000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,1098810000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,861470000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,13331230000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,8658050000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,1563600000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,982790000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,2721110000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,1854020000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,1184560000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,859990000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,8986820000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,5629320000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,-38160000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,-17190000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,491470000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,70950000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,1320410000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,861470000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,16610910000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,8913550000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,2007510000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,1030660000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,3548480000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,1914560000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,1662970000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,859990000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,10944170000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,5913080000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,-67765066780
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,-83337170000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,2053806188139.9998
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,861470000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,28077792332410.004
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,8759924253770
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,3104691679470
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,963825123040
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,5755033665590
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,2073277524010
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,2437933344510
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,859990000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,18426285281440
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,5733506814780
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_VAL,AFY,MRKT_CST,CNST_PRC,1994,1993,0,1994-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,1994,1993,0,1994-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,185750000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,145480000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,-73020000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,-17840000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,1242140000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,1016070000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,14218310000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,10157640000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,1585230000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,1093460000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,3031560000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,2244230000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,1452290000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,1047100000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,9423590000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,6519510000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,215290000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,140720000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,652450000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,43540000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,1492650000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,1016070000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,17717020000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,10455900000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,2035290000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,1146720000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,3884100000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,2284420000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,2038830000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,1047100000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,11476070000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,6871540000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,382343461180
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,303264526710
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,2321697788830
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,1016070000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,29947471203610
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,10275700589250
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,3147650102810
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,1072352946380.0001
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,6086465868110
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,2400289412970
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,2988945124580
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,1047100000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,19321824272720
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,6662850568519.999
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_VAL,AFY,MRKT_CST,CNST_PRC,1995,1994,0,1995-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,1995,1994,0,1995-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,1996,1995,0,1996-03-31,INR,293750000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,1996,1995,0,1996-03-31,INR,257700000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,1996,1995,0,1996-03-31,INR,58040000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,1996,1995,0,1996-03-31,INR,129440000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1996,1995,0,1996-03-31,INR,1632120000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1996,1995,0,1996-03-31,INR,1307330000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,1996,1995,0,1996-03-31,INR,15294530000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,1996,1995,0,1996-03-31,INR,11918130000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,1996,1995,0,1996-03-31,INR,1708950000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,1996,1995,0,1996-03-31,INR,1295720000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,1996,1995,0,1996-03-31,INR,3527670000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,1996,1995,0,1996-03-31,INR,2911740000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,1996,1995,0,1996-03-31,INR,1860760000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,1996,1995,0,1996-03-31,INR,1449530000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,1996,1995,0,1996-03-31,INR,9997290000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,1996,1995,0,1996-03-31,INR,7517340000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,1996,1995,0,1996-03-31,INR,342750000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,1996,1995,0,1996-03-31,INR,245570000000
