DATAFLOW,AUDST,BASE_PER,CLASF_SEC_GDP_RN,DIFF_SEC_GDP_RN,FREQ,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_FIN_CRP,AFY,N_A,2016,2015,0,2016-03-31,INR,2916410000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GEN_GOV,AFY,N_A,2016,2015,0,2016-03-31,INR,-1614780000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PRV_FIN_CRP,AFY,N_A,2016,2015,0,2016-03-31,INR,1151270000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP_NON_DEP_ENT,AFY,N_A,2016,2015,0,2016-03-31,INR,1063950000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP,AFY,N_A,2016,2015,0,2016-03-31,INR,1540150000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP_DEP_ENT,AFY,N_A,2016,2015,0,2016-03-31,INR,476200000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PRV_NON_FIN_CRP,AFY,N_A,2016,2015,0,2016-03-31,INR,15231690000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GROSS_SAV,AFY,N_A,2016,2015,0,2016-03-31,INR,42822590000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP,AFY,N_A,2016,2015,0,2016-03-31,INR,1765130000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_SAV_PHY_ASS,AFY,N_A,2016,2015,0,2016-03-31,INR,13175990000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP_NON_DEP_ENT,AFY,N_A,2016,2015,0,2016-03-31,INR,1686360000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_SAV_GLD_SLV,AFY,N_A,2016,2015,0,2016-03-31,INR,464690000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PRV_FIN_CRP,AFY,N_A,2015,2014,0,2015-03-31,INR,1691200000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_HOUS_SEC,AFY,N_A,2015,2014,0,2015-03-31,INR,24391040000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GROSS_SAV,AFY,N_A,2015,2014,0,2015-03-31,INR,40199570000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP_NON_DEP_ENT,AFY,N_A,2015,2014,0,2015-03-31,INR,1631860000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GROSS_FIN_SAV,AFY,N_A,2015,2014,0,2015-03-31,INR,12572470000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP_NON_DEP_ENT,AFY,N_A,2015,2014,0,2015-03-31,INR,898550000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_LES_FIN_LIB,AFY,N_A,2015,2014,0,2015-03-31,INR,3768320000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_NON_FIN_CRP,AFY,N_A,2015,2014,0,2015-03-31,INR,14170530000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP,AFY,N_A,2015,2014,0,2015-03-31,INR,1291080000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP,AFY,N_A,2015,2014,0,2015-03-31,INR,1699080000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_SAV_PHY_ASS,AFY,N_A,2015,2014,0,2015-03-31,INR,15131270000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP_DEP_ENT,AFY,N_A,2015,2014,0,2015-03-31,INR,67220000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP_DEP_ENT,AFY,N_A,2015,2014,0,2015-03-31,INR,392530000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_SAV_GLD_SLV,AFY,N_A,2015,2014,0,2015-03-31,INR,455620000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_FIN_CRP,AFY,N_A,2015,2014,0,2015-03-31,INR,3390270000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GEN_GOV,AFY,N_A,2015,2014,0,2015-03-31,INR,-1752270000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PRV_NON_FIN_CRP,AFY,N_A,2015,2014,0,2015-03-31,INR,12879440000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_FIN_CRP,AFY,N_A,2014,2013,0,2014-03-31,INR,2930840000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP_NON_DEP_ENT,AFY,N_A,2014,2013,0,2014-03-31,INR,1572230000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_HOUS_SEC,AFY,N_A,2014,2013,0,2014-03-31,INR,22853010000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP_DEP_ENT,AFY,N_A,2014,2013,0,2014-03-31,INR,59610000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP_DEP_ENT,AFY,N_A,2014,2013,0,2014-03-31,INR,326880000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GROSS_SAV,AFY,N_A,2014,2013,0,2014-03-31,INR,36081930000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP,AFY,N_A,2014,2013,0,2014-03-31,INR,1631840000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_SAV_PHY_ASS,AFY,N_A,2014,2013,0,2014-03-31,INR,14164280000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PRV_FIN_CRP,AFY,N_A,2014,2013,0,2014-03-31,INR,1299010000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_LES_FIN_LIB,AFY,N_A,2014,2013,0,2014-03-31,INR,3586790000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GROSS_FIN_SAV,AFY,N_A,2014,2013,0,2014-03-31,INR,11907700000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_SAV_GLD_SLV,AFY,N_A,2014,2013,0,2014-03-31,INR,367820000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PRV_NON_FIN_CRP,AFY,N_A,2014,2013,0,2014-03-31,INR,10772860000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP_NON_DEP_ENT,AFY,N_A,2014,2013,0,2014-03-31,INR,935620000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_NON_FIN_CRP,AFY,N_A,2014,2013,0,2014-03-31,INR,12035360000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GEN_GOV,AFY,N_A,2014,2013,0,2014-03-31,INR,-1737290000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP,AFY,N_A,2014,2013,0,2014-03-31,INR,1262500000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP_NON_DEP_ENT,AFY,N_A,2013,2012,0,2013-03-31,INR,1696610000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PRV_NON_FIN_CRP,AFY,N_A,2013,2012,0,2013-03-31,INR,8682120000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP_DEP_ENT,AFY,N_A,2013,2012,0,2013-03-31,INR,51720000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_HOUS_SEC,AFY,N_A,2013,2012,0,2013-03-31,INR,22352800000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2013,2012,0,2013-03-31,INR,22124140000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP_NON_DEP_ENT,AFY,N_A,2013,2012,0,2013-03-31,INR,926990000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_SAV_PHY_ASS,AFY,N_A,2013,2012,0,2013-03-31,INR,14650130000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2013,2012,0,2013-03-31,INR,14952830000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP,AFY,N_A,2013,2012,0,2013-03-31,INR,1239810000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PRV_FIN_CRP,AFY,N_A,2013,2012,0,2013-03-31,INR,1257930000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2013,2012,0,2013-03-31,INR,7171310000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2013,2012,0,2013-03-31,INR,1179190000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_SAV_GLD_SLV,AFY,N_A,2013,2012,0,2013-03-31,INR,366500000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GROSS_FIN_SAV,AFY,N_A,2013,2012,0,2013-03-31,INR,10640410000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_LES_FIN_LIB,AFY,N_A,2013,2012,0,2013-03-31,INR,3304250000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2013,2012,0,2013-03-31,INR,20273420000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_NON_FIN_CRP,AFY,N_A,2013,2012,0,2013-03-31,INR,9921930000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP,AFY,N_A,2013,2012,0,2013-03-31,INR,1748330000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GEN_GOV,AFY,N_A,2013,2012,0,2013-03-31,INR,-1588970000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_FIN_CRP,AFY,N_A,2013,2012,0,2013-03-31,INR,3006260000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GROSS_SAV,AFY,N_A,2013,2012,0,2013-03-31,INR,33692020000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2013,2012,0,2013-03-31,INR,7131410000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP_DEP_ENT,AFY,N_A,2013,2012,0,2013-03-31,INR,312820000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2013,2012,0,2013-03-31,INR,30434740000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2012,2011,0,2012-03-31,INR,6584280000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2012,2011,0,2012-03-31,INR,28244590000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2012,2011,0,2012-03-31,INR,20547370000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_NON_FIN_CRP,AFY,N_A,2012,2011,0,2012-03-31,INR,8471340000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2012,2011,0,2012-03-31,INR,6321960000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PRV_NON_FIN_CRP,AFY,N_A,2012,2011,0,2012-03-31,INR,7233650000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP,AFY,N_A,2012,2011,0,2012-03-31,INR,1237690000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_FIN_CRP,AFY,N_A,2012,2011,0,2012-03-31,INR,2723710000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PRV_FIN_CRP,AFY,N_A,2012,2011,0,2012-03-31,INR,1034400000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GEN_GOV,AFY,N_A,2012,2011,0,2012-03-31,INR,-1582340000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2012,2011,0,2012-03-31,INR,14225410000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP_DEP_ENT,AFY,N_A,2012,2011,0,2012-03-31,INR,42840000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_SAV_PHY_ASS,AFY,N_A,2012,2011,0,2012-03-31,INR,13893220000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP,AFY,N_A,2012,2011,0,2012-03-31,INR,1689310000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2012,2011,0,2012-03-31,INR,1112950000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GROSS_SAV,AFY,N_A,2012,2011,0,2012-03-31,INR,30268370000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_SAV_GLD_SLV,AFY,N_A,2012,2011,0,2012-03-31,INR,336350000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_GROSS_FIN_SAV,AFY,N_A,2012,2011,0,2012-03-31,INR,9327290000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_HOUS_SEC,AFY,N_A,2012,2011,0,2012-03-31,INR,20655660000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_LES_FIN_LIB,AFY,N_A,2012,2011,0,2012-03-31,INR,2901200000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP_DEP_ENT,AFY,N_A,2012,2011,0,2012-03-31,INR,247230000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_NON_FIN_CRP_NON_DEP_ENT,AFY,N_A,2012,2011,0,2012-03-31,INR,990460000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2011_12,N_A,DSG_PUB_FIN_CRP_NON_DEP_ENT,AFY,N_A,2012,2011,0,2012-03-31,INR,1646470000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2012,2011,0,2012-03-31,INR,19445630000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2011,2010,0,2011-03-31,INR,7738590000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2011,2010,0,2011-03-31,INR,18615240000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2011,2010,0,2011-03-31,INR,6203000000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2011,2010,0,2011-03-31,INR,18001740000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2011,2010,0,2011-03-31,INR,26217420000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2011,2010,0,2011-03-31,INR,2012680000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2011,2010,0,2011-03-31,INR,10263150000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2010,2009,0,2010-03-31,INR,7747530000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2010,2009,0,2010-03-31,INR,105850000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2010,2009,0,2010-03-31,INR,15225390000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2010,2009,0,2010-03-31,INR,5409550000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2010,2009,0,2010-03-31,INR,8560460000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2010,2009,0,2010-03-31,INR,16307990000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2010,2009,0,2010-03-31,INR,21823380000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2009,2008,0,2009-03-31,INR,13308725692139.998
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2009,2008,0,2009-03-31,INR,5710264200000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2009,2008,0,2009-03-31,INR,12374220503760.002
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2009,2008,0,2009-03-31,INR,542800800000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2009,2008,0,2009-03-31,INR,7598461492140
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2009,2008,0,2009-03-31,INR,18026200503760
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2009,2008,0,2009-03-31,INR,4174674011620
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2008,2007,0,2008-03-31,INR,5381372028540
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2008,2007,0,2008-03-31,INR,13516367756650
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2008,2007,0,2008-03-31,INR,11183469282040
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2008,2007,0,2008-03-31,INR,4690228174600
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2008,2007,0,2008-03-31,INR,5802097253500
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2008,2007,0,2008-03-31,INR,2489620300000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2008,2007,0,2008-03-31,INR,18363317756650
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2007,2006,0,2007-03-31,INR,14859086188760
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2007,2006,0,2007-03-31,INR,10671796188760
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2007,2006,0,2007-03-31,INR,3385835210730
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2007,2006,0,2007-03-31,INR,9943963378030
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2007,2006,0,2007-03-31,INR,5101400974030
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2007,2006,0,2007-03-31,INR,1529287600000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2007,2006,0,2007-03-31,INR,4842562404000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2006,2005,0,2006-03-31,INR,889550500000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2006,2005,0,2006-03-31,INR,12351506831160
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2006,2005,0,2006-03-31,INR,4306565847300
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2006,2005,0,2006-03-31,INR,2772077283859.9995
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2006,2005,0,2006-03-31,INR,8689879047299.999
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2006,2005,0,2006-03-31,INR,8714296831160
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2006,2005,0,2006-03-31,INR,4383313200000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2005,2004,0,2005-03-31,INR,3279559900000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2005,2004,0,2005-03-31,INR,10507027974170
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2005,2004,0,2005-03-31,INR,7636848374170
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2005,2004,0,2005-03-31,INR,2125190000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2005,2004,0,2005-03-31,INR,7308117974170.001
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2005,2004,0,2005-03-31,INR,4357288474170
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2005,2004,0,2005-03-31,INR,744989600000.0001
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2004,2003,0,2004-03-31,INR,5516210000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2004,2003,0,2004-03-31,INR,363720000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2004,2003,0,2004-03-31,INR,1298160000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2004,2003,0,2004-03-31,INR,3132600000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2004,2003,0,2004-03-31,INR,8237750000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2004,2003,0,2004-03-31,INR,3443270000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2004,2003,0,2004-03-31,INR,6575870000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2003,2002,0,2003-03-31,INR,4100490000000
