DATAFLOW,AUDST,EXT_DBT_IND_RN,FREQ,REPYEAREND,REPYEARSTART,TYP_EXT_DEBT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,GROSS_TTL_DBT,0,2000-03-31,INR,4285500000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,GROSS_TTL_DBT,0,2000-03-31,USD,98263000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LB_GOVT_BORW,0,2000-03-31,INR,609200000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LB_GOVT_BORW,0,2000-03-31,USD,13966000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LB_NON_GOVT_BORW,0,2000-03-31,INR,183580000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LB_NON_GOVT_BORW,0,2000-03-31,USD,4209000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LCB_COM_BNK_LN,0,2000-03-31,INR,440150000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LCB_COM_BNK_LN,0,2000-03-31,USD,10094000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LCB_LN_SEC_MUL_BIL_GUR,0,2000-03-31,INR,32710000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LCB_LN_SEC_MUL_BIL_GUR,0,2000-03-31,USD,750000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LCB_SEC_BORW,0,2000-03-31,INR,395640000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LCB_SEC_BORW,0,2000-03-31,USD,9073000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LCB_SEL_LIQ_LN,0,2000-03-31,INR,1130000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LCB_SEL_LIQ_LN,0,2000-03-31,USD,26000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LETC_BUY_CRD,0,2000-03-31,INR,187340000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LETC_BUY_CRD,0,2000-03-31,USD,4297000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LETC_EXP_CRD_BILT,0,2000-03-31,INR,51650000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LETC_EXP_CRD_BILT,0,2000-03-31,USD,1184000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LETC_EXP_CRD_DEF,0,2000-03-31,INR,830000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LETC_EXP_CRD_DEF,0,2000-03-31,USD,19000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LETC_SUP_CRD,0,2000-03-31,INR,55820000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LETC_SUP_CRD,0,2000-03-31,USD,1280000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LM_GOVT_BORW,0,2000-03-31,INR,1203210000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LM_GOVT_BORW,0,2000-03-31,USD,27584000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LM_NON_GOVT_BORW,0,2000-03-31,INR,168110000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LM_NON_GOVT_BORW,0,2000-03-31,USD,3854000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_BILT,0,2000-03-31,INR,792780000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_BILT,0,2000-03-31,USD,18175000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_COMM_BORW,0,2000-03-31,INR,869630000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_COMM_BORW,0,2000-03-31,USD,19943000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_EXP_TRD_CRD,0,2000-03-31,INR,295640000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_EXP_TRD_CRD,0,2000-03-31,USD,6780000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_IMF,0,2000-03-31,INR,1130000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_IMF,0,2000-03-31,USD,26000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_MULT,0,2000-03-31,INR,4113880000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_MULT,0,2000-03-31,USD,94327000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_NRI_FCBO_DEP,0,2000-03-31,INR,591200000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_NRI_FCBO_DEP,0,2000-03-31,USD,13559000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_RUP_DEB,0,2000-03-31,INR,192180000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_RUP_DEB,0,2000-03-31,USD,4406000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_TTL_MULT,0,2000-03-31,INR,1371320000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,LTD_TTL_MULT,0,2000-03-31,USD,31438000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NCFI_IBRD,0,2000-03-31,INR,9990000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NCFI_IBRD,0,2000-03-31,USD,229000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NCFI_OTH,0,2000-03-31,INR,21000000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NCFI_OTH,0,2000-03-31,USD,481000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NCPS_PRI_IBRD,0,2000-03-31,INR,11730000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NCPS_PRI_IBRD,0,2000-03-31,USD,269000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NCPS_PRI_OTH,0,2000-03-31,INR,3560000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NCPS_PRI_OTH,0,2000-03-31,USD,82000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NCPS_PUB_IBRD,0,2000-03-31,INR,69310000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NCPS_PUB_IBRD,0,2000-03-31,USD,1589000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NCPS_PUB_OTH,0,2000-03-31,INR,52520000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NCPS_PUB_OTH,0,2000-03-31,USD,1204000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NGB_CONCS,0,2000-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NGB_CONCS,0,2000-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NGB_NON_CON,0,2000-03-31,INR,168110000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NGB_NON_CON,0,2000-03-31,USD,3854000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NON_CON,0,2000-03-31,INR,362700000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NON_CON,0,2000-03-31,USD,8315000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NON_CON_FIN_INS,0,2000-03-31,INR,30990000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NON_CON_FIN_INS,0,2000-03-31,USD,710000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NON_CON_IBRD,0,2000-03-31,INR,253430000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NON_CON_IBRD,0,2000-03-31,USD,5810000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NON_CON_OTH,0,2000-03-31,INR,109270000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NON_CON_OTH,0,2000-03-31,USD,2505000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NON_CON_PRI_SEC,0,2000-03-31,INR,15290000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NON_CON_PRI_SEC,0,2000-03-31,USD,351000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NON_CON_PUB_SEC,0,2000-03-31,INR,121830000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,NON_CON_PUB_SEC,0,2000-03-31,USD,2793000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,RUP_CIV,0,2000-03-31,INR,19280000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,RUP_CIV,0,2000-03-31,USD,442000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,RUP_DEF,0,2000-03-31,INR,172900000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,RUP_DEF,0,2000-03-31,USD,3964000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,SHT_NRI_DEP_UPTO_1YR_MAT,0,2000-03-31,INR,59830000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,SHT_NRI_DEP_UPTO_1YR_MAT,0,2000-03-31,USD,1372000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,SHT_TRM_DEB,0,2000-03-31,INR,171620000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,SHT_TRM_DEB,0,2000-03-31,USD,3936000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STDO_6MTH_UP_1YR,0,2000-03-31,INR,111790000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STDO_6MTH_UP_1YR,0,2000-03-31,USD,2564000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STDO_UPTO_6MTH,0,2000-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STDO_UPTO_6MTH,0,2000-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STD_EXT_DEB_LIB,0,2000-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STD_EXT_DEB_LIB,0,2000-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STD_EXT_DEB_LIB_CENT,0,2000-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STD_EXT_DEB_LIB_CENT,0,2000-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STD_EXT_DEB_LIB_COMM,0,2000-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STD_EXT_DEB_LIB_COMM,0,2000-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STD_FII_INV_GOV,0,2000-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STD_FII_INV_GOV,0,2000-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STD_INV_TREAS_BIL,0,2000-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STD_INV_TREAS_BIL,0,2000-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STD_OTH,0,2000-03-31,INR,111790000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2000,1999,STD_OTH,0,2000-03-31,USD,2564000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,STD_AS_PER_TTL_DBT,AFY,2000,1999,N_A,0,2000-03-31,INR,4.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,STD_AS_PER_TTL_DBT,AFY,2000,1999,N_A,0,2000-03-31,USD,4.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,CON_DBT_AS_PER_TTL_DBT,AFY,2001,2000,N_A,0,2001-03-31,INR,35.4
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,CON_DBT_AS_PER_TTL_DBT,AFY,2001,2000,N_A,0,2001-03-31,USD,35.4
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,DBT_SERV_RATIO,AFY,2001,2000,N_A,0,2001-03-31,INR,16.6
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,DBT_SERV_RATIO,AFY,2001,2000,N_A,0,2001-03-31,USD,16.6
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,DBT_STK_GDP,AFY,2001,2000,N_A,0,2001-03-31,INR,22.1
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,DBT_STK_GDP,AFY,2001,2000,N_A,0,2001-03-31,USD,22.1
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_GB_CONCESSION,0,2001-03-31,INR,555040000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_GB_CONCESSION,0,2001-03-31,USD,11898000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_GB_NON_CON,0,2001-03-31,INR,12980000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_GB_NON_CON,0,2001-03-31,USD,278000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_NGB_CONCESSION,0,2001-03-31,INR,55790000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_NGB_CONCESSION,0,2001-03-31,USD,1196000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_NGB_NON_CONCE,0,2001-03-31,INR,121380000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_NGB_NON_CONCE,0,2001-03-31,USD,2603000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_NON_CON_FIN_INS,0,2001-03-31,INR,35680000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_NON_CON_FIN_INS,0,2001-03-31,USD,765000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_NON_CON_PRI_SEC,0,2001-03-31,INR,48550000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_NON_CON_PRI_SEC,0,2001-03-31,USD,1041000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_NON_CON_PUB_SEC,0,2001-03-31,INR,37150000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,BI_NON_CON_PUB_SEC,0,2001-03-31,USD,797000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,CONCESSION,0,2001-03-31,INR,890080000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,CONCESSION,0,2001-03-31,USD,19080000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,CON_FIN_INC,0,2001-03-31,INR,26170000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,CON_FIN_INC,0,2001-03-31,USD,561000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,CON_IDA,0,2001-03-31,INR,877530000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,CON_IDA,0,2001-03-31,USD,18811000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,CON_OTH,0,2001-03-31,INR,12550000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,CON_OTH,0,2001-03-31,USD,269000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,CON_PRV_SEC,0,2001-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,CON_PRV_SEC,0,2001-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,CON_PUB_SEC,0,2001-03-31,INR,29620000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,CON_PUB_SEC,0,2001-03-31,USD,635000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,GROSS_TTL_DBT,0,2001-03-31,INR,4726250000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,GROSS_TTL_DBT,0,2001-03-31,USD,101326000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LB_GOVT_BORW,0,2001-03-31,INR,568020000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LB_GOVT_BORW,0,2001-03-31,USD,12176000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LB_NON_GOVT_BORW,0,2001-03-31,INR,177170000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LB_NON_GOVT_BORW,0,2001-03-31,USD,3799000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LCB_COM_BNK_LN,0,2001-03-31,INR,461690000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LCB_COM_BNK_LN,0,2001-03-31,USD,9899000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LCB_LN_SEC_MUL_BIL_GUR,0,2001-03-31,INR,29010000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LCB_LN_SEC_MUL_BIL_GUR,0,2001-03-31,USD,622000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LCB_SEC_BORW,0,2001-03-31,INR,647690000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LCB_SEC_BORW,0,2001-03-31,USD,13887000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LCB_SEL_LIQ_LN,0,2001-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LCB_SEL_LIQ_LN,0,2001-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LETC_BUY_CRD,0,2001-03-31,INR,173360000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LETC_BUY_CRD,0,2001-03-31,USD,3717000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LETC_EXP_CRD_BILT,0,2001-03-31,INR,48280000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LETC_EXP_CRD_BILT,0,2001-03-31,USD,1035000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LETC_EXP_CRD_DEF,0,2001-03-31,INR,600000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LETC_EXP_CRD_DEF,0,2001-03-31,USD,13000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LETC_SUP_CRD,0,2001-03-31,INR,54010000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LETC_SUP_CRD,0,2001-03-31,USD,1158000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LM_GOVT_BORW,0,2001-03-31,INR,1278860000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LM_GOVT_BORW,0,2001-03-31,USD,27414000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LM_NON_GOVT_BORW,0,2001-03-31,INR,172190000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LM_NON_GOVT_BORW,0,2001-03-31,USD,3691000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_BILT,0,2001-03-31,INR,745190000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_BILT,0,2001-03-31,USD,15975000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_COMM_BORW,0,2001-03-31,INR,1138390000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_COMM_BORW,0,2001-03-31,USD,24408000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_EXP_TRD_CRD,0,2001-03-31,INR,276250000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_EXP_TRD_CRD,0,2001-03-31,USD,5923000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_IMF,0,2001-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_IMF,0,2001-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_MULT,0,2001-03-31,INR,4557060000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_MULT,0,2001-03-31,USD,97698000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_NRI_FCBO_DEP,0,2001-03-31,INR,772730000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_NRI_FCBO_DEP,0,2001-03-31,USD,16568000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_RUP_DEB,0,2001-03-31,INR,173450000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_RUP_DEB,0,2001-03-31,USD,3719000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_TTL_MULT,0,2001-03-31,INR,1451050000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,LTD_TTL_MULT,0,2001-03-31,USD,31105000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NCFI_IBRD,0,2001-03-31,INR,10170000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NCFI_IBRD,0,2001-03-31,USD,218000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NCFI_OTH,0,2001-03-31,INR,23510000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NCFI_OTH,0,2001-03-31,USD,504000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NCPS_PRI_IBRD,0,2001-03-31,INR,11480000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NCPS_PRI_IBRD,0,2001-03-31,USD,246000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NCPS_PRI_OTH,0,2001-03-31,INR,3170000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NCPS_PRI_OTH,0,2001-03-31,USD,68000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NCPS_PUB_IBRD,0,2001-03-31,INR,71140000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NCPS_PUB_IBRD,0,2001-03-31,USD,1525000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NCPS_PUB_OTH,0,2001-03-31,INR,52720000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NCPS_PUB_OTH,0,2001-03-31,USD,1130000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NGB_CONCS,0,2001-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NGB_CONCS,0,2001-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NGB_NON_CON,0,2001-03-31,INR,172190000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NGB_NON_CON,0,2001-03-31,USD,3691000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NON_CON,0,2001-03-31,INR,388780000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NON_CON,0,2001-03-31,USD,8334000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NON_CON_FIN_INS,0,2001-03-31,INR,33680000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NON_CON_FIN_INS,0,2001-03-31,USD,722000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2001,2000,NON_CON_IBRD,0,2001-03-31,INR,263760000000
