DATAFLOW,AUDST,CAT_CNTR_TRD_RN,FREQ,REPYEAREND,REPYEARSTART,TERM_EXT_TRD_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_ZAM,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,INR,59860265818
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,INR,548927751651
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,INR,6299077404161
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_THAI,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,INR,480478544489
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EE_RUS,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,INR,502910672360
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_NEP,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,USD,7160345318
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_BEL,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,INR,628308678158
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_SUD,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,USD,1096877268
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_SAU_ARB,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,INR,1902452286019
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,INR,156773340875
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,USD,47068167344
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_NEP,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,INR,507127738079
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,INR,1463043215331
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_ZAM,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,843316403
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_GER,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,INR,587254530261
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,46604095836
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_TAZ,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,INR,72875136847
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OPEC_OTH,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,USD,5439369710
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_IRQ,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,INR,1683544806836
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_COUN,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,INR,33609544561117
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_HKG,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,16935317317
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,155916446791
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_EU_OTH,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,9982821845
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_UK,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,USD,8737853375
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_AO_OTH,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,521826416
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_SKOR,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,INR,1108834394067
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC_AUS,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,9782219025
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_KUW,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,9573803237
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_SAU_ARB,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,INR,442668597072
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_AO_OTH,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,USD,378551922
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_BEN,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,358938484
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_KEN,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,USD,2108580336
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_OAC_OTH,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,INR,767714299000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_ITL,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,4490923283
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_BHU,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,USD,738601755
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_MALD,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,INR,424780821
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_UK,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,INR,474961703569
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_MALD,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,5996593.0
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,160368079227
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_AFG,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,INR,70845848855
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_CAN,AFY,2020,2019,TERM_TRD_IMP,0,2020-03-31,USD,3880332117
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_BEN,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,USD,326615674
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_CAN,AFY,2020,2019,TERM_TRD_EXP,0,2020-03-31,INR,202152026490
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_SAU_ARB,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,5561721348
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_GER,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,622142140600
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_OTH,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,167421982400
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC_JAP,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,340122683000.00006
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_AFG,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,30784345720
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_NEP,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,543005386500
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_NA_OTH,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,389987885000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_AFG,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,435440670
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_BEL,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,6729929466
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_GER,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,15161082830
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_MALY,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,451039000200
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_KUW,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,519493558500
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,50482146510
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_THAI,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,4441396515
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_CAN,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,199358610000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_TAZ,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,62814056610
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC_AUS,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,13131208350
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_PAK,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,2066564542
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_CAN,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,246557668000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_AFG,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,715444950
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_TAZ,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,1704044808
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_NET,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,285041951900
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_UK,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,7561932983
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_ZAM,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,22378159030
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OPEC_OTH,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,4919368105
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_PAK,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,144269741000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH_OECD_SWZ,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,1261715863000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,74737148000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_KUW,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,93193998250
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_COUN,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,514078418000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_LAT_AM,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,8586147921
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC_AUS,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,245740738500
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_IRN,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,941129693100
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_ITL,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,5593420119
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_BHU,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,370963225
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_IRQ,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,22372472670
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_SAU_ARB,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,1993949028999.9998
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_SAF,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,455219235600
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_TAZ,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,903467920
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,2341276802
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_KEN,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,2071839778
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_SRI_LNK,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,1488398935
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_ZAM,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,319054019
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EE_RUS,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,5840443241
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EE_RUS,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,167278727200
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_BEN,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,29871513400
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_SAF,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,4067203732
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_PAK,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,34764812060
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_ITL,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,5292379825
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_THAI,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,7441813599
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EAST_EU,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,673522718500
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NRT_AM,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,59099253350
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_EU_OTH,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,3810294169
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SAARC,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,25348825510
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_UNSPC,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,2429676558
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_SAF,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,283339862200
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_ZAM,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,35671865770
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,3530104690000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EAST_EU,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,264783301200
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_BEN,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,426903667
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_HKG,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,1259719141000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_EU_OTH,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,97504574000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_BEN,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,375805828
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_USA,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,3666283775000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH_OECD_SWZ,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,1186687120
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_THAI,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,311060715000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SAARC,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,4363019562
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC_AUS,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,3520439185
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_USA,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,52406271870
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,7110012696999.999
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_UK,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,652514045300
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_INDN,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,5275596474
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,172744040200.00003
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_BHU,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,657331068
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_SKOR,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,16758970120.000002
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_USA,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,35549484980
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_HKG,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,911174176100
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC_JAP,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,12772667110
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_SAU_ARB,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,28479207630
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_NEP,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,508136960
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_UK,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,527442051999.99994
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_MALY,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,10818601520
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_BAN,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,9210060723
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,9812078134000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NRT_AM,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,44641923370
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EAST_EU,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,3782810528
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_OTH,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,76228960840
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_OOECD_OTH,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,800561829730
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC_JAP,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,892783813300
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_LAT_AM,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,600549256000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_KEN,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,137119806
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,52215327100
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,126716874000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_EU_OTH,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,1065268450800
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_BHU,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,25900862200
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_OTH,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,797441477770
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_SKOR,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,4705071414
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_NA_OTH,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,5577027803
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_EGY,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,2886392757
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_BHU,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,45913294870
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_OOECD_OTH,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,1429261977000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH_OECD_SWZ,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,18087584890
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_TAZ,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,119245997900
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_IRN,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,244611559000.00003
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_USA,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,2485589201000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_NEP,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,7766199041
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_LAT_AM,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,841739901700
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_BEL,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,470079918200
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_EU_OTH,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,1393342419
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_NET,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,615750233600
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_KEN,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,9612188170
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_UNSPC,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,4401842428
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,140332700200
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH_OECD,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,21989260270
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_BEL,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,10469224410
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EAST_EU,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,9650737410
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SAARC,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,305654714200
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_UAE,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,30126725490
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,8865478945000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_SUD,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,51946905320
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_KEN,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,144407379200
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_IRQ,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,125064990500
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_SIN,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,16281642480
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_KUW,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,1333916458
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_NA_OTH,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,3841566108
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_EU_OTH,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,265354811300
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_HKG,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,17987005270
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,11842927140000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NRT_AM,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,INR,4133504956000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_SUD,AFY,2019,2018,TERM_TRD_EXP,0,2019-03-31,USD,920885002
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,USD,169463371800
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF,AFY,2019,2018,TERM_TRD_IMP,0,2019-03-31,INR,1622283512000
