DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_OF_COM_TRD,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2025-01-01,INR,1159411008814
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2025-01-01,USD,32860952655
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL1,0,2024-12-01,INR,400214318456
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2024-12-01,USD,13595453960
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL,0,2024-12-01,USD,44883354337
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_IMP,0,2024-12-01,INR,4969891697318
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL,0,2024-12-01,INR,3814465727527
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2024-12-01,INR,2812607993882
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_EXP,0,2024-12-01,INR,3212822312338
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2024-12-01,USD,33094878735
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_IMP,0,2024-12-01,USD,58478808297
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_EXP,0,2024-12-01,USD,37804047023
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2024-12-01,INR,1155425969791
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL1,0,2024-12-01,USD,4709168288
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL1,0,2024-11-01,USD,3521277179
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2024-11-01,INR,1342083800869
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL,0,2024-11-01,USD,48020335191
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL,0,2024-11-01,INR,4051206781346
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_EXP,0,2024-11-01,INR,2694811815280
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2024-11-01,USD,28421246187
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL1,0,2024-11-01,INR,297070436675
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2024-11-01,INR,2397741378605
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_IMP,0,2024-11-01,INR,5393290582215
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_EXP,0,2024-11-01,USD,31942523366
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_IMP,0,2024-11-01,USD,63928512111
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2024-11-01,USD,15908176920
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL,0,2024-10-01,INR,3880932121641
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2024-10-01,INR,1586826731382
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_IMP,0,2024-10-01,USD,65069515466
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL,0,2024-10-01,USD,46185352980
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_EXP,0,2024-10-01,INR,3275728491335
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL1,0,2024-10-01,USD,4413356737
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2024-10-01,INR,2904876330730
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL1,0,2024-10-01,INR,370852160605
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_IMP,0,2024-10-01,INR,5467758853023
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2024-10-01,USD,34569720452
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2024-10-01,USD,18884162486
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_EXP,0,2024-10-01,USD,38983077189
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL,0,2024-09-01,USD,43814626377
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL1,0,2024-09-01,USD,4301901240
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_IMP,0,2024-09-01,USD,58719625963
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL,0,2024-09-01,INR,3672024974494
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2024-09-01,INR,2495579860518
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_EXP,0,2024-09-01,USD,34079176777
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2024-09-01,INR,1249161186091
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_EXP,0,2024-09-01,INR,2856114460833
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2024-09-01,USD,29777275537
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_IMP,0,2024-09-01,INR,4921186160585
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2024-09-01,USD,14904999586
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL1,0,2024-09-01,INR,360534600315
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_EXP,0,2024-08-01,USD,32890092243
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL1,0,2024-08-01,USD,4204864754
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2024-08-01,INR,2406584443119
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_IMP,0,2024-08-01,USD,68509802606
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2024-08-01,USD,28685227489
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2024-08-01,INR,1017394910310
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL1,0,2024-08-01,INR,352772594546
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL,0,2024-08-01,USD,56382987592
