DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_OF_COM_TRD,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1996,1995,TERM_TRD_EXP,0,1996-03-31,USD,31794900000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1996,1995,TERM_TRD_IMP,0,1996-03-31,INR,1226781000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1996,1995,TERM_TRD_IMP,0,1996-03-31,USD,36675300000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1996,1995,TERM_TTL_TRD_BAL,0,1996-03-31,INR,-163247000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1996,1995,TERM_TTL_TRD_BAL,0,1996-03-31,USD,-4880400000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,COMM_NON_OIL,0,1997-03-31,INR,1032912000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,COMM_NON_OIL,0,1997-03-31,USD,29096200000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,COMM_NON_OIL1,0,1997-03-31,INR,1171067000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,COMM_NON_OIL1,0,1997-03-31,USD,32987900000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,COMM_NON_OIL2,0,1997-03-31,INR,138155000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,COMM_NON_OIL2,0,1997-03-31,USD,3891700000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,COMM_OIL,0,1997-03-31,INR,356285000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,COMM_OIL,0,1997-03-31,USD,10036200000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,COMM_OIL1,0,1997-03-31,INR,17104000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,COMM_OIL1,0,1997-03-31,USD,481800000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,COMM_OIL2,0,1997-03-31,INR,-339181000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,COMM_OIL2,0,1997-03-31,USD,-9554400000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,TERM_TRD_EXP,0,1997-03-31,INR,1188171000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,TERM_TRD_EXP,0,1997-03-31,USD,33469699999.999996
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,TERM_TRD_IMP,0,1997-03-31,INR,1389197000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,TERM_TRD_IMP,0,1997-03-31,USD,39132400000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,TERM_TTL_TRD_BAL,0,1997-03-31,INR,-201026000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1997,1996,TERM_TTL_TRD_BAL,0,1997-03-31,USD,-5662700000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,COMM_NON_OIL,0,1998-03-31,INR,1238351000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,COMM_NON_OIL,0,1998-03-31,USD,33320500000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,COMM_NON_OIL1,0,1998-03-31,INR,1287897000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,COMM_NON_OIL1,0,1998-03-31,USD,34653700000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,COMM_NON_OIL2,0,1998-03-31,INR,49546000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,COMM_NON_OIL2,0,1998-03-31,USD,1333200000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,COMM_OIL,0,1998-03-31,INR,303412000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,COMM_OIL,0,1998-03-31,USD,8164000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,COMM_OIL1,0,1998-03-31,INR,13110000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,COMM_OIL1,0,1998-03-31,USD,352800000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,COMM_OIL2,0,1998-03-31,INR,-290302000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,COMM_OIL2,0,1998-03-31,USD,-7811200000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,TERM_TRD_EXP,0,1998-03-31,INR,1301007000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,TERM_TRD_EXP,0,1998-03-31,USD,35006500000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,TERM_TRD_IMP,0,1998-03-31,INR,1541763000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,TERM_TRD_IMP,0,1998-03-31,USD,41484500000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,TERM_TTL_TRD_BAL,0,1998-03-31,INR,-240756000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1998,1997,TERM_TTL_TRD_BAL,0,1998-03-31,USD,-6478000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,COMM_NON_OIL,0,1999-03-31,INR,1514126000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,COMM_NON_OIL,0,1999-03-31,USD,35990100000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,COMM_NON_OIL1,0,1999-03-31,INR,1393769000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,COMM_NON_OIL1,0,1999-03-31,USD,33129300000.000004
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,COMM_NON_OIL2,0,1999-03-31,INR,-120357000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,COMM_NON_OIL2,0,1999-03-31,USD,-2860800000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,COMM_OIL,0,1999-03-31,INR,269192999999.99997
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,COMM_OIL,0,1999-03-31,USD,6398600000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,COMM_OIL1,0,1999-03-31,INR,3762000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,COMM_OIL1,0,1999-03-31,USD,89400000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,COMM_OIL2,0,1999-03-31,INR,-265431000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,COMM_OIL2,0,1999-03-31,USD,-6309200000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,TERM_TRD_EXP,0,1999-03-31,INR,1397531000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,TERM_TRD_EXP,0,1999-03-31,USD,33218699999.999996
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,TERM_TRD_IMP,0,1999-03-31,INR,1783319000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,TERM_TRD_IMP,0,1999-03-31,USD,42388700000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,TERM_TTL_TRD_BAL,0,1999-03-31,INR,-385788000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,1999,1998,TERM_TTL_TRD_BAL,0,1999-03-31,USD,-9170000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,COMM_NON_OIL,0,2000-03-31,INR,1605879000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,COMM_NON_OIL,0,2000-03-31,USD,37059300000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,COMM_NON_OIL1,0,2000-03-31,INR,1593929000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,COMM_NON_OIL1,0,2000-03-31,USD,36783500000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,COMM_NON_OIL2,0,2000-03-31,INR,-11950000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,COMM_NON_OIL2,0,2000-03-31,USD,-275800000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,COMM_OIL,0,2000-03-31,INR,546486000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,COMM_OIL,0,2000-03-31,USD,12611400000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,COMM_OIL1,0,2000-03-31,INR,1685000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,COMM_OIL1,0,2000-03-31,USD,38900000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,COMM_OIL2,0,2000-03-31,INR,-544801000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,COMM_OIL2,0,2000-03-31,USD,-12572500000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,TERM_TRD_EXP,0,2000-03-31,INR,1595614000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,TERM_TRD_EXP,0,2000-03-31,USD,36822400000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,TERM_TRD_IMP,0,2000-03-31,INR,2152365000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,TERM_TRD_IMP,0,2000-03-31,USD,49670700000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,TERM_TTL_TRD_BAL,0,2000-03-31,INR,-556751000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2000,1999,TERM_TTL_TRD_BAL,0,2000-03-31,USD,-12848300000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,COMM_NON_OIL,0,2001-03-31,INR,1593762391033
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,COMM_NON_OIL,0,2001-03-31,USD,34890847910
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,COMM_NON_OIL1,0,2001-03-31,INR,1949250381334
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,COMM_NON_OIL1,0,2001-03-31,USD,42638075210
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,COMM_NON_OIL2,0,2001-03-31,INR,355487990301
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,COMM_NON_OIL2,0,2001-03-31,USD,7747227302
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,COMM_OIL,0,2001-03-31,INR,714965200000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,COMM_OIL,0,2001-03-31,USD,15663584570
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,COMM_OIL1,0,2001-03-31,INR,86459734535
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,COMM_OIL1,0,2001-03-31,USD,1872917158
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,COMM_OIL2,0,2001-03-31,INR,-628505465465
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,COMM_OIL2,0,2001-03-31,USD,-13790667410
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,TERM_TRD_EXP,0,2001-03-31,INR,2035710115869
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,TERM_TRD_EXP,0,2001-03-31,USD,44510992370
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,TERM_TRD_IMP,0,2001-03-31,INR,2308727591033
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,TERM_TRD_IMP,0,2001-03-31,USD,50554432480
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,TERM_TTL_TRD_BAL,0,2001-03-31,INR,-273017475164
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2001,2000,TERM_TTL_TRD_BAL,0,2001-03-31,USD,-6043440109
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,COMM_NON_OIL,0,2002-03-31,INR,1784298560489
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,COMM_NON_OIL,0,2002-03-31,USD,37412154050
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,COMM_NON_OIL1,0,2002-03-31,INR,1989113938746
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,COMM_NON_OIL1,0,2002-03-31,USD,41680209550
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,COMM_NON_OIL2,0,2002-03-31,INR,204815378257
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,COMM_NON_OIL2,0,2002-03-31,USD,4268055499
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,COMM_OIL,0,2002-03-31,INR,667698600000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,COMM_OIL,0,2002-03-31,USD,14016365520
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,COMM_OIL1,0,2002-03-31,INR,101065795773
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,COMM_OIL1,0,2002-03-31,USD,2116982910
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,COMM_OIL2,0,2002-03-31,INR,-566632804227
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,COMM_OIL2,0,2002-03-31,USD,-11899382610
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,TERM_TRD_EXP,0,2002-03-31,INR,2090179734519
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,TERM_TRD_EXP,0,2002-03-31,USD,43797192460
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,TERM_TRD_IMP,0,2002-03-31,INR,2451997160489
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,TERM_TRD_IMP,0,2002-03-31,USD,51428519570
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,TERM_TTL_TRD_BAL,0,2002-03-31,INR,-361817425970
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2002,2001,TERM_TTL_TRD_BAL,0,2002-03-31,USD,-7631327110
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,COMM_NON_OIL,0,2003-03-31,INR,2109927226203
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,COMM_NON_OIL,0,2003-03-31,USD,43618038720
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,COMM_NON_OIL1,0,2003-03-31,INR,2424062047189
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,COMM_NON_OIL1,0,2003-03-31,USD,50107416740
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,COMM_NON_OIL2,0,2003-03-31,INR,314134820986
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,COMM_NON_OIL2,0,2003-03-31,USD,6489378023
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,COMM_OIL,0,2003-03-31,INR,853670000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,COMM_OIL,0,2003-03-31,USD,17648115660
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,COMM_OIL1,0,2003-03-31,INR,125071644873
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,COMM_OIL1,0,2003-03-31,USD,2587997919
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,COMM_OIL2,0,2003-03-31,INR,-728598355127
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,COMM_OIL2,0,2003-03-31,USD,-15060117740
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,TERM_TRD_EXP,0,2003-03-31,INR,2549133692062
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,TERM_TRD_EXP,0,2003-03-31,USD,52695414660
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,TERM_TRD_IMP,0,2003-03-31,INR,2963597226203
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,TERM_TRD_IMP,0,2003-03-31,USD,61266154380
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,TERM_TTL_TRD_BAL,0,2003-03-31,INR,-414463534141
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2003,2002,TERM_TTL_TRD_BAL,0,2003-03-31,USD,-8570739715
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,COMM_NON_OIL,0,2004-03-31,INR,2645876597726
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,COMM_NON_OIL,0,2004-03-31,USD,57651395080
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,COMM_NON_OIL1,0,2004-03-31,INR,2769693066171
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,COMM_NON_OIL1,0,2004-03-31,USD,60404601710
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,COMM_NON_OIL2,0,2004-03-31,INR,123816468445
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,COMM_NON_OIL2,0,2004-03-31,USD,2753206623
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,COMM_OIL,0,2004-03-31,INR,945200000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,COMM_OIL,0,2004-03-31,USD,20599091770
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,COMM_OIL1,0,2004-03-31,INR,163974416465
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,COMM_OIL1,0,2004-03-31,USD,3573883806
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,COMM_OIL2,0,2004-03-31,INR,-781225583535
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,COMM_OIL2,0,2004-03-31,USD,-17025207960
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,TERM_TRD_EXP,0,2004-03-31,INR,2933667482636
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,TERM_TRD_EXP,0,2004-03-31,USD,63978485510
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,TERM_TRD_IMP,0,2004-03-31,INR,3591076597726
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,TERM_TRD_IMP,0,2004-03-31,USD,78250486850
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,TERM_TTL_TRD_BAL,0,2004-03-31,INR,-657409115090
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2004,2003,TERM_TTL_TRD_BAL,0,2004-03-31,USD,-14272001340
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,COMM_NON_OIL,0,2005-03-31,INR,3669705384125
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,COMM_NON_OIL,0,2005-03-31,USD,81881704090
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,COMM_NON_OIL1,0,2005-03-31,INR,3439353725484
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,COMM_NON_OIL1,0,2005-03-31,USD,76750910260
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,COMM_NON_OIL2,0,2005-03-31,INR,-230351658641
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,COMM_NON_OIL2,0,2005-03-31,USD,-5130793830
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,COMM_OIL,0,2005-03-31,INR,1340940000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,COMM_OIL,0,2005-03-31,USD,29858276830
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,COMM_OIL1,0,2005-03-31,INR,314041544955
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,COMM_OIL1,0,2005-03-31,USD,7001100716
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,COMM_OIL2,0,2005-03-31,INR,-1026898455045
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,COMM_OIL2,0,2005-03-31,USD,-22857176120
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,TERM_TRD_EXP,0,2005-03-31,INR,3753395270439
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,TERM_TRD_EXP,0,2005-03-31,USD,83752010980
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,TERM_TRD_IMP,0,2005-03-31,INR,5010645384125
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,TERM_TRD_IMP,0,2005-03-31,USD,111739980900
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,TERM_TTL_TRD_BAL,0,2005-03-31,INR,-1257250113686
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2005,2004,TERM_TTL_TRD_BAL,0,2005-03-31,USD,-27987969950
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,COMM_NON_OIL,0,2006-03-31,INR,4657688990443
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,COMM_NON_OIL,0,2006-03-31,USD,105232657600
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,COMM_NON_OIL1,0,2006-03-31,INR,4048850603381
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,COMM_NON_OIL1,0,2006-03-31,USD,91428131490
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,COMM_NON_OIL2,0,2006-03-31,INR,-608838387062
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,COMM_NON_OIL2,0,2006-03-31,USD,-13804526150
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,COMM_OIL,0,2006-03-31,INR,1946400000000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,COMM_OIL,0,2006-03-31,USD,43951271360
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,COMM_OIL1,0,2006-03-31,INR,515328013213
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,COMM_OIL1,0,2006-03-31,USD,11616171680
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,COMM_OIL2,0,2006-03-31,INR,-1431071986787
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,COMM_OIL2,0,2006-03-31,USD,-32335099670
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,TERM_TRD_EXP,0,2006-03-31,INR,4564178616594
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,TERM_TRD_EXP,0,2006-03-31,USD,103044303200
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,TERM_TRD_IMP,0,2006-03-31,INR,6604088990443
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,TERM_TRD_IMP,0,2006-03-31,USD,149183929000
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,TERM_TTL_TRD_BAL,0,2006-03-31,INR,-2039910373849
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2006,2005,TERM_TTL_TRD_BAL,0,2006-03-31,USD,-46139625830
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2007,2006,COMM_NON_OIL,0,2007-03-31,INR,5819345546564
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2007,2006,COMM_NON_OIL,0,2007-03-31,USD,128676328300
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2007,2006,COMM_NON_OIL1,0,2007-03-31,INR,4872591361770
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2007,2006,COMM_NON_OIL1,0,2007-03-31,USD,107779462500
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2007,2006,COMM_NON_OIL2,0,2007-03-31,INR,-946754184794
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2007,2006,COMM_NON_OIL2,0,2007-03-31,USD,-20896865820
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2007,2006,COMM_OIL,0,2007-03-31,INR,2995807586429
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2007,2006,COMM_OIL,0,2007-03-31,USD,66132531680
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2007,2006,COMM_OIL1,0,2007-03-31,INR,845201490398
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2007,2006,COMM_OIL1,0,2007-03-31,USD,18634591040
RBI:IFT_OIL_NON_OIL_A_RN(1.0),N_A,AFY,2007,2006,COMM_OIL2,0,2007-03-31,INR,-2150606096031
