DATAFLOW,AUDST,FREQ,IO_BOP_RN,REPYEAREND,REPYEARSTART,TRANC_TYP_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD,2023,2022,TRANC_CRD,0,2022-06-30,USD,551772667.423768
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD,2023,2022,TRANC_DEB,0,2022-06-30,INR,264121960155.271
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD,2023,2022,TRANC_DEB,0,2022-06-30,USD,3421835000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD,2023,2022,TRANC_NET,0,2022-06-30,INR,-221532157175.271
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD,2023,2022,TRANC_NET,0,2022-06-30,USD,-2870062332.57623
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_EQT,2023,2022,TRANC_CRD,0,2022-06-30,INR,42589802980
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_EQT,2023,2022,TRANC_CRD,0,2022-06-30,USD,551772667.423768
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_EQT,2023,2022,TRANC_DEB,0,2022-06-30,INR,96763935856.6682
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_EQT,2023,2022,TRANC_DEB,0,2022-06-30,USD,1253626250
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_EQT,2023,2022,TRANC_NET,0,2022-06-30,INR,-54174132876.6682
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_EQT,2023,2022,TRANC_NET,0,2022-06-30,USD,-701853582.576232
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_OC,2023,2022,TRANC_CRD,0,2022-06-30,INR,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_OC,2023,2022,TRANC_CRD,0,2022-06-30,USD,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_OC,2023,2022,TRANC_DEB,0,2022-06-30,INR,82224467069.5707
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_OC,2023,2022,TRANC_DEB,0,2022-06-30,USD,1065260000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_OC,2023,2022,TRANC_NET,0,2022-06-30,INR,-82224467069.5707
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_OC,2023,2022,TRANC_NET,0,2022-06-30,USD,-1065260000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_RE,2023,2022,TRANC_CRD,0,2022-06-30,INR,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_RE,2023,2022,TRANC_CRD,0,2022-06-30,USD,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_RE,2023,2022,TRANC_DEB,0,2022-06-30,INR,85133557229.0325
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_RE,2023,2022,TRANC_DEB,0,2022-06-30,USD,1102948750
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_RE,2023,2022,TRANC_NET,0,2022-06-30,INR,-85133557229.0325
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_ABD_RE,2023,2022,TRANC_NET,0,2022-06-30,USD,-1102948750
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND,2023,2022,TRANC_CRD,0,2022-06-30,INR,1734684483366.74
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND,2023,2022,TRANC_CRD,0,2022-06-30,USD,22473724167.622
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND,2023,2022,TRANC_DEB,0,2022-06-30,INR,479426362690
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND,2023,2022,TRANC_DEB,0,2022-06-30,USD,6211213587.88535
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND,2023,2022,TRANC_NET,0,2022-06-30,INR,1255258120676.74
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND,2023,2022,TRANC_NET,0,2022-06-30,USD,16262510579.7367
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_EQT,2023,2022,TRANC_CRD,0,2022-06-30,INR,1308132419424.48
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_EQT,2023,2022,TRANC_CRD,0,2022-06-30,USD,16947524146.7612
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_EQT,2023,2022,TRANC_DEB,0,2022-06-30,INR,447427633040
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_EQT,2023,2022,TRANC_DEB,0,2022-06-30,USD,5796653689.08883
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_EQT,2023,2022,TRANC_NET,0,2022-06-30,INR,860704786384.481
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_EQT,2023,2022,TRANC_NET,0,2022-06-30,USD,11150870457.6724
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_OC,2023,2022,TRANC_CRD,0,2022-06-30,INR,87719425869.0025
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_OC,2023,2022,TRANC_CRD,0,2022-06-30,USD,1136450000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_OC,2023,2022,TRANC_DEB,0,2022-06-30,INR,31998729650
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_OC,2023,2022,TRANC_DEB,0,2022-06-30,USD,414559898.79652
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_OC,2023,2022,TRANC_NET,0,2022-06-30,INR,55720696219.0025
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_OC,2023,2022,TRANC_NET,0,2022-06-30,USD,721890101.20348
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_RE,2023,2022,TRANC_CRD,0,2022-06-30,INR,338832638073.256
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_RE,2023,2022,TRANC_CRD,0,2022-06-30,USD,4389750020.86081
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_RE,2023,2022,TRANC_DEB,0,2022-06-30,INR,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_RE,2023,2022,TRANC_DEB,0,2022-06-30,USD,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_RE,2023,2022,TRANC_NET,0,2022-06-30,INR,338832638073.256
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FDI_IND_RE,2023,2022,TRANC_NET,0,2022-06-30,USD,4389750020.86081
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI,2023,2022,TRANC_CRD,0,2022-06-30,INR,6424367197813.2
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI,2023,2022,TRANC_CRD,0,2022-06-30,USD,83230960869.0081
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI,2023,2022,TRANC_DEB,0,2022-06-30,INR,7553623454278.08
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI,2023,2022,TRANC_DEB,0,2022-06-30,USD,97861052891.9088
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI,2023,2022,TRANC_NET,0,2022-06-30,INR,-1129256256464.88
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI,2023,2022,TRANC_NET,0,2022-06-30,USD,-14630092022.9006
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_ABD,2023,2022,TRANC_CRD,0,2022-06-30,INR,52683164052.4872
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_ABD,2023,2022,TRANC_CRD,0,2022-06-30,USD,682537319.34885
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_ABD,2023,2022,TRANC_DEB,0,2022-06-30,INR,50461834071.6792
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_ABD,2023,2022,TRANC_DEB,0,2022-06-30,USD,653758854.012572
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_ABD,2023,2022,TRANC_NET,0,2022-06-30,INR,2221329980.80801
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_ABD,2023,2022,TRANC_NET,0,2022-06-30,USD,28778465.336278
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND,2023,2022,TRANC_CRD,0,2022-06-30,INR,6371684033760.71
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND,2023,2022,TRANC_CRD,0,2022-06-30,USD,82548423549.6593
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND,2023,2022,TRANC_DEB,0,2022-06-30,INR,7503161620206.4
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND,2023,2022,TRANC_DEB,0,2022-06-30,USD,97207294037.8962
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND,2023,2022,TRANC_NET,0,2022-06-30,INR,-1131477586445.69
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND,2023,2022,TRANC_NET,0,2022-06-30,USD,-14658870488.2369
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII,2023,2022,TRANC_CRD,0,2022-06-30,INR,6371684033760.71
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII,2023,2022,TRANC_CRD,0,2022-06-30,USD,82548423549.6593
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII,2023,2022,TRANC_DEB,0,2022-06-30,INR,7503161620206.4
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII,2023,2022,TRANC_DEB,0,2022-06-30,USD,97207294037.8962
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII,2023,2022,TRANC_NET,0,2022-06-30,INR,-1131477586445.69
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII,2023,2022,TRANC_NET,0,2022-06-30,USD,-14658870488.2369
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII_DBT,2023,2022,TRANC_CRD,0,2022-06-30,INR,754885265900
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII_DBT,2023,2022,TRANC_CRD,0,2022-06-30,USD,9779924480.04588
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII_DBT,2023,2022,TRANC_DEB,0,2022-06-30,INR,726306044800
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII_DBT,2023,2022,TRANC_DEB,0,2022-06-30,USD,9409666062.86835
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII_DBT,2023,2022,TRANC_NET,0,2022-06-30,INR,28579221060
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII_DBT,2023,2022,TRANC_NET,0,2022-06-30,USD,370258417.177538
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII_EQT,2023,2022,TRANC_CRD,0,2022-06-30,INR,5616798768000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII_EQT,2023,2022,TRANC_CRD,0,2022-06-30,USD,72768499069.6134
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII_EQT,2023,2022,TRANC_DEB,0,2022-06-30,INR,6776855575000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII_EQT,2023,2022,TRANC_DEB,0,2022-06-30,USD,87797627975.0278
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII_EQT,2023,2022,TRANC_NET,0,2022-06-30,INR,-1160056808000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_FII_EQT,2023,2022,TRANC_NET,0,2022-06-30,USD,-15029128905.4144
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_GDR_ADR,2023,2022,TRANC_CRD,0,2022-06-30,INR,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_GDR_ADR,2023,2022,TRANC_CRD,0,2022-06-30,USD,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_GDR_ADR,2023,2022,TRANC_DEB,0,2022-06-30,INR,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_GDR_ADR,2023,2022,TRANC_DEB,0,2022-06-30,USD,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_GDR_ADR,2023,2022,TRANC_NET,0,2022-06-30,INR,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FI_FPI_IND_GDR_ADR,2023,2022,TRANC_NET,0,2022-06-30,USD,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FRG_INV,2023,2022,TRANC_CRD,0,2022-06-30,INR,8201641484159.94
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FRG_INV,2023,2022,TRANC_CRD,0,2022-06-30,USD,106256457704.054
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FRG_INV,2023,2022,TRANC_DEB,0,2022-06-30,INR,8297171777123.35
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FRG_INV,2023,2022,TRANC_DEB,0,2022-06-30,USD,107494101479.794
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FRG_INV,2023,2022,TRANC_NET,0,2022-06-30,INR,-95530292963.4147
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_FRG_INV,2023,2022,TRANC_NET,0,2022-06-30,USD,-1237643775.74017
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN,2023,2022,TRANC_CRD,0,2022-06-30,INR,1849765468990.08
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN,2023,2022,TRANC_CRD,0,2022-06-30,USD,23964657160.1265
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN,2023,2022,TRANC_DEB,0,2022-06-30,INR,1536401115296.13
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN,2023,2022,TRANC_DEB,0,2022-06-30,USD,19904861781.5371
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN,2023,2022,TRANC_NET,0,2022-06-30,INR,313364353693.952
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN,2023,2022,TRANC_NET,0,2022-06-30,USD,4059795378.5894
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_CB_BY_IND,2023,2022,TRANC_CRD,0,2022-06-30,INR,16644183850
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_CB_BY_IND,2023,2022,TRANC_CRD,0,2022-06-30,USD,215633909.466986
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_CB_BY_IND,2023,2022,TRANC_DEB,0,2022-06-30,INR,10618841610
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_CB_BY_IND,2023,2022,TRANC_DEB,0,2022-06-30,USD,137572520.888431
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_CB_BY_IND,2023,2022,TRANC_NET,0,2022-06-30,INR,6025342240
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_CB_BY_IND,2023,2022,TRANC_NET,0,2022-06-30,USD,78061388.578555
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_CB_TO_IND,2023,2022,TRANC_CRD,0,2022-06-30,INR,234382878809.028
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_CB_TO_IND,2023,2022,TRANC_CRD,0,2022-06-30,USD,3036550000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_CB_TO_IND,2023,2022,TRANC_DEB,0,2022-06-30,INR,457257141843.434
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_CB_TO_IND,2023,2022,TRANC_DEB,0,2022-06-30,USD,5924000000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_CB_TO_IND,2023,2022,TRANC_NET,0,2022-06-30,INR,-222874263034.407
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_CB_TO_IND,2023,2022,TRANC_NET,0,2022-06-30,USD,-2887450000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_COMM_BORRW,2023,2022,TRANC_CRD,0,2022-06-30,INR,251027062659.028
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_COMM_BORRW,2023,2022,TRANC_CRD,0,2022-06-30,USD,3252183909
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_COMM_BORRW,2023,2022,TRANC_DEB,0,2022-06-30,INR,467875983453.434
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_COMM_BORRW,2023,2022,TRANC_DEB,0,2022-06-30,USD,6061572521
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_COMM_BORRW,2023,2022,TRANC_NET,0,2022-06-30,INR,-216848920794.406
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_COMM_BORRW,2023,2022,TRANC_NET,0,2022-06-30,USD,-2809388611
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST,2023,2022,TRANC_CRD,0,2022-06-30,INR,249221765345.661
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST,2023,2022,TRANC_CRD,0,2022-06-30,USD,3228795359.9929
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST,2023,2022,TRANC_DEB,0,2022-06-30,INR,109882361424.436
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST,2023,2022,TRANC_DEB,0,2022-06-30,USD,1423582158.726
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST,2023,2022,TRANC_NET,0,2022-06-30,INR,139339403921.225
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST,2023,2022,TRANC_NET,0,2022-06-30,USD,1805213201.26689
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST_BY_IND,2023,2022,TRANC_CRD,0,2022-06-30,INR,631765345.66074
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST_BY_IND,2023,2022,TRANC_CRD,0,2022-06-30,USD,8184842.980486
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST_BY_IND,2023,2022,TRANC_DEB,0,2022-06-30,INR,1802361424.43588
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST_BY_IND,2023,2022,TRANC_DEB,0,2022-06-30,USD,23350513.532305
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST_BY_IND,2023,2022,TRANC_NET,0,2022-06-30,INR,-1170596078.77514
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST_BY_IND,2023,2022,TRANC_NET,0,2022-06-30,USD,-15165670.551819
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST_TO_IND,2023,2022,TRANC_CRD,0,2022-06-30,INR,248590000000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST_TO_IND,2023,2022,TRANC_CRD,0,2022-06-30,USD,3220610517.01241
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST_TO_IND,2023,2022,TRANC_DEB,0,2022-06-30,INR,108080000000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST_TO_IND,2023,2022,TRANC_DEB,0,2022-06-30,USD,1400231645.1937
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST_TO_IND,2023,2022,TRANC_NET,0,2022-06-30,INR,140510000000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_EXT_AST_TO_IND,2023,2022,TRANC_NET,0,2022-06-30,USD,1820378871.81871
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STCTI_BCSC,2023,2022,TRANC_CRD,0,2022-06-30,INR,1349516640985.4
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STCTI_BCSC,2023,2022,TRANC_CRD,0,2022-06-30,USD,17483677890.6667
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STCTI_BCSC,2023,2022,TRANC_DEB,0,2022-06-30,INR,887784894622.807
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STCTI_BCSC,2023,2022,TRANC_DEB,0,2022-06-30,USD,11501707101.9227
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STCTI_BCSC,2023,2022,TRANC_NET,0,2022-06-30,INR,461731746362.588
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STCTI_BCSC,2023,2022,TRANC_NET,0,2022-06-30,USD,5981970788.74395
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STCTI_SC,2023,2022,TRANC_CRD,0,2022-06-30,INR,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STCTI_SC,2023,2022,TRANC_CRD,0,2022-06-30,USD,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STCTI_SC,2023,2022,TRANC_DEB,0,2022-06-30,INR,70857875795.4545
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STCTI_SC,2023,2022,TRANC_DEB,0,2022-06-30,USD,918000000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STCTI_SC,2023,2022,TRANC_NET,0,2022-06-30,INR,-70857875795.4545
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STCTI_SC,2023,2022,TRANC_NET,0,2022-06-30,USD,-918000000
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STC_TO_IND,2023,2022,TRANC_CRD,0,2022-06-30,INR,1349516640985.4
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STC_TO_IND,2023,2022,TRANC_CRD,0,2022-06-30,USD,17483677891
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STC_TO_IND,2023,2022,TRANC_DEB,0,2022-06-30,INR,958642770418.261
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STC_TO_IND,2023,2022,TRANC_DEB,0,2022-06-30,USD,12419707102
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STC_TO_IND,2023,2022,TRANC_NET,0,2022-06-30,INR,390873870567.134
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_LN_STC_TO_IND,2023,2022,TRANC_NET,0,2022-06-30,USD,5063970789
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_OTH_CAP,2023,2022,TRANC_CRD,0,2022-06-30,INR,1006927259681.95
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_OTH_CAP,2023,2022,TRANC_CRD,0,2022-06-30,USD,13045257340.9959
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_OTH_CAP,2023,2022,TRANC_DEB,0,2022-06-30,INR,987582639884.107
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_OTH_CAP,2023,2022,TRANC_DEB,0,2022-06-30,USD,12794637903.4942
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_OTH_CAP,2023,2022,TRANC_NET,0,2022-06-30,INR,19344619797.8406
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_OTH_CAP,2023,2022,TRANC_NET,0,2022-06-30,USD,250619437.501637
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_RUP_DBT_SRV,2023,2022,TRANC_CRD,0,2022-06-30,INR,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_RUP_DBT_SRV,2023,2022,TRANC_CRD,0,2022-06-30,USD,0.0
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_RUP_DBT_SRV,2023,2022,TRANC_DEB,0,2022-06-30,INR,4556530687.59
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_RUP_DBT_SRV,2023,2022,TRANC_DEB,0,2022-06-30,USD,59032184.132677
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_RUP_DBT_SRV,2023,2022,TRANC_NET,0,2022-06-30,INR,-4556530687.59
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CA_RUP_DBT_SRV,2023,2022,TRANC_NET,0,2022-06-30,USD,-59032184.132677
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CURR_ACC,2023,2022,TRANC_CRD,0,2022-06-30,INR,17833037793186.1
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CURR_ACC,2023,2022,TRANC_CRD,0,2022-06-30,USD,231036119984.774
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CURR_ACC,2023,2022,TRANC_DEB,0,2022-06-30,INR,19219654460860.6
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CURR_ACC,2023,2022,TRANC_DEB,0,2022-06-30,USD,249000447684.911
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CURR_ACC,2023,2022,TRANC_NET,0,2022-06-30,INR,-1386616667674.45
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CURR_ACC,2023,2022,TRANC_NET,0,2022-06-30,USD,-17964327700.1369
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CURR_INVIS,2023,2022,TRANC_CRD,0,2022-06-30,INR,8354663000945.97
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CURR_INVIS,2023,2022,TRANC_CRD,0,2022-06-30,USD,108238929671.109
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CURR_INVIS,2023,2022,TRANC_DEB,0,2022-06-30,INR,4874313742779.38
RBI:IND_OVR_BOP_RN(1.0),N_A,QFY,CURR_INVIS,2023,2022,TRANC_DEB,0,2022-06-30,USD,63149226047.763
