DATAFLOW,AUDST,COMD_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ELCTCL_MACNRY_EXC_ELECTRNIC,AFY,2014,2013,0,2014-03-31,INR,263498300000.00003
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_SULPH,AFY,2014,2013,0,2014-03-31,INR,11047033160
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_TEX_YRN_FAB_MDUPS,AFY,2014,2013,0,2014-03-31,INR,246772300000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CHEM_MTRLS_PRDS,AFY,2014,2013,0,2014-03-31,INR,224981900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_OTH_OTH,AFY,2014,2013,0,2014-03-31,USD,27306100000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_FERTLSRS,AFY,2014,2013,0,2014-03-31,INR,393843000000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MAC_TLS,AFY,2014,2013,0,2014-03-31,USD,2038700000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_FERTLSRS,AFY,2014,2013,0,2014-03-31,USD,6509600000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MACNRY_EXC_ELCTCL_ELECTRNIC,AFY,2014,2013,0,2014-03-31,INR,1429047800000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_SILV,AFY,2014,2013,0,2014-03-31,INR,269736461100
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_COL_COK_BRIQ,AFY,2014,2013,0,2014-03-31,USD,16405000000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_MEDC_PHARMA,AFY,2014,2013,0,2014-03-31,USD,5245812416
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_ARTF_RESIN,AFY,2014,2013,0,2014-03-31,USD,10464456630
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CRD,AFY,2014,2013,0,2014-03-31,USD,938400000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_SLPHR_UNRSTD_ION_PYRTS,AFY,2014,2013,0,2014-03-31,INR,11533800000.000002
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_BLK_IMPRTS,AFY,2014,2013,0,2014-03-31,USD,215984500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PETR_CRUD,AFY,2014,2013,0,2014-03-31,USD,164770331300
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PETRO_CRUD,AFY,2014,2013,0,2014-03-31,INR,10000644400000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PRJ_GDS,AFY,2014,2013,0,2014-03-31,INR,274422353900.00003
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_MACH_TOOLS,AFY,2014,2013,0,2014-03-31,INR,184985207800
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_TEX_YRN_FAB_MDUPS,AFY,2014,2013,0,2014-03-31,USD,4078800000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MEDNL_PHAR_PRDS,AFY,2014,2013,0,2014-03-31,USD,2965900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_ELEC_GDS,AFY,2014,2013,0,2014-03-31,USD,32384707260
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_NEWSPRINT,AFY,2014,2013,0,2014-03-31,USD,887893307
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_BLK_IMPRTS,AFY,2014,2013,0,2014-03-31,INR,13076001399999.998
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_EDI_OLS,AFY,2014,2013,0,2014-03-31,INR,564885100000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PETRO_CRUD,AFY,2014,2013,0,2014-03-31,USD,165153700000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_GOLD,AFY,2014,2013,0,2014-03-31,USD,28704673540
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PUL,AFY,2014,2013,0,2014-03-31,INR,127926219800
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_SILV,AFY,2014,2013,0,2014-03-31,USD,4540004679
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CASH_NTS,AFY,2014,2013,0,2014-03-31,USD,754400000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_GYE_MTRL,AFY,2014,2013,0,2014-03-31,INR,146352860100
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_VEG_OIL,AFY,2014,2013,0,2014-03-31,INR,568363490200
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_TERM_TTL_IMP,AFY,2014,2013,0,2014-03-31,INR,27154339070000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ARTFCL_RSNS_PLSTC_MTRLS,AFY,2014,2013,0,2014-03-31,INR,550150500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_TERM_TTL_IMP,AFY,2014,2013,0,2014-03-31,USD,450082200000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PUL,AFY,2014,2013,0,2014-03-31,USD,2119320090.0000002
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_CTTN_RAW,AFY,2014,2013,0,2014-03-31,INR,23757782490
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PLP_WST_PPR,AFY,2014,2013,0,2014-03-31,INR,83780200000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_FRT_VEG,AFY,2014,2013,0,2014-03-31,USD,1377193504
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_NON_FERROS_MTLS,AFY,2014,2013,0,2014-03-31,INR,329783500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_TRANS_EQP,AFY,2014,2013,0,2014-03-31,INR,1169135171000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ORG_INORGA_CHEM,AFY,2014,2013,0,2014-03-31,USD,20232400000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CRD,AFY,2014,2013,0,2014-03-31,INR,56774399999.99999
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PRJCT_GDS,AFY,2014,2013,0,2014-03-31,USD,4504100000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_ELEC_GDS,AFY,2014,2013,0,2014-03-31,INR,1958955473000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_EDI_OLS,AFY,2014,2013,0,2014-03-31,USD,9336700000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CRD_RBR_INC_SYN_RECLMD,AFY,2014,2013,0,2014-03-31,INR,128849500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PPR_BRDS_MFGS_INC_NWS_PRNTS,AFY,2014,2013,0,2014-03-31,USD,2490300000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_NEWSPRINT,AFY,2014,2013,0,2014-03-31,INR,53953399990
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_NEWSPRINT,AFY,2013,2012,0,2013-03-31,USD,803589928
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_FRT_VEG,AFY,2013,2012,0,2013-03-31,INR,67727320560
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_ORG_INORG_CHEM,AFY,2013,2012,0,2013-03-31,INR,913376885600
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PRLS_PRS_SEM_PRS_STNS,AFY,2013,2012,0,2013-03-31,INR,1230432300000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_MACH_TOOLS,AFY,2013,2012,0,2013-03-31,INR,202444455900
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MNLY_EXP_RLT_ITMS,AFY,2013,2012,0,2013-03-31,USD,46912100000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_TEWXT_YRN,AFY,2013,2012,0,2013-03-31,USD,1437332541
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PETRO_CRUD,AFY,2013,2012,0,2013-03-31,INR,8918708589000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ORG_INORGA_CHEM,AFY,2013,2012,0,2013-03-31,INR,1051411000000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CAP_GDS,AFY,2013,2012,0,2013-03-31,USD,94854500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PRJ_GDS,AFY,2013,2012,0,2013-03-31,USD,6554290407
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PLP_PPR,AFY,2013,2012,0,2013-03-31,INR,40565491220
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PEARL,AFY,2013,2012,0,2013-03-31,INR,1231684239000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_NON_FERROS_MTLS,AFY,2013,2012,0,2013-03-31,USD,5106400000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PRJCT_GDS,AFY,2013,2012,0,2013-03-31,INR,356585100000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_OTH_BLK_ITMS,AFY,2013,2012,0,2013-03-31,USD,46031900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_WOOD_ORD,AFY,2013,2012,0,2013-03-31,INR,276572159200
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PLSES,AFY,2013,2012,0,2013-03-31,USD,2340300000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MFGRD,AFY,2013,2012,0,2013-03-31,USD,7418000000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_MET_ORES,AFY,2013,2012,0,2013-03-31,INR,497504351800
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_WOOD_ORD,AFY,2013,2012,0,2013-03-31,USD,5081459434
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ION_STL,AFY,2013,2012,0,2013-03-31,INR,595824200000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_TRNS_EQUIP,AFY,2013,2012,0,2013-03-31,INR,937222600000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_GLD,AFY,2013,2012,0,2013-03-31,INR,2921462900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_FERTLSRS,AFY,2013,2012,0,2013-03-31,USD,9090400000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PPR_BRDS_MFGS_INC_NWS_PRNTS,AFY,2013,2012,0,2013-03-31,INR,129470500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_BLK_CONS_GDS,AFY,2013,2012,0,2013-03-31,INR,774018400000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ELECTRNIC_GDS,AFY,2013,2012,0,2013-03-31,INR,1709851700000.0002
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MNLY_EXP_RLT_ITMS,AFY,2013,2012,0,2013-03-31,INR,2552482200000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PROF_INST,AFY,2013,2012,0,2013-03-31,USD,3755469912
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_COL_COK_BRIQ,AFY,2013,2012,0,2013-03-31,INR,925384100000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_ELEC_GDS,AFY,2013,2012,0,2013-03-31,USD,32892672189.999996
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_BLK_IMPRTS,AFY,2013,2012,0,2013-03-31,INR,12197316390000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CASH_NTS,AFY,2013,2012,0,2013-03-31,INR,53317400000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_TERM_TTL_IMP,AFY,2013,2012,0,2013-03-31,INR,26691619570000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_SUGR,AFY,2013,2012,0,2013-03-31,INR,30943800000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_ARTF_RESIN,AFY,2013,2012,0,2013-03-31,USD,9988538958
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_NON_FERROS_MTLS,AFY,2013,2012,0,2013-03-31,INR,277835600000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_ORG_INORG_CHEM,AFY,2013,2012,0,2013-03-31,USD,16784132890
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_NEWSPRINT,AFY,2013,2012,0,2013-03-31,INR,43745106860
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CERLS_PRERS,AFY,2013,2012,0,2013-03-31,INR,4671700000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_SILV,AFY,2013,2012,0,2013-03-31,USD,1974772955
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_GYE_MTRL,AFY,2013,2012,0,2013-03-31,INR,118121578400
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CRD,AFY,2013,2012,0,2013-03-31,USD,1352900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CASH_NTS,AFY,2013,2012,0,2013-03-31,USD,979900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_GOLD,AFY,2013,2012,0,2013-03-31,INR,2921528334000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PETRO_CRUD,AFY,2013,2012,0,2013-03-31,USD,164040600000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_MEDC_PHARMA,AFY,2013,2012,0,2013-03-31,INR,297360417300
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_TERM_TTL_IMP,AFY,2013,2012,0,2013-03-31,USD,490736600000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PUL,AFY,2013,2012,0,2013-03-31,USD,2449988132
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_FERTLSRS,AFY,2013,2012,0,2013-03-31,INR,494609900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_COAL_COKE,AFY,2013,2012,0,2013-03-31,USD,16995885149.999998
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_FERTZ,AFY,2013,2012,0,2013-03-31,USD,8755478721
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_OTH_IMP_COMMD,AFY,2013,2012,0,2013-03-31,INR,1298664335000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_OTH_OTH,AFY,2013,2012,0,2013-03-31,INR,1584352380000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_NON_METLC_MIN_MFGS,AFY,2013,2012,0,2013-03-31,USD,2076300000.0000002
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_TRNS_EQUIP,AFY,2013,2012,0,2013-03-31,USD,17225200000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_CTTN_RAW,AFY,2013,2012,0,2013-03-31,INR,24667362589.999996
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CRD_RBR_INC_SYN_RECLMD,AFY,2013,2012,0,2013-03-31,USD,2235500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PROFS_SCINT_CTRL_INS_PHOT_OPTC_GDS,AFY,2013,2012,0,2013-03-31,USD,5351900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ION_STL,AFY,2013,2012,0,2013-03-31,USD,10950700000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_FRT_VEG,AFY,2013,2012,0,2013-03-31,USD,1247479244
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_BLK_CONS_GDS,AFY,2013,2012,0,2013-03-31,USD,14225700000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_COAL_COKE,AFY,2013,2012,0,2013-03-31,INR,925384066400
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_EDI_OLS,AFY,2013,2012,0,2013-03-31,USD,11230800000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_LEATH,AFY,2013,2012,0,2013-03-31,USD,739330583
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PROFS_SCINT_CTRL_INS_PHOT_OPTC_GDS,AFY,2013,2012,0,2013-03-31,INR,291195200000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MAC_TLS,AFY,2013,2012,0,2013-03-31,USD,2743400000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_OTHRS,AFY,2013,2012,0,2013-03-31,USD,124671900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_SILV,AFY,2013,2012,0,2013-03-31,INR,107973659800
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MACNRY_EXC_ELCTCL_ELECTRNIC,AFY,2013,2012,0,2013-03-31,INR,1502311900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_NON_BLK_IMPRTS,AFY,2013,2012,0,2013-03-31,INR,14494303180000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PRJ_GDS,AFY,2013,2012,0,2013-03-31,INR,356585120400
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PPR_BRDS_MFGS_INC_NWS_PRNTS,AFY,2013,2012,0,2013-03-31,USD,2379500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_BLK_IMPRTS,AFY,2013,2012,0,2013-03-31,USD,224298100000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_LEATH,AFY,2013,2012,0,2013-03-31,INR,40256944980
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_SULPH,AFY,2013,2012,0,2013-03-31,INR,17387108010
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PLP_WST_PPR,AFY,2013,2012,0,2013-03-31,USD,1284800000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PLSES,AFY,2013,2012,0,2013-03-31,INR,127337000000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CRD_RBR_INC_SYN_RECLMD,AFY,2013,2012,0,2013-03-31,INR,121632800000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_SULPH,AFY,2013,2012,0,2013-03-31,USD,319473957
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CHEM_MTRLS_PRDS,AFY,2013,2012,0,2013-03-31,INR,197537800000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PEARL,AFY,2013,2012,0,2013-03-31,USD,22689629180
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_NON_FER_MTL,AFY,2013,2012,0,2013-03-31,USD,9037890172
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_NON_BLK_IMPRTS,AFY,2013,2012,0,2013-03-31,USD,266438500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PRLS_PRS_SEM_PRS_STNS,AFY,2013,2012,0,2013-03-31,USD,22614100000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_SLVR,AFY,2013,2012,0,2013-03-31,INR,107947700000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_GLD_SLVR,AFY,2013,2012,0,2013-03-31,INR,3029410600000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_TEWXT_YRN,AFY,2013,2012,0,2013-03-31,INR,78234559620
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PETR_CRUD,AFY,2013,2012,0,2013-03-31,USD,164040556600
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_OTH_BLK_ITMS,AFY,2013,2012,0,2013-03-31,INR,2504589400000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PROF_INST,AFY,2013,2012,0,2013-03-31,INR,204367053300
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_GOLD,AFY,2013,2012,0,2013-03-31,USD,53820632650
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_ARTF_RESIN,AFY,2013,2012,0,2013-03-31,INR,543365586800
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CMPTR_GDS,AFY,2013,2012,0,2013-03-31,INR,31404300000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ARTFCL_RSNS_PLSTC_MTRLS,AFY,2013,2012,0,2013-03-31,USD,8640500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MFGS_MTLS,AFY,2013,2012,0,2013-03-31,USD,4275500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_COL_COK_BRIQ,AFY,2013,2012,0,2013-03-31,USD,17007700000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ELCTCL_MACNRY_EXC_ELECTRNIC,AFY,2013,2012,0,2013-03-31,INR,241744500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_NON_METLC_MIN_MFGS,AFY,2013,2012,0,2013-03-31,INR,112970200000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MACNRY_EXC_ELCTCL_ELECTRNIC,AFY,2013,2012,0,2013-03-31,USD,27611000000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_TRANS_EQP,AFY,2013,2012,0,2013-03-31,INR,1158327216000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PRJCT_GDS,AFY,2013,2012,0,2013-03-31,USD,6553700000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CERLS_PRERS,AFY,2013,2012,0,2013-03-31,USD,85900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PLP_PPR,AFY,2013,2012,0,2013-03-31,USD,745864871
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MEDNL_PHAR_PRDS,AFY,2013,2012,0,2013-03-31,INR,169823100000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_CHEM_MATR_PROD,AFY,2013,2012,0,2013-03-31,USD,4859785954
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_CTTN_RAW,AFY,2013,2012,0,2013-03-31,USD,455753755
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ELECTRNIC_GDS,AFY,2013,2012,0,2013-03-31,USD,31425400000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ORG_INORGA_CHEM,AFY,2013,2012,0,2013-03-31,USD,19323900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_PETR_CRUD,AFY,2013,2012,0,2013-03-31,INR,8918708589000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_MACH_ELEC_NON,AFY,2013,2012,0,2013-03-31,USD,30765680190
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ARTFCL_RSNS_PLSTC_MTRLS,AFY,2013,2012,0,2013-03-31,INR,470126300000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_PLP_WST_PPR,AFY,2013,2012,0,2013-03-31,INR,69905200000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_OTHRS,AFY,2013,2012,0,2013-03-31,INR,6780799680000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_GYE_MTRL,AFY,2013,2012,0,2013-03-31,USD,2169955711
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_SUGR,AFY,2013,2012,0,2013-03-31,USD,568700000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_VEG_OIL,AFY,2013,2012,0,2013-03-31,INR,612706563700
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_SLPHR_UNRSTD_ION_PYRTS,AFY,2013,2012,0,2013-03-31,USD,319600000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CAP_GDS,AFY,2013,2012,0,2013-03-31,INR,5161021300000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_METLFEROUS_ORS_METL_SCRP,AFY,2013,2012,0,2013-03-31,USD,14984600000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_NON_FER_MTL,AFY,2013,2012,0,2013-03-31,INR,491762602600
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_IRN_STL,AFY,2013,2012,0,2013-03-31,INR,963100029700
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CRD,AFY,2013,2012,0,2013-03-31,INR,73611000000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MFGRD,AFY,2013,2012,0,2013-03-31,INR,403611800000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CHEM_MTRLS_PRDS,AFY,2013,2012,0,2013-03-31,USD,3630600000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_CMPTR_GDS,AFY,2013,2012,0,2013-03-31,USD,577200000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_ELEC_GDS,AFY,2013,2012,0,2013-03-31,INR,1790420578000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_EDI_OLS,AFY,2013,2012,0,2013-03-31,INR,611065900000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MAC_TLS,AFY,2013,2012,0,2013-03-31,INR,149269700000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_SLPHR_UNRSTD_ION_PYRTS,AFY,2013,2012,0,2013-03-31,INR,17387100000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_FERTZ,AFY,2013,2012,0,2013-03-31,INR,477222767800
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_SLVR,AFY,2013,2012,0,2013-03-31,USD,1974300000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_TERM_TTL_IMP,AFY,2013,2012,0,2013-03-31,USD,490736648800
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_MET_ORES,AFY,2013,2012,0,2013-03-31,USD,9152238179
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_TEX_YRN_FAB_MDUPS,AFY,2013,2012,0,2013-03-31,USD,3994200000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_TRANS_EQP,AFY,2013,2012,0,2013-03-31,USD,21286857740
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_MEDC_PHARMA,AFY,2013,2012,0,2013-03-31,USD,5461044253
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_ELCTCL_MACNRY_EXC_ELECTRNIC,AFY,2013,2012,0,2013-03-31,USD,4443000000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_MFGS_MTLS,AFY,2013,2012,0,2013-03-31,INR,232631500000
RBI:IMP_PRIN_COMM_RN(1.0),N_A,N_IPC_CHEM_MATR_PROD,AFY,2013,2012,0,2013-03-31,INR,264514066099.99997
RBI:IMP_PRIN_COMM_RN(1.0),N_A,O_IPC_METLFEROUS_ORS_METL_SCRP,AFY,2013,2012,0,2013-03-31,INR,815311200000
