DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_OF_COM_TRD,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TTL_TRD_BAL,0,2001-11-01,INR,-27910000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TTL_TRD_BAL,0,2001-11-01,USD,-582000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_EXP,0,2001-12-01,INR,155740000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_EXP,0,2001-12-01,USD,3250000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_IMP,0,2001-12-01,INR,195440000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_IMP,0,2001-12-01,USD,4079000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TTL_TRD_BAL,0,2001-12-01,INR,-39690000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TTL_TRD_BAL,0,2001-12-01,USD,-828000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_EXP,0,2002-01-01,INR,205550000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_EXP,0,2002-01-01,USD,4253000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_IMP,0,2002-01-01,INR,205050000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_IMP,0,2002-01-01,USD,4243000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TTL_TRD_BAL,0,2002-01-01,INR,490000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TTL_TRD_BAL,0,2002-01-01,USD,10000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_EXP,0,2002-02-01,INR,172120000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_EXP,0,2002-02-01,USD,3535000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_IMP,0,2002-02-01,INR,183000000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_IMP,0,2002-02-01,USD,3759000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TTL_TRD_BAL,0,2002-02-01,INR,-10890000000
